1787220624.855271, Self-RAG Monolith 4B, pipeline, prepare, start, 9339690693597088
1787220799.384356, Self-RAG Monolith 4B, End stage, run, end, 9339865222417951
1787220799.384895, Self-RAG Monolith 4B, pipeline - val, run, end, 315040183400106481598187601019033767015, 1787220797.507149, 1, 27, 9339865222987632
1787220809.963750, Self-RAG Monolith 4B, pipeline - val, run, start, 128957387561679576043973954799374192704, 1787220809.963225, 1, 28, 9339875801844548
1787220809.964438, Self-RAG Monolith 4B, Question dataloader, run, start, 9339875802539334
1787220809.964845, Self-RAG Monolith 4B, Question dataloader, run, end, 9339875802907735
1787220809.965034, Self-RAG Monolith 4B, Document retriever, run, start, 9339875803116247
1787220809.976313, Self-RAG Monolith 4B, Document retriever, run, end, 9339875814392233
1787220809.976752, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339875814844826
1787220809.977123, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339875815185259
1787220809.977240, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339875815313499
1787220809.979924, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339875818006563
1787220810.385447, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339876223547100
1787220812.202662, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 45, 9339878040745424
1787220812.202996, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339878041061809
1787220812.203383, Self-RAG Monolith 4B, Monolith router, run, start, 9339878041472162
1787220812.204038, Self-RAG Monolith 4B, Monolith router, run, end, 9339878042116692
1787220812.204346, Self-RAG Monolith 4B, End stage, run, start, 9339878042428549
1787220812.204924, Self-RAG Monolith 4B, End stage, run, end, 9339878043016151
1787220812.205520, Self-RAG Monolith 4B, pipeline - val, run, end, 128957387561679576043973954799374192704, 1787220809.963225, 1, 28, 9339878043612824
1787220821.006598, Self-RAG Monolith 4B, pipeline - val, run, start, 268535763102147726150224338782520317311, 1787220821.006250, 1, 29, 9339886844689102
1787220821.007294, Self-RAG Monolith 4B, Question dataloader, run, start, 9339886845394720
1787220821.007638, Self-RAG Monolith 4B, Question dataloader, run, end, 9339886845699937
1787220821.007818, Self-RAG Monolith 4B, Document retriever, run, start, 9339886845898353
1787220821.020627, Self-RAG Monolith 4B, Document retriever, run, end, 9339886858702423
1787220821.020935, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339886859015576
1787220821.021259, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339886859321529
1787220821.021371, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339886859442569
1787220821.023470, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339886861540207
1787220821.366136, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339887204295584
1787220821.494842, Self-RAG Monolith 4B, pipeline - val, run, start, 287902806394474640567863901420969341350, 1787220821.494379, 1, 30, 9339887332935530
1787220821.495304, Self-RAG Monolith 4B, Question dataloader, run, start, 9339887333383979
1787220821.495745, Self-RAG Monolith 4B, Question dataloader, run, end, 9339887333821325
1787220821.496039, Self-RAG Monolith 4B, Document retriever, run, start, 9339887334117486
1787220821.507607, Self-RAG Monolith 4B, Document retriever, run, end, 9339887345681872
1787220821.507918, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339887345994049
1787220821.508438, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339887346507106
1787220822.401798, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339888239881030
1787220822.402777, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339888240841561
1787220822.402817, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339888240877241
1787220822.403806, Self-RAG Monolith 4B, Monolith router, run, start, 9339888241906540
1787220822.404251, Self-RAG Monolith 4B, Monolith router, run, end, 9339888242325517
1787220822.404385, Self-RAG Monolith 4B, End stage, run, start, 9339888242462942
1787220822.405990, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339888244080019
1787220822.406725, Self-RAG Monolith 4B, End stage, run, end, 9339888244807013
1787220822.407115, Self-RAG Monolith 4B, pipeline - val, run, end, 268535763102147726150224338782520317311, 1787220821.006250, 1, 29, 9339888245212054
1787220822.870025, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339888708134679
1787220824.328799, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9339890166882986
1787220824.329515, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339890167595100
1787220824.329710, Self-RAG Monolith 4B, Monolith router, run, start, 9339890167794333
1787220824.330114, Self-RAG Monolith 4B, Monolith router, run, end, 9339890168191774
1787220824.330411, Self-RAG Monolith 4B, End stage, run, start, 9339890168497359
1787220824.331060, Self-RAG Monolith 4B, End stage, run, end, 9339890169137537
1787220824.331374, Self-RAG Monolith 4B, pipeline - val, run, end, 287902806394474640567863901420969341350, 1787220821.494379, 1, 30, 9339890169459426
1787220824.388218, Self-RAG Monolith 4B, pipeline - val, run, start, 83663742646701307008591641224546336309, 1787220824.388005, 1, 31, 9339890226307353
1787220824.388659, Self-RAG Monolith 4B, Question dataloader, run, start, 9339890226761290
1787220824.388969, Self-RAG Monolith 4B, Question dataloader, run, end, 9339890227032171
1787220824.389381, Self-RAG Monolith 4B, Document retriever, run, start, 9339890227453276
1787220824.402624, Self-RAG Monolith 4B, Document retriever, run, end, 9339890240699731
1787220824.402951, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339890241035636
1787220824.403316, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339890241378373
1787220824.403450, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339890241530038
1787220824.405771, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339890243843437
1787220824.429471, Self-RAG Monolith 4B, pipeline - val, run, start, 279182649406350595178730482412890792803, 1787220824.428968, 1, 32, 9339890267545074
1787220824.430867, Self-RAG Monolith 4B, Question dataloader, run, start, 9339890268953974
1787220824.432000, Self-RAG Monolith 4B, Question dataloader, run, end, 9339890270103114
1787220824.432734, Self-RAG Monolith 4B, Document retriever, run, start, 9339890270818108
1787220824.449506, Self-RAG Monolith 4B, Document retriever, run, end, 9339890287584797
1787220824.450481, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339890288558992
1787220824.450869, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339890288931265
1787220824.726240, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339890564384108
1787220825.856505, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9339891694590360
1787220825.857879, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339891695962428
1787220825.858029, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339891696092460
1787220825.858654, Self-RAG Monolith 4B, Monolith router, run, start, 9339891696738638
1787220825.858828, Self-RAG Monolith 4B, Monolith router, run, end, 9339891696890031
1787220825.859157, Self-RAG Monolith 4B, End stage, run, start, 9339891697242272
1787220825.860166, Self-RAG Monolith 4B, End stage, run, end, 9339891698264290
1787220825.861048, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339891699124245
1787220825.862024, Self-RAG Monolith 4B, pipeline - val, run, end, 83663742646701307008591641224546336309, 1787220824.388005, 1, 31, 9339891700100200
1787220826.178191, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339892016329146
1787220827.273381, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339893111468175
1787220827.273723, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339893111788256
1787220827.273942, Self-RAG Monolith 4B, Monolith router, run, start, 9339893112035665
1787220827.274112, Self-RAG Monolith 4B, Monolith router, run, end, 9339893112173169
1787220827.274511, Self-RAG Monolith 4B, End stage, run, start, 9339893112595715
1787220827.275264, Self-RAG Monolith 4B, End stage, run, end, 9339893113349509
1787220827.275875, Self-RAG Monolith 4B, pipeline - val, run, end, 279182649406350595178730482412890792803, 1787220824.428968, 1, 32, 9339893113958151
1787220827.667688, Self-RAG Monolith 4B, pipeline - val, run, start, 237200484472372846153167572858624219953, 1787220827.667284, 1, 33, 9339893505797239
1787220827.668421, Self-RAG Monolith 4B, Question dataloader, run, start, 9339893506527545
1787220827.668898, Self-RAG Monolith 4B, Question dataloader, run, end, 9339893506960874
1787220827.669077, Self-RAG Monolith 4B, Document retriever, run, start, 9339893507160539
1787220827.682657, Self-RAG Monolith 4B, Document retriever, run, end, 9339893520738675
1787220827.682798, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339893520893251
1787220827.683380, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339893521457301
1787220827.683529, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339893521612053
1787220827.685530, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339893523595451
1787220828.055102, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339893893226923
1787220828.378092, Self-RAG Monolith 4B, pipeline - val, run, start, 115266578906705168839103284033673314104, 1787220828.377725, 1, 34, 9339894216177856
1787220828.378556, Self-RAG Monolith 4B, Question dataloader, run, start, 9339894216675090
1787220828.379196, Self-RAG Monolith 4B, Question dataloader, run, end, 9339894217263380
1787220828.379683, Self-RAG Monolith 4B, Document retriever, run, start, 9339894217765749
1787220828.393472, Self-RAG Monolith 4B, Document retriever, run, end, 9339894231549390
1787220828.393591, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339894231674462
1787220828.394109, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339894232184736
1787220829.091649, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339894929735875
1787220829.093054, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339894931137159
1787220829.093153, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339894931215991
1787220829.093676, Self-RAG Monolith 4B, Monolith router, run, start, 9339894931760425
1787220829.093838, Self-RAG Monolith 4B, Monolith router, run, end, 9339894931900057
1787220829.094111, Self-RAG Monolith 4B, End stage, run, start, 9339894932185066
1787220829.095014, Self-RAG Monolith 4B, End stage, run, end, 9339894933091677
1787220829.095266, Self-RAG Monolith 4B, pipeline - val, run, end, 237200484472372846153167572858624219953, 1787220827.667284, 1, 33, 9339894933347230
1787220829.095934, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339894934007039
1787220829.455751, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339895293856690
1787220830.511324, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339896349406322
1787220830.511609, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339896349672323
1787220830.512113, Self-RAG Monolith 4B, Monolith router, run, start, 9339896350221428
1787220830.512541, Self-RAG Monolith 4B, Monolith router, run, end, 9339896350620054
1787220830.512928, Self-RAG Monolith 4B, End stage, run, start, 9339896351022407
1787220830.513195, Self-RAG Monolith 4B, End stage, run, end, 9339896351257496
1787220830.513382, Self-RAG Monolith 4B, pipeline - val, run, end, 115266578906705168839103284033673314104, 1787220828.377725, 1, 34, 9339896351464296
1787220831.313057, Self-RAG Monolith 4B, pipeline - val, run, start, 258661977809598409029883901486425826771, 1787220831.312761, 1, 35, 9339897151143943
1787220831.313713, Self-RAG Monolith 4B, Question dataloader, run, start, 9339897151827801
1787220831.314468, Self-RAG Monolith 4B, Question dataloader, run, end, 9339897152548443
1787220831.315007, Self-RAG Monolith 4B, Document retriever, run, start, 9339897153094029
1787220831.330129, Self-RAG Monolith 4B, Document retriever, run, end, 9339897168209513
1787220831.330740, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339897168829163
1787220831.331289, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339897169367245
1787220831.331529, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339897169603181
1787220831.333881, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339897171955892
1787220831.756854, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339897594984352
1787220832.007866, Self-RAG Monolith 4B, pipeline - val, run, start, 178069580326721782627054626070497426726, 1787220832.007336, 1, 36, 9339897845951970
1787220832.008489, Self-RAG Monolith 4B, Question dataloader, run, start, 9339897846586628
1787220832.009305, Self-RAG Monolith 4B, Question dataloader, run, end, 9339897847386647
1787220832.009444, Self-RAG Monolith 4B, Document retriever, run, start, 9339897847530855
1787220832.025462, Self-RAG Monolith 4B, Document retriever, run, end, 9339897863544070
1787220832.025578, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339897863661351
1787220832.026300, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339897864376393
1787220832.880991, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339898719074586
1787220832.882469, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339898720569711
1787220832.891925, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339898730016618
1787220832.882783, Self-RAG Monolith 4B, Monolith router, run, start, 9339898720868160
1787220832.892509, Self-RAG Monolith 4B, Monolith router, run, end, 9339898730600908
1787220832.892841, Self-RAG Monolith 4B, End stage, run, start, 9339898730920637
1787220832.894068, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339898732147793
1787220832.894762, Self-RAG Monolith 4B, End stage, run, end, 9339898732845411
1787220832.895118, Self-RAG Monolith 4B, pipeline - val, run, end, 258661977809598409029883901486425826771, 1787220831.312761, 1, 35, 9339898733201364
1787220833.277764, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339899115862025
1787220834.456661, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339900294747283
1787220834.457009, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339900295074180
1787220834.457762, Self-RAG Monolith 4B, Monolith router, run, start, 9339900295856119
1787220834.457963, Self-RAG Monolith 4B, Monolith router, run, end, 9339900296025047
1787220834.458109, Self-RAG Monolith 4B, End stage, run, start, 9339900296185800
1787220834.458337, Self-RAG Monolith 4B, End stage, run, end, 9339900296400648
1787220834.458587, Self-RAG Monolith 4B, pipeline - val, run, end, 178069580326721782627054626070497426726, 1787220832.007336, 1, 36, 9339900296668169
1787220837.329563, Self-RAG Monolith 4B, pipeline - val, run, start, 82215889469547471843702253297857231572, 1787220837.329275, 1, 37, 9339903167653300
1787220837.330159, Self-RAG Monolith 4B, Question dataloader, run, start, 9339903168245510
1787220837.330459, Self-RAG Monolith 4B, Question dataloader, run, end, 9339903168521975
1787220837.331054, Self-RAG Monolith 4B, Document retriever, run, start, 9339903169140040
1787220837.346134, Self-RAG Monolith 4B, Document retriever, run, end, 9339903184216773
1787220837.346458, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339903184548854
1787220837.346810, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339903184872215
1787220837.347070, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339903185152280
1787220837.349244, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339903187316734
1787220837.692936, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339903531126321
1787220838.246150, Self-RAG Monolith 4B, pipeline - val, run, start, 143496052057742134866134292890486363441, 1787220838.245857, 1, 38, 9339904084240219
1787220838.246634, Self-RAG Monolith 4B, Question dataloader, run, start, 9339904084722173
1787220838.247403, Self-RAG Monolith 4B, Question dataloader, run, end, 9339904085479295
1787220838.247525, Self-RAG Monolith 4B, Document retriever, run, start, 9339904085599375
1787220838.286556, Self-RAG Monolith 4B, Document retriever, run, end, 9339904124641122
1787220838.286765, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339904124840627
1787220838.287222, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339904125284100
1787220838.796593, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339904634701086
1787220838.796967, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339904635032335
1787220838.797007, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339904635068191
1787220838.797301, Self-RAG Monolith 4B, Monolith router, run, start, 9339904635404144
1787220838.797584, Self-RAG Monolith 4B, Monolith router, run, end, 9339904635646896
1787220838.797805, Self-RAG Monolith 4B, End stage, run, start, 9339904635881681
1787220838.798049, Self-RAG Monolith 4B, End stage, run, end, 9339904636112914
1787220838.798447, Self-RAG Monolith 4B, pipeline - val, run, end, 82215889469547471843702253297857231572, 1787220837.329275, 1, 37, 9339904636525635
1787220838.799480, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339904637546294
1787220839.197199, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339905035367047
1787220840.249011, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339906087099484
1787220840.249377, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339906087439853
1787220840.249687, Self-RAG Monolith 4B, Monolith router, run, start, 9339906087770830
1787220840.249859, Self-RAG Monolith 4B, Monolith router, run, end, 9339906087920782
1787220840.250120, Self-RAG Monolith 4B, End stage, run, start, 9339906088195135
1787220840.250371, Self-RAG Monolith 4B, End stage, run, end, 9339906088436496
1787220840.250791, Self-RAG Monolith 4B, pipeline - val, run, end, 143496052057742134866134292890486363441, 1787220838.245857, 1, 38, 9339906088874705
1787220840.460921, Self-RAG Monolith 4B, pipeline - val, run, start, 208024356611800074899111949430931955128, 1787220840.460084, 1, 39, 9339906299029467
1787220840.461971, Self-RAG Monolith 4B, Question dataloader, run, start, 9339906300057214
1787220840.462270, Self-RAG Monolith 4B, Question dataloader, run, end, 9339906300334303
1787220840.462572, Self-RAG Monolith 4B, Document retriever, run, start, 9339906300661680
1787220840.483525, Self-RAG Monolith 4B, Document retriever, run, end, 9339906321613805
1787220840.484108, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339906322191247
1787220840.484457, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339906322519472
1787220840.484596, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339906322669600
1787220840.486697, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339906324763927
1787220840.722904, Self-RAG Monolith 4B, pipeline - val, run, start, 21518684106550179151949853080151636865, 1787220840.722028, 1, 40, 9339906561020013
1787220840.724126, Self-RAG Monolith 4B, Question dataloader, run, start, 9339906562253473
1787220840.725134, Self-RAG Monolith 4B, Question dataloader, run, end, 9339906563242260
1787220840.726606, Self-RAG Monolith 4B, Document retriever, run, start, 9339906564699000
1787220840.763253, Self-RAG Monolith 4B, Document retriever, run, end, 9339906601334532
1787220840.763667, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339906601750165
1787220840.764181, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339906602242918
1787220840.873929, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339906712033641
1787220842.511994, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 40, 9339908350080697
1787220842.512836, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339908350900972
1787220842.512875, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339908350934844
1787220842.513165, Self-RAG Monolith 4B, Monolith router, run, start, 9339908351247565
1787220842.513318, Self-RAG Monolith 4B, Monolith router, run, end, 9339908351379357
1787220842.513505, Self-RAG Monolith 4B, End stage, run, start, 9339908351587662
1787220842.514203, Self-RAG Monolith 4B, End stage, run, end, 9339908352280176
1787220842.514367, Self-RAG Monolith 4B, pipeline - val, run, end, 208024356611800074899111949430931955128, 1787220840.460084, 1, 39, 9339908352447152
1787220842.516258, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339908354329478
1787220842.982188, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339908820287696
1787220846.617387, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 92, 9339912455477902
1787220846.618535, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339912456612561
1787220846.618825, Self-RAG Monolith 4B, Monolith router, run, start, 9339912456931090
1787220846.619591, Self-RAG Monolith 4B, Monolith router, run, end, 9339912457669716
1787220846.619896, Self-RAG Monolith 4B, End stage, run, start, 9339912457980437
1787220846.620615, Self-RAG Monolith 4B, End stage, run, end, 9339912458696679
1787220846.621021, Self-RAG Monolith 4B, pipeline - val, run, end, 21518684106550179151949853080151636865, 1787220840.722028, 1, 40, 9339912459108552
1787220849.066396, Self-RAG Monolith 4B, pipeline - val, run, start, 324563633139825800336222467859996633887, 1787220849.066101, 1, 41, 9339914904487533
1787220849.067121, Self-RAG Monolith 4B, Question dataloader, run, start, 9339914905222639
1787220849.067425, Self-RAG Monolith 4B, Question dataloader, run, end, 9339914905487920
1787220849.067852, Self-RAG Monolith 4B, Document retriever, run, start, 9339914905933825
1787220849.089417, Self-RAG Monolith 4B, Document retriever, run, end, 9339914927503200
1787220849.090163, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339914928248243
1787220849.090495, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339914928556947
1787220849.090552, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339914928630052
1787220849.093582, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339914931653021
1787220849.585087, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339915423198818
1787220850.833995, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 28, 9339916672100840
1787220850.834471, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339916672537418
1787220850.834962, Self-RAG Monolith 4B, Monolith router, run, start, 9339916673053003
1787220850.835138, Self-RAG Monolith 4B, Monolith router, run, end, 9339916673200523
1787220850.835608, Self-RAG Monolith 4B, End stage, run, start, 9339916673716365
1787220850.836079, Self-RAG Monolith 4B, End stage, run, end, 9339916674144238
1787220850.836603, Self-RAG Monolith 4B, pipeline - val, run, end, 324563633139825800336222467859996633887, 1787220849.066101, 1, 41, 9339916674695552
1787220856.146591, Self-RAG Monolith 4B, pipeline - val, run, start, 188218465775116932913286490756647597469, 1787220856.145779, 1, 42, 9339921984684759
1787220856.147306, Self-RAG Monolith 4B, Question dataloader, run, start, 9339921985390553
1787220856.147602, Self-RAG Monolith 4B, Question dataloader, run, end, 9339921985664714
1787220856.148241, Self-RAG Monolith 4B, Document retriever, run, start, 9339921986327676
1787220856.167509, Self-RAG Monolith 4B, Document retriever, run, end, 9339922005592020
1787220856.168308, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339922006392918
1787220856.168637, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339922006698967
1787220856.168788, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339922006859608
1787220856.170806, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339922008885918
1787220856.494749, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339922332911878
1787220856.507864, Self-RAG Monolith 4B, pipeline - val, run, start, 233993288778045642397724737161652251120, 1787220856.507235, 1, 43, 9339922345958316
1787220856.508356, Self-RAG Monolith 4B, Question dataloader, run, start, 9339922346440062
1787220856.508651, Self-RAG Monolith 4B, Question dataloader, run, end, 9339922346713391
1787220856.509114, Self-RAG Monolith 4B, Document retriever, run, start, 9339922347200528
1787220856.540209, Self-RAG Monolith 4B, Document retriever, run, end, 9339922378297083
1787220856.540857, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339922378972877
1787220856.541266, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339922379328862
1787220856.670226, Self-RAG Monolith 4B, pipeline - val, run, start, 271786242064155084045480135658283613183, 1787220856.668840, 1, 44, 9339922508324506
1787220856.670888, Self-RAG Monolith 4B, Question dataloader, run, start, 9339922508971435
1787220856.671244, Self-RAG Monolith 4B, Question dataloader, run, end, 9339922509307293
1787220856.671671, Self-RAG Monolith 4B, Document retriever, run, start, 9339922509753822
1787220856.703246, Self-RAG Monolith 4B, Document retriever, run, end, 9339922541336331
1787220856.704043, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339922542153821
1787220856.704596, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339922542659071
1787220857.660261, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 27, 9339923498345751
1787220857.661209, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339923499285274
1787220857.661287, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339923499350186
1787220857.661435, Self-RAG Monolith 4B, Monolith router, run, start, 9339923499505162
1787220857.661539, Self-RAG Monolith 4B, Monolith router, run, end, 9339923499599946
1787220857.661775, Self-RAG Monolith 4B, End stage, run, start, 9339923499849755
1787220857.662172, Self-RAG Monolith 4B, End stage, run, end, 9339923500234988
1787220857.662415, Self-RAG Monolith 4B, pipeline - val, run, end, 188218465775116932913286490756647597469, 1787220856.145779, 1, 42, 9339923500510077
1787220857.663874, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339923501955521
1787220858.047265, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339923885371592
1787220859.325608, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 9339925163693444
1787220859.326602, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339925164668407
1787220859.326647, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339925164708183
1787220859.326882, Self-RAG Monolith 4B, Monolith router, run, start, 9339925164951896
1787220859.326991, Self-RAG Monolith 4B, Monolith router, run, end, 9339925165053016
1787220859.327260, Self-RAG Monolith 4B, End stage, run, start, 9339925165335177
1787220859.327570, Self-RAG Monolith 4B, End stage, run, end, 9339925165632826
1787220859.327995, Self-RAG Monolith 4B, pipeline - val, run, end, 233993288778045642397724737161652251120, 1787220856.507235, 1, 43, 9339925166084331
1787220859.329366, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339925167441247
1787220859.433374, Self-RAG Monolith 4B, pipeline - val, run, start, 191154082171415538650743221844538518928, 1787220859.432767, 1, 45, 9339925271493905
1787220859.434374, Self-RAG Monolith 4B, Question dataloader, run, start, 9339925272466979
1787220859.435546, Self-RAG Monolith 4B, Question dataloader, run, end, 9339925273621223
1787220859.435747, Self-RAG Monolith 4B, Document retriever, run, start, 9339925273829927
1787220859.474699, Self-RAG Monolith 4B, Document retriever, run, end, 9339925312789018
1787220859.475347, Self-RAG Monolith 4B, Monolith formatter, run, start, 9339925313453260
1787220859.475931, Self-RAG Monolith 4B, Monolith formatter, run, end, 9339925314017342
1787220859.728376, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339925566480739
1787220860.762805, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 9339926600909939
1787220860.763174, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339926601239876
1787220860.763215, Self-RAG Monolith 4B, Monolith LLM, run, start, 9339926601275716
1787220860.763756, Self-RAG Monolith 4B, Monolith router, run, start, 9339926601859493
1787220860.763980, Self-RAG Monolith 4B, Monolith router, run, end, 9339926602041462
1787220860.764102, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 9339926602177174
1787220860.764620, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 9339926602687128
1787220860.765364, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 9339926603441578
1787220860.765759, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 9339926603828347
1787220861.160182, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 9339926998423747
1787220862.324874, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 9339928162958928
1787220862.325058, Self-RAG Monolith 4B, Query rewrite LLM, first_token, start, 9339928163134353
1787220862.325778, Self-RAG Monolith 4B, Monolith LLM, run, end, 9339928163844819
1787220862.326250, Self-RAG Monolith 4B, Monolith router, run, start, 9339928164339124
1787220862.326432, Self-RAG Monolith 4B, Monolith router, run, end, 9339928164493877
1787220862.326630, Self-RAG Monolith 4B, End stage, run, start, 9339928164718214
1787220862.328133, Self-RAG Monolith 4B, End stage, run, end, 9339928166216938
1787220862.328469, Self-RAG Monolith 4B, pipeline - val, run, end, 191154082171415538650743221844538518928, 1787220859.432767, 1, 45, 9339928166548347
