1787215526.777012, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 9334592615484893
1787215860.045475, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9334925883537580
1787215860.046090, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9334925884195118
1787215860.048436, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9334925886509476
1787215860.443894, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9334926281988155
1787215860.685770, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 7, 9334926523855635
1787215860.686759, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9334926524839445
1787215860.687607, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9334926525695240
1787215860.688060, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9334926526122585
1787215860.688691, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9334926526779963
1787215860.691717, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9334926529792387
1787215861.039381, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9334926877607652
1787215861.192267, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9334927030361889
1787215861.193202, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9334927031282852
1787215861.193570, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9334927031655989
1787215861.193924, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9334927031998166
1787215861.194233, Self-RAG Decomposed (multi-hop), End stage, run, start, 9334927032311399
1787215861.194762, Self-RAG Decomposed (multi-hop), End stage, run, end, 9334927032832248
1787215861.195333, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 240526434042440416202760720297883921992, 1787215859.260754, 1, 33, 9334927033417978
1787215874.706044, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 270793591392200024287038708721835638917, 1787215874.705768, 1, 34, 9334940544135134
1787215874.706488, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334940544561552
1787215874.707030, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334940545099649
1787215874.707287, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334940545360322
1787215874.728943, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334940567027135
1787215874.729058, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334940567136047
1787215874.729873, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334940567949345
1787215874.730371, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334940568443331
1787215874.732925, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334940570999530
1787215875.102917, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334940941043064
1787215875.252733, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334941090818477
1787215875.253379, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334941091457391
1787215875.253495, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334941091573903
1787215875.254323, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334941092407201
1787215875.254430, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9334941092511042
1787215875.255352, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9334941093423492
1787215875.255624, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9334941093696053
1787215875.257852, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9334941095917883
1787215875.563934, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9334941402180263
1787215876.009861, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9334941847947434
1787215876.010215, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9334941848281579
1787215876.010416, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334941848498780
1787215876.030447, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334941868525988
1787215876.030910, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334941868987109
1787215876.031713, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334941869784759
1787215876.031860, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334941869936168
1787215876.034852, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334941872920320
1787215876.563245, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334942401343307
1787215876.726500, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334942564584229
1787215876.727457, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334942565534552
1787215876.728136, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334942566224314
1787215876.728472, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334942566541627
1787215876.728724, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9334942566794988
1787215876.729070, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9334942567132061
1787215876.729541, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9334942567633758
1787215876.733199, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9334942571290520
1787215876.875675, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 195554207462216735181855551738632407580, 1787215876.875260, 1, 35, 9334942713848072
1787215876.876581, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334942714660347
1787215876.877397, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334942715465821
1787215876.877527, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334942715601149
1787215876.917568, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334942755725518
1787215876.918365, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334942756454880
1787215876.919410, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334942757508451
1787215876.919672, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334942757748676
1787215876.933568, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334942771645675
1787215877.409673, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9334943247770323
1787215877.769198, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334943607325701
1787215878.129626, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 4, 9334943967715128
1787215878.130351, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9334943968424842
1787215878.130635, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9334943968705883
1787215878.131686, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9334943969760558
1787215878.131780, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9334943969854462
1787215878.134883, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9334943972950999
1787215878.650761, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334944488854223
1787215878.656096, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334944494179134
1787215878.656249, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334944494344270
1787215878.657563, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334944495644658
1787215878.657666, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9334944495744882
1787215878.658907, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9334944496983334
1787215878.659001, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9334944497072246
1787215878.662988, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9334944501091649
1787215878.885314, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9334944723494385
1787215879.200569, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9334945038675670
1787215879.444990, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9334945283073476
1787215879.445405, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9334945283468117
1787215879.445799, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9334945283888582
1787215879.446344, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9334945284425000
1787215879.446646, Self-RAG Decomposed (multi-hop), End stage, run, start, 9334945284724664
1787215879.447269, Self-RAG Decomposed (multi-hop), End stage, run, end, 9334945285342986
1787215879.447499, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 270793591392200024287038708721835638917, 1787215874.705768, 1, 34, 9334945285571131
1787215879.494697, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 224314066955883130488230366568910687345, 1787215879.494608, 1, 36, 9334945332788415
1787215879.495204, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334945333288401
1787215879.495834, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334945333907634
1787215879.496022, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334945334102851
1787215879.527710, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334945365797148
1787215879.527854, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334945365933820
1787215879.528775, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334945366853535
1787215879.528949, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334945367028815
1787215879.726052, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9334945564139049
1787215879.726424, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334945564528250
1787215879.727768, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9334945565862493
1787215879.728040, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334945566131022
1787215879.778767, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334945616859965
1787215879.779671, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334945617748095
1787215879.780728, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334945618805570
1787215880.277121, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334946115219571
1787215880.428664, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334946266749212
1787215880.429391, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334946267456318
1787215880.429430, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334946267489919
1787215880.429855, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334946267940192
1787215880.430160, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334946268228417
1787215880.430291, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9334946268362689
1787215880.430579, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9334946268641394
1787215880.430714, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9334946268792178
1787215880.433564, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334946271643498
1787215880.435705, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9334946273785808
1787215881.411319, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334947249454290
1787215881.965040, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9334947803155364
1787215882.092633, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334947930724314
1787215882.093374, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334947931447500
1787215882.094034, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334947932110734
1787215882.094825, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334947932899776
1787215882.094960, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9334947933038545
1787215882.095930, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9334947934018979
1787215882.096080, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9334947934153412
1787215882.099680, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9334947937750478
1787215882.658270, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9334948496462206
1787215882.934030, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 7, 9334948772113587
1787215882.934770, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9334948772835813
1787215882.935300, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9334948773375687
1787215882.936828, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9334948774901067
1787215882.937255, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9334948775349324
1787215882.941573, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9334948779695768
1787215883.554192, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9334949392284831
1787215883.803555, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9334949641660875
1787215883.804698, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9334949642761182
1787215883.805624, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9334949643732001
1787215883.806296, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9334949644371699
1787215883.806448, Self-RAG Decomposed (multi-hop), End stage, run, start, 9334949644523347
1787215883.806963, Self-RAG Decomposed (multi-hop), End stage, run, end, 9334949645031877
1787215883.807258, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 224314066955883130488230366568910687345, 1787215879.494608, 1, 36, 9334949645327734
1787215883.838828, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9334949676911902
1787215883.839148, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9334949677212783
1787215883.839778, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334949677889697
1787215883.861899, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334949699985519
1787215883.862441, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334949700516784
1787215883.863167, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334949701239762
1787215883.863285, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334949701361379
1787215883.869327, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334949707431684
1787215884.596609, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334950434721709
1787215884.752889, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334950590971347
1787215884.753529, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334950591594341
1787215884.753890, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334950591975782
1787215884.764411, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334950602504931
1787215884.765070, Self-RAG Decomposed (multi-hop), End stage, run, start, 9334950603150293
1787215884.765562, Self-RAG Decomposed (multi-hop), End stage, run, end, 9334950603632167
1787215884.765677, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 195554207462216735181855551738632407580, 1787215876.875260, 1, 35, 9334950603750183
1787215885.715412, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 187748699617956016386302448933950020903, 1787215885.714927, 1, 37, 9334951553499745
1787215885.715856, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334951553930946
1787215885.716463, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334951554534756
1787215885.716922, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334951554994757
1787215885.737724, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334951575798943
1787215885.738230, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334951576300881
1787215885.738595, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334951576657682
1787215885.738728, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334951576800658
1787215885.741322, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334951579396201
1787215886.119071, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334951957305934
1787215886.265579, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334952103662968
1787215886.266519, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334952104597867
1787215886.266731, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334952104817900
1787215886.267188, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334952105258269
1787215886.267360, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9334952105438445
1787215886.268059, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9334952106131167
1787215886.268518, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9334952106603441
1787215886.270870, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9334952108956119
1787215886.575913, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9334952414011823
1787215887.008964, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9334952847049823
1787215887.009284, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9334952847347631
1787215887.009789, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334952847906145
1787215887.031296, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334952869374973
1787215887.031446, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334952869517950
1787215887.031972, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334952870034799
1787215887.032097, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334952870169503
1787215887.034858, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334952872934903
1787215887.532761, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334953370862604
1787215887.687794, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334953525879887
1787215887.688804, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334953526885298
1787215887.688916, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334953526995634
1787215887.689471, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334953527538756
1787215887.689888, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9334953527965701
1787215887.690599, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9334953528670247
1787215887.691137, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9334953529218969
1787215887.693855, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9334953531941808
1787215888.167893, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9334954005990722
1787215888.777105, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 9334954615189583
1787215888.777431, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9334954615496272
1787215888.778194, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334954616281826
1787215888.798797, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334954636876092
1787215888.798895, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334954636968652
1787215888.799676, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334954637747038
1787215888.799922, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334954637998095
1787215888.803499, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334954641582633
1787215889.455776, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334955293899679
1787215889.610168, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334955448254096
1787215889.611787, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334955449869557
1787215889.612302, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334955450386646
1787215889.612605, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334955450673479
1787215889.612749, Self-RAG Decomposed (multi-hop), End stage, run, start, 9334955450827000
1787215889.613273, Self-RAG Decomposed (multi-hop), End stage, run, end, 9334955451345417
1787215889.613444, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 187748699617956016386302448933950020903, 1787215885.714927, 1, 37, 9334955451520809
1787215893.627316, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 103559441729752520610834733506440625455, 1787215893.626857, 1, 38, 9334959465406101
1787215893.627936, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334959466020359
1787215893.628793, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334959466865737
1787215893.629148, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334959467221338
1787215893.652721, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334959490807708
1787215893.653092, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334959491163277
1787215893.653427, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334959491489726
1787215893.653750, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334959491823295
1787215893.655831, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334959493897013
1787215893.974079, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334959812188594
1787215894.129193, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334959967276997
1787215894.130009, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334959968087159
1787215894.130351, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334959968435704
1787215894.130672, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334959968741865
1787215894.131090, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9334959969170826
1787215894.131429, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9334959969491259
1787215894.131587, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9334959969661739
1787215894.133826, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9334959971893538
1787215894.483552, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9334960321670742
1787215894.909920, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 10, 9334960748009666
1787215894.910443, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9334960748508195
1787215894.910673, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9334960748747044
1787215894.911170, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9334960749245557
1787215894.911798, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9334960749882663
1787215894.914226, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9334960752310558
1787215895.234382, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9334961072491184
1787215895.392435, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9334961230516187
1787215895.393645, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9334961231726271
1787215895.394260, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9334961232349728
1787215895.394557, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9334961232626481
1787215895.394931, Self-RAG Decomposed (multi-hop), End stage, run, start, 9334961233018034
1787215895.395508, Self-RAG Decomposed (multi-hop), End stage, run, end, 9334961233580116
1787215895.395794, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 103559441729752520610834733506440625455, 1787215893.626857, 1, 38, 9334961233862757
1787215903.869803, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 200616567644109342078565658612015947649, 1787215903.869517, 1, 39, 9334969707891492
1787215903.870294, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334969708363350
1787215903.870637, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334969708699255
1787215903.871039, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334969709116232
1787215903.893361, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334969731447590
1787215903.893534, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334969731607767
1787215903.893867, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334969731928376
1787215903.894008, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334969732084920
1787215903.896404, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334969734480959
1787215904.286524, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334970124673813
1787215904.452306, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334970290393062
1787215904.454282, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334970292380331
1787215904.454635, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334970292724236
1787215904.455214, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334970293293870
1787215904.455809, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9334970293911600
1787215904.456346, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9334970294408513
1787215904.456987, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9334970295063779
1787215904.459960, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9334970298034411
1787215904.715524, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 340000478886522347079902468258182978229, 1787215904.715036, 1, 40, 9334970553694088
1787215904.716941, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334970555052604
1787215904.718567, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334970556646848
1787215904.718863, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334970556941281
1787215904.756644, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334970594738171
1787215904.757057, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334970595132684
1787215904.758290, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334970596370752
1787215904.758739, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334970596823921
1787215904.769833, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9334970607925280
1787215904.909396, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9334970747508056
1787215904.978177, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 115644146561648184457036468409849238013, 1787215904.977705, 1, 41, 9334970816266920
1787215904.978503, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9334970816579385
1787215904.979688, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9334970817763581
1787215904.979925, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9334970818011757
1787215905.026228, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9334970864309807
1787215905.026341, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9334970864415295
1787215905.027265, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9334970865337042
1787215905.409680, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9334971247799906
1787215905.492379, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 4, 9334971330462026
1787215905.492772, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9334971330836107
1787215905.493208, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9334971331280828
1787215905.493641, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9334971331705582
1787215905.493784, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9334971331868414
1787215905.496541, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9334971334625494
1787215905.937779, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9334971775918699
1787215905.976821, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9334971814902056
1787215905.977321, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9334971815385050
1787215905.977362, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9334971815422554
1787215905.977685, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9334971815771067
1787215905.978342, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9334971816417293
