1787480803.913985, Self-RAG Decomposed, pipeline, prepare, start, 9599869752302202
1787480971.391286, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600037229370748
1787480971.391577, Self-RAG Decomposed, Hallucination LLM, run, end, 9600037229642348
1787480971.391929, Self-RAG Decomposed, Hallucination router, run, start, 9600037230034286
1787480971.392268, Self-RAG Decomposed, Hallucination router, run, end, 9600037230338079
1787480971.392587, Self-RAG Decomposed, End stage, run, start, 9600037230665663
1787480971.392883, Self-RAG Decomposed, End stage, run, end, 9600037230951200
1787480971.393582, Self-RAG Decomposed, pipeline - val, run, end, 313248512300427515029992550430099126268, 1787480969.457251, 1, 8, 9600037231677794
1787480971.394144, Self-RAG Decomposed, pipeline - val, run, start, 182249671562589969368424053036748824493, 1787480971.393980, 1, 9, 9600037232237748
1787480971.394418, Self-RAG Decomposed, Question dataloader, run, start, 9600037232490725
1787480971.394874, Self-RAG Decomposed, Question dataloader, run, end, 9600037232945174
1787480971.395071, Self-RAG Decomposed, Document retriever, run, start, 9600037233157447
1787480971.414686, Self-RAG Decomposed, Document retriever, run, end, 9600037252759759
1787480971.415011, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600037253123073
1787480971.415784, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600037253853731
1787480971.415969, Self-RAG Decomposed, Grader LLM, run, start, 9600037254039523
1787480971.418901, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1278, 9600037256966380
1787480971.418927, Self-RAG Decomposed, Grader LLM, first_token, start, 9600037256987180
1787480971.998102, Self-RAG Decomposed, Grader LLM, first_token, end, 9600037836226043
1787480972.131291, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600037969381020
1787480972.131940, Self-RAG Decomposed, Grader LLM, run, end, 9600037970026430
1787480972.132644, Self-RAG Decomposed, Grade router, run, start, 9600037970741808
1787480972.142751, Self-RAG Decomposed, Grade router, run, end, 9600037980836430
1787480972.143446, Self-RAG Decomposed, Answer generator formatter, run, start, 9600037981526080
1787480972.143958, Self-RAG Decomposed, Answer generator formatter, run, end, 9600037982028257
1787480972.144256, Self-RAG Decomposed, Generator LLM, run, start, 9600037982361970
1787480972.147785, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1289, 9600037985856316
1787480972.147830, Self-RAG Decomposed, Generator LLM, first_token, start, 9600037985890732
1787480972.750083, Self-RAG Decomposed, Generator LLM, first_token, end, 9600038588177613
1787480972.915693, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9600038753796989
1787480972.916157, Self-RAG Decomposed, Generator LLM, run, end, 9600038754222910
1787480972.916684, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9600038754772704
1787480972.917181, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9600038755245217
1787480972.917439, Self-RAG Decomposed, Hallucination LLM, run, start, 9600038755512402
1787480972.920942, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1247, 9600038759020236
1787480972.921003, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9600038759064140
1787480973.503474, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9600039341573315
1787480973.629875, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600039467962258
1787480973.630279, Self-RAG Decomposed, Hallucination LLM, run, end, 9600039468344835
1787480973.630598, Self-RAG Decomposed, Hallucination router, run, start, 9600039468677028
1787480973.630872, Self-RAG Decomposed, Hallucination router, run, end, 9600039468943860
1787480973.631242, Self-RAG Decomposed, End stage, run, start, 9600039469326741
1787480973.631772, Self-RAG Decomposed, End stage, run, end, 9600039469848487
1787480973.632164, Self-RAG Decomposed, pipeline - val, run, end, 182249671562589969368424053036748824493, 1787480971.393980, 1, 9, 9600039470241896
1787480973.632503, Self-RAG Decomposed, pipeline - val, run, start, 95960181278228097568557274583642899666, 1787480973.632416, 1, 10, 9600039470577865
1787480973.632726, Self-RAG Decomposed, Question dataloader, run, start, 9600039470797546
1787480973.633163, Self-RAG Decomposed, Question dataloader, run, end, 9600039471235307
1787480973.633405, Self-RAG Decomposed, Document retriever, run, start, 9600039471483676
1787480973.642805, Self-RAG Decomposed, Document retriever, run, end, 9600039480889975
1787480973.643281, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600039481379944
1787480973.643926, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600039481997706
1787480973.644015, Self-RAG Decomposed, Grader LLM, run, start, 9600039482084762
1787480973.646231, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 716, 9600039484304833
1787480973.646275, Self-RAG Decomposed, Grader LLM, first_token, start, 9600039484335777
1787480974.019500, Self-RAG Decomposed, Grader LLM, first_token, end, 9600039857597914
1787480974.166066, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600040004151090
1787480974.166537, Self-RAG Decomposed, Grader LLM, run, end, 9600040004602532
1787480974.167115, Self-RAG Decomposed, Grade router, run, start, 9600040005236454
1787480974.167562, Self-RAG Decomposed, Grade router, run, end, 9600040005629015
1787480974.167657, Self-RAG Decomposed, Query rewrite formatter, run, start, 9600040005726839
1787480974.168152, Self-RAG Decomposed, Query rewrite formatter, run, end, 9600040006220152
1787480974.168382, Self-RAG Decomposed, Query rewrite LLM, run, start, 9600040006453769
1787480974.170176, Self-RAG Decomposed, Query rewrite LLM, n_prompt_tokens, 477, 9600040008245422
1787480974.170213, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 9600040008273982
1787480974.462326, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 9600040300433324
1787480974.985574, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 13, 9600040823680311
1787480974.986828, Self-RAG Decomposed, Query rewrite LLM, run, end, 9600040824904395
1787480974.987235, Self-RAG Decomposed, Document retriever, run, start, 9600040825319532
1787480975.007656, Self-RAG Decomposed, Document retriever, run, end, 9600040845744263
1787480975.008135, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600040846223880
1787480975.008793, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600040846862362
1787480975.008995, Self-RAG Decomposed, Grader LLM, run, start, 9600040847065019
1787480975.011539, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1011, 9600040849607650
1787480975.011575, Self-RAG Decomposed, Grader LLM, first_token, start, 9600040849635970
1787480975.497545, Self-RAG Decomposed, Grader LLM, first_token, end, 9600041335639057
1787480975.638626, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600041476713289
1787480975.640108, Self-RAG Decomposed, Grader LLM, run, end, 9600041478208270
1787480975.640622, Self-RAG Decomposed, Grade router, run, start, 9600041478737775
1787480975.641117, Self-RAG Decomposed, Grade router, run, end, 9600041479191825
1787480975.641260, Self-RAG Decomposed, Query rewrite formatter, run, start, 9600041479329137
1787480975.641781, Self-RAG Decomposed, Query rewrite formatter, run, end, 9600041479849491
1787480975.642252, Self-RAG Decomposed, Query rewrite LLM, run, start, 9600041480325108
1787480975.644649, Self-RAG Decomposed, Query rewrite LLM, n_prompt_tokens, 788, 9600041482720315
1787480975.644691, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 9600041482752219
1787480976.043772, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 9600041881891022
1787480976.542899, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 13, 9600042380985395
1787480976.543207, Self-RAG Decomposed, Query rewrite LLM, run, end, 9600042381271860
1787480976.543848, Self-RAG Decomposed, Document retriever, run, start, 9600042381939366
1787480976.565617, Self-RAG Decomposed, Document retriever, run, end, 9600042403704325
1787480976.565889, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600042403979637
1787480976.566759, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600042404836952
1787480976.566844, Self-RAG Decomposed, Grader LLM, run, start, 9600042404915288
1787480976.569403, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1011, 9600042407477375
1787480976.569444, Self-RAG Decomposed, Grader LLM, first_token, start, 9600042407504976
1787480977.052928, Self-RAG Decomposed, Grader LLM, first_token, end, 9600042891031446
1787480977.203066, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600043041155145
1787480977.204238, Self-RAG Decomposed, Grader LLM, run, end, 9600043042315164
1787480977.204726, Self-RAG Decomposed, Grade router, run, start, 9600043042841534
1787480977.214301, Self-RAG Decomposed, Grade router, run, end, 9600043052385417
1787480977.214749, Self-RAG Decomposed, End stage, run, start, 9600043052840395
1787480977.215321, Self-RAG Decomposed, End stage, run, end, 9600043053394300
1787480977.215430, Self-RAG Decomposed, pipeline - val, run, end, 95960181278228097568557274583642899666, 1787480973.632416, 1, 10, 9600043053501932
1787480977.215821, Self-RAG Decomposed, pipeline - val, run, start, 226658693092598414872673844964674339061, 1787480977.215667, 1, 11, 9600043053900926
1787480977.216065, Self-RAG Decomposed, Question dataloader, run, start, 9600043054135246
1787480977.216350, Self-RAG Decomposed, Question dataloader, run, end, 9600043054413151
1787480977.216521, Self-RAG Decomposed, Document retriever, run, start, 9600043054605840
1787480977.237283, Self-RAG Decomposed, Document retriever, run, end, 9600043075378588
1787480977.237776, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600043075876141
1787480977.238539, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600043076610511
1787480977.238733, Self-RAG Decomposed, Grader LLM, run, start, 9600043076802032
1787480977.241078, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 732, 9600043079150055
1787480977.241117, Self-RAG Decomposed, Grader LLM, first_token, start, 9600043079178039
1787480977.621283, Self-RAG Decomposed, Grader LLM, first_token, end, 9600043459371298
1787480977.751380, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600043589464299
1787480977.751688, Self-RAG Decomposed, Grader LLM, run, end, 9600043589752652
1787480977.752339, Self-RAG Decomposed, Grade router, run, start, 9600043590431678
1787480977.752646, Self-RAG Decomposed, Grade router, run, end, 9600043590714558
1787480977.752930, Self-RAG Decomposed, Answer generator formatter, run, start, 9600043591015311
1787480977.753581, Self-RAG Decomposed, Answer generator formatter, run, end, 9600043591654193
1787480977.753960, Self-RAG Decomposed, Generator LLM, run, start, 9600043592042066
1787480977.756693, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 743, 9600043594783306
1787480977.756788, Self-RAG Decomposed, Generator LLM, first_token, start, 9600043594849002
1787480978.139644, Self-RAG Decomposed, Generator LLM, first_token, end, 9600043977776814
1787480978.277281, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9600044115370780
1787480978.277614, Self-RAG Decomposed, Generator LLM, run, end, 9600044115677869
1787480978.277959, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9600044116039246
1787480978.278328, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9600044116391375
1787480978.278584, Self-RAG Decomposed, Hallucination LLM, run, start, 9600044116666496
1787480978.280617, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 707, 9600044118690117
1787480978.280664, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9600044118725094
1787480978.654974, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9600044493064736
1787480978.797735, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600044635822573
1787480978.798057, Self-RAG Decomposed, Hallucination LLM, run, end, 9600044636122942
1787480978.798388, Self-RAG Decomposed, Hallucination router, run, start, 9600044636467791
1787480978.799179, Self-RAG Decomposed, Hallucination router, run, end, 9600044637254625
1787480978.799477, Self-RAG Decomposed, End stage, run, start, 9600044637556322
1787480978.799941, Self-RAG Decomposed, End stage, run, end, 9600044638026499
1787480978.800132, Self-RAG Decomposed, pipeline - val, run, end, 226658693092598414872673844964674339061, 1787480977.215667, 1, 11, 9600044638209956
1787480978.800477, Self-RAG Decomposed, pipeline - val, run, start, 94742493151425614945052131704622810388, 1787480978.800340, 1, 12, 9600044638555637
1787480978.800729, Self-RAG Decomposed, Question dataloader, run, start, 9600044638800294
1787480978.801017, Self-RAG Decomposed, Question dataloader, run, end, 9600044639080038
1787480978.801190, Self-RAG Decomposed, Document retriever, run, start, 9600044639275031
1787480978.821575, Self-RAG Decomposed, Document retriever, run, end, 9600044659656162
1787480978.822096, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600044660185091
1787480978.822752, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600044660822405
1787480978.822846, Self-RAG Decomposed, Grader LLM, run, start, 9600044660915301
1787480978.825925, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1128, 9600044663997470
1787480978.825968, Self-RAG Decomposed, Grader LLM, first_token, start, 9600044664028958
1787480979.360067, Self-RAG Decomposed, Grader LLM, first_token, end, 9600045198166375
1787480979.504766, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600045342851193
1787480979.505898, Self-RAG Decomposed, Grader LLM, run, end, 9600045343983020
1787480979.506319, Self-RAG Decomposed, Grade router, run, start, 9600045344415437
1787480979.506646, Self-RAG Decomposed, Grade router, run, end, 9600045344714686
1787480979.506797, Self-RAG Decomposed, Answer generator formatter, run, start, 9600045344872351
1787480979.507394, Self-RAG Decomposed, Answer generator formatter, run, end, 9600045345468192
1787480979.507540, Self-RAG Decomposed, Generator LLM, run, start, 9600045345620417
1787480979.510740, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1139, 9600045348815418
1787480979.510791, Self-RAG Decomposed, Generator LLM, first_token, start, 9600045348851322
1787480980.050277, Self-RAG Decomposed, Generator LLM, first_token, end, 9600045888370338
1787480980.213173, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9600046051256665
1787480980.213504, Self-RAG Decomposed, Generator LLM, run, end, 9600046051568298
1787480980.213895, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9600046051982123
1787480980.214334, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9600046052397244
1787480980.214451, Self-RAG Decomposed, Hallucination LLM, run, start, 9600046052526237
1787480980.217942, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1105, 9600046056028503
1787480980.218018, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9600046056078791
1787480980.753490, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9600046591583299
1787480980.884182, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600046722263996
1787480980.884941, Self-RAG Decomposed, Hallucination LLM, run, end, 9600046723021038
1787480980.885348, Self-RAG Decomposed, Hallucination router, run, start, 9600046723439152
1787480980.886438, Self-RAG Decomposed, Hallucination router, run, end, 9600046724524355
1787480980.886568, Self-RAG Decomposed, End stage, run, start, 9600046724647811
1787480980.887288, Self-RAG Decomposed, End stage, run, end, 9600046725365893
1787480980.887427, Self-RAG Decomposed, pipeline - val, run, end, 94742493151425614945052131704622810388, 1787480978.800340, 1, 12, 9600046725499782
1787480980.887717, Self-RAG Decomposed, pipeline - val, run, start, 6330301054302828181858406735927122508, 1787480980.887632, 1, 13, 9600046725795190
1787480980.887955, Self-RAG Decomposed, Question dataloader, run, start, 9600046726025095
1787480980.888227, Self-RAG Decomposed, Question dataloader, run, end, 9600046726292024
1787480980.888516, Self-RAG Decomposed, Document retriever, run, start, 9600046726621609
1787480980.910216, Self-RAG Decomposed, Document retriever, run, end, 9600046748305112
1787480980.910386, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600046748481496
1787480980.911371, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600046749440939
1787480980.911465, Self-RAG Decomposed, Grader LLM, run, start, 9600046749534667
1787480980.914244, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 969, 9600046752316723
1787480980.914286, Self-RAG Decomposed, Grader LLM, first_token, start, 9600046752347187
1787480981.385113, Self-RAG Decomposed, Grader LLM, first_token, end, 9600047223210388
1787480981.524534, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600047362620791
1787480981.525486, Self-RAG Decomposed, Grader LLM, run, end, 9600047363567161
1787480981.526240, Self-RAG Decomposed, Grade router, run, start, 9600047364328939
1787480981.526559, Self-RAG Decomposed, Grade router, run, end, 9600047364627276
1787480981.527118, Self-RAG Decomposed, Answer generator formatter, run, start, 9600047365192398
1787480981.527582, Self-RAG Decomposed, Answer generator formatter, run, end, 9600047365652975
1787480981.528080, Self-RAG Decomposed, Generator LLM, run, start, 9600047366181313
1787480981.531160, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 980, 9600047369237722
1787480981.531218, Self-RAG Decomposed, Generator LLM, first_token, start, 9600047369278506
1787480982.007204, Self-RAG Decomposed, Generator LLM, first_token, end, 9600047845299720
1787480982.207669, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 6, 9600048045753611
1787480982.208013, Self-RAG Decomposed, Generator LLM, run, end, 9600048046078316
1787480982.208204, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9600048046290141
1787480982.218923, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9600048057009884
1787480982.219198, Self-RAG Decomposed, Hallucination LLM, run, start, 9600048057315325
1787480982.222187, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 952, 9600048060272677
1787480982.222270, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9600048060331317
1787480982.674459, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9600048512549535
1787480982.790866, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600048628943999
1787480982.791141, Self-RAG Decomposed, Hallucination LLM, run, end, 9600048629205104
1787480982.791414, Self-RAG Decomposed, Hallucination router, run, start, 9600048629502881
1787480982.792025, Self-RAG Decomposed, Hallucination router, run, end, 9600048630097938
1787480982.792231, Self-RAG Decomposed, End stage, run, start, 9600048630304467
1787480982.792778, Self-RAG Decomposed, End stage, run, end, 9600048630845189
1787480982.792989, Self-RAG Decomposed, pipeline - val, run, end, 6330301054302828181858406735927122508, 1787480980.887632, 1, 13, 9600048631059493
1787480982.793203, Self-RAG Decomposed, pipeline - val, run, start, 51266630905510671849921547343811978651, 1787480982.793124, 1, 14, 9600048631279734
1787480982.793431, Self-RAG Decomposed, Question dataloader, run, start, 9600048631501895
1787480982.793685, Self-RAG Decomposed, Question dataloader, run, end, 9600048631747223
1787480982.794012, Self-RAG Decomposed, Document retriever, run, start, 9600048632117864
1787480982.814408, Self-RAG Decomposed, Document retriever, run, end, 9600048652495251
1787480982.814575, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600048652669380
1787480982.815475, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600048653545014
1787480982.815572, Self-RAG Decomposed, Grader LLM, run, start, 9600048653642599
1787480982.818291, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1028, 9600048656363470
1787480982.818334, Self-RAG Decomposed, Grader LLM, first_token, start, 9600048656395070
1787480983.303728, Self-RAG Decomposed, Grader LLM, first_token, end, 9600049141823848
1787480983.433634, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600049271720047
1787480983.433952, Self-RAG Decomposed, Grader LLM, run, end, 9600049272018016
1787480983.435351, Self-RAG Decomposed, Grade router, run, start, 9600049273463252
1787480983.435810, Self-RAG Decomposed, Grade router, run, end, 9600049273878310
1787480983.435968, Self-RAG Decomposed, Answer generator formatter, run, start, 9600049274042438
1787480983.436425, Self-RAG Decomposed, Answer generator formatter, run, end, 9600049274493767
1787480983.436598, Self-RAG Decomposed, Generator LLM, run, start, 9600049274686152
1787480983.439956, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1039, 9600049278043954
1787480983.440044, Self-RAG Decomposed, Generator LLM, first_token, start, 9600049278105170
1787480983.931504, Self-RAG Decomposed, Generator LLM, first_token, end, 9600049769598525
1787480984.499607, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 12, 9600050337692004
1787480984.500539, Self-RAG Decomposed, Generator LLM, run, end, 9600050338616183
1787480984.500647, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9600050338722503
1787480984.501393, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9600050339468809
1787480984.501657, Self-RAG Decomposed, Hallucination LLM, run, start, 9600050339763690
1787480984.504698, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1016, 9600050342777523
1787480984.504762, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9600050342823651
1787480984.987728, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9600050825823381
1787480985.130458, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600050968547665
1787480985.132052, Self-RAG Decomposed, Hallucination LLM, run, end, 9600050970135766
1787480985.132200, Self-RAG Decomposed, Hallucination router, run, start, 9600050970298086
1787480985.133282, Self-RAG Decomposed, Hallucination router, run, end, 9600050971368057
1787480985.133703, Self-RAG Decomposed, End stage, run, start, 9600050971784283
1787480985.134218, Self-RAG Decomposed, End stage, run, end, 9600050972293212
1787480985.134431, Self-RAG Decomposed, pipeline - val, run, end, 51266630905510671849921547343811978651, 1787480982.793124, 1, 14, 9600050972506445
1787480985.134777, Self-RAG Decomposed, pipeline - val, run, start, 290022722164162250930815780032861189414, 1787480985.134657, 1, 15, 9600050972852334
1787480985.134998, Self-RAG Decomposed, Question dataloader, run, start, 9600050973069422
1787480985.135259, Self-RAG Decomposed, Question dataloader, run, end, 9600050973321551
1787480985.135446, Self-RAG Decomposed, Document retriever, run, start, 9600050973530832
1787480985.154549, Self-RAG Decomposed, Document retriever, run, end, 9600050992623255
1787480985.155048, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600050993135768
1787480985.155709, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600050993779706
1787480985.155973, Self-RAG Decomposed, Grader LLM, run, start, 9600050994043387
1787480985.157821, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 552, 9600050995886544
1787480985.157847, Self-RAG Decomposed, Grader LLM, first_token, start, 9600050995907504
1787480985.454668, Self-RAG Decomposed, Grader LLM, first_token, end, 9600051292759273
1787480985.569021, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600051407103251
1787480985.569274, Self-RAG Decomposed, Grader LLM, run, end, 9600051407338291
1787480985.569602, Self-RAG Decomposed, Grade router, run, start, 9600051407719749
1787480985.569922, Self-RAG Decomposed, Grade router, run, end, 9600051407991461
1787480985.571108, Self-RAG Decomposed, Answer generator formatter, run, start, 9600051409196249
1787480985.571697, Self-RAG Decomposed, Answer generator formatter, run, end, 9600051409767082
1787480985.571863, Self-RAG Decomposed, Generator LLM, run, start, 9600051409929707
1787480985.573691, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 563, 9600051411758256
1787480985.573725, Self-RAG Decomposed, Generator LLM, first_token, start, 9600051411785136
1787480985.876555, Self-RAG Decomposed, Generator LLM, first_token, end, 9600051714651338
1787480986.171192, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 7, 9600052009278620
1787480986.172311, Self-RAG Decomposed, Generator LLM, run, end, 9600052010394991
1787480986.172734, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9600052010823809
1787480986.173173, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9600052011235058
1787480986.174025, Self-RAG Decomposed, Hallucination LLM, run, start, 9600052012113940
1787480986.178150, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 538, 9600052016236944
1787480986.178236, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9600052016296528
1787480986.478595, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9600052316680243
1787480986.593770, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600052431847391
1787480986.594762, Self-RAG Decomposed, Hallucination LLM, run, end, 9600052432834306
1787480986.595332, Self-RAG Decomposed, Hallucination router, run, start, 9600052433420404
1787480986.595746, Self-RAG Decomposed, Hallucination router, run, end, 9600052433822581
1787480986.595918, Self-RAG Decomposed, End stage, run, start, 9600052433996358
1787480986.596477, Self-RAG Decomposed, End stage, run, end, 9600052434551895
1787480986.596714, Self-RAG Decomposed, pipeline - val, run, end, 290022722164162250930815780032861189414, 1787480985.134657, 1, 15, 9600052434790376
1787480986.597133, Self-RAG Decomposed, pipeline - val, run, start, 152282882323420102002207696452676409440, 1787480986.597008, 1, 16, 9600052435209385
1787480986.597363, Self-RAG Decomposed, Question dataloader, run, start, 9600052435434938
1787480986.597628, Self-RAG Decomposed, Question dataloader, run, end, 9600052435691018
1787480986.597795, Self-RAG Decomposed, Document retriever, run, start, 9600052435877243
1787480986.617413, Self-RAG Decomposed, Document retriever, run, end, 9600052455492564
1787480986.617892, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600052455983557
1787480986.618744, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600052456820151
1787480986.619025, Self-RAG Decomposed, Grader LLM, run, start, 9600052457096664
1787480986.621660, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1166, 9600052459729952
1787480986.621698, Self-RAG Decomposed, Grader LLM, first_token, start, 9600052459758576
1787480987.176794, Self-RAG Decomposed, Grader LLM, first_token, end, 9600053014889969
1787480987.316080, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9600053154168307
1787480987.316426, Self-RAG Decomposed, Grader LLM, run, end, 9600053154491396
1787480987.317223, Self-RAG Decomposed, Grade router, run, start, 9600053155310774
1787480987.326780, Self-RAG Decomposed, Grade router, run, end, 9600053164865922
1787480987.326912, Self-RAG Decomposed, Answer generator formatter, run, start, 9600053164991858
1787480987.328736, Self-RAG Decomposed, Answer generator formatter, run, end, 9600053166822631
1787480987.328881, Self-RAG Decomposed, Generator LLM, run, start, 9600053166965512
1787480987.333193, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1177, 9600053171273940
1787480987.333241, Self-RAG Decomposed, Generator LLM, first_token, start, 9600053171301428
1787480987.880104, Self-RAG Decomposed, Generator LLM, first_token, end, 9600053718197470
1787480988.012353, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9600053850438667
1787480988.013086, Self-RAG Decomposed, Generator LLM, run, end, 9600053851151773
1787480988.013367, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9600053851454558
1787480988.014087, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9600053852165616
1787480988.014349, Self-RAG Decomposed, Hallucination LLM, run, start, 9600053852442592
1787480988.017459, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1142, 9600053855546985
1787480988.017548, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9600053855609834
1787480988.573717, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9600054411813838
1787480988.684051, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9600054522141260
1787480988.684693, Self-RAG Decomposed, Hallucination LLM, run, end, 9600054522768317
1787480988.685212, Self-RAG Decomposed, Hallucination router, run, start, 9600054523324831
1787480988.685648, Self-RAG Decomposed, Hallucination router, run, end, 9600054523716576
1787480988.685792, Self-RAG Decomposed, End stage, run, start, 9600054523866945
1787480988.686263, Self-RAG Decomposed, End stage, run, end, 9600054524335186
1787480988.686500, Self-RAG Decomposed, pipeline - val, run, end, 152282882323420102002207696452676409440, 1787480986.597008, 1, 16, 9600054524574755
1787480988.686825, Self-RAG Decomposed, pipeline - val, run, start, 66267728930327446758099595426422399795, 1787480988.686746, 1, 17, 9600054524900036
1787480988.687037, Self-RAG Decomposed, Question dataloader, run, start, 9600054525107332
1787480988.687293, Self-RAG Decomposed, Question dataloader, run, end, 9600054525356053
1787480988.687474, Self-RAG Decomposed, Document retriever, run, start, 9600054525556949
1787480988.709052, Self-RAG Decomposed, Document retriever, run, end, 9600054547142644
1787480988.709336, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9600054547427732
1787480988.710406, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9600054548483288
