1787217365.766841, Self-RAG Monolith 4B (multi-hop), pipeline, prepare, start, 9336431605168144
1787217559.691522, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336625529620370
1787217559.692286, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336625530370132
1787217560.608328, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336626446414358
1787217560.609227, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336626447302665
1787217560.609302, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336626447363017
1787217560.609488, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336626447559305
1787217560.609587, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336626447649098
1787217560.610296, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336626448382571
1787217560.610928, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336626448997453
1787217560.611740, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336626449809583
1787217560.612057, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336626450135072
1787217561.033092, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336626871244382
1787217562.136076, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336627974163870
1787217562.136517, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336627974638159
1787217562.138021, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336627976114979
1787217562.138407, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336627976483604
1787217562.138878, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336627976953221
1787217562.139051, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336627977131637
1787217562.139912, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336627977987048
1787217562.460428, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336628298555374
1787217562.829067, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9336628667168955
1787217562.829628, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336628667691244
1787217562.829664, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336628667724012
1787217562.830019, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336628668126669
1787217562.831584, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336628669652113
1787217562.847706, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336628685788233
1787217562.847991, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336628686072554
1787217562.848672, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336628686741051
1787217562.849202, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336628687281997
1787217563.165636, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336629003801082
1787217563.475376, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 270477984586299117242785916989894570823, 1787217563.475215, 1, 23, 9336629313468582
1787217563.475962, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336629314039991
1787217563.476597, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336629314668905
1787217563.476869, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336629314949945
1787217563.490006, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336629328084458
1787217563.490345, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336629328426507
1787217563.490797, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336629328866092
1787217563.612784, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9336629450869849
1787217563.613124, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336629451188970
1787217563.614165, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336629452253596
1787217563.614747, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336629452833390
1787217563.629669, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336629467746194
1787217563.629888, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336629467984403
1787217563.630625, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336629468695141
1787217564.117522, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336629955654278
1787217565.105590, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336630943681180
1787217565.106757, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336630944821311
1787217565.106795, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336630944855503
1787217565.107475, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336630945556401
1787217565.107673, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336630945735041
1787217565.107887, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336630945964162
1787217565.108492, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336630946562468
1787217565.108854, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336630946924756
1787217565.109830, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336630947896935
1787217565.536348, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336631374538516
1787217566.593369, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 27, 9336632431456868
1787217566.593547, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336632431619828
1787217566.594429, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336632432502278
1787217566.594784, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336632432844919
1787217566.595509, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336632433598441
1787217566.595676, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336632433737817
1787217566.595865, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9336632433947306
1787217566.597827, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9336632435909311
1787217566.598133, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 270477984586299117242785916989894570823, 1787217563.475215, 1, 23, 9336632436210575
1787217566.957611, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336632795740983
1787217566.974446, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 98549022297768708600074475601819263769, 1787217566.974140, 1, 24, 9336632812536112
1787217566.975799, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336632813880500
1787217566.976588, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336632814665734
1787217566.976757, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336632814844166
1787217566.991910, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336632829989819
1787217566.992245, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336632830328364
1787217566.992883, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336632830953902
1787217567.636431, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 16, 9336633474516370
1787217567.636519, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336633474595810
1787217567.637475, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336633475551093
1787217567.637711, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336633475795989
1787217567.654322, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336633492409758
1787217567.654634, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336633492729007
1787217567.655656, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336633493727778
1787217568.124428, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 79345722550121729857346918785959011246, 1787217568.124214, 1, 25, 9336633962524567
1787217568.124752, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336633962829144
1787217568.125274, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336633963345065
1787217568.125865, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336633963979307
1787217568.129469, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 338672912196717196379897968584705380304, 1787217568.129334, 1, 26, 9336633967545828
1787217568.129739, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336633967812148
1787217568.130260, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336633968332357
1787217568.143084, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336633981165445
1787217568.143264, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336633981327174
1787217568.143591, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336633981672934
1787217568.144122, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336633982190680
1787217568.168427, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336634006498868
1787217568.168574, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336634006652788
1787217568.169032, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336634007101413
1787217568.183157, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336634021226056
1787217569.324537, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 27, 9336635162620922
1787217569.325079, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336635163143595
1787217569.325117, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336635163177436
1787217569.325665, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336635163747293
1787217569.325810, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336635163871341
1787217569.326011, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9336635164092798
1787217569.326510, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9336635164587487
1787217569.327683, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 177637275161368215445457450151117853669, 1787217559.675549, 1, 22, 9336635165756786
1787217569.328248, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336635166319811
1787217569.734710, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 358606146732253861911223940671078533, 1787217569.733269, 1, 27, 9336635572822095
1787217569.736424, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336635574501043
1787217569.737690, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336635575763398
1787217569.737985, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336635576066439
1787217569.757282, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336635595386967
1787217569.758942, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336635597018059
1787217569.759435, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336635597537548
1787217569.760362, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336635598442574
1787217570.864734, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336636702819958
1787217570.865333, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336636703409399
1787217570.865466, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336636703549479
1787217570.875608, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336636713692384
1787217570.875875, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336636713955249
1787217570.876631, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336636714744851
1787217570.877696, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336636715766182
1787217570.877824, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336636715895254
1787217570.879177, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336636717255513
1787217571.384014, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336637222153897
1787217572.501532, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336638339621922
1787217572.501757, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336638339872835
1787217572.502848, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336638340927333
1787217572.502953, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336638341025733
1787217572.503453, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336638341517783
1787217572.504440, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336638342508297
1787217572.504752, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9336638342824858
1787217572.506192, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9336638344270430
1787217572.506561, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 37276869212957508189627915502706904004, 1787217558.545211, 1, 21, 9336638344644654
1787217572.796084, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336638634174010
1787217573.013896, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 9336638851981844
1787217573.014039, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336638852137188
1787217573.015066, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336638853141479
1787217573.015230, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336638853309063
1787217573.030912, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336638869009934
1787217573.031292, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336638869379247
1787217573.031853, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336638869923696
1787217573.398246, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336639236349353
1787217573.649727, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 119330394140299644505469364230259854332, 1787217573.649017, 1, 28, 9336639487822215
1787217573.650287, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336639488364344
1787217573.651269, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336639489343947
1787217573.651423, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336639489508539
1787217573.665217, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336639503301069
1787217573.665579, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336639503675838
1787217573.666274, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336639504344896
1787217574.684726, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 30, 9336640522814740
1787217574.685104, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336640523169781
1787217574.685148, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336640523208629
1787217574.685635, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336640523705751
1787217574.685733, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336640523794519
1787217574.686045, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9336640524118040
1787217574.686241, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9336640524302936
1787217574.687822, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 79345722550121729857346918785959011246, 1787217568.124214, 1, 25, 9336640525917468
1787217574.688514, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336640526587470
1787217575.051803, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336640889988880
1787217576.407989, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 29, 9336642246074360
1787217576.408932, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336642247017259
1787217576.409214, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336642247294843
1787217576.418879, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336642256962163
1787217576.419221, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336642257301076
1787217576.419378, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9336642257463093
1787217576.420216, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9336642258295399
1787217576.420375, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 338672912196717196379897968584705380304, 1787217568.129334, 1, 26, 9336642258463143
1787217576.422413, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336642260486828
1787217576.968146, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336642806251058
1787217577.675084, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 61503061333563246810305224013821564171, 1787217577.674869, 1, 29, 9336643513182342
1787217577.675911, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336643514021080
1787217577.677616, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336643515705804
1787217577.678402, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336643516489950
1787217577.690958, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336643529040093
1787217577.691399, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336643529498622
1787217577.692033, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336643530104464
1787217578.112682, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336643950770160
1787217578.114412, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336643952494228
1787217578.114506, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336643952566932
1787217578.114818, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336643952889269
1787217578.114923, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336643952984917
1787217578.115542, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336643953657863
1787217578.116378, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336643954446873
1787217578.116647, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336643954716298
1787217578.118239, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336643956316718
1787217578.814841, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336644652967817
1787217579.931867, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336645769953363
1787217579.932239, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336645770305556
1787217579.932281, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336645770341604
1787217579.932427, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336645770513749
1787217579.934247, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336645772328297
1787217579.934385, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336645772446969
1787217579.936327, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336645774418430
1787217579.937873, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336645775950130
1787217580.247617, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 271686977027718148387210398743037780779, 1787217580.247259, 1, 30, 9336646085711392
1787217580.248570, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336646086651267
1787217580.249432, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336646087511525
1787217580.249571, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336646087650917
1787217580.261286, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336646099364706
1787217580.261627, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336646099710211
1787217580.262394, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336646100471173
1787217580.327891, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336646165983239
1787217580.610621, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 9336646448709602
1787217580.610713, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336646448786466
1787217580.611786, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336646449858437
1787217580.612223, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336646450297414
1787217580.612423, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336646450496614
1787217580.632668, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336646470746488
1787217580.633436, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336646471530634
1787217580.634012, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336646472082524
1787217581.137394, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336646975504441
1787217582.344038, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336648182129123
1787217582.344215, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336648182289731
1787217582.345337, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336648183411654
1787217582.345407, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336648183468294
1787217582.346132, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336648184202216
1787217582.346244, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336648184305592
1787217582.346413, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336648184500552
1787217582.347068, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336648185137690
1787217582.796713, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336648634808738
1787217583.039290, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 9336648877375291
1787217583.039380, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336648877460795
1787217583.040214, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336648878287773
1787217583.040287, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336648878347789
1787217583.040488, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336648878558222
1787217583.060850, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336648898938512
1787217583.061170, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336648899249233
1787217583.061914, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336648899992451
1787217583.506282, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336649344380942
1787217584.909692, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 29, 9336650747782063
1787217584.909863, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336650747935904
1787217584.910701, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336650748774866
1787217584.910773, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336650748834050
1787217584.911175, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336650749247139
1787217584.911282, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336650749343507
1787217584.911508, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 9336650749580660
1787217584.912446, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 9336650750524566
1787217584.913122, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 61503061333563246810305224013821564171, 1787217577.674869, 1, 29, 9336650751234152
1787217585.240469, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336651078623106
1787217585.579095, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 9336651417179625
1787217585.579396, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336651417460665
1787217585.579468, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336651417558266
1787217585.580963, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336651419045501
1787217585.597357, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336651435432870
1787217585.597684, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336651435761143
1787217585.598135, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336651436206952
1787217585.979344, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336651817496679
1787217587.132662, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336652970746974
1787217587.133667, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 9336652971733601
1787217587.133711, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 9336652971772273
1787217587.134356, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 9336652972426499
1787217587.134460, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 9336652972522019
1787217587.134965, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 9336652973054212
1787217587.135596, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 9336652973666246
1787217587.135704, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 9336652973781750
1787217587.137969, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 9336652976052252
1787217587.438609, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 9336653276729540
1787217587.960783, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 9336653798867825
1787217587.960875, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 9336653798957361
1787217587.962162, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 9336653800243060
1787217587.962889, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336653800999750
1787217587.980582, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 314884940003176943422077289814839537785, 1787217587.980230, 1, 31, 9336653818676866
1787217587.981518, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336653819613908
1787217587.982225, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336653820297126
1787217587.986122, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336653824210336
1787217587.986381, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336653824458928
1787217587.986503, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336653824566609
1787217587.987185, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336653825249522
1787217588.000554, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336653838636163
1787217588.000985, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336653839057716
1787217588.001523, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336653839585398
1787217588.772665, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 113318460934597006834584960358633246764, 1787217588.771604, 1, 32, 9336654610923420
1787217588.774325, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 9336654612533952
1787217588.775455, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 9336654613527138
1787217588.775607, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 9336654613676466
1787217588.831656, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 9336654669754605
1787217588.832416, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 9336654670493487
1787217588.833067, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 9336654671129729
1787217588.883878, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 9336654722100623
1787217590.056761, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 24, 9336655894846903
