1787484070.181809, Self-RAG Monolith, pipeline, prepare, start, 9603136020833602
1787484201.377296, Self-RAG Monolith, Monolith LLM, first_token, start, 9603267215356886
1787484201.931566, Self-RAG Monolith, Monolith LLM, first_token, end, 9603267769659499
1787484204.334718, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 44, 9603270172802897
1787484204.335675, Self-RAG Monolith, Monolith LLM, run, end, 9603270173756036
1787484204.335771, Self-RAG Monolith, Monolith router, run, start, 9603270173851700
1787484204.336296, Self-RAG Monolith, Monolith router, run, end, 9603270174370598
1787484204.336447, Self-RAG Monolith, End stage, run, start, 9603270174527142
1787484204.336794, Self-RAG Monolith, End stage, run, end, 9603270174857335
1787484204.337194, Self-RAG Monolith, pipeline - val, run, end, 978499685949047220153326916696235615, 1787484201.350579, 1, 18, 9603270175276840
1787484204.337464, Self-RAG Monolith, pipeline - val, run, start, 79165479900745785462303864265747943271, 1787484204.337382, 1, 19, 9603270175544409
1787484204.337730, Self-RAG Monolith, Question dataloader, run, start, 9603270175802378
1787484204.338011, Self-RAG Monolith, Question dataloader, run, end, 9603270176074363
1787484204.338842, Self-RAG Monolith, Document retriever, run, start, 9603270176937502
1787484204.361027, Self-RAG Monolith, Document retriever, run, end, 9603270199115588
1787484204.361228, Self-RAG Monolith, Monolith formatter, run, start, 9603270199308100
1787484204.361797, Self-RAG Monolith, Monolith formatter, run, end, 9603270199866982
1787484204.361990, Self-RAG Monolith, Monolith LLM, run, start, 9603270200069174
1787484204.364718, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1188, 9603270202784319
1787484204.364748, Self-RAG Monolith, Monolith LLM, first_token, start, 9603270202808511
1787484205.102886, Self-RAG Monolith, Monolith LLM, first_token, end, 9603270940980900
1787484206.934381, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9603272772489180
1787484206.934777, Self-RAG Monolith, Monolith LLM, run, end, 9603272772842301
1787484206.935044, Self-RAG Monolith, Monolith router, run, start, 9603272773125838
1787484206.935412, Self-RAG Monolith, Monolith router, run, end, 9603272773487663
1787484206.935711, Self-RAG Monolith, End stage, run, start, 9603272773791344
1787484206.936098, Self-RAG Monolith, End stage, run, end, 9603272774161649
1787484206.936351, Self-RAG Monolith, pipeline - val, run, end, 79165479900745785462303864265747943271, 1787484204.337382, 1, 19, 9603272774432722
1787484206.937063, Self-RAG Monolith, pipeline - val, run, start, 127111173081361216688951071902753592006, 1787484206.936981, 1, 20, 9603272775142660
1787484206.937353, Self-RAG Monolith, Question dataloader, run, start, 9603272775425301
1787484206.937824, Self-RAG Monolith, Question dataloader, run, end, 9603272775899383
1787484206.938293, Self-RAG Monolith, Document retriever, run, start, 9603272776387448
1787484206.960126, Self-RAG Monolith, Document retriever, run, end, 9603272798214797
1787484206.960444, Self-RAG Monolith, Monolith formatter, run, start, 9603272798522222
1787484206.961006, Self-RAG Monolith, Monolith formatter, run, end, 9603272799076447
1787484206.961205, Self-RAG Monolith, Monolith LLM, run, start, 9603272799287280
1787484206.963898, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1227, 9603272801964377
1787484206.963933, Self-RAG Monolith, Monolith LLM, first_token, start, 9603272801993657
1787484207.720982, Self-RAG Monolith, Monolith LLM, first_token, end, 9603273559073015
1787484209.780126, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 9603275618212965
1787484209.781291, Self-RAG Monolith, Monolith LLM, run, end, 9603275619369401
1787484209.781407, Self-RAG Monolith, Monolith router, run, start, 9603275619491337
1787484209.791118, Self-RAG Monolith, Monolith router, run, end, 9603275629195560
1787484209.791263, Self-RAG Monolith, End stage, run, start, 9603275629351865
1787484209.791745, Self-RAG Monolith, End stage, run, end, 9603275629823322
1787484209.791994, Self-RAG Monolith, pipeline - val, run, end, 127111173081361216688951071902753592006, 1787484206.936981, 1, 20, 9603275630066651
1787484209.792370, Self-RAG Monolith, pipeline - val, run, start, 191997809245292315745424547972774448166, 1787484209.792137, 1, 21, 9603275630454124
1787484209.792640, Self-RAG Monolith, Question dataloader, run, start, 9603275630712189
1787484209.792904, Self-RAG Monolith, Question dataloader, run, end, 9603275630967502
1787484209.793845, Self-RAG Monolith, Document retriever, run, start, 9603275631943025
1787484209.816830, Self-RAG Monolith, Document retriever, run, end, 9603275654919113
1787484209.817047, Self-RAG Monolith, Monolith formatter, run, start, 9603275655125353
1787484209.817641, Self-RAG Monolith, Monolith formatter, run, end, 9603275655713147
1787484209.817862, Self-RAG Monolith, Monolith LLM, run, start, 9603275655942060
1787484209.820895, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1353, 9603275658961350
1787484209.820922, Self-RAG Monolith, Monolith LLM, first_token, start, 9603275658982998
1787484210.725042, Self-RAG Monolith, Monolith LLM, first_token, end, 9603276563135297
1787484212.499866, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9603278337976620
1787484212.500510, Self-RAG Monolith, Monolith LLM, run, end, 9603278338588926
1787484212.501097, Self-RAG Monolith, Monolith router, run, start, 9603278339179920
1787484212.501263, Self-RAG Monolith, Monolith router, run, end, 9603278339324528
1787484212.501439, Self-RAG Monolith, End stage, run, start, 9603278339521457
1787484212.502411, Self-RAG Monolith, End stage, run, end, 9603278340489364
1787484212.502510, Self-RAG Monolith, pipeline - val, run, end, 191997809245292315745424547972774448166, 1787484209.792137, 1, 21, 9603278340583556
1787484212.503012, Self-RAG Monolith, pipeline - val, run, start, 34805012327700866625033075445847323197, 1787484212.502680, 1, 22, 9603278341096246
1787484212.503256, Self-RAG Monolith, Question dataloader, run, start, 9603278341327703
1787484212.503520, Self-RAG Monolith, Question dataloader, run, end, 9603278341583320
1787484212.504135, Self-RAG Monolith, Document retriever, run, start, 9603278342233754
1787484212.526413, Self-RAG Monolith, Document retriever, run, end, 9603278364501728
1787484212.526620, Self-RAG Monolith, Monolith formatter, run, start, 9603278364698224
1787484212.527338, Self-RAG Monolith, Monolith formatter, run, end, 9603278365414242
1787484212.527504, Self-RAG Monolith, Monolith LLM, run, start, 9603278365585443
1787484212.531108, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1418, 9603278369175294
1787484212.531146, Self-RAG Monolith, Monolith LLM, first_token, start, 9603278369206142
1787484213.471137, Self-RAG Monolith, Monolith LLM, first_token, end, 9603279309231320
1787484215.280463, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9603281118548877
1787484215.281393, Self-RAG Monolith, Monolith LLM, run, end, 9603281119473328
1787484215.281498, Self-RAG Monolith, Monolith router, run, start, 9603281119583201
1787484215.281874, Self-RAG Monolith, Monolith router, run, end, 9603281119936546
1787484215.282010, Self-RAG Monolith, End stage, run, start, 9603281120083746
1787484215.282226, Self-RAG Monolith, End stage, run, end, 9603281120287923
1787484215.282509, Self-RAG Monolith, pipeline - val, run, end, 34805012327700866625033075445847323197, 1787484212.502680, 1, 22, 9603281120596004
1787484215.283142, Self-RAG Monolith, pipeline - val, run, start, 300432464861266337476823850584486597418, 1787484215.283068, 1, 23, 9603281121230614
1787484215.283454, Self-RAG Monolith, Question dataloader, run, start, 9603281121528023
1787484215.283909, Self-RAG Monolith, Question dataloader, run, end, 9603281121982536
1787484215.284402, Self-RAG Monolith, Document retriever, run, start, 9603281122495066
1787484215.309473, Self-RAG Monolith, Document retriever, run, end, 9603281147562296
1787484215.309686, Self-RAG Monolith, Monolith formatter, run, start, 9603281147764377
1787484215.310286, Self-RAG Monolith, Monolith formatter, run, end, 9603281148356123
1787484215.310484, Self-RAG Monolith, Monolith LLM, run, start, 9603281148567259
1787484215.311982, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 461, 9603281150048624
1787484215.312018, Self-RAG Monolith, Monolith LLM, first_token, start, 9603281150079168
1787484215.736974, Self-RAG Monolith, Monolith LLM, first_token, end, 9603281575063958
1787484217.700746, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9603283538829242
1787484217.701295, Self-RAG Monolith, Monolith LLM, run, end, 9603283539371419
1787484217.701791, Self-RAG Monolith, Monolith router, run, start, 9603283539877309
1787484217.701970, Self-RAG Monolith, Monolith router, run, end, 9603283540032381
1787484217.702145, Self-RAG Monolith, End stage, run, start, 9603283540232814
1787484217.702618, Self-RAG Monolith, End stage, run, end, 9603283540695887
1787484217.703072, Self-RAG Monolith, pipeline - val, run, end, 300432464861266337476823850584486597418, 1787484215.283068, 1, 23, 9603283541155265
1787484217.703562, Self-RAG Monolith, pipeline - val, run, start, 108571405720631521929480687832045914356, 1787484217.703315, 1, 24, 9603283541645810
1787484217.703842, Self-RAG Monolith, Question dataloader, run, start, 9603283541916547
1787484217.704317, Self-RAG Monolith, Question dataloader, run, end, 9603283542395013
1787484217.704882, Self-RAG Monolith, Document retriever, run, start, 9603283542977207
1787484217.725655, Self-RAG Monolith, Document retriever, run, end, 9603283563745112
1787484217.725872, Self-RAG Monolith, Monolith formatter, run, start, 9603283563951288
1787484217.726465, Self-RAG Monolith, Monolith formatter, run, end, 9603283564534138
1787484217.726573, Self-RAG Monolith, Monolith LLM, run, start, 9603283564646859
1787484217.729807, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1062, 9603283567899765
1787484217.729903, Self-RAG Monolith, Monolith LLM, first_token, start, 9603283567963525
1787484218.422078, Self-RAG Monolith, Monolith LLM, first_token, end, 9603284260170176
1787484220.404941, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9603286243035596
1787484220.405874, Self-RAG Monolith, Monolith LLM, run, end, 9603286243936815
1787484220.406048, Self-RAG Monolith, Monolith router, run, start, 9603286244130592
1787484220.415963, Self-RAG Monolith, Monolith router, run, end, 9603286254042606
1787484220.416091, Self-RAG Monolith, End stage, run, start, 9603286254177119
1787484220.416940, Self-RAG Monolith, End stage, run, end, 9603286255029618
1787484220.417464, Self-RAG Monolith, pipeline - val, run, end, 108571405720631521929480687832045914356, 1787484217.703315, 1, 24, 9603286255575027
1787484220.417886, Self-RAG Monolith, pipeline - val, run, start, 284214988347243241031331916110263102919, 1787484220.417805, 1, 25, 9603286255976788
1787484220.418224, Self-RAG Monolith, Question dataloader, run, start, 9603286256295445
1787484220.418488, Self-RAG Monolith, Question dataloader, run, end, 9603286256550998
1787484220.419061, Self-RAG Monolith, Document retriever, run, start, 9603286257152056
1787484220.440864, Self-RAG Monolith, Document retriever, run, end, 9603286278954285
1787484220.441077, Self-RAG Monolith, Monolith formatter, run, start, 9603286279155549
1787484220.441677, Self-RAG Monolith, Monolith formatter, run, end, 9603286279750847
1787484220.441924, Self-RAG Monolith, Monolith LLM, run, start, 9603286280008176
1787484220.445130, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1305, 9603286283196138
1787484220.445159, Self-RAG Monolith, Monolith LLM, first_token, start, 9603286283220362
1787484221.273514, Self-RAG Monolith, Monolith LLM, first_token, end, 9603287111610414
1787484223.151877, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9603288989971371
1787484223.152290, Self-RAG Monolith, Monolith LLM, run, end, 9603288990356892
1787484223.152767, Self-RAG Monolith, Monolith router, run, start, 9603288990840014
1787484223.153119, Self-RAG Monolith, Monolith router, run, end, 9603288991198815
1787484223.153227, Self-RAG Monolith, End stage, run, start, 9603288991306751
1787484223.153915, Self-RAG Monolith, End stage, run, end, 9603288991980321
1787484223.154901, Self-RAG Monolith, pipeline - val, run, end, 284214988347243241031331916110263102919, 1787484220.417805, 1, 25, 9603288992994101
1787484223.155469, Self-RAG Monolith, pipeline - val, run, start, 154245694310468394521278369844728323696, 1787484223.155181, 1, 26, 9603288993552454
1787484223.155759, Self-RAG Monolith, Question dataloader, run, start, 9603288993835047
1787484223.156037, Self-RAG Monolith, Question dataloader, run, end, 9603288994101048
1787484223.156638, Self-RAG Monolith, Document retriever, run, start, 9603288994756154
1787484223.176667, Self-RAG Monolith, Document retriever, run, end, 9603289014741561
1787484223.176917, Self-RAG Monolith, Monolith formatter, run, start, 9603289014991897
1787484223.177356, Self-RAG Monolith, Monolith formatter, run, end, 9603289015424539
1787484223.177565, Self-RAG Monolith, Monolith LLM, run, start, 9603289015642635
1787484223.180913, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1349, 9603289018978502
1787484223.180947, Self-RAG Monolith, Monolith LLM, first_token, start, 9603289019007638
1787484224.084876, Self-RAG Monolith, Monolith LLM, first_token, end, 9603289922969029
1787484225.820185, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9603291658271709
1787484225.821143, Self-RAG Monolith, Monolith LLM, run, end, 9603291659222848
1787484225.821400, Self-RAG Monolith, Monolith router, run, start, 9603291659489105
1787484225.831083, Self-RAG Monolith, Monolith router, run, end, 9603291669159967
1787484225.831479, Self-RAG Monolith, End stage, run, start, 9603291669560960
1787484225.831720, Self-RAG Monolith, End stage, run, end, 9603291669782609
1787484225.832191, Self-RAG Monolith, pipeline - val, run, end, 154245694310468394521278369844728323696, 1787484223.155181, 1, 26, 9603291670285411
1787484225.832971, Self-RAG Monolith, pipeline - val, run, start, 250905478873957969107894018434913019974, 1787484225.832880, 1, 27, 9603291671054581
1787484225.833295, Self-RAG Monolith, Question dataloader, run, start, 9603291671370758
1787484225.833571, Self-RAG Monolith, Question dataloader, run, end, 9603291671635575
1787484225.834214, Self-RAG Monolith, Document retriever, run, start, 9603291672310393
1787484225.857261, Self-RAG Monolith, Document retriever, run, end, 9603291695351569
1787484225.857653, Self-RAG Monolith, Monolith formatter, run, start, 9603291695730578
1787484225.858478, Self-RAG Monolith, Monolith formatter, run, end, 9603291696550581
1787484225.858762, Self-RAG Monolith, Monolith LLM, run, start, 9603291696845526
1787484225.861795, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1241, 9603291699867855
1787484225.861852, Self-RAG Monolith, Monolith LLM, first_token, start, 9603291699912575
1787484226.636596, Self-RAG Monolith, Monolith LLM, first_token, end, 9603292474689784
1787484228.495444, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9603294333529647
1787484228.495775, Self-RAG Monolith, Monolith LLM, run, end, 9603294333838992
1787484228.496167, Self-RAG Monolith, Monolith router, run, start, 9603294334249297
1787484228.496312, Self-RAG Monolith, Monolith router, run, end, 9603294334373458
1787484228.496498, Self-RAG Monolith, End stage, run, start, 9603294334581026
1787484228.497016, Self-RAG Monolith, End stage, run, end, 9603294335093028
1787484228.497554, Self-RAG Monolith, pipeline - val, run, end, 250905478873957969107894018434913019974, 1787484225.832880, 1, 27, 9603294335663766
1787484228.498027, Self-RAG Monolith, pipeline - val, run, start, 147091938170735752318529690336224401030, 1787484228.497886, 1, 28, 9603294336114663
1787484228.498333, Self-RAG Monolith, Question dataloader, run, start, 9603294336406936
1787484228.498602, Self-RAG Monolith, Question dataloader, run, end, 9603294336665129
1787484228.498849, Self-RAG Monolith, Document retriever, run, start, 9603294336944634
1787484228.520114, Self-RAG Monolith, Document retriever, run, end, 9603294358186444
1787484228.520356, Self-RAG Monolith, Monolith formatter, run, start, 9603294358429725
1787484228.520851, Self-RAG Monolith, Monolith formatter, run, end, 9603294358919518
1787484228.520983, Self-RAG Monolith, Monolith LLM, run, start, 9603294359070447
1787484228.523550, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 868, 9603294361616391
1787484228.523580, Self-RAG Monolith, Monolith LLM, first_token, start, 9603294361640311
1787484229.096286, Self-RAG Monolith, Monolith LLM, first_token, end, 9603294934378566
1787484231.388098, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 41, 9603297226182642
1787484231.388762, Self-RAG Monolith, Monolith LLM, run, end, 9603297226841076
1787484231.388859, Self-RAG Monolith, Monolith router, run, start, 9603297226930692
1787484231.389427, Self-RAG Monolith, Monolith router, run, end, 9603297227503606
1787484231.389576, Self-RAG Monolith, End stage, run, start, 9603297227658742
1787484231.390048, Self-RAG Monolith, End stage, run, end, 9603297228125256
1787484231.390772, Self-RAG Monolith, pipeline - val, run, end, 147091938170735752318529690336224401030, 1787484228.497886, 1, 28, 9603297228882234
1787484231.391392, Self-RAG Monolith, pipeline - val, run, start, 280655918533128986383662254698813920226, 1787484231.391154, 1, 29, 9603297229483132
1787484231.391721, Self-RAG Monolith, Question dataloader, run, start, 9603297229794893
1787484231.392000, Self-RAG Monolith, Question dataloader, run, end, 9603297230062430
1787484231.392876, Self-RAG Monolith, Document retriever, run, start, 9603297230991265
1787484231.416376, Self-RAG Monolith, Document retriever, run, end, 9603297254463274
1787484231.416708, Self-RAG Monolith, Monolith formatter, run, start, 9603297254785707
1787484231.417258, Self-RAG Monolith, Monolith formatter, run, end, 9603297255326829
1787484231.417412, Self-RAG Monolith, Monolith LLM, run, start, 9603297255490285
1787484231.419471, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 680, 9603297257537524
1787484231.419506, Self-RAG Monolith, Monolith LLM, first_token, start, 9603297257566644
1787484231.908058, Self-RAG Monolith, Monolith LLM, first_token, end, 9603297746175579
1787484233.708091, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9603299546179809
1787484233.708742, Self-RAG Monolith, Monolith LLM, run, end, 9603299546815459
1787484233.709268, Self-RAG Monolith, Monolith router, run, start, 9603299547344837
1787484233.709603, Self-RAG Monolith, Monolith router, run, end, 9603299547675558
1787484233.710008, Self-RAG Monolith, End stage, run, start, 9603299548084839
1787484233.710417, Self-RAG Monolith, End stage, run, end, 9603299548490008
1787484233.710852, Self-RAG Monolith, pipeline - val, run, end, 280655918533128986383662254698813920226, 1787484231.391154, 1, 29, 9603299548939690
1787484233.711250, Self-RAG Monolith, pipeline - val, run, start, 276770736264980772141832433531470201810, 1787484233.711119, 1, 30, 9603299549329611
1787484233.711926, Self-RAG Monolith, Question dataloader, run, start, 9603299550012621
1787484233.712408, Self-RAG Monolith, Question dataloader, run, end, 9603299550481423
1787484233.712594, Self-RAG Monolith, Document retriever, run, start, 9603299550682479
1787484233.732297, Self-RAG Monolith, Document retriever, run, end, 9603299570376605
1787484233.732497, Self-RAG Monolith, Monolith formatter, run, start, 9603299570573725
1787484233.733029, Self-RAG Monolith, Monolith formatter, run, end, 9603299571100559
1787484233.733233, Self-RAG Monolith, Monolith LLM, run, start, 9603299571309407
1787484233.736171, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 968, 9603299574236361
1787484233.736203, Self-RAG Monolith, Monolith LLM, first_token, start, 9603299574263369
1787484234.362923, Self-RAG Monolith, Monolith LLM, first_token, end, 9603300201025407
1787484236.423753, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9603302261858879
1787484236.424148, Self-RAG Monolith, Monolith LLM, run, end, 9603302262213776
1787484236.424397, Self-RAG Monolith, Monolith router, run, start, 9603302262471105
1787484236.424682, Self-RAG Monolith, Monolith router, run, end, 9603302262754242
1787484236.424972, Self-RAG Monolith, End stage, run, start, 9603302263047394
1787484236.434717, Self-RAG Monolith, End stage, run, end, 9603302272805137
1787484236.435499, Self-RAG Monolith, pipeline - val, run, end, 276770736264980772141832433531470201810, 1787484233.711119, 1, 30, 9603302273582787
