1787222859.309254, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 9341925147700191
1787223050.594201, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9342116432270404
1787223050.594542, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9342116432612037
1787223050.596434, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9342116434499210
1787223050.973868, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9342116811984882
1787223051.339816, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 9, 9342117177904168
1787223051.340174, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9342117178239001
1787223051.340396, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9342117178470665
1787223051.350780, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9342117188859079
1787223051.350951, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9342117189036392
1787223051.353287, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9342117191354686
1787223051.687305, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9342117525407897
1787223051.821074, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9342117659158120
1787223051.821748, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9342117659813402
1787223051.822418, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9342117660537180
1787223051.823401, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9342117661487294
1787223051.824078, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342117662170528
1787223051.825297, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342117663382212
1787223051.825406, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 190821606343474932653212080518686592545, 1787223050.067352, 1, 20, 9342117663487460
1787223052.206000, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 328150326646073626537841689226017269265, 1787223052.205712, 1, 21, 9342118044091380
1787223052.206497, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342118044569942
1787223052.207074, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342118045145319
1787223052.207312, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342118045384760
1787223052.219164, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342118057235242
1787223052.219393, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342118057489707
1787223052.219793, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342118057855324
1787223052.219936, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342118058030892
1787223052.222378, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342118060457139
1787223052.588221, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342118426379833
1787223052.741525, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342118579610144
1787223052.742212, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342118580277745
1787223052.743041, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342118581149300
1787223052.743655, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342118581732726
1787223052.743884, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342118581970214
1787223052.744306, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342118582370343
1787223052.744448, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342118582528904
1787223052.746533, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342118584610062
1787223053.065725, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342118903847983
1787223053.484375, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 10, 9342119322461260
1787223053.484684, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342119322748284
1787223053.485187, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342119323260702
1787223053.494820, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342119332898185
1787223053.494969, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342119333061114
1787223053.495450, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342119333513019
1787223053.496035, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342119334118045
1787223053.498437, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342119336505716
1787223053.914837, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342119753038859
1787223054.056155, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342119894242286
1787223054.056502, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342119894567519
1787223054.056784, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342119894866528
1787223054.057323, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342119895401218
1787223054.057809, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342119895887523
1787223054.058373, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342119896446501
1787223054.058491, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342119896573333
1787223054.060295, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342119898360234
1787223054.427013, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342120265179075
1787223055.143148, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 16, 9342120981234338
1787223055.143692, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342120981773300
1787223055.144125, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342120982210213
1787223055.154438, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342120992518066
1787223055.155014, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342120993106772
1787223055.155502, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342120993565685
1787223055.155630, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342120993707094
1787223055.158138, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342120996218397
1787223055.580085, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342121418182979
1787223055.749628, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342121587717224
1787223055.751083, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342121589166988
1787223055.751185, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342121589259661
1787223055.751575, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342121589651550
1787223055.751838, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342121589927134
1787223055.752413, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342121590485008
1787223055.752532, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 328150326646073626537841689226017269265, 1787223052.205712, 1, 21, 9342121590605872
1787223058.786106, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 251870295664412968924126292920985965172, 1787223058.785812, 1, 22, 9342124624198434
1787223058.786542, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342124624613587
1787223058.786889, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342124624951876
1787223058.787026, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342124625099764
1787223058.799335, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342124637405496
1787223058.799559, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342124637650280
1787223058.799959, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342124638021561
1787223058.800467, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342124638544299
1787223058.802479, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342124640547825
1787223059.168000, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342125006128662
1787223059.340239, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342125178326435
1787223059.340723, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342125178788468
1787223059.341214, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342125179289766
1787223059.341440, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342125179503190
1787223059.341768, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342125179847159
1787223059.342556, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342125180634937
1787223059.342772, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342125180857082
1787223059.345273, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342125183356641
1787223059.678406, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342125516568778
1787223060.114699, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 11, 9342125952784745
1787223060.114990, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342125953056122
1787223060.115242, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342125953313995
1787223060.127371, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342125965450253
1787223060.128121, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342125966216832
1787223060.128816, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342125966898274
1787223060.128938, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342125967041490
1787223060.131837, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342125969920730
1787223060.581112, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342126419202687
1787223060.753775, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342126591861500
1787223060.754729, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342126592809599
1787223060.755150, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342126593233808
1787223060.755365, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342126593428465
1787223060.756003, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9342126594120531
1787223060.756640, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9342126594709333
1787223060.756845, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9342126594923365
1787223060.759876, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9342126597958638
1787223061.218983, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9342127057092606
1787223061.421312, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 5, 9342127259397297
1787223061.422253, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9342127260332131
1787223061.422358, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9342127260443460
1787223061.423155, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9342127261230902
1787223061.423386, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9342127261470295
1787223061.426430, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9342127264512431
1787223061.850207, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9342127688390635
1787223062.001351, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9342127839433675
1787223062.002676, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9342127840771631
1787223062.003397, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9342127841506353
1787223062.004330, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9342127842418468
1787223062.004949, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342127843036550
1787223062.005777, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342127843848648
1787223062.005895, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 251870295664412968924126292920985965172, 1787223058.785812, 1, 22, 9342127843976008
1787223072.957369, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 313270626545242304144925222236358694816, 1787223072.956882, 1, 23, 9342138795460946
1787223072.957840, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342138795911107
1787223072.958204, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342138796266948
1787223072.958347, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342138796422820
1787223072.970061, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342138808132572
1787223072.970523, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342138808616701
1787223072.970926, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342138808988238
1787223072.970986, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342138809052590
1787223072.973351, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342138811417955
1787223073.330664, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342139168831484
1787223073.481941, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342139320036497
1787223073.482337, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342139320401281
1787223073.482625, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342139320706802
1787223073.483066, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342139321139827
1787223073.483652, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9342139321763540
1787223073.484370, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9342139322439782
1787223073.485108, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9342139323186903
1787223073.488143, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9342139326217501
1787223073.850279, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9342139688401602
1787223074.056515, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 5, 9342139894602935
1787223074.057463, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9342139895542697
1787223074.058002, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9342139896085994
1787223074.058590, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9342139896667147
1787223074.058831, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9342139896918188
1787223074.061194, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9342139899261632
1787223074.391878, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9342140230034917
1787223074.563849, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9342140401956516
1787223074.564336, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9342140402401013
1787223074.564671, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9342140402763125
1787223074.565193, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9342140403265990
1787223074.565371, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342140403446135
1787223074.565967, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342140404040728
1787223074.566467, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 313270626545242304144925222236358694816, 1787223072.956882, 1, 23, 9342140404551593
1787223075.545790, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 239590683236671393324415181222647253495, 1787223075.545374, 1, 24, 9342141383879067
1787223075.546253, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342141384323372
1787223075.546582, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342141384645261
1787223075.546727, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342141384801357
1787223075.558813, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342141396885718
1787223075.559381, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342141397474759
1787223075.559785, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342141397847272
1787223075.559839, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342141397905880
1787223075.561895, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342141399962204
1787223075.927560, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342141765763304
1787223076.103255, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342141941341119
1787223076.104470, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342141942554386
1787223076.105240, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342141943323699
1787223076.105675, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342141943753556
1787223076.106096, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342141944178789
1787223076.106494, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342141944558038
1787223076.107085, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342141945167127
1787223076.109280, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342141947351595
1787223076.401537, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342142239655186
1787223076.630707, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 6, 9342142468810854
1787223076.631188, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342142469252711
1787223076.631607, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342142469687416
1787223076.642203, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342142480284014
1787223076.642360, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342142480454814
1787223076.643051, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342142481114496
1787223076.643117, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342142481188368
1787223076.646246, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342142484317542
1787223077.234793, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342143072901323
1787223077.395039, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342143233124787
1787223077.395723, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342143233803765
1787223077.396254, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342143234334790
1787223077.396672, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342143234747671
1787223077.397034, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9342143235114375
1787223077.397718, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9342143235792137
1787223077.397880, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9342143235959065
1787223077.400313, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9342143238380798
1787223077.855683, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9342143693798514
1787223078.067884, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 6, 9342143905960853
1787223078.068635, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9342143906708662
1787223078.069713, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342143907826009
1787223078.087862, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342143925941134
1787223078.088004, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342143926088750
1787223078.088682, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342143926751167
1787223078.088768, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342143926844463
1787223078.091459, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342143929530005
1787223078.683521, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342144521639010
1787223078.828852, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342144666934764
1787223078.829243, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342144667306956
1787223078.829592, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342144667674317
1787223078.829767, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342144667829006
1787223078.830411, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342144668502031
1787223078.831347, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342144669441473
1787223078.832052, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 239590683236671393324415181222647253495, 1787223075.545374, 1, 24, 9342144670164194
1787223079.160187, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 124298848371487904253807161604135670476, 1787223079.159833, 1, 25, 9342144998279075
1787223079.160554, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342144998624628
1787223079.160902, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342144998964660
1787223079.161053, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342144999125605
1787223079.172161, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342145010234731
1787223079.172307, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342145010405116
1787223079.173050, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342145011112157
1787223079.173307, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342145011388222
1787223079.175327, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342145013407522
1787223079.491606, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342145329716651
1787223079.639632, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342145477714442
1787223079.640728, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342145478811644
1787223079.641266, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9342145479348909
1787223079.641437, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9342145479498254
1787223079.642022, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9342145480113535
1787223079.642584, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9342145480653344
1787223079.642725, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9342145480802816
1787223079.644770, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9342145482835284
1787223079.955297, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9342145793428753
1787223080.299120, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 8, 9342146137203554
1787223080.299724, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9342146137801876
1787223080.300119, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9342146138199988
1787223080.300503, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9342146138566469
1787223080.300733, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9342146138814230
1787223080.302539, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9342146140609065
1787223080.428653, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 12513627493585259388990207585159323769, 1787223080.428311, 1, 26, 9342146266749484
1787223080.429164, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342146267240365
1787223080.430476, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342146268556400
1787223080.430874, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342146268949905
1787223080.448762, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342146286845077
1787223080.448936, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342146287035558
1787223080.449524, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342146287586631
1787223080.449744, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9342146287826951
1787223080.606539, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9342146444764906
1787223080.685888, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 180766103292586138837807492281490287992, 1787223080.685793, 1, 27, 9342146523977436
1787223080.686260, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9342146524332829
1787223080.687330, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9342146525401695
1787223080.687619, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9342146525695407
1787223080.700040, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9342146538120473
1787223080.700203, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9342146538298713
1787223080.700725, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9342146538788106
1787223080.766243, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9342146604326609
1787223080.766321, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9342146604395073
1787223080.767309, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9342146605388163
1787223080.767660, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9342146605773988
1787223080.768234, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9342146606315141
1787223080.768540, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9342146606618853
1787223080.769699, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9342146607776072
1787223080.770198, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 124298848371487904253807161604135670476, 1787223079.159833, 1, 25, 9342146608281849
1787223081.053548, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9342146891696399
1787223081.212425, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9342147050515204
1787223081.212727, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9342147050789893
