1787485330.932950, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 9604396771280618
1787485469.091074, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604534929160395
1787485469.091859, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604534929925067
1787485469.092046, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604534930132795
1787485469.092219, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604534930280506
1787485469.092492, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604534930574218
1787485469.092965, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604534931030778
1787485469.093034, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604534931106474
1787485469.095431, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 808, 9604534933505801
1787485469.095483, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604534933543993
1787485469.639777, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604535477872744
1787485470.351816, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 9604536189901222
1787485470.352138, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604536190204550
1787485470.352839, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604536190939077
1787485470.363688, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604536201769983
1787485470.363826, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604536201913567
1787485470.364219, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604536202282751
1787485470.364348, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604536202424239
1787485470.367136, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1211, 9604536205208573
1787485470.367193, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604536205253437
1787485471.097266, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604536935359875
1787485472.735450, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604538573539232
1787485472.735793, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604538573857712
1787485472.736527, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604538574616751
1787485472.736927, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604538575017823
1787485472.737482, Self-RAG Monolith (multi-hop), End stage, run, start, 9604538575565503
1787485472.737759, Self-RAG Monolith (multi-hop), End stage, run, end, 9604538575822207
1787485472.737897, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 189991048603723772831285726094174332859, 1787485463.164887, 1, 8, 9604538575977135
1787485472.738371, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 20927075832742144042111060037521181126, 1787485472.738233, 1, 9, 9604538576451854
1787485472.738644, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604538576725134
1787485472.739302, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604538577380974
1787485472.739836, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604538577946126
1787485472.750733, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604538588814199
1787485472.750863, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604538588950727
1787485472.751270, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604538589332743
1787485472.751377, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604538589450711
1787485472.754480, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1005, 9604538592554453
1787485472.754538, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604538592598693
1787485473.384907, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604539223051341
1787485475.301610, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 9604541139721712
1787485475.303001, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604541141081615
1787485475.303102, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604541141176175
1787485475.303405, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604541141466799
1787485475.303492, Self-RAG Monolith (multi-hop), End stage, run, start, 9604541141565487
1787485475.303830, Self-RAG Monolith (multi-hop), End stage, run, end, 9604541141893310
1787485475.303987, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 20927075832742144042111060037521181126, 1787485472.738233, 1, 9, 9604541142068702
1787485475.304443, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 271429429938208355199494537615924783429, 1787485475.304294, 1, 10, 9604541142527918
1787485475.304748, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604541142830542
1787485475.305432, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604541143512685
1787485475.306047, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604541144143005
1787485475.316440, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604541154520439
1787485475.316586, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604541154678167
1787485475.316985, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604541155047991
1787485475.317201, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604541155275911
1787485475.320299, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1101, 9604541158376277
1787485475.320356, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604541158417253
1787485476.002781, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604541840880856
1787485477.842990, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 33, 9604543681079150
1787485477.843554, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604543681620509
1787485477.843963, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604543682038605
1787485477.844108, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604543682169021
1787485477.844263, Self-RAG Monolith (multi-hop), End stage, run, start, 9604543682335085
1787485477.844460, Self-RAG Monolith (multi-hop), End stage, run, end, 9604543682523005
1787485477.844977, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 271429429938208355199494537615924783429, 1787485475.304294, 1, 10, 9604543683059356
1787485477.845686, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 137495264918511612279003393017545249984, 1787485477.845416, 1, 11, 9604543683772828
1787485477.845985, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604543684064732
1787485477.846609, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604543684684252
1787485477.847220, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604543685326395
1787485477.861312, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604543699394403
1787485477.861460, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604543699551379
1787485477.861877, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604543699940515
1787485477.861998, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604543700071971
1787485477.865374, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1215, 9604543703450561
1787485477.865427, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604543703487441
1787485478.597166, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604544435261762
1787485480.247336, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604546085425844
1787485480.248296, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604546086373219
1787485480.248797, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604546086880259
1787485480.248963, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604546087024579
1787485480.249365, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604546087448034
1787485480.249787, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604546087849522
1787485480.250382, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604546088462466
1787485480.252604, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 612, 9604546090673057
1787485480.252641, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604546090701825
1787485480.706568, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604546544682350
1787485481.426790, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 14, 9604547264874797
1787485481.427157, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604547265222733
1787485481.428011, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604547266120172
1787485481.441703, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604547279784725
1787485481.441852, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604547279942037
1787485481.442343, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604547280406213
1787485481.442569, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604547280644517
1787485481.446926, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1814, 9604547285013250
1787485481.447006, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604547285066258
1787485482.565742, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604548403836867
1787485484.361814, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 33, 9604550199923897
1787485484.362782, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604550200860921
1787485484.363204, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604550201285640
1787485484.363360, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604550201421528
1787485484.363541, Self-RAG Monolith (multi-hop), End stage, run, start, 9604550201626776
1787485484.364233, Self-RAG Monolith (multi-hop), End stage, run, end, 9604550202310808
1787485484.364586, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 137495264918511612279003393017545249984, 1787485477.845416, 1, 11, 9604550202672504
1787485484.365253, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 228132540844339436067140352319812724327, 1787485484.365109, 1, 12, 9604550203337463
1787485484.365551, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604550203630151
1787485484.366194, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604550204269591
1787485484.366812, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604550204916471
1787485484.379560, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604550217638336
1787485484.379682, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604550217761024
1787485484.380051, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604550218113984
1787485484.380184, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604550218258448
1787485484.382685, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 859, 9604550220759902
1787485484.382736, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604550220796446
1787485484.944350, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604550782448476
1787485486.867397, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 9604552705508822
1787485486.868522, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604552706602758
1787485486.868988, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604552707070949
1787485486.869380, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604552707457205
1787485486.869595, Self-RAG Monolith (multi-hop), End stage, run, start, 9604552707679653
1787485486.869930, Self-RAG Monolith (multi-hop), End stage, run, end, 9604552707992549
1787485486.870121, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 228132540844339436067140352319812724327, 1787485484.365109, 1, 12, 9604552708203061
1787485486.870560, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 135763441788700111725331165457369777453, 1787485486.870450, 1, 13, 9604552708641829
1787485486.870840, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604552708921332
1787485486.871471, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604552709547444
1787485486.872125, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604552710242452
1787485486.884872, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604552722958045
1787485486.885035, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604552723129789
1787485486.885521, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604552723584173
1787485486.885690, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604552723764717
1787485486.888589, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1182, 9604552726659851
1787485486.888639, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604552726699515
1787485487.611134, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604553449231887
1787485489.616970, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 35, 9604555455055433
1787485489.618014, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604555456080344
1787485489.618166, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604555456249352
1787485489.618322, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604555456383992
1787485489.618714, Self-RAG Monolith (multi-hop), End stage, run, start, 9604555456795832
1787485489.618956, Self-RAG Monolith (multi-hop), End stage, run, end, 9604555457018968
1787485489.619147, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 135763441788700111725331165457369777453, 1787485486.870450, 1, 13, 9604555457226647
1787485489.619522, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 98705446881248306254791325072981524175, 1787485489.619434, 1, 14, 9604555457602567
1787485489.619796, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604555457875015
1787485489.620735, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604555458816183
1787485489.621338, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604555459451798
1787485489.634268, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604555472351376
1787485489.634503, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604555472595728
1787485489.634999, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604555473061824
1787485489.635154, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604555473229472
1787485489.637477, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 845, 9604555475544831
1787485489.637511, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604555475572094
1787485490.195698, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604556033795340
1787485492.039069, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 32, 9604557877158235
1787485492.039879, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604557877944475
1787485492.040802, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604557878908011
1787485492.041390, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604557879466650
1787485492.041666, Self-RAG Monolith (multi-hop), End stage, run, start, 9604557879750810
1787485492.042147, Self-RAG Monolith (multi-hop), End stage, run, end, 9604557880209578
1787485492.042281, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 98705446881248306254791325072981524175, 1787485489.619434, 1, 14, 9604557880363418
1787485492.042743, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 303368364877929711957213413778337764454, 1787485492.042594, 1, 15, 9604557880827002
1787485492.042997, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604557881070730
1787485492.043566, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604557881639657
1787485492.044200, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604557882298761
1787485492.057027, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604557895109827
1787485492.057186, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604557895287843
1787485492.057673, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604557895735443
1787485492.057794, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604557895870659
1787485492.060298, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 883, 9604557898375665
1787485492.060359, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604557898419409
1787485492.635485, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604558473584653
1787485494.847786, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 41, 9604560685877781
1787485494.848215, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604560686280069
1787485494.848515, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604560686596533
1787485494.848844, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604560686918197
1787485494.849006, Self-RAG Monolith (multi-hop), End stage, run, start, 9604560687084948
1787485494.849636, Self-RAG Monolith (multi-hop), End stage, run, end, 9604560687698692
1787485494.849982, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 303368364877929711957213413778337764454, 1787485492.042594, 1, 15, 9604560688063252
1787485494.850331, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 324421844331621076221930620450200487735, 1787485494.850254, 1, 16, 9604560688410084
1787485494.850576, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604560688647988
1787485494.851181, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604560689254020
1787485494.851698, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604560689783699
1787485494.864856, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604560702934061
1787485494.864977, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604560703058141
1787485494.865342, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604560703404941
1787485494.865453, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604560703525245
1787485494.868095, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1014, 9604560706169756
1787485494.868145, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604560706206236
1787485495.495848, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604561333943751
1787485497.140082, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604562978171647
1787485497.141331, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604562979415023
1787485497.141866, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604562979949871
1787485497.142047, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604562980109967
1787485497.142277, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604562980361390
1787485497.142934, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604562981024558
1787485497.143443, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604562981523182
1787485497.146419, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 694, 9604562984507469
1787485497.146518, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604562984579181
1787485497.652720, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604563490829654
1787485498.314259, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 12, 9604564152348378
1787485498.315746, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604564153846969
1787485498.316491, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604564154575816
1787485498.329558, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604564167640307
1787485498.329705, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604564167794243
1787485498.330133, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604564168195858
1787485498.330361, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604564168439042
1787485498.335094, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1976, 9604564173168384
1787485498.335142, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604564173203232
1787485499.538765, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604565376861379
1787485501.225465, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604567063552568
1787485501.226434, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604567064515928
1787485501.226960, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604567065044231
1787485501.227118, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604567065179575
1787485501.227395, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604567065479031
1787485501.227920, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604567065985159
1787485501.228612, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604567066697671
1787485501.232111, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 1148, 9604567070218293
1787485501.232252, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604567070313525
1787485501.942844, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604567780938430
1787485502.596294, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 12, 9604568434384419
1787485502.596638, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604568434702659
1787485502.597277, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604568435362306
1787485502.607147, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604568445214334
1787485502.607257, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604568445351950
1787485502.607762, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604568445824414
1787485502.607980, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604568446054958
1787485502.612010, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1976, 9604568450081772
1787485502.612054, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604568450114988
1787485503.822195, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604569660318020
1787485505.542675, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604571380763292
1787485505.543043, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604571381108124
1787485505.543504, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604571381579611
1787485505.543630, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604571381691755
1787485505.544148, Self-RAG Monolith (multi-hop), End stage, run, start, 9604571382226299
1787485505.544399, Self-RAG Monolith (multi-hop), End stage, run, end, 9604571382461723
1787485505.544626, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 324421844331621076221930620450200487735, 1787485494.850254, 1, 16, 9604571382701163
1787485505.545362, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 335413126704225214035657854012103670921, 1787485505.545221, 1, 17, 9604571383448491
1787485505.545828, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9604571383913082
1787485505.546727, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9604571384804570
1787485505.547295, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604571385404170
1787485505.558573, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604571396649157
1787485505.558673, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604571396750661
1787485505.559015, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604571397077845
1787485505.559138, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604571397211381
1787485505.561915, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1014, 9604571399987508
1787485505.561963, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604571400023332
1787485506.184528, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604572022656431
1787485507.783182, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604573621271067
1787485507.783848, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604573621927611
1787485507.784266, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604573622356011
1787485507.784444, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604573622505739
1787485507.784605, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604573622690251
1787485507.785278, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604573623354090
1787485507.785821, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604573623915530
1787485507.788203, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 648, 9604573626309417
1787485507.788341, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604573626402393
1787485508.265822, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604574103916998
1787485509.671338, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 25, 9604575509422734
1787485509.672793, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604575510886062
1787485509.673392, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604575511474846
1787485509.685823, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604575523909001
1787485509.685984, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604575524077417
1787485509.686506, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604575524569144
1787485509.686751, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604575524826680
1787485509.690609, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1600, 9604575528684631
1787485509.690661, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604575528721959
1787485510.683457, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604576521551532
1787485512.284885, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604578122999048
1787485512.285990, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604578124070855
1787485512.286354, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604578124440119
1787485512.286518, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604578124579799
1787485512.286779, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9604578124865655
1787485512.287259, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9604578125324247
1787485512.287557, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9604578125641111
1787485512.290193, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_prompt_tokens, 1022, 9604578128276534
1787485512.290267, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9604578128328294
1787485512.924109, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9604578762225616
1787485513.808322, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 17, 9604579646407213
1787485513.808966, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9604579647045197
1787485513.809827, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9604579647931917
1787485513.820000, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9604579658080729
1787485513.820135, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9604579658223480
1787485513.820613, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9604579658676792
1787485513.820950, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9604579659024040
1787485513.824602, Self-RAG Monolith (multi-hop), Monolith LLM, n_prompt_tokens, 1600, 9604579662676359
1787485513.824651, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9604579662712007
1787485514.816846, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9604580654965598
1787485516.472347, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9604582310436228
1787485516.472704, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9604582310768851
1787485516.473040, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9604582311128051
1787485516.473207, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9604582311269139
1787485516.473403, Self-RAG Monolith (multi-hop), End stage, run, start, 9604582311485171
1787485516.473664, Self-RAG Monolith (multi-hop), End stage, run, end, 9604582311726515
1787485516.474081, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 335413126704225214035657854012103670921, 1787485505.545221, 1, 17, 9604582312166115
