1787479520.224808, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 9598586063142342
1787479689.217401, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 779, 9598755055482282
1787479689.217469, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9598755055530282
1787479689.639523, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9598755477617632
1787479689.912004, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 7, 9598755750090956
1787479689.912377, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9598755750442607
1787479689.912694, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9598755750774897
1787479689.913496, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9598755751572664
1787479689.914592, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9598755752686193
1787479689.916955, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 736, 9598755755021300
1787479689.916985, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9598755755045348
1787479690.292630, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9598756130725679
1787479690.429846, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9598756267942035
1787479690.430730, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9598756268808570
1787479690.430838, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9598756268912267
1787479690.431676, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9598756269756210
1787479690.432085, Self-RAG Decomposed (multi-hop), End stage, run, start, 9598756270171685
1787479690.432896, Self-RAG Decomposed (multi-hop), End stage, run, end, 9598756270975404
1787479690.433004, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 70168629233192251466102660954525712895, 1787479688.697368, 1, 6, 9598756271082876
1787479690.433339, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 133995745979389437601382835874200104941, 1787479690.433277, 1, 7, 9598756271405615
1787479690.433822, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9598756271901859
1787479690.434499, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9598756272574840
1787479690.434650, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598756272713161
1787479690.444406, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598756282479240
1787479690.444504, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598756282587225
1787479690.445521, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598756283598177
1787479690.445936, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598756284017525
1787479690.448863, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1054, 9598756286940476
1787479690.448920, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598756286981101
1787479690.947003, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598756785096899
1787479691.072008, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598756910107141
1787479691.072629, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598756910707561
1787479691.073410, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598756911502640
1787479691.073712, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598756911779986
1787479691.073834, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9598756911903555
1787479691.074160, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9598756912222326
1787479691.074270, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9598756912342775
1787479691.077585, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 1065, 9598756915654913
1787479691.077623, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9598756915684033
1787479691.571496, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9598757409590689
1787479691.875199, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 8, 9598757713284867
1787479691.875791, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9598757713870856
1787479691.876509, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9598757714601677
1787479691.877281, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9598757715351124
1787479691.877395, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9598757715466628
1787479691.880483, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 1027, 9598757718555693
1787479691.880527, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9598757718587534
1787479692.364793, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9598758202887196
1787479692.498095, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9598758336182462
1787479692.498726, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9598758336800915
1787479692.499044, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9598758337124421
1787479692.499257, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9598758337319543
1787479692.499439, Self-RAG Decomposed (multi-hop), End stage, run, start, 9598758337523048
1787479692.499970, Self-RAG Decomposed (multi-hop), End stage, run, end, 9598758338046813
1787479692.500367, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 133995745979389437601382835874200104941, 1787479690.433277, 1, 7, 9598758338441536
1787479692.501199, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 34758883834076955576813847135959400957, 1787479692.501004, 1, 8, 9598758339296471
1787479692.501570, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9598758339651066
1787479692.502253, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9598758340329295
1787479692.502373, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598758340437616
1787479692.512584, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598758350658834
1787479692.512745, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598758350826484
1787479692.513527, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598758351602330
1787479692.513643, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598758351721707
1787479692.516131, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 790, 9598758354210719
1787479692.516191, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598758354251439
1787479692.908532, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598758746629159
1787479693.038536, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598758876618686
1787479693.038826, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598758876891520
1787479693.039116, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598758877201123
1787479693.039513, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598758877591142
1787479693.039760, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9598758877841160
1787479693.040605, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9598758878684223
1787479693.040845, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9598758878928689
1787479693.042815, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_prompt_tokens, 648, 9598758880883697
1787479693.042852, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9598758880912705
1787479693.387670, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9598759225764215
1787479693.906951, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 9598759745036472
1787479693.907437, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9598759745502699
1787479693.907764, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598759745843710
1787479693.917518, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598759755595004
1787479693.917633, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598759755718205
1787479693.918806, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598759756881367
1787479693.919146, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598759757221929
1787479693.921729, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1022, 9598759759799198
1787479693.921769, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598759759830734
1787479694.399302, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598760237399211
1787479694.548968, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598760387051550
1787479694.550002, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598760388083942
1787479694.550729, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598760388814076
1787479694.551166, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598760389246399
1787479694.551577, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9598760389648819
1787479694.551974, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9598760390039254
1787479694.552194, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9598760390276344
1787479694.554500, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_prompt_tokens, 808, 9598760392564458
1787479694.554532, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9598760392592698
1787479694.945016, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9598760783108155
1787479695.537781, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 9598761375867103
1787479695.538711, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9598761376789350
1787479695.539024, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598761377108488
1787479695.551677, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598761389757326
1787479695.551794, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598761389877983
1787479695.552663, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598761390737558
1787479695.552867, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598761390946807
1787479695.555870, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1022, 9598761393952416
1787479695.555935, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598761393995536
1787479696.039513, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598761877605511
1787479696.167852, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598762005934971
1787479696.168334, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598762006399375
1787479696.168575, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598762006647745
1787479696.168712, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598762006774466
1787479696.168871, Self-RAG Decomposed (multi-hop), End stage, run, start, 9598762006949507
1787479696.169257, Self-RAG Decomposed (multi-hop), End stage, run, end, 9598762007320582
1787479696.169420, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 34758883834076955576813847135959400957, 1787479692.501004, 1, 8, 9598762007494872
1787479696.170411, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 152481385954953756511565167653470990909, 1787479696.170278, 1, 9, 9598762008492048
1787479696.170716, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9598762008799970
1787479696.171364, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9598762009438759
1787479696.171447, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598762009510872
1787479696.180250, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598762018321278
1787479696.180540, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598762018621505
1787479696.181298, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598762019371927
1787479696.181440, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598762019515352
1787479696.184058, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 821, 9598762022137949
1787479696.184115, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598762022175901
1787479696.588637, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598762426727670
1787479696.721822, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598762559903745
1787479696.722089, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598762560152979
1787479696.722565, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598762560651079
1787479696.722793, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598762560856329
1787479696.722975, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9598762561054858
1787479696.723489, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9598762561563022
1787479696.723929, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9598762562008370
1787479696.726314, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 832, 9598762564378853
1787479696.726342, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9598762564402245
1787479697.117565, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9598762955656738
1787479697.331257, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 6, 9598763169343263
1787479697.332202, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9598763170279687
1787479697.332635, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9598763170722442
1787479697.333256, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9598763171326191
1787479697.333580, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9598763171649330
1787479697.336820, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 801, 9598763174920652
1787479697.336920, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9598763174981020
1787479697.730554, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9598763568665482
1787479697.847991, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9598763686078133
1787479697.849088, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9598763687170398
1787479697.849892, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9598763687979460
1787479697.850127, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9598763688189174
1787479697.850451, Self-RAG Decomposed (multi-hop), End stage, run, start, 9598763688532665
1787479697.850689, Self-RAG Decomposed (multi-hop), End stage, run, end, 9598763688752650
1787479697.850853, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 152481385954953756511565167653470990909, 1787479696.170278, 1, 9, 9598763688926844
1787479697.851823, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 142864856014796250597466877899862363325, 1787479697.851737, 1, 10, 9598763689906116
1787479697.852260, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9598763690342599
1787479697.852888, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9598763690965596
1787479697.853406, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598763691482512
1787479697.863579, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598763701656194
1787479697.863856, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598763701937332
1787479697.864659, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598763702739210
1787479697.865194, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598763703282751
1787479697.867846, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 822, 9598763705926804
1787479697.867916, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598763705976612
1787479698.272405, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598764110500453
1787479698.435065, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598764273153721
1787479698.435904, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598764273986287
1787479698.436086, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598764274174769
1787479698.436322, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598764274385331
1787479698.436634, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9598764274716101
1787479698.437136, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9598764275201257
1787479698.437276, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9598764275349258
1787479698.439466, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_prompt_tokens, 593, 9598764277539708
1787479698.439517, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9598764277579612
1787479698.766064, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9598764604157133
1787479698.948056, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 5, 9598764786140171
1787479698.948722, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9598764786802576
1787479698.949401, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598764787513334
1787479698.959146, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598764797222275
1787479698.959438, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598764797521078
1787479698.960286, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598764798363613
1787479698.960695, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598764798790016
1787479698.964647, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1441, 9598764802740752
1787479698.964751, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598764802811536
1787479699.645465, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598765483556760
1787479699.771777, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598765609862855
1787479699.772446, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598765610525933
1787479699.772931, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598765611022113
1787479699.773375, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598765611453204
1787479699.773793, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9598765611882568
1787479699.774400, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9598765612470396
1787479699.774950, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9598765613019921
1787479699.779230, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 1452, 9598765617302995
1787479699.779286, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9598765617347171
1787479700.457479, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9598766295577282
1787479700.590093, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 4, 9598766428177090
1787479700.590906, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9598766428971560
1787479700.591588, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 9598766429669518
1787479700.592328, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 9598766430406596
1787479700.593062, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 9598766431149130
1787479700.596811, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 1417, 9598766434881495
1787479700.596850, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 9598766434910936
1787479701.259681, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 9598767097792807
1787479701.386887, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 4, 9598767224973194
1787479701.387891, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 9598767225969394
1787479701.388060, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 9598767226147156
1787479701.388294, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 9598767226356085
1787479701.388494, Self-RAG Decomposed (multi-hop), End stage, run, start, 9598767226579447
1787479701.388771, Self-RAG Decomposed (multi-hop), End stage, run, end, 9598767226833961
1787479701.388976, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 142864856014796250597466877899862363325, 1787479697.851737, 1, 10, 9598767227062555
1787479701.389855, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 308880617133243141366503758034739811884, 1787479701.389715, 1, 11, 9598767227939346
1787479701.390260, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9598767228339813
1787479701.390908, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9598767228982506
1787479701.391338, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598767229412094
1787479701.403434, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598767241512734
1787479701.403525, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598767241598591
1787479701.404084, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598767242147747
1787479701.404300, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598767242395317
1787479701.407021, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1024, 9598767245086346
1787479701.407057, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598767245117211
1787479701.892601, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598767730693635
1787479702.026193, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598767864281225
1787479702.027158, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598767865239889
1787479702.027473, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598767865561715
1787479702.027709, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598767865771269
1787479702.027873, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9598767865959702
1787479702.028356, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9598767866420170
1787479702.028459, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9598767866531883
1787479702.032307, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_prompt_tokens, 612, 9598767870394682
1787479702.032393, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9598767870453882
1787479702.358338, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9598768196426680
1787479702.660658, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 9598768498741882
1787479702.661338, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9598768499413599
1787479702.661656, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598768499736802
1787479702.671958, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598768510038868
1787479702.672054, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598768510126484
1787479702.672790, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598768510854378
1787479702.673008, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598768511101516
1787479702.677577, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1721, 9598768515697073
1787479702.677744, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598768515805074
1787479703.473987, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598769312104307
1787479703.597717, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598769435803096
1787479703.598158, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598769436223420
1787479703.598480, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598769436570030
1787479703.599107, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598769437185523
1787479703.599635, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 9598769437710359
1787479703.600270, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 9598769438342557
1787479703.600469, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 9598769438553054
1787479703.603025, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_prompt_tokens, 895, 9598769441091154
1787479703.603060, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 9598769441121155
1787479704.022481, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 9598769860575107
1787479704.325805, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 9598770163890695
1787479704.326119, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 9598770164184185
1787479704.326401, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598770164483675
1787479704.339457, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598770177536899
1787479704.339551, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598770177624708
1787479704.340159, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598770178222600
1787479704.340479, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598770178570667
1787479704.344393, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1721, 9598770182476218
1787479704.344465, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598770182526410
1787479705.141889, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598770979981464
1787479705.270604, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598771108702211
1787479705.271166, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598771109241959
1787479705.271465, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598771109548441
1787479705.271729, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598771109791195
1787479705.271918, Self-RAG Decomposed (multi-hop), End stage, run, start, 9598771109991741
1787479705.272383, Self-RAG Decomposed (multi-hop), End stage, run, end, 9598771110456672
1787479705.272629, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 308880617133243141366503758034739811884, 1787479701.389715, 1, 11, 9598771110740579
1787479705.273333, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 169533262912745499292586503209085551267, 1787479705.273258, 1, 12, 9598771111410040
1787479705.273742, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 9598771111825963
1787479705.274379, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 9598771112460464
1787479705.274481, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 9598771112550993
1787479705.284639, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 9598771122706705
1787479705.284934, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 9598771123030148
1787479705.285904, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 9598771123982508
1787479705.286081, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 9598771124159069
1787479705.288402, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 668, 9598771126477503
1787479705.288446, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 9598771126506527
1787479705.639298, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 9598771477387288
1787479705.773059, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 4, 9598771611143643
1787479705.773768, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 9598771611832944
1787479705.774282, Self-RAG Decomposed (multi-hop), Grade router, run, start, 9598771612362580
1787479705.774578, Self-RAG Decomposed (multi-hop), Grade router, run, end, 9598771612651975
1787479705.774675, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 9598771612738791
1787479705.774911, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 9598771612972841
1787479705.775108, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 9598771613197227
1787479705.777542, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 679, 9598771615625598
1787479705.777613, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 9598771615673742
1787479706.133344, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 9598771971454973
1787479706.331081, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 6, 9598772169167304
1787479706.331401, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 9598772169465786
