1787477451.763366, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 9596517601663088
1787477530.171666, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596596009745923
1787477530.174353, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1208, 9596596012426642
1787477530.174407, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596596012467810
1787477530.731503, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596596569598134
1787477530.865028, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596596703111317
1787477530.865651, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596596703732709
1787477530.865766, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596596703853333
1787477530.866219, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596596704294997
1787477530.866353, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596596704427061
1787477530.866749, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596596704811941
1787477530.866793, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 61704372521249383676009597319854233036, 1787477527.228987, 1, 5, 9596596704858293
1787477530.867610, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 76120820441940415433864444155108478306, 1787477530.867437, 1, 6, 9596596705694164
1787477530.868151, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596596706226836
1787477530.868776, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596596706850212
1787477530.868958, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596596707039028
1787477530.891654, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596596729741243
1787477530.891875, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596596729966267
1787477530.892518, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596596730580491
1787477530.892677, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596596730757579
1787477530.895069, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 768, 9596596733143114
1787477530.895119, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596596733180042
1787477531.268760, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596597106855089
1787477531.399867, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596597237951089
1787477531.400566, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596597238630785
1787477531.400845, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596597238929057
1787477531.401252, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596597239334592
1787477531.401703, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596597239784176
1787477531.402284, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596597240360880
1787477531.402559, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596597240643440
1787477531.404820, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 779, 9596597242901503
1787477531.404887, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596597242948479
1787477531.800030, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596597638148894
1787477532.091495, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 7, 9596597929578819
1787477532.092359, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596597930437699
1787477532.092934, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596597931122147
1787477532.093817, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596597931892946
1787477532.094193, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596597932277890
1787477532.096566, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 736, 9596597934651201
1787477532.096630, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596597934690337
1787477532.474200, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596598312295783
1787477532.612332, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596598450420100
1787477532.612649, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596598450712948
1787477532.613204, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596598451287476
1787477532.613526, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596598451588916
1787477532.613674, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596598451747764
1787477532.613875, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596598451937268
1787477532.614300, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 76120820441940415433864444155108478306, 1787477530.867437, 1, 6, 9596598452376468
1787477532.615053, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 265557928858835973008686487449195925044, 1787477532.614903, 1, 7, 9596598453134979
1787477532.615324, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596598453397107
1787477532.615734, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596598453798339
1787477532.615899, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596598453979891
1787477532.640021, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596598478110282
1787477532.640432, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596598478518138
1787477532.640956, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596598479018858
1787477532.641084, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596598479161194
1787477532.644145, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1054, 9596598482224377
1787477532.644205, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596598482266233
1787477533.131894, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596598970035542
1787477533.270067, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596599108151747
1787477533.270736, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596599108817539
1787477533.271163, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596599109245107
1787477533.271398, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596599109461219
1787477533.271550, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596599109623139
1787477533.271880, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596599109943843
1787477533.271925, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596599109989347
1787477533.275053, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 1065, 9596599113123250
1787477533.275105, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596599113164706
1787477533.774250, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596599612348618
1787477534.101364, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 8, 9596599939450626
1787477534.102973, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596599941056241
1787477534.103396, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596599941487841
1787477534.104642, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596599942730513
1787477534.105205, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596599943298593
1787477534.108819, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 1027, 9596599946907295
1787477534.108905, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596599946966223
1787477534.590083, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596600428184062
1787477534.735060, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596600573144185
1787477534.735771, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596600573850777
1787477534.736221, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596600574303161
1787477534.736417, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596600574478777
1787477534.736607, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596600574689704
1787477534.737208, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596600575286440
1787477534.737500, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 265557928858835973008686487449195925044, 1787477532.614903, 1, 7, 9596600575584504
1787477534.738159, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 319566782987678399404652612926192264853, 1787477534.738032, 1, 8, 9596600576240344
1787477534.738451, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596600576524856
1787477534.739068, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596600577147000
1787477534.739320, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596600577398151
1787477534.760082, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596600598165824
1787477534.760472, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596600598554496
1787477534.761529, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596600599609615
1787477534.761773, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596600599849631
1787477534.764287, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 790, 9596600602369198
1787477534.764347, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596600602407710
1787477535.158606, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596600996701214
1787477535.300967, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596601139072474
1787477535.301849, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596601139932953
1787477535.302493, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596601140599225
1787477535.302838, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596601140902137
1787477535.303330, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9596601141412217
1787477535.303940, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9596601142024232
1787477535.304546, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9596601142635192
1787477535.307140, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_prompt_tokens, 648, 9596601145226199
1787477535.307221, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9596601145282023
1787477535.656151, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9596601494245159
1787477536.158259, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 13, 9596601996341695
1787477536.158926, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9596601996991215
1787477536.159480, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596601997596543
1787477536.179440, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596602017524599
1787477536.179584, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596602017672935
1787477536.180248, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596602018311095
1787477536.180411, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596602018488391
1787477536.183085, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1022, 9596602021159734
1787477536.183141, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596602021201430
1787477536.667567, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596602505667732
1787477536.808890, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596602646974304
1787477536.809564, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596602647631056
1787477536.809820, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596602647893456
1787477536.809966, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596602648028320
1787477536.810153, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9596602648238816
1787477536.810597, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9596602648661760
1787477536.811130, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9596602649220272
1787477536.814049, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_prompt_tokens, 808, 9596602652136415
1787477536.814133, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9596602652194495
1787477537.213262, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9596603051373964
1787477537.723881, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 13, 9596603561969313
1787477537.724212, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9596603562275585
1787477537.724527, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596603562618513
1787477537.743682, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596603581765418
1787477537.743826, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596603581913482
1787477537.744818, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596603582897817
1787477537.744934, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596603583017241
1787477537.747723, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1022, 9596603585797672
1787477537.747774, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596603585835032
1787477538.226279, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596604064371513
1787477538.368140, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596604206226437
1787477538.369076, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596604207155028
1787477538.369559, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596604207639172
1787477538.369971, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596604208046916
1787477538.370336, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596604208417684
1787477538.370659, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596604208721268
1787477538.370778, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 319566782987678399404652612926192264853, 1787477534.738032, 1, 8, 9596604208853427
1787477538.371588, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 306325402304184849598857289915269684438, 1787477538.371451, 1, 9, 9596604209668531
1787477538.371845, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596604209919763
1787477538.372231, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596604210294691
1787477538.372410, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596604210489651
1787477538.395674, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596604233758378
1787477538.396071, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596604234158666
1787477538.396724, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596604234799482
1787477538.396852, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596604234930634
1787477538.399507, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 821, 9596604237574041
1787477538.399542, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596604237603001
1787477538.791779, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596604629875801
1787477538.920334, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596604758414890
1787477538.921171, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596604759247994
1787477538.921701, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596604759781577
1787477538.921893, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596604759954553
1787477538.922187, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596604760271401
1787477538.922743, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596604760819097
1787477538.923052, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596604761134825
1787477538.925826, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 832, 9596604763904024
1787477538.925885, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596604763946312
1787477539.312753, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596605150847210
1787477539.525127, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 6, 9596605363211836
1787477539.525414, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596605363478188
1787477539.526154, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596605364245468
1787477539.526769, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596605364839771
1787477539.527294, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596605365380939
1787477539.530762, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 801, 9596605368846586
1787477539.530828, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596605368889194
1787477539.919728, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596605757823611
1787477540.051414, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596605889499515
1787477540.052293, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596605890371211
1787477540.052634, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596605890714619
1787477540.052879, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596605890941643
1787477540.053030, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596605891103626
1787477540.053263, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596605891326922
1787477540.053506, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 306325402304184849598857289915269684438, 1787477538.371451, 1, 9, 9596605891583930
1787477540.054096, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 91530374074555109682939350664841646094, 1787477540.053979, 1, 10, 9596605892178410
1787477540.054452, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596605892527898
1787477540.055039, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596605893115466
1787477540.055203, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596605893280506
1787477540.076392, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596605914478274
1787477540.076797, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596605914884498
1787477540.077454, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596605915530497
1787477540.077642, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596605915719233
1787477540.080331, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 910, 9596605918407056
1787477540.080387, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596605918447328
1787477540.514286, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596606352382241
1787477540.670627, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596606508711016
1787477540.671216, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596606509295960
1787477540.671313, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596606509386488
1787477540.671673, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596606509744759
1787477540.672116, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9596606510191735
1787477540.672667, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9596606510731719
1787477540.672879, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9596606510976647
1787477540.675100, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_prompt_tokens, 605, 9596606513173030
1787477540.675144, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9596606513204998
1787477541.001388, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9596606839506078
1787477541.181428, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 5, 9596607019514540
1787477541.181732, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9596607019797356
1787477541.182562, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596607020652812
1787477541.202488, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596607040570853
1787477541.202695, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596607040784997
1787477541.203439, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596607041513988
1787477541.203681, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596607041759988
1787477541.207781, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1630, 9596607045856899
1787477541.207839, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596607045900035
1787477541.953645, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596607791738401
1787477542.077717, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596607915800580
1787477542.078039, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596607916104707
1787477542.078345, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596607916427107
1787477542.078785, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596607916861811
1787477542.078933, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9596607917041315
1787477542.079333, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9596607917397363
1787477542.079480, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9596607917563507
1787477542.084327, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 1641, 9596607922426865
1787477542.084447, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9596607922508945
1787477542.843395, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9596608681487019
1787477542.968308, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 9596608806408013
1787477542.969362, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9596608807438381
1787477542.969504, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9596608807583564
1787477542.970226, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9596608808299596
1787477542.971232, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9596608809350204
1787477542.976184, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 1606, 9596608814268346
1787477542.976265, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9596608814326010
1787477543.723157, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9596609561251624
1787477543.880647, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9596609718733086
1787477543.881332, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9596609719415230
1787477543.881430, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9596609719512686
1787477543.881922, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9596609719997406
1787477543.882070, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9596609720154030
1787477543.882339, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9596609720402349
1787477543.882618, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 91530374074555109682939350664841646094, 1787477540.053979, 1, 10, 9596609720704829
1787477543.883842, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 236278082925350216688708549471653602872, 1787477543.883683, 1, 11, 9596609721928717
1787477543.884173, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9596609722245197
1787477543.884889, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9596609722961644
1787477543.885160, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9596609723241644
1787477543.908953, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9596609747036532
1787477543.909696, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9596609747780755
1787477543.910441, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9596609748518179
1787477543.910678, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9596609748756675
1787477543.913530, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1024, 9596609751603794
1787477543.913580, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9596609751640498
1787477544.385682, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9596610223768629
1787477544.519495, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9596610357582308
1787477544.520637, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9596610358721267
1787477544.521349, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9596610359432835
1787477544.521568, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9596610359631139
1787477544.521633, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9596610359716771
1787477544.522333, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9596610360408899
1787477544.522917, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9596610361044211
1787477544.525486, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_prompt_tokens, 612, 9596610363574322
1787477544.525581, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9596610363641570
1787477544.868067, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9596610706151716
1787477545.186144, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 8, 9596611024232911
1787477545.187594, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9596611025679503
