1787227698.470574, Self-RAG Monolith, pipeline, prepare, start, 9346764308905072
1787227903.695197, Self-RAG Monolith, Monolith LLM, run, end, 9346969533261966
1787227903.695237, Self-RAG Monolith, Monolith LLM, run, start, 9346969533297758
1787227903.695456, Self-RAG Monolith, Monolith router, run, start, 9346969533527071
1787227903.695716, Self-RAG Monolith, Monolith router, run, end, 9346969533785007
1787227903.696396, Self-RAG Monolith, End stage, run, start, 9346969534502433
1787227903.697966, Self-RAG Monolith, End stage, run, end, 9346969536053446
1787227903.698182, Self-RAG Monolith, pipeline - val, run, end, 175473668614595743207547537834259860642, 1787227888.462682, 1, 29, 9346969536257943
1787227903.698715, Self-RAG Monolith, Monolith LLM, first_token, start, 9346969536789496
1787227904.294450, Self-RAG Monolith, Monolith LLM, first_token, end, 9346970132551584
1787227906.358826, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9346972196913858
1787227906.359574, Self-RAG Monolith, Monolith LLM, run, end, 9346972197649668
1787227906.359828, Self-RAG Monolith, Monolith router, run, start, 9346972197909957
1787227906.369670, Self-RAG Monolith, Monolith router, run, end, 9346972207750082
1787227906.370090, Self-RAG Monolith, End stage, run, start, 9346972208203507
1787227906.370899, Self-RAG Monolith, End stage, run, end, 9346972208978037
1787227906.371011, Self-RAG Monolith, pipeline - val, run, end, 283393173098672708124086551376753512932, 1787227900.046536, 1, 30, 9346972209094133
1787227906.738333, Self-RAG Monolith, pipeline - val, run, start, 27590211666183415145763021898296893428, 1787227906.738060, 1, 31, 9346972576423668
1787227906.739053, Self-RAG Monolith, Question dataloader, run, start, 9346972577149478
1787227906.739500, Self-RAG Monolith, Question dataloader, run, end, 9346972577569975
1787227906.740101, Self-RAG Monolith, Document retriever, run, start, 9346972578175801
1787227906.759830, Self-RAG Monolith, Document retriever, run, end, 9346972597918611
1787227906.759985, Self-RAG Monolith, Monolith formatter, run, start, 9346972598071907
1787227906.760654, Self-RAG Monolith, Monolith formatter, run, end, 9346972598723749
1787227906.761041, Self-RAG Monolith, Monolith LLM, run, start, 9346972599112726
1787227906.762963, Self-RAG Monolith, Monolith LLM, first_token, start, 9346972601028796
1787227907.194239, Self-RAG Monolith, Monolith LLM, first_token, end, 9346973032378645
1787227909.243997, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9346975082083337
1787227909.244640, Self-RAG Monolith, Monolith LLM, run, end, 9346975082707387
1787227909.244874, Self-RAG Monolith, Monolith router, run, start, 9346975082950892
1787227909.245017, Self-RAG Monolith, Monolith router, run, end, 9346975083079260
1787227909.245443, Self-RAG Monolith, End stage, run, start, 9346975083556142
1787227909.246023, Self-RAG Monolith, End stage, run, end, 9346975084090911
1787227909.246257, Self-RAG Monolith, pipeline - val, run, end, 27590211666183415145763021898296893428, 1787227906.738060, 1, 31, 9346975084340688
1787227911.953394, Self-RAG Monolith, pipeline - val, run, start, 320522276901843742127636854235030281166, 1787227911.953206, 1, 32, 9346977791484912
1787227911.954660, Self-RAG Monolith, Question dataloader, run, start, 9346977792751108
1787227911.954986, Self-RAG Monolith, Question dataloader, run, end, 9346977793048885
1787227911.955731, Self-RAG Monolith, Document retriever, run, start, 9346977793842455
1787227911.975711, Self-RAG Monolith, Document retriever, run, end, 9346977813798529
1787227911.975874, Self-RAG Monolith, Monolith formatter, run, start, 9346977813969058
1787227911.976611, Self-RAG Monolith, Monolith formatter, run, end, 9346977814681092
1787227911.976969, Self-RAG Monolith, Monolith LLM, run, start, 9346977815039637
1787227911.978824, Self-RAG Monolith, Monolith LLM, first_token, start, 9346977816889418
1787227912.417575, Self-RAG Monolith, Monolith LLM, first_token, end, 9346978255678793
1787227914.463510, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9346980301599091
1787227914.463877, Self-RAG Monolith, Monolith LLM, run, end, 9346980301941604
1787227914.464558, Self-RAG Monolith, Monolith router, run, start, 9346980302648038
1787227914.464864, Self-RAG Monolith, Monolith router, run, end, 9346980302926631
1787227914.465083, Self-RAG Monolith, End stage, run, start, 9346980303171464
1787227914.465602, Self-RAG Monolith, End stage, run, end, 9346980303681129
1787227914.465959, Self-RAG Monolith, pipeline - val, run, end, 320522276901843742127636854235030281166, 1787227911.953206, 1, 32, 9346980304043674
1787227915.582428, Self-RAG Monolith, pipeline - val, run, start, 74752768544583475624656698080283566283, 1787227915.581569, 1, 33, 9346981420549665
1787227915.583587, Self-RAG Monolith, Question dataloader, run, start, 9346981421676580
1787227915.583908, Self-RAG Monolith, Question dataloader, run, end, 9346981421972485
1787227915.584111, Self-RAG Monolith, Document retriever, run, start, 9346981422200982
1787227915.606415, Self-RAG Monolith, Document retriever, run, end, 9346981444503991
1787227915.606586, Self-RAG Monolith, Monolith formatter, run, start, 9346981444680647
1787227915.607317, Self-RAG Monolith, Monolith formatter, run, end, 9346981445386569
1787227915.607567, Self-RAG Monolith, Monolith LLM, run, start, 9346981445637626
1787227915.609677, Self-RAG Monolith, Monolith LLM, first_token, start, 9346981447748400
1787227916.110216, Self-RAG Monolith, Monolith LLM, first_token, end, 9346981948413188
1787227917.900465, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9346983738556245
1787227917.900842, Self-RAG Monolith, Monolith LLM, run, end, 9346983738905926
1787227917.901107, Self-RAG Monolith, Monolith router, run, start, 9346983739188423
1787227917.911005, Self-RAG Monolith, Monolith router, run, end, 9346983749102675
1787227917.911728, Self-RAG Monolith, End stage, run, start, 9346983749839318
1787227917.912376, Self-RAG Monolith, End stage, run, end, 9346983750444279
1787227917.912703, Self-RAG Monolith, pipeline - val, run, end, 74752768544583475624656698080283566283, 1787227915.581569, 1, 33, 9346983750815160
1787227920.614555, Self-RAG Monolith, pipeline - val, run, start, 334509882184587600690669273239190640604, 1787227920.614383, 1, 34, 9346986452643834
1787227920.615184, Self-RAG Monolith, Question dataloader, run, start, 9346986453267916
1787227920.615748, Self-RAG Monolith, Question dataloader, run, end, 9346986453825662
1787227920.615919, Self-RAG Monolith, Document retriever, run, start, 9346986454031326
1787227920.640287, Self-RAG Monolith, Document retriever, run, end, 9346986478375365
1787227920.640448, Self-RAG Monolith, Monolith formatter, run, start, 9346986478542214
1787227920.641223, Self-RAG Monolith, Monolith formatter, run, end, 9346986479292616
1787227920.641339, Self-RAG Monolith, Monolith LLM, run, start, 9346986479408568
1787227920.643292, Self-RAG Monolith, Monolith LLM, first_token, start, 9346986481361726
1787227921.129293, Self-RAG Monolith, Monolith LLM, first_token, end, 9346986967441030
1787227922.190367, Self-RAG Monolith, pipeline - val, run, start, 317372662821064058021873357583553476938, 1787227922.190068, 1, 35, 9346988028456218
1787227922.191081, Self-RAG Monolith, Question dataloader, run, start, 9346988029194908
1787227922.192356, Self-RAG Monolith, Question dataloader, run, end, 9346988030438672
1787227922.192484, Self-RAG Monolith, Document retriever, run, start, 9346988030562736
1787227922.228540, Self-RAG Monolith, Document retriever, run, end, 9346988066629465
1787227922.228703, Self-RAG Monolith, Monolith formatter, run, start, 9346988066793690
1787227922.229394, Self-RAG Monolith, Monolith formatter, run, end, 9346988067466124
1787227924.540085, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 62, 9346990378171802
1787227924.540458, Self-RAG Monolith, Monolith LLM, run, end, 9346990378525291
1787227924.540503, Self-RAG Monolith, Monolith LLM, run, start, 9346990378564395
1787227924.541459, Self-RAG Monolith, Monolith router, run, start, 9346990379538830
1787227924.541778, Self-RAG Monolith, Monolith router, run, end, 9346990379854815
1787227924.542483, Self-RAG Monolith, End stage, run, start, 9346990380597569
1787227924.543710, Self-RAG Monolith, Monolith LLM, first_token, start, 9346990381792197
1787227924.545211, Self-RAG Monolith, End stage, run, end, 9346990383317369
1787227924.546202, Self-RAG Monolith, pipeline - val, run, end, 334509882184587600690669273239190640604, 1787227920.614383, 1, 34, 9346990384281532
1787227925.109446, Self-RAG Monolith, Monolith LLM, first_token, end, 9346990947634437
1787227926.804206, Self-RAG Monolith, pipeline - val, run, start, 33485621709103571136811508240557345627, 1787227926.803499, 1, 36, 9346992642293967
1787227926.805433, Self-RAG Monolith, Question dataloader, run, start, 9346992643526995
1787227926.807057, Self-RAG Monolith, Question dataloader, run, end, 9346992645136999
1787227926.807194, Self-RAG Monolith, Document retriever, run, start, 9346992645271688
1787227926.838873, Self-RAG Monolith, Document retriever, run, end, 9346992676961236
1787227926.839024, Self-RAG Monolith, Monolith formatter, run, start, 9346992677112724
1787227926.839742, Self-RAG Monolith, Monolith formatter, run, end, 9346992677815303
1787227927.502351, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 41, 9346993340436001
1787227927.503202, Self-RAG Monolith, Monolith LLM, run, end, 9346993341281156
1787227927.503422, Self-RAG Monolith, Monolith LLM, run, start, 9346993341487317
1787227927.503301, Self-RAG Monolith, Monolith router, run, start, 9346993341374884
1787227927.503881, Self-RAG Monolith, Monolith router, run, end, 9346993341948566
1787227927.504285, Self-RAG Monolith, End stage, run, start, 9346993342374039
1787227927.504634, Self-RAG Monolith, End stage, run, end, 9346993342702600
1787227927.505334, Self-RAG Monolith, pipeline - val, run, end, 317372662821064058021873357583553476938, 1787227922.190068, 1, 35, 9346993343412714
1787227927.505458, Self-RAG Monolith, Monolith LLM, first_token, start, 9346993343526554
1787227928.034274, Self-RAG Monolith, Monolith LLM, first_token, end, 9346993872403088
1787227928.407722, Self-RAG Monolith, pipeline - val, run, start, 252971949315733967946122125868541879514, 1787227928.407416, 1, 37, 9346994245839392
1787227928.409487, Self-RAG Monolith, Question dataloader, run, start, 9346994247610341
1787227928.411929, Self-RAG Monolith, Question dataloader, run, end, 9346994250037852
1787227928.412271, Self-RAG Monolith, Document retriever, run, start, 9346994250347325
1787227928.443147, Self-RAG Monolith, Document retriever, run, end, 9346994281223159
1787227928.443304, Self-RAG Monolith, Monolith formatter, run, start, 9346994281396888
1787227928.444003, Self-RAG Monolith, Monolith formatter, run, end, 9346994282075786
1787227929.901277, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9346995739392112
1787227929.902103, Self-RAG Monolith, Monolith LLM, run, end, 9346995740179586
1787227929.902204, Self-RAG Monolith, Monolith router, run, start, 9346995740277474
1787227929.902265, Self-RAG Monolith, Monolith LLM, run, start, 9346995740329219
1787227929.902458, Self-RAG Monolith, Monolith router, run, end, 9346995740521667
1787227929.903687, Self-RAG Monolith, End stage, run, start, 9346995741784999
1787227929.904527, Self-RAG Monolith, End stage, run, end, 9346995742607049
1787227929.904597, Self-RAG Monolith, Monolith LLM, first_token, start, 9346995742669897
1787227929.904640, Self-RAG Monolith, pipeline - val, run, end, 33485621709103571136811508240557345627, 1787227926.803499, 1, 36, 9346995742705145
1787227930.365915, Self-RAG Monolith, Monolith LLM, first_token, end, 9346996204105626
1787227932.219015, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9346998057106194
1787227932.219493, Self-RAG Monolith, Monolith LLM, run, end, 9346998057556996
1787227932.219740, Self-RAG Monolith, Monolith router, run, start, 9346998057819508
1787227932.220100, Self-RAG Monolith, Monolith router, run, end, 9346998058175062
1787227932.220729, Self-RAG Monolith, End stage, run, start, 9346998058842951
1787227932.221371, Self-RAG Monolith, End stage, run, end, 9346998059444201
1787227932.221699, Self-RAG Monolith, pipeline - val, run, end, 252971949315733967946122125868541879514, 1787227928.407416, 1, 37, 9346998059782938
1787227937.016305, Self-RAG Monolith, pipeline - val, run, start, 332975549442127885447531567195415504730, 1787227937.016031, 1, 38, 9347002854397967
1787227937.016722, Self-RAG Monolith, Question dataloader, run, start, 9347002854832832
1787227937.017258, Self-RAG Monolith, Question dataloader, run, end, 9347002855327873
1787227937.017388, Self-RAG Monolith, Document retriever, run, start, 9347002855462578
1787227937.038423, Self-RAG Monolith, Document retriever, run, end, 9347002876509487
1787227937.038582, Self-RAG Monolith, Monolith formatter, run, start, 9347002876676128
1787227937.039515, Self-RAG Monolith, Monolith formatter, run, end, 9347002877585890
1787227937.039741, Self-RAG Monolith, Monolith LLM, run, start, 9347002877811971
1787227937.042089, Self-RAG Monolith, Monolith LLM, first_token, start, 9347002880155034
1787227937.583266, Self-RAG Monolith, Monolith LLM, first_token, end, 9347003421368691
1787227939.442892, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9347005280981150
1787227939.443545, Self-RAG Monolith, Monolith LLM, run, end, 9347005281610320
1787227939.444222, Self-RAG Monolith, Monolith router, run, start, 9347005282303186
1787227939.444615, Self-RAG Monolith, Monolith router, run, end, 9347005282692643
1787227939.445229, Self-RAG Monolith, End stage, run, start, 9347005283339413
1787227939.446237, Self-RAG Monolith, End stage, run, end, 9347005284325784
1787227939.446681, Self-RAG Monolith, pipeline - val, run, end, 332975549442127885447531567195415504730, 1787227937.016031, 1, 38, 9347005284759769
1787227943.292912, Self-RAG Monolith, pipeline - val, run, start, 56966256758566758882040695769974318988, 1787227943.292463, 1, 39, 9347009131010179
1787227943.294401, Self-RAG Monolith, Question dataloader, run, start, 9347009132513447
1787227943.295187, Self-RAG Monolith, Question dataloader, run, end, 9347009133263305
1787227943.295305, Self-RAG Monolith, Document retriever, run, start, 9347009133381450
1787227943.320261, Self-RAG Monolith, Document retriever, run, end, 9347009158347666
1787227943.320424, Self-RAG Monolith, Monolith formatter, run, start, 9347009158519891
1787227943.321393, Self-RAG Monolith, Monolith formatter, run, end, 9347009159463990
1787227943.321516, Self-RAG Monolith, Monolith LLM, run, start, 9347009159586646
1787227943.323817, Self-RAG Monolith, Monolith LLM, first_token, start, 9347009161888813
1787227943.860660, Self-RAG Monolith, Monolith LLM, first_token, end, 9347009698765977
1787227945.639886, Self-RAG Monolith, pipeline - val, run, start, 254423212410911987650878423444301861767, 1787227945.639723, 1, 40, 9347011477977689
1787227945.640481, Self-RAG Monolith, Question dataloader, run, start, 9347011478599659
1787227945.642128, Self-RAG Monolith, Question dataloader, run, end, 9347011480201584
1787227945.642823, Self-RAG Monolith, Document retriever, run, start, 9347011480896754
1787227945.672441, Self-RAG Monolith, Document retriever, run, end, 9347011510516088
1787227945.672579, Self-RAG Monolith, Monolith formatter, run, start, 9347011510673433
1787227945.673544, Self-RAG Monolith, Monolith formatter, run, end, 9347011511619067
1787227946.569512, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 46, 9347012407623822
1787227946.570054, Self-RAG Monolith, Monolith LLM, run, end, 9347012408119088
1787227946.570098, Self-RAG Monolith, Monolith LLM, run, start, 9347012408159984
1787227946.570342, Self-RAG Monolith, Monolith router, run, start, 9347012408414897
1787227946.570444, Self-RAG Monolith, Monolith router, run, end, 9347012408505905
1787227946.571043, Self-RAG Monolith, End stage, run, start, 9347012409128003
1787227946.571551, Self-RAG Monolith, End stage, run, end, 9347012409625524
1787227946.572941, Self-RAG Monolith, Monolith LLM, first_token, start, 9347012411031192
1787227946.573745, Self-RAG Monolith, pipeline - val, run, end, 56966256758566758882040695769974318988, 1787227943.292463, 1, 39, 9347012411834683
1787227947.185317, Self-RAG Monolith, Monolith LLM, first_token, end, 9347013023448738
1787227949.705186, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 43, 9347015543273665
1787227949.705718, Self-RAG Monolith, Monolith LLM, run, end, 9347015543782819
1787227949.705975, Self-RAG Monolith, Monolith router, run, start, 9347015544056803
1787227949.706124, Self-RAG Monolith, Monolith router, run, end, 9347015544185348
1787227949.706518, Self-RAG Monolith, End stage, run, start, 9347015544608149
1787227949.706878, Self-RAG Monolith, End stage, run, end, 9347015544946086
1787227949.707138, Self-RAG Monolith, pipeline - val, run, end, 254423212410911987650878423444301861767, 1787227945.639723, 1, 40, 9347015545219287
1787227955.142276, Self-RAG Monolith, pipeline - val, run, start, 87462460492803642651590698521579169755, 1787227955.141896, 1, 41, 9347020980364804
1787227955.142985, Self-RAG Monolith, Question dataloader, run, start, 9347020981098246
1787227955.143440, Self-RAG Monolith, Question dataloader, run, end, 9347020981509463
1787227955.143987, Self-RAG Monolith, Document retriever, run, start, 9347020982073705
1787227955.155584, Self-RAG Monolith, Document retriever, run, end, 9347020993662330
1787227955.155693, Self-RAG Monolith, Monolith formatter, run, start, 9347020993774811
1787227955.156316, Self-RAG Monolith, Monolith formatter, run, end, 9347020994391740
1787227955.156642, Self-RAG Monolith, Monolith LLM, run, start, 9347020994718141
1787227955.159773, Self-RAG Monolith, Monolith LLM, first_token, start, 9347020997844006
1787227955.795716, Self-RAG Monolith, Monolith LLM, first_token, end, 9347021633816052
1787227957.789850, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9347023627939638
1787227957.790736, Self-RAG Monolith, Monolith LLM, run, end, 9347023628802953
1787227957.791163, Self-RAG Monolith, Monolith router, run, start, 9347023629241594
1787227957.791305, Self-RAG Monolith, Monolith router, run, end, 9347023629366634
1787227957.791911, Self-RAG Monolith, End stage, run, start, 9347023630025468
1787227957.792299, Self-RAG Monolith, End stage, run, end, 9347023630368141
1787227957.792545, Self-RAG Monolith, pipeline - val, run, end, 87462460492803642651590698521579169755, 1787227955.141896, 1, 41, 9347023630626894
1787227965.602433, Self-RAG Monolith, pipeline - val, run, start, 225508894764242363567952158651743742581, 1787227965.601914, 1, 42, 9347031440524468
1787227965.603184, Self-RAG Monolith, Question dataloader, run, start, 9347031441273302
1787227965.603602, Self-RAG Monolith, Question dataloader, run, end, 9347031441671480
1787227965.604030, Self-RAG Monolith, Document retriever, run, start, 9347031442116313
1787227965.613360, Self-RAG Monolith, Document retriever, run, end, 9347031451432948
1787227965.613512, Self-RAG Monolith, Monolith formatter, run, start, 9347031451591125
1787227965.614238, Self-RAG Monolith, Monolith formatter, run, end, 9347031452313559
1787227965.614446, Self-RAG Monolith, Monolith LLM, run, start, 9347031452523351
1787227965.616759, Self-RAG Monolith, Monolith LLM, first_token, start, 9347031454837390
1787227966.060042, Self-RAG Monolith, Monolith LLM, first_token, end, 9347031898167898
1787227967.839544, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 30, 9347033677633355
1787227967.841201, Self-RAG Monolith, Monolith LLM, run, end, 9347033679282480
1787227967.841966, Self-RAG Monolith, Monolith router, run, start, 9347033680053458
1787227967.842144, Self-RAG Monolith, Monolith router, run, end, 9347033680206418
1787227967.842368, Self-RAG Monolith, Query rewrite formatter, run, start, 9347033680455587
1787227967.842810, Self-RAG Monolith, Query rewrite formatter, run, end, 9347033680873460
1787227967.842937, Self-RAG Monolith, Query rewrite LLM, run, start, 9347033681015829
1787227967.845216, Self-RAG Monolith, Query rewrite LLM, first_token, start, 9347033683293227
1787227968.192025, Self-RAG Monolith, Query rewrite LLM, first_token, end, 9347034030311295
1787227968.836041, Self-RAG Monolith, Query rewrite LLM, n_generated_tokens, 12, 9347034674127378
1787227968.836434, Self-RAG Monolith, Query rewrite LLM, run, end, 9347034674500019
1787227968.836687, Self-RAG Monolith, Document retriever, run, start, 9347034674760420
1787227968.845355, Self-RAG Monolith, Document retriever, run, end, 9347034683429165
1787227968.845637, Self-RAG Monolith, Monolith formatter, run, start, 9347034683721486
1787227968.846185, Self-RAG Monolith, Monolith formatter, run, end, 9347034684260160
1787227968.846742, Self-RAG Monolith, Monolith LLM, run, start, 9347034684853058
1787227968.850622, Self-RAG Monolith, Monolith LLM, first_token, start, 9347034688715565
1787227969.546571, Self-RAG Monolith, Monolith LLM, first_token, end, 9347035384670856
1787227971.470253, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 9347037308341901
1787227971.471902, Self-RAG Monolith, Monolith LLM, run, end, 9347037309983570
1787227971.472650, Self-RAG Monolith, Monolith router, run, start, 9347037310750036
1787227971.472826, Self-RAG Monolith, Monolith router, run, end, 9347037310888021
1787227971.473053, Self-RAG Monolith, End stage, run, start, 9347037311140965
1787227971.474113, Self-RAG Monolith, End stage, run, end, 9347037312200953
1787227971.474558, Self-RAG Monolith, pipeline - val, run, end, 225508894764242363567952158651743742581, 1787227965.601914, 1, 42, 9347037312663770
1787227978.257727, Self-RAG Monolith, pipeline - val, run, start, 131467386260609308459550538986708586907, 1787227978.257354, 1, 43, 9347044095818386
1787227978.258260, Self-RAG Monolith, Question dataloader, run, start, 9347044096351539
1787227978.258667, Self-RAG Monolith, Question dataloader, run, end, 9347044096736356
1787227978.259681, Self-RAG Monolith, Document retriever, run, start, 9347044097766487
1787227978.271273, Self-RAG Monolith, Document retriever, run, end, 9347044109346441
1787227978.271543, Self-RAG Monolith, Monolith formatter, run, start, 9347044109625930
1787227978.272109, Self-RAG Monolith, Monolith formatter, run, end, 9347044110186732
1787227978.272748, Self-RAG Monolith, Monolith LLM, run, start, 9347044110841086
1787227978.276055, Self-RAG Monolith, Monolith LLM, first_token, start, 9347044114149207
1787227978.798814, Self-RAG Monolith, Monolith LLM, first_token, end, 9347044636931562
1787227980.799163, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9347046637248127
1787227980.799959, Self-RAG Monolith, Monolith LLM, run, end, 9347046638034369
1787227980.800506, Self-RAG Monolith, Monolith router, run, start, 9347046638596499
1787227980.800705, Self-RAG Monolith, Monolith router, run, end, 9347046638766547
1787227980.800874, Self-RAG Monolith, End stage, run, start, 9347046638958372
1787227980.801196, Self-RAG Monolith, End stage, run, end, 9347046639264373
1787227980.801343, Self-RAG Monolith, pipeline - val, run, end, 131467386260609308459550538986708586907, 1787227978.257354, 1, 43, 9347046639432277
1787227988.163305, Self-RAG Monolith, pipeline - val, run, start, 65321607353549305625338536863268557575, 1787227988.161408, 1, 44, 9347054001428850
1787227988.164398, Self-RAG Monolith, Question dataloader, run, start, 9347054002510853
1787227988.165040, Self-RAG Monolith, Question dataloader, run, end, 9347054003110246
1787227988.166163, Self-RAG Monolith, Document retriever, run, start, 9347054004249338
1787227988.176144, Self-RAG Monolith, Document retriever, run, end, 9347054014227959
1787227988.176262, Self-RAG Monolith, Monolith formatter, run, start, 9347054014342951
1787227988.177002, Self-RAG Monolith, Monolith formatter, run, end, 9347054015078953
1787227988.177586, Self-RAG Monolith, Monolith LLM, run, start, 9347054015707211
1787227988.180508, Self-RAG Monolith, Monolith LLM, first_token, start, 9347054018602260
1787227988.717897, Self-RAG Monolith, Monolith LLM, first_token, end, 9347054556053762
1787227990.223819, Self-RAG Monolith, pipeline - val, run, start, 280217976699514317663950678763180019898, 1787227990.223592, 1, 45, 9347056061912230
1787227990.225533, Self-RAG Monolith, Question dataloader, run, start, 9347056063621451
1787227990.225856, Self-RAG Monolith, Question dataloader, run, end, 9347056063919051
1787227990.226040, Self-RAG Monolith, Document retriever, run, start, 9347056064123004
1787227990.241026, Self-RAG Monolith, Document retriever, run, end, 9347056079108104
1787227990.241379, Self-RAG Monolith, Monolith formatter, run, start, 9347056079461145
1787227990.241841, Self-RAG Monolith, Monolith formatter, run, end, 9347056079914810
1787227990.550132, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 30, 9347056388218157
1787227990.550486, Self-RAG Monolith, Monolith LLM, run, end, 9347056388550397
1787227990.550522, Self-RAG Monolith, Monolith LLM, run, start, 9347056388582286
1787227990.551071, Self-RAG Monolith, Monolith router, run, start, 9347056389156767
1787227990.551258, Self-RAG Monolith, Monolith router, run, end, 9347056389320368
1787227990.551844, Self-RAG Monolith, Query rewrite formatter, run, start, 9347056389929249
1787227990.553313, Self-RAG Monolith, Query rewrite formatter, run, end, 9347056391398902
1787227990.553534, Self-RAG Monolith, Monolith LLM, first_token, start, 9347056391607302
1787227990.554297, Self-RAG Monolith, Query rewrite LLM, run, start, 9347056392386568
1787227991.088751, Self-RAG Monolith, Monolith LLM, first_token, end, 9347056926854046
1787227992.986793, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9347058824879896
1787227992.987153, Self-RAG Monolith, Monolith LLM, run, end, 9347058825218025
1787227992.987517, Self-RAG Monolith, Monolith router, run, start, 9347058825614042
1787227992.987711, Self-RAG Monolith, Monolith router, run, end, 9347058825772778
1787227992.987875, Self-RAG Monolith, End stage, run, start, 9347058825956571
1787227992.988390, Self-RAG Monolith, End stage, run, end, 9347058826466748
1787227992.988546, Self-RAG Monolith, Query rewrite LLM, first_token, start, 9347058826633757
1787227992.989133, Self-RAG Monolith, pipeline - val, run, end, 280217976699514317663950678763180019898, 1787227990.223592, 1, 45, 9347058827214478
1787227993.406113, Self-RAG Monolith, Query rewrite LLM, first_token, end, 9347059244254349
1787227994.754673, Self-RAG Monolith, Query rewrite LLM, n_generated_tokens, 25, 9347060592759974
1787227994.755002, Self-RAG Monolith, Query rewrite LLM, run, end, 9347060593068919
1787227994.755527, Self-RAG Monolith, Document retriever, run, start, 9347060593601321
1787227994.766268, Self-RAG Monolith, Document retriever, run, end, 9347060604348584
1787227994.766391, Self-RAG Monolith, Monolith formatter, run, start, 9347060604470233
1787227994.766958, Self-RAG Monolith, Monolith formatter, run, end, 9347060605036922
1787227994.767477, Self-RAG Monolith, Monolith LLM, run, start, 9347060605564524
1787227994.770557, Self-RAG Monolith, Monolith LLM, first_token, start, 9347060608648165
1787227994.826384, Self-RAG Monolith, pipeline - val, run, start, 269980782689074262841814541884239005769, 1787227994.825881, 1, 46, 9347060664582504
1787227994.827050, Self-RAG Monolith, Question dataloader, run, start, 9347060665126761
1787227994.827626, Self-RAG Monolith, Question dataloader, run, end, 9347060665710667
1787227994.828999, Self-RAG Monolith, Document retriever, run, start, 9347060667113247
1787227994.879085, Self-RAG Monolith, Document retriever, run, end, 9347060717166417
1787227994.879229, Self-RAG Monolith, Monolith formatter, run, start, 9347060717322417
1787227994.879841, Self-RAG Monolith, Monolith formatter, run, end, 9347060717917011
1787227995.472677, Self-RAG Monolith, Monolith LLM, first_token, end, 9347061310804802
1787227996.628917, Self-RAG Monolith, pipeline - val, run, start, 221540597348012055657752864258377946028, 1787227996.628582, 1, 47, 9347062467017851
1787227996.629807, Self-RAG Monolith, Question dataloader, run, start, 9347062467894605
1787227996.630548, Self-RAG Monolith, Question dataloader, run, end, 9347062468627040
1787227996.630844, Self-RAG Monolith, Document retriever, run, start, 9347062468933600
1787227996.643357, Self-RAG Monolith, Document retriever, run, end, 9347062481429717
1787227996.643689, Self-RAG Monolith, Monolith formatter, run, start, 9347062481772998
1787227996.644021, Self-RAG Monolith, Monolith formatter, run, end, 9347062482083223
1787227998.256706, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 47, 9347064094817377
1787227998.258236, Self-RAG Monolith, Monolith LLM, run, end, 9347064096317814
1787227998.258809, Self-RAG Monolith, Monolith router, run, start, 9347064096896712
1787227998.268465, Self-RAG Monolith, Monolith router, run, end, 9347064106545860
1787227998.268129, Self-RAG Monolith, Monolith LLM, run, start, 9347064106213347
1787227998.268977, Self-RAG Monolith, End stage, run, start, 9347064107070101
1787227998.270107, Self-RAG Monolith, End stage, run, end, 9347064108188520
1787227998.270257, Self-RAG Monolith, pipeline - val, run, end, 65321607353549305625338536863268557575, 1787227988.161408, 1, 44, 9347064108339897
1787227998.271498, Self-RAG Monolith, Monolith LLM, first_token, start, 9347064109591837
1787227998.707947, Self-RAG Monolith, Monolith LLM, first_token, end, 9347064546067620
1787228000.678244, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 9347066516330224
1787228000.679678, Self-RAG Monolith, Monolith LLM, run, end, 9347066517762613
1787228000.679775, Self-RAG Monolith, Monolith LLM, run, start, 9347066517836229
1787228000.680143, Self-RAG Monolith, Monolith router, run, start, 9347066518258166
1787228000.680399, Self-RAG Monolith, Monolith router, run, end, 9347066518461223
1787228000.680799, Self-RAG Monolith, End stage, run, start, 9347066518879688
1787228000.682528, Self-RAG Monolith, Monolith LLM, first_token, start, 9347066520615949
1787228000.683344, Self-RAG Monolith, End stage, run, end, 9347066521426687
1787228000.683623, Self-RAG Monolith, pipeline - val, run, end, 269980782689074262841814541884239005769, 1787227994.825881, 1, 46, 9347066521712704
