1787476311.625489, Self-RAG Decomposed-Shared, pipeline, prepare, start, 9595377463922790
1787476388.861617, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9595454699736726
1787476389.016492, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9595454854578451
1787476389.017531, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9595454855613571
1787476389.017644, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9595454855726019
1787476389.019458, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9595454857541474
1787476389.020045, Self-RAG Decomposed-Shared, End stage, run, start, 9595454858122770
1787476389.020503, Self-RAG Decomposed-Shared, End stage, run, end, 9595454858575010
1787476389.020868, Self-RAG Decomposed-Shared, pipeline - val, run, end, 6432202103818318684079274311392071828, 1787476387.297008, 1, 7, 9595454858938130
1787476389.021286, Self-RAG Decomposed-Shared, pipeline - val, run, start, 266605301736793073248660365258893578863, 1787476389.021148, 1, 8, 9595454859373778
1787476389.022038, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595454860147778
1787476389.022700, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595454860788033
1787476389.022887, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595454860974737
1787476389.043690, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595454881768986
1787476389.044069, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595454882139018
1787476389.044708, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595454882780138
1787476389.044872, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595454882962106
1787476389.047643, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 971, 9595454885712601
1787476389.047684, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595454885744985
1787476389.518349, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595455356447168
1787476389.655656, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595455493747731
1787476389.656911, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595455494994035
1787476389.657565, Self-RAG Decomposed-Shared, Grade router, run, start, 9595455495660723
1787476389.657880, Self-RAG Decomposed-Shared, Grade router, run, end, 9595455495948034
1787476389.658028, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9595455496102530
1787476389.659573, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9595455497661058
1787476389.659679, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9595455497749218
1787476389.663414, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 982, 9595455501488721
1787476389.663452, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9595455501513249
1787476390.137779, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9595455975873430
1787476390.437633, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 7, 9595456275741396
1787476390.439133, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9595456277222195
1787476390.439383, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9595456277462227
1787476390.440584, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9595456278661443
1787476390.440682, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9595456278745251
1787476390.443458, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 948, 9595456281522834
1787476390.443483, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9595456281543666
1787476390.886591, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9595456724712226
1787476391.002302, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9595456840388188
1787476391.002635, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9595456840700140
1787476391.002921, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9595456841026795
1787476391.003216, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9595456841286331
1787476391.003371, Self-RAG Decomposed-Shared, End stage, run, start, 9595456841449227
1787476391.003665, Self-RAG Decomposed-Shared, End stage, run, end, 9595456841733515
1787476391.003795, Self-RAG Decomposed-Shared, pipeline - val, run, end, 266605301736793073248660365258893578863, 1787476389.021148, 1, 8, 9595456841868619
1787476391.005398, Self-RAG Decomposed-Shared, pipeline - val, run, start, 86021021118903186258854564124636569514, 1787476391.004566, 1, 9, 9595456843491899
1787476391.005845, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595456843945163
1787476391.006462, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595456844538586
1787476391.006629, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595456844716202
1787476391.026012, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595456864090660
1787476391.026422, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595456864493140
1787476391.026904, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595456864973523
1787476391.027134, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595456865211699
1787476391.029991, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1278, 9595456868056738
1787476391.030020, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595456868080338
1787476391.600441, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595457438534968
1787476391.743212, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595457581316538
1787476391.743798, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595457581875194
1787476391.744141, Self-RAG Decomposed-Shared, Grade router, run, start, 9595457582232346
1787476391.744477, Self-RAG Decomposed-Shared, Grade router, run, end, 9595457582546218
1787476391.744990, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9595457583071017
1787476391.746400, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9595457584469993
1787476391.746525, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9595457584596905
1787476391.749912, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 1289, 9595457587986696
1787476391.749978, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9595457588039112
1787476392.336696, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9595458174790136
1787476392.472825, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9595458310910635
1787476392.473919, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9595458312012459
1787476392.474690, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9595458312785723
1787476392.476111, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9595458314199066
1787476392.477203, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9595458315292794
1787476392.481693, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 1247, 9595458319763976
1787476392.481736, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9595458319796728
1787476393.049076, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9595458887166112
1787476393.185237, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9595459023326420
1787476393.186398, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9595459024486659
1787476393.187007, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9595459025100835
1787476393.187301, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9595459025368307
1787476393.187437, Self-RAG Decomposed-Shared, End stage, run, start, 9595459025512483
1787476393.188532, Self-RAG Decomposed-Shared, End stage, run, end, 9595459026621170
1787476393.188767, Self-RAG Decomposed-Shared, pipeline - val, run, end, 86021021118903186258854564124636569514, 1787476391.004566, 1, 9, 9595459026846098
1787476393.190999, Self-RAG Decomposed-Shared, pipeline - val, run, start, 271089314546936451578062304883323567554, 1787476393.190750, 1, 10, 9595459029087538
1787476393.191326, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595459029420290
1787476393.191768, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595459029838146
1787476393.192094, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595459030193473
1787476393.214857, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595459052945530
1787476393.215117, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595459053190586
1787476393.215514, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595459053576570
1787476393.215701, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595459053797610
1787476393.217676, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 716, 9595459055741881
1787476393.217710, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595459055770297
1787476393.585143, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595459423233841
1787476393.722990, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595459561081108
1787476393.723327, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595459561391076
1787476393.723671, Self-RAG Decomposed-Shared, Grade router, run, start, 9595459561756132
1787476393.723975, Self-RAG Decomposed-Shared, Grade router, run, end, 9595459562043716
1787476393.724281, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9595459562355348
1787476393.725604, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9595459563676531
1787476393.725902, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9595459563971267
1787476393.728081, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_prompt_tokens, 477, 9595459566149106
1787476393.728117, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9595459566177714
1787476394.008419, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9595459846533559
1787476394.551766, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 13, 9595460389855477
1787476394.552070, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9595460390134229
1787476394.553166, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595460391286741
1787476394.585887, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595460423975498
1787476394.586452, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595460424523482
1787476394.586840, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595460424902458
1787476394.587027, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595460425122010
1787476394.589763, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1011, 9595460427832921
1787476394.589802, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595460427862569
1787476395.068647, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595460906743597
1787476395.211610, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595461049695246
1787476395.212363, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595461050430494
1787476395.212869, Self-RAG Decomposed-Shared, Grade router, run, start, 9595461050960686
1787476395.213164, Self-RAG Decomposed-Shared, Grade router, run, end, 9595461051234414
1787476395.213302, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 9595461051381758
1787476395.213933, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 9595461052023310
1787476395.214065, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 9595461052137822
1787476395.216420, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_prompt_tokens, 788, 9595461054493821
1787476395.216470, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 9595461054530445
1787476395.615361, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 9595461453481434
1787476396.183856, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 13, 9595462021943153
1787476396.184191, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 9595462022257857
1787476396.184609, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595462022692097
1787476396.195384, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595462033463229
1787476396.195478, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595462033554493
1787476396.196053, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595462034125917
1787476396.196268, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595462034357357
1787476396.199131, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1011, 9595462037199148
1787476396.199171, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595462037231724
1787476396.673396, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595462511511937
1787476396.801104, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595462639189479
1787476396.802059, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595462640134839
1787476396.802396, Self-RAG Decomposed-Shared, Grade router, run, start, 9595462640485575
1787476396.802674, Self-RAG Decomposed-Shared, Grade router, run, end, 9595462640742279
1787476396.803335, Self-RAG Decomposed-Shared, End stage, run, start, 9595462641412167
1787476396.803951, Self-RAG Decomposed-Shared, End stage, run, end, 9595462642030854
1787476396.804609, Self-RAG Decomposed-Shared, pipeline - val, run, end, 271089314546936451578062304883323567554, 1787476393.190750, 1, 10, 9595462642681142
1787476396.805737, Self-RAG Decomposed-Shared, pipeline - val, run, start, 322804909704571578253321602195799797166, 1787476396.805568, 1, 11, 9595462643820550
1787476396.805959, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595462644039862
1787476396.806379, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595462644451222
1787476396.806537, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595462644622454
1787476396.816260, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595462654336162
1787476396.816515, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595462654589378
1787476396.817004, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595462655074978
1787476396.817122, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595462655198050
1787476396.819186, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 732, 9595462657260161
1787476396.819234, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595462657295265
1787476397.197491, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595463035586198
1787476397.342988, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595463181075319
1787476397.343690, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595463181765766
1787476397.344110, Self-RAG Decomposed-Shared, Grade router, run, start, 9595463182200310
1787476397.344410, Self-RAG Decomposed-Shared, Grade router, run, end, 9595463182479622
1787476397.344557, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9595463182635206
1787476397.345051, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9595463183121526
1787476397.345173, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9595463183244822
1787476397.347659, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 743, 9595463185732629
1787476397.347708, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9595463185769509
1787476397.722775, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9595463560865530
1787476397.868209, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9595463706297194
1787476397.868599, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9595463706663482
1787476397.868763, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9595463706843658
1787476397.869358, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9595463707432986
1787476397.869726, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9595463707799626
1787476397.872435, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 707, 9595463710507929
1787476397.872482, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9595463710542905
1787476398.238667, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9595464076761458
1787476398.377527, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9595464215619220
1787476398.378180, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9595464216255812
1787476398.378397, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9595464216483156
1787476398.378770, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9595464216838404
1787476398.378964, Self-RAG Decomposed-Shared, End stage, run, start, 9595464217041956
1787476398.379339, Self-RAG Decomposed-Shared, End stage, run, end, 9595464217407811
1787476398.379453, Self-RAG Decomposed-Shared, pipeline - val, run, end, 322804909704571578253321602195799797166, 1787476396.805568, 1, 11, 9595464217524163
1787476398.380670, Self-RAG Decomposed-Shared, pipeline - val, run, start, 293635632702386984399687447357311695092, 1787476398.380350, 1, 12, 9595464218756115
1787476398.380878, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595464218949667
1787476398.381246, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595464219315059
1787476398.381616, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595464219696675
1787476398.391503, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595464229579599
1787476398.391698, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595464229769199
1787476398.392251, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595464230321567
1787476398.392447, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595464230519471
1787476398.395103, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1128, 9595464233168510
1787476398.395132, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595464233192334
1787476398.923630, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595464761730194
1787476399.066069, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595464904161075
1787476399.066405, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595464904467811
1787476399.067044, Self-RAG Decomposed-Shared, Grade router, run, start, 9595464905137507
1787476399.067360, Self-RAG Decomposed-Shared, Grade router, run, end, 9595464905428531
1787476399.067508, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9595464905582099
1787476399.067970, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9595464906041427
1787476399.068138, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9595464906209523
1787476399.071163, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 1139, 9595464909228210
1787476399.071191, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9595464909251666
1787476399.601113, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9595465439207557
1787476399.748259, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9595465586344437
1787476399.748953, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9595465587031269
1787476399.749060, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9595465587139109
1787476399.749785, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9595465587863397
1787476399.750808, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9595465588895860
1787476399.754495, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 1105, 9595465592568547
1787476399.754540, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9595465592601363
1787476400.265284, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9595466103379532
1787476400.404685, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9595466242773455
1787476400.405018, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9595466243082399
1787476400.405317, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9595466243403023
1787476400.405758, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9595466243834062
1787476400.405903, Self-RAG Decomposed-Shared, End stage, run, start, 9595466243979582
1787476400.406670, Self-RAG Decomposed-Shared, End stage, run, end, 9595466244743774
1787476400.406867, Self-RAG Decomposed-Shared, pipeline - val, run, end, 293635632702386984399687447357311695092, 1787476398.380350, 1, 12, 9595466244936830
1787476400.407574, Self-RAG Decomposed-Shared, pipeline - val, run, start, 309621835531946447616895846124926545672, 1787476400.407492, 1, 13, 9595466245651342
1787476400.407813, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595466245887758
1787476400.408207, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595466246279534
1787476400.408321, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595466246395150
1787476400.427337, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595466265418679
1787476400.427792, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595466265878199
1787476400.428218, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595466266281223
1787476400.428305, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595466266378855
1787476400.431256, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 969, 9595466269324486
1787476400.431293, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595466269354022
1787476400.903510, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595466741605708
1787476401.046046, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595466884130285
1787476401.046690, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595466884764893
1787476401.047099, Self-RAG Decomposed-Shared, Grade router, run, start, 9595466885185997
1787476401.047863, Self-RAG Decomposed-Shared, Grade router, run, end, 9595466885937660
1787476401.048048, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9595466886124108
1787476401.048666, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9595466886737548
1787476401.048834, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9595466886905932
1787476401.051359, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 980, 9595466889425643
1787476401.051391, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9595466889452651
1787476401.526398, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9595467364493392
1787476401.763252, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 6, 9595467601338882
1787476401.764467, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9595467602551714
1787476401.765136, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9595467603229250
1787476401.765760, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9595467603830609
1787476401.765880, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9595467603951249
1787476401.769426, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 952, 9595467607509488
1787476401.769505, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9595467607566656
1787476402.212255, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9595468050365119
1787476402.344233, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9595468182319828
1787476402.344696, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9595468182760868
1787476402.345033, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9595468183119892
1787476402.345752, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9595468183830516
1787476402.346148, Self-RAG Decomposed-Shared, End stage, run, start, 9595468184224340
1787476402.346457, Self-RAG Decomposed-Shared, End stage, run, end, 9595468184526356
1787476402.346695, Self-RAG Decomposed-Shared, pipeline - val, run, end, 309621835531946447616895846124926545672, 1787476400.407492, 1, 13, 9595468184770819
1787476402.347146, Self-RAG Decomposed-Shared, pipeline - val, run, start, 339223132416352508289844830642969603681, 1787476402.347066, 1, 14, 9595468185227011
1787476402.347426, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595468185505171
1787476402.347836, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595468185908275
1787476402.347942, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595468186028611
1787476402.367029, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595468205116573
1787476402.367452, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595468205536237
1787476402.368079, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9595468206153404
1787476402.368297, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9595468206370076
1787476402.370777, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1028, 9595468208844635
1787476402.370812, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9595468208872571
1787476402.851744, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9595468689838030
1787476402.987805, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9595468825891905
1787476402.988648, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9595468826729601
1787476402.988771, Self-RAG Decomposed-Shared, Grade router, run, start, 9595468826855233
1787476402.989420, Self-RAG Decomposed-Shared, Grade router, run, end, 9595468827506337
1787476402.989838, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9595468827920448
1787476402.990419, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9595468828493856
1787476402.990818, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9595468828889744
1787476402.993636, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 1039, 9595468831708575
1787476402.993681, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9595468831742255
1787476403.485743, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9595469323837742
1787476403.965616, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 12, 9595469803706721
1787476403.966166, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9595469804231585
1787476403.966362, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9595469804444225
1787476403.967027, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9595469805105488
1787476403.967118, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9595469805194704
1787476403.970972, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 1016, 9595469809037871
1787476403.971008, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9595469809068943
1787476404.454736, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9595470292834641
1787476404.598813, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9595470436904658
1787476404.599535, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9595470437599457
1787476404.599939, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9595470438037761
1787476404.600198, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9595470438265985
1787476404.600353, Self-RAG Decomposed-Shared, End stage, run, start, 9595470438433649
1787476404.600859, Self-RAG Decomposed-Shared, End stage, run, end, 9595470438933377
1787476404.600970, Self-RAG Decomposed-Shared, pipeline - val, run, end, 339223132416352508289844830642969603681, 1787476402.347066, 1, 14, 9595470439042161
1787476404.601630, Self-RAG Decomposed-Shared, pipeline - val, run, start, 159195164304081827435619546972488639135, 1787476404.601559, 1, 15, 9595470439703857
1787476404.601864, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9595470439941905
1787476404.602281, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9595470440353552
1787476404.602443, Self-RAG Decomposed-Shared, Document retriever, run, start, 9595470440518848
1787476404.620792, Self-RAG Decomposed-Shared, Document retriever, run, end, 9595470458868554
1787476404.621338, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9595470459423722
