1783984833.912609, Self-RAG Monolith 4B, pipeline, prepare, start, 76703292248041
1783984945.113866, Self-RAG Monolith 4B, Monolith LLM, run, start, 76814492910333
1783984947.356394, Self-RAG Monolith 4B, Monolith LLM, run, end, 76816735460291
1783984947.356518, Self-RAG Monolith 4B, Monolith router, run, start, 76816735561250
1783984947.356745, Self-RAG Monolith 4B, Monolith router, run, end, 76816735782791
1783984947.356806, Self-RAG Monolith 4B, End stage, run, start, 76816735843333
1783984947.358249, Self-RAG Monolith 4B, End stage, run, end, 76816737286666
1783984947.358289, Self-RAG Monolith 4B, pipeline - val, run, end, 248417394430879875501295468363663946867, 1783984945.000494, 1, 19, 76816737326958
1783984947.358559, Self-RAG Monolith 4B, pipeline - val, run, start, 308159870863703649013475081412032361166, 1783984947.358443, 1, 20, 76816737602625
1783984947.358717, Self-RAG Monolith 4B, Question dataloader, run, start, 76816737755750
1783984947.359033, Self-RAG Monolith 4B, Question dataloader, run, end, 76816738070208
1783984947.359086, Self-RAG Monolith 4B, Document retriever, run, start, 76816738123208
1783984947.473978, Self-RAG Monolith 4B, Document retriever, run, end, 76816853028750
1783984947.474050, Self-RAG Monolith 4B, Monolith formatter, run, start, 76816853086958
1783984947.474370, Self-RAG Monolith 4B, Monolith formatter, run, end, 76816853406375
1783984947.474404, Self-RAG Monolith 4B, Monolith LLM, run, start, 76816853438208
1783984949.490352, Self-RAG Monolith 4B, Monolith LLM, run, end, 76818869398833
1783984949.490448, Self-RAG Monolith 4B, Monolith router, run, start, 76818869482750
1783984949.490663, Self-RAG Monolith 4B, Monolith router, run, end, 76818869691833
1783984949.490718, Self-RAG Monolith 4B, End stage, run, start, 76818869747875
1783984949.491493, Self-RAG Monolith 4B, End stage, run, end, 76818870522125
1783984949.491559, Self-RAG Monolith 4B, pipeline - val, run, end, 308159870863703649013475081412032361166, 1783984947.358443, 1, 20, 76818870586791
