1783985333.220778, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 77202598415291
1783985601.386338, Self-RAG Monolith (multi-hop), End stage, run, end, 77470762767541
1783985601.386368, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 98041351154215266016175280187739034776, 1783985580.881305, 1, 10, 77470762796708
1783985601.386484, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 202687459427947128743090094443001930022, 1783985601.386467, 1, 11, 77470762911875
1783985601.386542, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 77470762969333
1783985601.386788, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 77470763216333
1783985601.386817, Self-RAG Monolith (multi-hop), Document retriever, run, start, 77470763244000
1783985601.472218, Self-RAG Monolith (multi-hop), Document retriever, run, end, 77470848656541
1783985601.472275, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 77470848705708
1783985601.472545, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 77470848973708
1783985601.472577, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 77470849005208
1783985608.080659, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 77477457074583
1783985608.080728, Self-RAG Monolith (multi-hop), Monolith router, run, start, 77477457131375
1783985608.080865, Self-RAG Monolith (multi-hop), Monolith router, run, end, 77477457267500
1783985608.080897, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 77477457298458
1783985608.081255, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 77477457657333
1783985608.081285, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 77477457686416
1783985611.417529, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 77480793929166
1783985611.417602, Self-RAG Monolith (multi-hop), Document retriever, run, start, 77480793993041
1783985611.499872, Self-RAG Monolith (multi-hop), Document retriever, run, end, 77480876271708
1783985611.499933, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 77480876323458
1783985611.500207, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 77480876596791
1783985611.500242, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 77480876630458
1783985620.223916, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 77489600282833
1783985620.223985, Self-RAG Monolith (multi-hop), Monolith router, run, start, 77489600340750
1783985620.224501, Self-RAG Monolith (multi-hop), Monolith router, run, end, 77489600855416
1783985620.224532, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 77489600885916
1783985620.224923, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 77489601277166
1783985620.224961, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 77489601318708
1783985625.085652, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 77494461999833
1783985625.085728, Self-RAG Monolith (multi-hop), Document retriever, run, start, 77494462064375
1783985625.169560, Self-RAG Monolith (multi-hop), Document retriever, run, end, 77494545905416
1783985625.169620, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 77494545954875
1783985625.169902, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 77494546237666
1783985625.169938, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 77494546272541
1783985633.883417, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 77503259727791
1783985633.883482, Self-RAG Monolith (multi-hop), Monolith router, run, start, 77503259783750
1783985633.883972, Self-RAG Monolith (multi-hop), Monolith router, run, end, 77503260271750
1783985633.884022, Self-RAG Monolith (multi-hop), End stage, run, start, 77503260322083
1783985633.884998, Self-RAG Monolith (multi-hop), End stage, run, end, 77503261296916
1783985633.885028, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 202687459427947128743090094443001930022, 1783985601.386467, 1, 11, 77503261326333
1783985633.885272, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 129256924728649999542911975015681148128, 1783985633.885138, 1, 12, 77503261571375
1783985633.885344, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 77503261641625
1783985633.885605, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 77503261903666
1783985633.885653, Self-RAG Monolith (multi-hop), Document retriever, run, start, 77503261951291
1783985633.976741, Self-RAG Monolith (multi-hop), Document retriever, run, end, 77503353052458
1783985633.976803, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 77503353103000
1783985633.977069, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 77503353369500
1783985633.977102, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 77503353400500
1783985639.648960, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 77509025248666
1783985639.649025, Self-RAG Monolith (multi-hop), Monolith router, run, start, 77509025303041
1783985639.649152, Self-RAG Monolith (multi-hop), Monolith router, run, end, 77509025428916
1783985639.649192, Self-RAG Monolith (multi-hop), End stage, run, start, 77509025468500
1783985639.650058, Self-RAG Monolith (multi-hop), End stage, run, end, 77509026334416
1783985639.650104, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 129256924728649999542911975015681148128, 1783985633.885138, 1, 12, 77509026379375
