1783984526.286039, Self-RAG Decomposed, pipeline, prepare, start, 76395666908958
1783984651.380122, Self-RAG Decomposed, Grader LLM, run, end, 76520760382333
1783984651.380273, Self-RAG Decomposed, Grade router, run, start, 76520760493333
1783984651.380475, Self-RAG Decomposed, Grade router, run, end, 76520760689750
1783984651.380531, Self-RAG Decomposed, Answer generator formatter, run, start, 76520760751541
1783984651.381048, Self-RAG Decomposed, Answer generator formatter, run, end, 76520761263166
1783984651.381100, Self-RAG Decomposed, Generator LLM, run, start, 76520761316000
1783984652.519590, Self-RAG Decomposed, Generator LLM, run, end, 76521899821208
1783984652.519706, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76521899921958
1783984652.520251, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76521900463416
1783984652.520311, Self-RAG Decomposed, Hallucination LLM, run, start, 76521900525666
1783984653.551780, Self-RAG Decomposed, Hallucination LLM, run, end, 76522931997750
1783984653.551866, Self-RAG Decomposed, Hallucination router, run, start, 76522932083750
1783984653.552059, Self-RAG Decomposed, Hallucination router, run, end, 76522932265250
1783984653.552116, Self-RAG Decomposed, End stage, run, start, 76522932321041
1783984653.553185, Self-RAG Decomposed, End stage, run, end, 76522933391666
1783984653.553223, Self-RAG Decomposed, pipeline - val, run, end, 3565263624154653855971688860388246970, 1783984650.185351, 1, 12, 76522933428125
1783984653.553385, Self-RAG Decomposed, pipeline - val, run, start, 109519221425298719490366355058258173453, 1783984653.553339, 1, 13, 76522933590708
1783984653.553486, Self-RAG Decomposed, Question dataloader, run, start, 76522933696791
1783984653.554284, Self-RAG Decomposed, Question dataloader, run, end, 76522934488958
1783984653.554342, Self-RAG Decomposed, Document retriever, run, start, 76522934548708
1783984653.653257, Self-RAG Decomposed, Document retriever, run, end, 76523033472791
1783984653.653326, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76523033535375
1783984653.653676, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76523033883166
1783984653.653720, Self-RAG Decomposed, Grader LLM, run, start, 76523033928083
1783984655.502911, Self-RAG Decomposed, Grader LLM, run, end, 76524883212208
1783984655.503175, Self-RAG Decomposed, Grade router, run, start, 76524883378541
1783984655.503494, Self-RAG Decomposed, Grade router, run, end, 76524883693291
1783984655.503577, Self-RAG Decomposed, Answer generator formatter, run, start, 76524883776416
1783984655.505078, Self-RAG Decomposed, Answer generator formatter, run, end, 76524885276708
1783984655.505135, Self-RAG Decomposed, Generator LLM, run, start, 76524885335166
1783984657.313481, Self-RAG Decomposed, Generator LLM, run, end, 76526693688958
1783984657.313581, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76526693780541
1783984657.314307, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76526694503000
1783984657.314370, Self-RAG Decomposed, Hallucination LLM, run, start, 76526694563000
1783984659.062977, Self-RAG Decomposed, Hallucination LLM, run, end, 76528443308166
1783984659.063795, Self-RAG Decomposed, Hallucination router, run, start, 76528443985708
1783984659.064167, Self-RAG Decomposed, Hallucination router, run, end, 76528444350625
1783984659.064233, Self-RAG Decomposed, End stage, run, start, 76528444416583
1783984659.065796, Self-RAG Decomposed, End stage, run, end, 76528445979500
1783984659.065823, Self-RAG Decomposed, pipeline - val, run, end, 109519221425298719490366355058258173453, 1783984653.553339, 1, 13, 76528446007166
1783984659.065991, Self-RAG Decomposed, pipeline - val, run, start, 129696049722887789084832225334632382454, 1783984659.065954, 1, 14, 76528446175916
1783984659.066098, Self-RAG Decomposed, Question dataloader, run, start, 76528446288166
1783984659.076141, Self-RAG Decomposed, Question dataloader, run, end, 76528456324000
1783984659.076197, Self-RAG Decomposed, Document retriever, run, start, 76528456382375
1783984659.238522, Self-RAG Decomposed, Document retriever, run, end, 76528618716250
1783984659.238592, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76528618784875
1783984659.239496, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76528619679125
1783984659.239532, Self-RAG Decomposed, Grader LLM, run, start, 76528619714000
1783984660.982671, Self-RAG Decomposed, Grader LLM, run, end, 76530362872000
1783984660.982771, Self-RAG Decomposed, Grade router, run, start, 76530362951000
1783984660.983146, Self-RAG Decomposed, Grade router, run, end, 76530363322916
1783984660.983205, Self-RAG Decomposed, Answer generator formatter, run, start, 76530363380250
1783984660.983550, Self-RAG Decomposed, Answer generator formatter, run, end, 76530363726250
1783984660.983623, Self-RAG Decomposed, Generator LLM, run, start, 76530363797958
1783984662.891235, Self-RAG Decomposed, Generator LLM, run, end, 76532271518000
1783984662.891528, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76532271702250
1783984662.892748, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76532272918083
1783984662.892818, Self-RAG Decomposed, Hallucination LLM, run, start, 76532272986708
1783984664.567422, Self-RAG Decomposed, Hallucination LLM, run, end, 76533947604875
1783984664.567524, Self-RAG Decomposed, Hallucination router, run, start, 76533947691333
1783984664.567738, Self-RAG Decomposed, Hallucination router, run, end, 76533947901333
1783984664.567812, Self-RAG Decomposed, End stage, run, start, 76533947973625
1783984664.570268, Self-RAG Decomposed, End stage, run, end, 76533950430375
1783984664.570307, Self-RAG Decomposed, pipeline - val, run, end, 129696049722887789084832225334632382454, 1783984659.065954, 1, 14, 76533950469833
1783984664.570490, Self-RAG Decomposed, pipeline - val, run, start, 256678762593115329838521246130764059506, 1783984664.570451, 1, 15, 76533950660916
1783984664.570603, Self-RAG Decomposed, Question dataloader, run, start, 76533950769791
1783984664.580777, Self-RAG Decomposed, Question dataloader, run, end, 76533960937958
1783984664.580825, Self-RAG Decomposed, Document retriever, run, start, 76533960990625
1783984664.724495, Self-RAG Decomposed, Document retriever, run, end, 76534104667791
1783984664.724554, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76534104721125
1783984664.724911, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76534105072458
1783984664.724952, Self-RAG Decomposed, Grader LLM, run, start, 76534105115708
1783984665.924612, Self-RAG Decomposed, Grader LLM, run, end, 76535304807416
1783984665.924781, Self-RAG Decomposed, Grade router, run, start, 76535304945583
1783984665.924978, Self-RAG Decomposed, Grade router, run, end, 76535305135416
1783984665.925052, Self-RAG Decomposed, Answer generator formatter, run, start, 76535305207416
1783984665.925563, Self-RAG Decomposed, Answer generator formatter, run, end, 76535305718625
1783984665.925617, Self-RAG Decomposed, Generator LLM, run, start, 76535305772041
1783984667.170236, Self-RAG Decomposed, Generator LLM, run, end, 76536550407416
1783984667.170358, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76536550515125
1783984667.170834, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76536550987916
1783984667.170892, Self-RAG Decomposed, Hallucination LLM, run, start, 76536551051333
1783984668.294834, Self-RAG Decomposed, Hallucination LLM, run, end, 76537674993000
1783984668.294922, Self-RAG Decomposed, Hallucination router, run, start, 76537675075833
1783984668.295133, Self-RAG Decomposed, Hallucination router, run, end, 76537675280375
1783984668.295200, Self-RAG Decomposed, End stage, run, start, 76537675346625
1783984668.296178, Self-RAG Decomposed, End stage, run, end, 76537676325375
1783984668.296219, Self-RAG Decomposed, pipeline - val, run, end, 256678762593115329838521246130764059506, 1783984664.570451, 1, 15, 76537676366000
1783984668.296388, Self-RAG Decomposed, pipeline - val, run, start, 17443093269164759197528289002443595098, 1783984668.296339, 1, 16, 76537676538708
1783984668.296490, Self-RAG Decomposed, Question dataloader, run, start, 76537676647625
1783984668.297313, Self-RAG Decomposed, Question dataloader, run, end, 76537677459041
1783984668.297363, Self-RAG Decomposed, Document retriever, run, start, 76537677515375
1783984668.397943, Self-RAG Decomposed, Document retriever, run, end, 76537778099791
1783984668.398023, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76537778174041
1783984668.398381, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76537778528250
1783984668.398433, Self-RAG Decomposed, Grader LLM, run, start, 76537778578958
1783984670.562280, Self-RAG Decomposed, Grader LLM, run, end, 76539942523708
1783984670.562589, Self-RAG Decomposed, Grade router, run, start, 76539942733875
1783984670.563170, Self-RAG Decomposed, Grade router, run, end, 76539943310041
1783984670.563224, Self-RAG Decomposed, Answer generator formatter, run, start, 76539943361375
1783984670.564208, Self-RAG Decomposed, Answer generator formatter, run, end, 76539944345250
1783984670.564281, Self-RAG Decomposed, Generator LLM, run, start, 76539944418083
1783984672.770871, Self-RAG Decomposed, Generator LLM, run, end, 76542151018750
1783984672.770969, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76542151105708
1783984672.771423, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76542151553291
1783984672.771488, Self-RAG Decomposed, Hallucination LLM, run, start, 76542151619791
1783984674.896957, Self-RAG Decomposed, Hallucination LLM, run, end, 76544277176500
1783984674.897215, Self-RAG Decomposed, Hallucination router, run, start, 76544277342291
1783984674.897577, Self-RAG Decomposed, Hallucination router, run, end, 76544277699208
1783984674.897649, Self-RAG Decomposed, End stage, run, start, 76544277770958
1783984674.898878, Self-RAG Decomposed, End stage, run, end, 76544279000125
1783984674.898922, Self-RAG Decomposed, pipeline - val, run, end, 17443093269164759197528289002443595098, 1783984668.296339, 1, 16, 76544279043208
1783984674.899111, Self-RAG Decomposed, pipeline - val, run, start, 171021308040296267518937591467170494527, 1783984674.899073, 1, 17, 76544279236166
1783984674.899230, Self-RAG Decomposed, Question dataloader, run, start, 76544279353041
1783984674.900070, Self-RAG Decomposed, Question dataloader, run, end, 76544280190708
1783984674.900121, Self-RAG Decomposed, Document retriever, run, start, 76544280245708
1783984675.000988, Self-RAG Decomposed, Document retriever, run, end, 76544381117833
1783984675.001069, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76544381193333
1783984675.001997, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76544382117250
1783984675.002064, Self-RAG Decomposed, Grader LLM, run, start, 76544382182583
1783984676.732519, Self-RAG Decomposed, Grader LLM, run, end, 76546112643750
1783984676.732599, Self-RAG Decomposed, Grade router, run, start, 76546112714708
1783984676.733110, Self-RAG Decomposed, Grade router, run, end, 76546113225291
1783984676.733169, Self-RAG Decomposed, Answer generator formatter, run, start, 76546113281833
1783984676.733479, Self-RAG Decomposed, Answer generator formatter, run, end, 76546113591750
1783984676.733532, Self-RAG Decomposed, Generator LLM, run, start, 76546113643791
1783984678.525821, Self-RAG Decomposed, Generator LLM, run, end, 76547906064083
1783984678.526151, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76547906265458
1783984678.527499, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76547907608083
1783984678.527564, Self-RAG Decomposed, Hallucination LLM, run, start, 76547907673708
1783984680.195944, Self-RAG Decomposed, Hallucination LLM, run, end, 76549576056208
1783984680.196062, Self-RAG Decomposed, Hallucination router, run, start, 76549576169041
1783984680.196294, Self-RAG Decomposed, Hallucination router, run, end, 76549576395125
1783984680.196369, Self-RAG Decomposed, End stage, run, start, 76549576469958
1783984680.197495, Self-RAG Decomposed, End stage, run, end, 76549577595750
1783984680.197537, Self-RAG Decomposed, pipeline - val, run, end, 171021308040296267518937591467170494527, 1783984674.899073, 1, 17, 76549577636541
1783984680.197715, Self-RAG Decomposed, pipeline - val, run, start, 140184527303519967404339261437796531435, 1783984680.197667, 1, 18, 76549577817458
1783984680.197826, Self-RAG Decomposed, Question dataloader, run, start, 76549577932375
1783984680.198612, Self-RAG Decomposed, Question dataloader, run, end, 76549578710666
1783984680.198666, Self-RAG Decomposed, Document retriever, run, start, 76549578766625
1783984680.297047, Self-RAG Decomposed, Document retriever, run, end, 76549677158458
1783984680.297131, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76549677235000
1783984680.297475, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76549677574333
1783984680.297513, Self-RAG Decomposed, Grader LLM, run, start, 76549677612958
1783984681.793055, Self-RAG Decomposed, Grader LLM, run, end, 76551173235416
1783984681.793357, Self-RAG Decomposed, Grade router, run, start, 76551173457333
1783984681.793626, Self-RAG Decomposed, Grade router, run, end, 76551173719375
1783984681.793681, Self-RAG Decomposed, Answer generator formatter, run, start, 76551173773791
1783984681.794510, Self-RAG Decomposed, Answer generator formatter, run, end, 76551174604208
1783984681.794570, Self-RAG Decomposed, Generator LLM, run, start, 76551174661791
1783984683.701660, Self-RAG Decomposed, Generator LLM, run, end, 76553081886583
1783984683.702024, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76553082114833
1783984683.703703, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76553083792666
1783984683.703772, Self-RAG Decomposed, Hallucination LLM, run, start, 76553083857750
1783984685.230051, Self-RAG Decomposed, Hallucination LLM, run, end, 76554610143166
1783984685.230143, Self-RAG Decomposed, Hallucination router, run, start, 76554610228416
1783984685.230446, Self-RAG Decomposed, Hallucination router, run, end, 76554610527791
1783984685.230527, Self-RAG Decomposed, End stage, run, start, 76554610605958
1783984685.232948, Self-RAG Decomposed, End stage, run, end, 76554613026375
1783984685.232983, Self-RAG Decomposed, pipeline - val, run, end, 140184527303519967404339261437796531435, 1783984680.197667, 1, 18, 76554613062916
1783984685.233130, Self-RAG Decomposed, pipeline - val, run, start, 339109181053772717065693202271031754968, 1783984685.233101, 1, 19, 76554613209166
1783984685.233229, Self-RAG Decomposed, Question dataloader, run, start, 76554613315333
1783984685.243104, Self-RAG Decomposed, Question dataloader, run, end, 76554623182416
1783984685.243145, Self-RAG Decomposed, Document retriever, run, start, 76554623229833
1783984685.399340, Self-RAG Decomposed, Document retriever, run, end, 76554779430458
1783984685.399398, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76554779482625
1783984685.399719, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76554779797083
1783984685.399749, Self-RAG Decomposed, Grader LLM, run, start, 76554779826833
1783984686.765918, Self-RAG Decomposed, Grader LLM, run, end, 76556146036083
1783984686.766081, Self-RAG Decomposed, Grade router, run, start, 76556146157041
1783984686.766339, Self-RAG Decomposed, Grade router, run, end, 76556146413333
1783984686.766403, Self-RAG Decomposed, Answer generator formatter, run, start, 76556146479500
1783984686.766863, Self-RAG Decomposed, Answer generator formatter, run, end, 76556146936291
1783984686.766897, Self-RAG Decomposed, Generator LLM, run, start, 76556146969291
1783984688.182890, Self-RAG Decomposed, Generator LLM, run, end, 76557563014666
1783984688.183046, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76557563117000
1783984688.183700, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76557563769083
1783984688.183740, Self-RAG Decomposed, Hallucination LLM, run, start, 76557563810291
1783984689.508878, Self-RAG Decomposed, Hallucination LLM, run, end, 76558888952791
1783984689.508957, Self-RAG Decomposed, Hallucination router, run, start, 76558889029666
1783984689.509372, Self-RAG Decomposed, Hallucination router, run, end, 76558889440333
1783984689.509504, Self-RAG Decomposed, End stage, run, start, 76558889567583
1783984689.511345, Self-RAG Decomposed, End stage, run, end, 76558891410583
1783984689.511383, Self-RAG Decomposed, pipeline - val, run, end, 339109181053772717065693202271031754968, 1783984685.233101, 1, 19, 76558891445125
1783984689.511792, Self-RAG Decomposed, pipeline - val, run, start, 78739237333793181164600613062330274651, 1783984689.511533, 1, 20, 76558891858208
1783984689.512516, Self-RAG Decomposed, Question dataloader, run, start, 76558892588166
1783984689.522583, Self-RAG Decomposed, Question dataloader, run, end, 76558902644958
1783984689.522636, Self-RAG Decomposed, Document retriever, run, start, 76558902699291
1783984689.681028, Self-RAG Decomposed, Document retriever, run, end, 76559061100875
1783984689.681089, Self-RAG Decomposed, Retrieval grader formatter, run, start, 76559061156291
1783984689.681434, Self-RAG Decomposed, Retrieval grader formatter, run, end, 76559061495875
1783984689.681462, Self-RAG Decomposed, Grader LLM, run, start, 76559061523250
1783984690.858646, Self-RAG Decomposed, Grader LLM, run, end, 76560238721750
1783984690.858748, Self-RAG Decomposed, Grade router, run, start, 76560238809666
1783984690.859689, Self-RAG Decomposed, Grade router, run, end, 76560239747208
1783984690.859751, Self-RAG Decomposed, Answer generator formatter, run, start, 76560239807666
1783984690.860041, Self-RAG Decomposed, Answer generator formatter, run, end, 76560240098458
1783984690.860079, Self-RAG Decomposed, Generator LLM, run, start, 76560240134208
1783984692.011799, Self-RAG Decomposed, Generator LLM, run, end, 76561391885125
1783984692.011926, Self-RAG Decomposed, Hallucination grader formatter, run, start, 76561391983041
1783984692.012509, Self-RAG Decomposed, Hallucination grader formatter, run, end, 76561392562541
1783984692.012553, Self-RAG Decomposed, Hallucination LLM, run, start, 76561392604458
1783984693.084662, Self-RAG Decomposed, Hallucination LLM, run, end, 76562464724875
1783984693.084795, Self-RAG Decomposed, Hallucination router, run, start, 76562464855541
1783984693.085030, Self-RAG Decomposed, Hallucination router, run, end, 76562465079625
1783984693.085102, Self-RAG Decomposed, End stage, run, start, 76562465151000
1783984693.086141, Self-RAG Decomposed, End stage, run, end, 76562466190583
1783984693.086171, Self-RAG Decomposed, pipeline - val, run, end, 78739237333793181164600613062330274651, 1783984689.511533, 1, 20, 76562466220958
