1783985733.643517, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 77603019560333
1783985888.023302, Self-RAG Decomposed (multi-hop), End stage, run, start, 77757423675875
1783985888.024492, Self-RAG Decomposed (multi-hop), End stage, run, end, 77757424866291
1783985888.024530, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 86291543079372471050538585907306900422, 1783985882.432136, 1, 9, 77757424902416
1783985888.024665, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 298316549213938745782202808640588734926, 1783985888.024638, 1, 10, 77757425036458
1783985888.024737, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77757425111833
1783985888.025426, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77757425798375
1783985888.025487, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77757425857666
1783985888.121271, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77757521657958
1783985888.121340, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77757521718375
1783985888.122666, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77757523043791
1783985888.122696, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77757523071875
1783985891.050038, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77760450566500
1783985891.050175, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77760450673125
1783985891.050953, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77760451446916
1783985891.050996, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77760451489208
1783985891.051444, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77760451936458
1783985891.051485, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77760451978125
1783985893.975744, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77763376349458
1783985893.975832, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77763376424958
1783985893.976347, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77763376938916
1783985893.976391, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77763376984041
1783985896.835898, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77766236617458
1783985896.836063, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77766236736291
1783985896.836322, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77766236995041
1783985896.836413, Self-RAG Decomposed (multi-hop), End stage, run, start, 77766237082833
1783985896.838189, Self-RAG Decomposed (multi-hop), End stage, run, end, 77766238860166
1783985896.838217, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 298316549213938745782202808640588734926, 1783985888.024638, 1, 10, 77766238887083
1783985896.838358, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 305756353988166906261388909598230027808, 1783985896.838329, 1, 11, 77766239029708
1783985896.838457, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77766239129500
1783985896.849886, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77766250556750
1783985896.849934, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77766250606833
1783985896.952164, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77766352849083
1783985896.952237, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77766352924500
1783985896.952908, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77766353581833
1783985896.953102, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77766353811541
1783985899.560137, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77768960890041
1783985899.560290, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77768961030958
1783985899.560700, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77768961436708
1783985899.560767, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77768961502916
1783985899.561269, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77768962006125
1783985899.561382, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77768962122125
1783985901.350325, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77770751114916
1783985901.350417, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77770751197625
1783985901.450952, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77770851738958
1783985901.451014, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77770851791791
1783985901.451391, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77770852168500
1783985901.451433, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77770852213041
1783985904.950930, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77774351888875
1783985904.951231, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77774352075291
1783985904.951856, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77774352696375
1783985904.951911, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 77774352749291
1783985904.952961, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 77774353801250
1783985904.953006, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 77774353845250
1783985907.559945, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 77776960859291
1783985907.560246, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77776961153375
1783985907.678376, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77777079268250
1783985907.678471, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77777079363458
1783985907.678912, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77777079794000
1783985907.678945, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77777079828458
1783985911.192250, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77780593295041
1783985911.192537, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77780593469833
1783985911.192922, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77780593849958
1783985911.192981, Self-RAG Decomposed (multi-hop), End stage, run, start, 77780593915291
1783985911.194655, Self-RAG Decomposed (multi-hop), End stage, run, end, 77780595583708
1783985911.194685, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 305756353988166906261388909598230027808, 1783985896.838329, 1, 11, 77780595611916
1783985911.195030, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 202786545604871745494555636199192821522, 1783985911.194804, 1, 12, 77780595958708
1783985911.195208, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 77780596136833
1783985911.207339, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 77780608267833
1783985911.207412, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 77780608339041
1783985911.306945, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 77780707887083
1783985911.307018, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 77780707952958
1783985911.307957, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 77780708886250
1783985911.307987, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 77780708918291
1783985913.373511, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 77782774477375
1783985913.373580, Self-RAG Decomposed (multi-hop), Grade router, run, start, 77782774536083
1783985913.374087, Self-RAG Decomposed (multi-hop), Grade router, run, end, 77782775041250
1783985913.374164, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 77782775116583
1783985913.374466, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 77782775418625
1783985913.374508, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 77782775461083
1783985915.538694, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 77784939767500
1783985915.538947, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 77784939924708
1783985915.539589, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 77784940566250
1783985915.539635, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 77784940610000
1783985917.504889, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 77786905897166
1783985917.504994, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 77786905990416
1783985917.505193, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 77786906188708
1783985917.505264, Self-RAG Decomposed (multi-hop), End stage, run, start, 77786906257166
1783985917.506381, Self-RAG Decomposed (multi-hop), End stage, run, end, 77786907375625
1783985917.506413, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 202786545604871745494555636199192821522, 1783985911.194804, 1, 12, 77786907407458
