1783985039.271338, Self-RAG Decomposed-Shared, pipeline, prepare, start, 76908650151291
1783985147.130833, Self-RAG Decomposed-Shared, Grade router, run, end, 77016509073125
1783985147.130880, Self-RAG Decomposed-Shared, End stage, run, start, 77016509121583
1783985147.131806, Self-RAG Decomposed-Shared, End stage, run, end, 77016510046041
1783985147.131837, Self-RAG Decomposed-Shared, pipeline - val, run, end, 312223648471633890894688087521008443328, 1783985137.589209, 1, 10, 77016510075416
1783985147.131959, Self-RAG Decomposed-Shared, pipeline - val, run, start, 205153838241755751870543457281871179867, 1783985147.131936, 1, 11, 77016510197208
1783985147.132034, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77016510272000
1783985147.132259, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77016510495958
1783985147.132286, Self-RAG Decomposed-Shared, Document retriever, run, start, 77016510529375
1783985147.215902, Self-RAG Decomposed-Shared, Document retriever, run, end, 77016594151375
1783985147.215965, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77016594203625
1783985147.216316, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77016594555666
1783985147.216349, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77016594590458
1783985148.902885, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77018281131458
1783985148.902960, Self-RAG Decomposed-Shared, Grade router, run, start, 77018281196708
1783985148.903161, Self-RAG Decomposed-Shared, Grade router, run, end, 77018281393625
1783985148.903214, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77018281446125
1783985148.903519, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77018281752416
1783985148.903560, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77018281792000
1783985150.605092, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77019983329083
1783985150.605162, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77019983388833
1783985150.605471, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77019983698250
1783985150.605506, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77019983730333
1783985152.217705, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77021595936333
1783985152.217773, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77021595993541
1783985152.217957, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77021596176708
1783985152.218006, Self-RAG Decomposed-Shared, End stage, run, start, 77021596225583
1783985152.219620, Self-RAG Decomposed-Shared, End stage, run, end, 77021597839500
1783985152.219651, Self-RAG Decomposed-Shared, pipeline - val, run, end, 205153838241755751870543457281871179867, 1783985147.131936, 1, 11, 77021597869000
1783985152.219770, Self-RAG Decomposed-Shared, pipeline - val, run, start, 288752315432073071219080678865126170606, 1783985152.219749, 1, 12, 77021597988500
1783985152.219833, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77021598050750
1783985152.219996, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77021598214041
1783985152.220031, Self-RAG Decomposed-Shared, Document retriever, run, start, 77021598249250
1783985152.302174, Self-RAG Decomposed-Shared, Document retriever, run, end, 77021680402875
1783985152.302230, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77021680448583
1783985152.302500, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77021680719125
1783985152.302533, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77021680751166
1783985153.351264, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77022729491041
1783985153.351339, Self-RAG Decomposed-Shared, Grade router, run, start, 77022729557041
1783985153.351494, Self-RAG Decomposed-Shared, Grade router, run, end, 77022729707541
1783985153.351535, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77022729748875
1783985153.351782, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77022729995666
1783985153.351811, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77022730024083
1783985154.426099, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77023804322041
1783985154.426170, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77023804382750
1783985154.426482, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77023804693500
1783985154.426517, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77023804726625
1783985155.389302, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77024767520166
1783985155.389368, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77024767576875
1783985155.389517, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77024767723083
1783985155.389562, Self-RAG Decomposed-Shared, End stage, run, start, 77024767768041
1783985155.390340, Self-RAG Decomposed-Shared, End stage, run, end, 77024768546083
1783985155.390386, Self-RAG Decomposed-Shared, pipeline - val, run, end, 288752315432073071219080678865126170606, 1783985152.219749, 1, 12, 77024768590875
1783985155.390473, Self-RAG Decomposed-Shared, pipeline - val, run, start, 2942171175383136312167213123571116938, 1783985155.390451, 1, 13, 77024768678333
1783985155.390530, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77024768736000
1783985155.390690, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77024768894958
1783985155.390736, Self-RAG Decomposed-Shared, Document retriever, run, start, 77024768940791
1783985155.476973, Self-RAG Decomposed-Shared, Document retriever, run, end, 77024855190458
1783985155.477033, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77024855239833
1783985155.477337, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77024855543250
1783985155.477375, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77024855584416
1783985157.254886, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77026633098250
1783985157.254965, Self-RAG Decomposed-Shared, Grade router, run, start, 77026633165916
1783985157.255134, Self-RAG Decomposed-Shared, Grade router, run, end, 77026633332625
1783985157.255177, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77026633377083
1783985157.255445, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77026633644208
1783985157.255478, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77026633676833
1783985159.024484, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77028402689666
1783985159.024555, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77028402748916
1783985159.024886, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77028403079541
1783985159.024932, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77028403127000
1783985160.720410, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77030098606000
1783985160.720477, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77030098664041
1783985160.720647, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77030098833541
1783985160.720696, Self-RAG Decomposed-Shared, End stage, run, start, 77030098880000
1783985160.721612, Self-RAG Decomposed-Shared, End stage, run, end, 77030099799750
1783985160.721660, Self-RAG Decomposed-Shared, pipeline - val, run, end, 2942171175383136312167213123571116938, 1783985155.390451, 1, 13, 77030099844625
1783985160.721797, Self-RAG Decomposed-Shared, pipeline - val, run, start, 107726143538791922568072873633502206689, 1783985160.721755, 1, 14, 77030099981750
1783985160.721906, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77030100089458
1783985160.722121, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77030100304708
1783985160.722176, Self-RAG Decomposed-Shared, Document retriever, run, start, 77030100359541
1783985160.808757, Self-RAG Decomposed-Shared, Document retriever, run, end, 77030186951208
1783985160.808817, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77030187002625
1783985160.809129, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77030187314125
1783985160.809170, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77030187357666
1783985162.502645, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77031880835000
1783985162.502712, Self-RAG Decomposed-Shared, Grade router, run, start, 77031880892666
1783985162.502877, Self-RAG Decomposed-Shared, Grade router, run, end, 77031881055958
1783985162.502927, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77031881104333
1783985162.503177, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77031881355583
1783985162.503209, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77031881386375
1783985164.362665, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77033740859541
1783985164.362766, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77033740944291
1783985164.363279, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77033741454458
1783985164.363329, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77033741502458
1783985165.996099, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77035374274916
1783985165.996167, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77035374333375
1783985165.996325, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77035374489083
1783985165.996373, Self-RAG Decomposed-Shared, End stage, run, start, 77035374536791
1783985165.997343, Self-RAG Decomposed-Shared, End stage, run, end, 77035375507875
1783985165.997373, Self-RAG Decomposed-Shared, pipeline - val, run, end, 107726143538791922568072873633502206689, 1783985160.721755, 1, 14, 77035375536250
1783985165.997488, Self-RAG Decomposed-Shared, pipeline - val, run, start, 107926662346350824866625865300640774657, 1783985165.997466, 1, 15, 77035375651208
1783985165.997550, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77035375713541
1783985165.997714, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77035375876708
1783985165.997761, Self-RAG Decomposed-Shared, Document retriever, run, start, 77035375922708
1783985166.082066, Self-RAG Decomposed-Shared, Document retriever, run, end, 77035460239625
1783985166.082123, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77035460288250
1783985166.082404, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77035460568458
1783985166.082436, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77035460598291
1783985167.205450, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77036583621875
1783985167.205520, Self-RAG Decomposed-Shared, Grade router, run, start, 77036583680916
1783985167.205668, Self-RAG Decomposed-Shared, Grade router, run, end, 77036583827708
1783985167.205711, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77036583870416
1783985167.205950, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77036584108916
1783985167.205981, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77036584139000
1783985168.404484, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77037782649958
1783985168.404547, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77037782703666
1783985168.404845, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77037783000791
1783985168.404881, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77037783035583
1783985169.461671, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77038839833333
1783985169.461737, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77038839889666
1783985169.461897, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77038840047166
1783985169.461943, Self-RAG Decomposed-Shared, End stage, run, start, 77038840093500
1783985169.462889, Self-RAG Decomposed-Shared, End stage, run, end, 77038841040041
1783985169.462937, Self-RAG Decomposed-Shared, pipeline - val, run, end, 107926662346350824866625865300640774657, 1783985165.997466, 1, 15, 77038841086083
1783985169.463028, Self-RAG Decomposed-Shared, pipeline - val, run, start, 262532601972211679746789646806808022963, 1783985169.463003, 1, 16, 77038841176875
1783985169.463098, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77038841247708
1783985169.463261, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77038841409791
1783985169.463290, Self-RAG Decomposed-Shared, Document retriever, run, start, 77038841437875
1783985169.547864, Self-RAG Decomposed-Shared, Document retriever, run, end, 77038926023833
1783985169.547923, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77038926074708
1783985169.548231, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77038926380958
1783985169.548264, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77038926412791
1783985171.646108, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77041024263666
1783985171.646178, Self-RAG Decomposed-Shared, Grade router, run, start, 77041024321416
1783985171.646350, Self-RAG Decomposed-Shared, Grade router, run, end, 77041024492416
1783985171.646391, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77041024531791
1783985171.646658, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77041024799333
1783985171.646690, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77041024831250
1783985173.817437, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77043195583916
1783985173.817514, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77043195652000
1783985173.817918, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77043196053208
1783985173.817958, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77043196091500
1783985175.925572, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77045303708250
1783985175.925635, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77045303761791
1783985175.925787, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77045303912666
1783985175.925831, Self-RAG Decomposed-Shared, End stage, run, start, 77045303954083
1783985175.926711, Self-RAG Decomposed-Shared, End stage, run, end, 77045304835500
1783985175.926758, Self-RAG Decomposed-Shared, pipeline - val, run, end, 262532601972211679746789646806808022963, 1783985169.463003, 1, 16, 77045304881541
1783985175.926841, Self-RAG Decomposed-Shared, pipeline - val, run, start, 283256923088526600929958249400498858379, 1783985175.926823, 1, 17, 77045304963708
1783985175.926899, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77045305023291
1783985175.927069, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77045305192000
1783985175.927103, Self-RAG Decomposed-Shared, Document retriever, run, start, 77045305225291
1783985176.012290, Self-RAG Decomposed-Shared, Document retriever, run, end, 77045390425000
1783985176.012353, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77045390478125
1783985176.012659, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77045390784333
1783985176.012694, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77045390817208
1783985177.695243, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77047073372833
1783985177.695309, Self-RAG Decomposed-Shared, Grade router, run, start, 77047073428916
1783985177.695470, Self-RAG Decomposed-Shared, Grade router, run, end, 77047073587541
1783985177.695515, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77047073632000
1783985177.695765, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77047073883125
1783985177.695797, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77047073913541
1783985179.454671, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77048832797541
1783985179.454758, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77048832875375
1783985179.455236, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77048833350666
1783985179.455285, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77048833397458
1783985181.083250, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77050461365625
1783985181.083313, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77050461419208
1783985181.083490, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77050461595333
1783985181.083540, Self-RAG Decomposed-Shared, End stage, run, start, 77050461646291
1783985181.084345, Self-RAG Decomposed-Shared, End stage, run, end, 77050462448958
1783985181.084379, Self-RAG Decomposed-Shared, pipeline - val, run, end, 283256923088526600929958249400498858379, 1783985175.926823, 1, 17, 77050462486000
1783985181.084519, Self-RAG Decomposed-Shared, pipeline - val, run, start, 134455892008180256608877415459720026462, 1783985181.084497, 1, 18, 77050462621916
1783985181.084586, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77050462690958
1783985181.084752, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77050462855416
1783985181.084788, Self-RAG Decomposed-Shared, Document retriever, run, start, 77050462891083
1783985181.166838, Self-RAG Decomposed-Shared, Document retriever, run, end, 77050544952583
1783985181.166896, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77050544999833
1783985181.167176, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77050545280625
1783985181.167207, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77050545309916
1783985182.626416, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77052004529541
1783985182.626489, Self-RAG Decomposed-Shared, Grade router, run, start, 77052004588708
1783985182.626643, Self-RAG Decomposed-Shared, Grade router, run, end, 77052004741166
1783985182.626687, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77052004784916
1783985182.626929, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77052005027333
1783985182.626961, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77052005058125
1783985184.500751, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77053878860458
1783985184.500844, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77053878940375
1783985184.501264, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77053879357208
1783985184.501306, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77053879396541
1783985185.965315, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77055343413083
1783985185.965380, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77055343466666
1783985185.965538, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77055343623625
1783985185.965591, Self-RAG Decomposed-Shared, End stage, run, start, 77055343677250
1783985185.966161, Self-RAG Decomposed-Shared, End stage, run, end, 77055344245958
1783985185.966215, Self-RAG Decomposed-Shared, pipeline - val, run, end, 134455892008180256608877415459720026462, 1783985181.084497, 1, 18, 77055344297791
1783985185.966303, Self-RAG Decomposed-Shared, pipeline - val, run, start, 11776213816421882217726811407588453016, 1783985185.966280, 1, 19, 77055344386583
1783985185.966368, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77055344451541
1783985185.966532, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77055344615250
1783985185.966580, Self-RAG Decomposed-Shared, Document retriever, run, start, 77055344663083
1783985186.049950, Self-RAG Decomposed-Shared, Document retriever, run, end, 77055428045541
1783985186.050011, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77055428096166
1783985186.050301, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77055428386166
1783985186.050334, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77055428416750
1783985187.343097, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77056721188375
1783985187.343165, Self-RAG Decomposed-Shared, Grade router, run, start, 77056721246583
1783985187.343322, Self-RAG Decomposed-Shared, Grade router, run, end, 77056721401416
1783985187.343368, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77056721447250
1783985187.343607, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77056721686583
1783985187.343639, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77056721717916
1783985188.717613, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77058095699041
1783985188.717678, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77058095753375
1783985188.717973, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77058096048375
1783985188.718008, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77058096080500
1783985190.011412, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77059389492541
1783985190.011476, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77059389546541
1783985190.011629, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77059389698083
1783985190.011673, Self-RAG Decomposed-Shared, End stage, run, start, 77059389741458
1783985190.012494, Self-RAG Decomposed-Shared, End stage, run, end, 77059390562541
1783985190.012524, Self-RAG Decomposed-Shared, pipeline - val, run, end, 11776213816421882217726811407588453016, 1783985185.966280, 1, 19, 77059390591166
1783985190.012691, Self-RAG Decomposed-Shared, pipeline - val, run, start, 131181257744241520298283419399535208161, 1783985190.012618, 1, 20, 77059390758291
1783985190.012755, Self-RAG Decomposed-Shared, Question dataloader, run, start, 77059390820833
1783985190.012914, Self-RAG Decomposed-Shared, Question dataloader, run, end, 77059390981166
1783985190.012948, Self-RAG Decomposed-Shared, Document retriever, run, start, 77059391014333
1783985190.095064, Self-RAG Decomposed-Shared, Document retriever, run, end, 77059473141500
1783985190.095123, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 77059473192708
1783985190.095433, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 77059473501583
1783985190.095469, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 77059473536250
1783985191.227451, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 77060605527750
1783985191.227518, Self-RAG Decomposed-Shared, Grade router, run, start, 77060605583541
1783985191.227669, Self-RAG Decomposed-Shared, Grade router, run, end, 77060605732375
1783985191.227713, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 77060605776833
1783985191.227952, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 77060606016208
1783985191.227984, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 77060606046666
1783985192.364310, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 77061742381875
1783985192.364378, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 77061742439291
1783985192.364678, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 77061742738416
1783985192.364713, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 77061742771750
1783985193.407155, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 77062785222208
1783985193.407226, Self-RAG Decomposed-Shared, Hallucination router, run, start, 77062785283666
1783985193.407390, Self-RAG Decomposed-Shared, Hallucination router, run, end, 77062785445291
1783985193.407437, Self-RAG Decomposed-Shared, End stage, run, start, 77062785491958
1783985193.408351, Self-RAG Decomposed-Shared, End stage, run, end, 77062786406750
1783985193.408382, Self-RAG Decomposed-Shared, pipeline - val, run, end, 131181257744241520298283419399535208161, 1783985190.012618, 1, 20, 77062786436333
