1787213991.215119, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 61940420400708
1787214930.309858, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 62879514717541
1787214930.310018, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 62879514866791
1787214930.310382, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 62879515230125
1787214930.310503, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 62879515351958
1787214930.310581, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 62879515426083
1787214932.285102, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 62881489982958
1787214932.326166, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 62881531023666
1787214932.326293, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 62881531138833
1787214932.326420, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 62881531273416
1787214932.326600, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 62881531445458
1787214932.326737, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 62881531584541
1787214932.327120, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 62881531966000
1787214932.327228, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 62881532073666
1787214932.327273, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 62881532116958
1787214934.219614, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 62883424480000
1787214934.259951, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 2, 62883464807541
1787214934.260086, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 62883464930250
1787214934.260237, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 62883465086541
1787214934.261048, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 62883465895166
1787214934.261126, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 62883465970541
1787214934.261228, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 62883466074125
1787214936.066986, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 62885271848333
1787214936.107138, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 62885311992125
1787214936.107259, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 62885312102458
1787214936.107372, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 62885312220666
1787214936.107557, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 62885312403125
1787214936.107702, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 62885312547250
1787214936.109259, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 62885314102666
1787214936.109321, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 300464679590218656974829789402025168123, 1787214929.983548, 1, 14, 62885314165250
1787215031.449255, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 74669658321047438810305305511663323534, 1787215031.448810, 1, 15, 62980654166916
1787215031.450187, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 62980655033958
1787215031.452523, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 62980657351791
1787215031.452787, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 62980657626708
1787215031.699874, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 62980904703291
1787215031.700051, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 62980904878875
1787215031.700426, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 62980905245625
1787215031.700492, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 62980905311750
1787215031.700578, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 62980905396291
1787215033.738683, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 62982943522458
1787215033.779357, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 62982984184416
1787215033.779485, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 62982984303583
1787215033.779593, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 62982984414833
1787215033.779880, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 62982984698875
1787215033.779958, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 62982984778000
1787215033.780237, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 62982985054791
1787215033.780337, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 62982985160708
1787215033.780411, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 62982985228625
1787215035.756997, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 62984961833000
1787215035.985325, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 11, 62985190164458
1787215035.985539, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 62985190360166
1787215035.985724, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 62985190549041
1787215035.986288, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 62985191111458
1787215035.986439, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 62985191259708
1787215035.986602, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 62985191422000
1787215037.890262, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 62987095098666
1787215037.930606, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 62987135430666
1787215037.930780, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 62987135599541
1787215037.930881, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 62987135698750
1787215037.931116, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 62987135933125
1787215037.931242, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 62987136061375
1787215037.932523, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 62987137339083
1787215037.932606, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 74669658321047438810305305511663323534, 1787215031.448810, 1, 15, 62987137423958
1787215092.946213, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 175577278271917713056986071072360393269, 1787215092.945779, 1, 16, 63042151111541
1787215092.947965, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 63042152797125
1787215092.949211, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 63042154022791
1787215092.949489, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 63042154303958
1787215093.149283, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 63042354098083
1787215093.149451, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 63042354255250
1787215093.149753, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 63042354556208
1787215093.149809, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 63042354609541
1787215093.149927, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 63042354728708
1787215096.314918, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 63045519753083
1787215096.355405, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 63045560214250
1787215096.355536, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 63045560336500
1787215096.355673, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 63045560472416
1787215096.356658, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 63045561460625
1787215096.356754, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 63045561555083
1787215096.357041, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 63045561842541
1787215096.357151, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 63045561950958
1787215096.357192, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 63045561989666
1787215098.731369, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 63047936189166
1787215098.856205, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 6, 63048061021916
1787215098.856401, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 63048061204500
1787215098.856580, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 63048061382750
1787215098.857139, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 63048061943916
1787215098.857312, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 63048062114541
1787215098.857423, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 63048062226125
1787215101.180037, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 63050384867333
1787215101.221477, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 63050426284666
1787215101.221648, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 63050426448166
1787215101.221756, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 63050426561458
1787215101.222005, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 63050426803291
1787215101.222112, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 63050426911250
1787215101.223045, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 63050427843875
1787215101.223090, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 175577278271917713056986071072360393269, 1787215092.945779, 1, 16, 63050427887291
1787215114.303249, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 16965602707415524484727838217948296331, 1787215114.302703, 1, 17, 63063508148750
1787215114.304297, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 63063509126041
1787215114.308262, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 63063513081750
1787215114.308586, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 63063513390958
1787215114.751659, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 63063956471500
1787215114.751838, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 63063956636750
1787215114.752249, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 63063957047833
1787215114.752394, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 63063957191333
1787215114.752464, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 63063957260875
1787215117.114542, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 63066319363416
1787215117.155265, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 63066360075625
1787215117.155402, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 63066360197916
1787215117.155564, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 63066360361125
1787215117.155912, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 63066360707333
1787215117.155974, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 63066360766833
1787215117.156325, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 63066361119416
1787215117.156383, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 63066361175041
1787215117.156415, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 63066361206833
1787215119.050620, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 63068255432000
1787215119.384045, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 16, 63068588869333
1787215119.384270, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 63068589065708
1787215119.384477, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 63068589281750
1787215119.460066, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 63068664888000
1787215119.460214, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 63068665011208
1787215119.460763, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 63068665556791
1787215119.460805, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 63068665598125
1787215119.460896, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 63068665690833
1787215123.225608, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 63072430429250
1787215123.265902, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 63072470707208
1787215123.266060, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 63072470854083
1787215123.266214, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 63072471010500
1787215123.266400, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 63072471196833
1787215123.266567, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 63072471359916
1787215123.266967, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 63072471762791
1787215123.267072, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 63072471890833
1787215123.267187, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 63072471978666
1787215127.029126, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 63076233955625
1787215127.112510, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 63076317317458
1787215127.112683, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 63076317477333
1787215127.112873, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 63076317667541
1787215127.114308, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 63076319104541
1787215127.114402, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 63076319195833
1787215127.114556, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 63076319353833
1787215130.818153, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 63080022967875
1787215130.858209, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 63080063009875
1787215130.858343, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 63080063134916
1787215130.858468, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 63080063262041
1787215130.858645, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 63080063438333
1787215130.858791, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 63080063582916
1787215130.859904, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 63080064695791
1787215130.859986, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 16965602707415524484727838217948296331, 1787215114.302703, 1, 17, 63080064775708
1787215162.151903, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 115016439054591847292153093657261080488, 1787215162.151515, 1, 18, 63111356779791
1787215162.152939, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 63111357755916
1787215162.154206, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 63111358998750
1787215162.154462, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 63111359255416
1787215162.233831, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 63111438625708
1787215162.233983, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 63111438769500
1787215162.234367, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 63111439152333
1787215162.234446, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 63111439228833
1787215162.234559, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 63111439343000
1787215164.445488, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 63113650290958
1787215164.485938, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 63113690729541
1787215164.486070, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 63113690850958
1787215164.486167, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 63113690950500
1787215164.486448, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 63113691229833
1787215164.486523, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 63113691307583
1787215164.486777, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 63113691559875
1787215164.486885, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 63113691667625
1787215164.486955, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 63113691736500
1787215166.614311, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 63115819109375
1787215166.654898, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 2, 63115859688458
1787215166.655016, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 63115859797625
1787215166.655114, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 63115859900041
1787215166.655474, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 63115860257958
1787215166.655604, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 63115860386750
1787215166.655677, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 63115860457416
1787215168.706350, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 63117911149500
1787215168.746882, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 63117951671083
1787215168.747000, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 63117951780791
1787215168.747092, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 63117951872875
1787215168.747365, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 63117952146083
1787215168.747411, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 63117952190000
1787215168.748764, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 63117953543708
1787215168.748806, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 115016439054591847292153093657261080488, 1787215162.151515, 1, 18, 63117953584500
1787215179.512654, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 229708409844650910998630385195530796416, 1787215179.512336, 1, 19, 63128717485291
1787215179.513295, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 63128718097333
1787215179.514551, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 63128719338541
1787215179.514750, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 63128719534833
1787215179.568938, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 63128773728125
1787215179.569033, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 63128773810708
1787215179.569469, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 63128774249250
1787215179.569555, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 63128774333875
1787215179.569614, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 63128774390541
1787215182.331908, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 63131536703083
1787215182.372394, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 63131577181375
1787215182.372514, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 63131577291291
1787215182.372593, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 63131577370458
1787215182.372799, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 63131577579041
1787215182.372934, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 63131577713833
1787215182.373180, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 63131577958083
1787215182.373287, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 63131578063375
1787215182.373350, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 63131578126125
1787215185.152327, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 63134357118916
1787215185.361818, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 10, 63134566615375
1787215185.363121, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 63134567901125
1787215185.363291, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 63134568077166
1787215185.364244, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 63134569023083
1787215185.364406, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 63134569186583
1787215185.364492, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 63134569269875
1787215188.004944, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 63137209739041
1787215188.046200, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 63137250985791
1787215188.046319, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 63137251094791
1787215188.046458, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 63137251236500
1787215188.046624, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 63137251400291
1787215188.046763, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 63137251541666
1787215188.047543, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 63137252317708
1787215188.047609, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 229708409844650910998630385195530796416, 1787215179.512336, 1, 19, 63137252384166
1787215220.737613, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 317897689526648483516241677641148486351, 1787215220.737440, 1, 20, 63169942405458
1787215220.737930, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 63169942704833
1787215220.739558, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 63169944328416
1787215220.739709, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 63169944476708
1787215220.798833, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 63170003613916
1787215220.798937, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 63170003704125
1787215220.799422, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 63170004191500
1787215220.799498, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 63170004265041
1787215220.799599, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 63170004366458
1787215222.930976, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 63172135762666
1787215222.973340, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 63172178124541
1787215222.973499, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 63172178265583
1787215222.973644, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 63172178410166
1787215222.973864, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 63172178631750
1787215222.973959, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 63172178724333
1787215222.974282, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 63172179048416
1787215222.974372, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 63172179137916
1787215222.974507, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 63172179275958
1787215225.052736, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 63174257519625
1787215225.200163, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 7, 63174404946958
1787215225.200356, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 63174405125625
1787215225.200551, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 63174405325416
1787215225.201144, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 63174405917250
1787215225.201335, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 63174406103750
1787215225.201470, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 63174406240000
1787215227.194468, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 63176399252583
1787215227.235067, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 63176439841875
1787215227.235209, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 63176439974916
1787215227.235316, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 63176440079833
1787215227.236338, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 63176441102166
1787215227.236427, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 63176441190666
1787215227.237504, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 63176442267583
1787215227.237573, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 317897689526648483516241677641148486351, 1787215220.737440, 1, 20, 63176442339083
1787215229.147742, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 4638862379131596220766448107726379712, 1787215229.147101, 1, 21, 63178352600583
1787215229.148617, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 63178353415666
1787215229.150293, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 63178355081166
1787215229.150594, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 63178355371625
1787215229.221878, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 63178426655750
1787215229.222009, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 63178426774041
1787215229.222384, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 63178427151125
1787215229.222516, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 63178427281291
1787215229.222595, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 63178427359666
1787215231.411030, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 63180615812666
1787215231.451658, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 63180656430458
1787215231.451788, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 63180656550583
1787215231.451905, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 63180656668791
1787215231.452106, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 63180656869833
1787215231.452194, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 63180656957125
1787215231.452444, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 63180657207541
1787215231.452487, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 63180657249750
1787215231.452522, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 63180657283416
1787215233.588721, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 63182793509333
