1787224723.034357, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 72672206837000
1787226104.776689, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74053950599875
1787226104.777618, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74053951529083
1787226104.777791, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74053951700791
1787226104.777959, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74053951872916
1787226108.495943, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 74057669881250
1787226108.768712, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 74057942641541
1787226108.768853, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 74057942772708
1787226108.768982, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74057942899583
1787226108.804887, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74057978817291
1787226108.805054, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74057978973416
1787226108.805320, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74057979237583
1787226108.805426, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74057979341958
1787226108.805510, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74057979426416
1787226117.642012, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74066815968166
1787226118.738815, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74067912770375
1787226118.738961, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74067912905541
1787226118.739060, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74067913005416
1787226118.739180, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74067913122750
1787226118.739318, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74067913262083
1787226118.740531, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74067914473750
1787226118.740587, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74067914529208
1787226118.740624, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74067914565000
1787226123.927600, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 74073101576958
1787226124.217151, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 74073391151916
1787226124.217434, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 74073391394583
1787226124.217615, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74073391601041
1787226124.520753, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74073694722083
1787226124.520892, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74073694851500
1787226124.521145, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74073695106416
1787226124.521273, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74073695234208
1787226124.521347, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74073695304291
1787226133.350351, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74082524373125
1787226134.446599, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74083620596500
1787226134.446751, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74083620736125
1787226134.446892, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74083620879458
1787226134.447064, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74083621051750
1787226134.447188, Self-RAG Monolith (multi-hop), End stage, run, start, 74083621172583
1787226134.448286, Self-RAG Monolith (multi-hop), End stage, run, end, 74083622270458
1787226134.448358, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 326982201188113747881492428992850294725, 1787226097.638925, 1, 27, 74083622343041
1787226135.694968, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 300017106613797775950777328943671079324, 1787226135.694866, 1, 28, 74084868972291
1787226135.695142, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74084869130500
1787226135.695537, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74084869524750
1787226135.695637, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74084869627875
1787226135.969287, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74085143298416
1787226135.969817, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74085143824458
1787226135.970162, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74085144154708
1787226135.970255, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74085144243666
1787226135.970379, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74085144370500
1787226141.883383, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74091057406125
1787226143.055312, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 33, 74092229364041
1787226143.055645, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74092229657208
1787226143.055904, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74092229921708
1787226143.056222, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74092230234833
1787226143.056430, Self-RAG Monolith (multi-hop), End stage, run, start, 74092230442458
1787226143.057679, Self-RAG Monolith (multi-hop), End stage, run, end, 74092231691833
1787226143.057843, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 300017106613797775950777328943671079324, 1787226135.694866, 1, 28, 74092231854291
1787226146.756513, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 189421116895562815038607571780686320546, 1787226146.756286, 1, 29, 74095930575625
1787226146.756986, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74095931018958
1787226146.758155, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74095932182083
1787226146.758384, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74095932412041
1787226146.861988, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74096036017416
1787226146.862135, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74096036155625
1787226146.862459, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74096036477583
1787226146.862589, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74096036607125
1787226146.862658, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74096036674958
1787226151.860776, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74101034827333
1787226153.141683, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 36, 74102315744458
1787226153.141944, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74102315984416
1787226153.142193, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74102316239166
1787226153.142448, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74102316488833
1787226153.142716, Self-RAG Monolith (multi-hop), End stage, run, start, 74102316757958
1787226153.143928, Self-RAG Monolith (multi-hop), End stage, run, end, 74102317965708
1787226153.144070, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 189421116895562815038607571780686320546, 1787226146.756286, 1, 29, 74102318107708
1787226159.291760, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 55926133550091660762129733771275364415, 1787226159.291400, 1, 30, 74108465905500
1787226159.292673, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74108466756583
1787226159.295540, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74108469619208
1787226159.295988, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74108470065500
1787226159.394243, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74108568306416
1787226159.394391, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74108568445083
1787226159.394642, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74108568694875
1787226159.394822, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74108568876708
1787226159.394892, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74108568942625
1787226163.790691, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74112964770833
1787226164.877712, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74114051790916
1787226164.877848, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74114051913583
1787226164.877959, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74114052027208
1787226164.878124, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74114052189625
1787226164.878257, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74114052325416
1787226164.878596, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74114052663250
1787226164.878746, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74114052812250
1787226164.878805, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74114052869666
1787226167.957287, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 74117131379958
1787226168.511263, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 16, 74117685352125
1787226168.511460, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 74117685537250
1787226168.511580, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74117685658500
1787226168.538737, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74117712819916
1787226168.538869, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74117712943541
1787226168.539122, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74117713203125
1787226168.539264, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74117713340916
1787226168.539331, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74117713405208
1787226173.564565, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74122738669833
1787226174.549193, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 74123723297333
1787226174.549341, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74123723431625
1787226174.549444, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74123723539166
1787226174.549626, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74123723715666
1787226174.549762, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74123723857375
1787226174.550935, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74123725026500
1787226174.551003, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74123725094333
1787226174.551093, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74123725183666
1787226178.085455, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 74127259574833
1787226178.640949, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 16, 74127815064958
1787226178.641090, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 74127815192541
1787226178.641213, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74127815319083
1787226178.674189, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74127848319000
1787226178.674337, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74127848438500
1787226178.674668, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74127848770500
1787226178.674762, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74127848866125
1787226178.674854, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74127848955041
1787226183.703767, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74132877903083
1787226184.698331, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 28, 74133872493166
1787226184.698639, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74133872762541
1787226184.698915, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74133873063833
1787226184.699231, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74133873357500
1787226184.699527, Self-RAG Monolith (multi-hop), End stage, run, start, 74133873652375
1787226184.702057, Self-RAG Monolith (multi-hop), End stage, run, end, 74133876178875
1787226184.702203, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 55926133550091660762129733771275364415, 1787226159.291400, 1, 30, 74133876324875
1787226185.827471, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 225971808507389944759580377237125031120, 1787226185.827293, 1, 31, 74135001617875
1787226185.827816, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74135001942125
1787226185.828648, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74135002771958
1787226185.828769, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74135002893916
1787226185.878749, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74135052886041
1787226185.878858, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74135052980958
1787226185.879239, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74135053362833
1787226185.879314, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74135053439250
1787226185.879442, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74135053562458
1787226191.046141, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74140220296916
1787226191.474995, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 79060097729626053423637648480884438890, 1787226191.474947, 1, 32, 74140649152291
1787226191.475216, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74140649354208
1787226191.475546, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74140649682458
1787226191.475686, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74140649824250
1787226191.524369, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74140698529250
1787226191.524607, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74140698749000
1787226191.525047, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74140699185208
1787226192.332329, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 36, 74141506506166
1787226192.332641, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74141506782458
1787226192.332735, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74141506873041
1787226192.332843, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74141506983333
1787226192.332987, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74141507130208
1787226192.333221, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74141507361000
1787226192.333523, Self-RAG Monolith (multi-hop), End stage, run, start, 74141507663333
1787226192.334984, Self-RAG Monolith (multi-hop), End stage, run, end, 74141509126041
1787226192.335122, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 225971808507389944759580377237125031120, 1787226185.827293, 1, 31, 74141509262458
1787226193.426710, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 13022135940670086549019314491472022247, 1787226193.426619, 1, 33, 74142600865416
1787226193.426885, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74142601026458
1787226193.427613, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74142601755833
1787226193.427660, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74142601802916
1787226193.521456, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74142695617541
1787226193.521637, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74142695782125
1787226193.521901, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74142696042583
1787226196.781422, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74145956832958
1787226197.942585, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 33, 74147118572416
1787226197.942729, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74147118700958
1787226197.942825, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74147118798416
1787226197.942856, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74147118827125
1787226197.943022, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74147118997916
1787226197.943134, Self-RAG Monolith (multi-hop), End stage, run, start, 74147119107250
1787226197.943162, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74147119133708
1787226197.943764, Self-RAG Monolith (multi-hop), End stage, run, end, 74147119736833
1787226197.943845, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 79060097729626053423637648480884438890, 1787226191.474947, 1, 32, 74147119817708
1787226202.376130, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74151553988083
1787226203.656416, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 36, 74152834740208
1787226203.656721, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74152835008791
1787226203.656922, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74152835216000
1787226203.657189, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74152835477666
1787226203.657392, Self-RAG Monolith (multi-hop), End stage, run, start, 74152835689041
1787226203.658768, Self-RAG Monolith (multi-hop), End stage, run, end, 74152837057541
1787226203.658912, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 13022135940670086549019314491472022247, 1787226193.426619, 1, 33, 74152837200166
1787226292.175197, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 164515561802747682482200588307429143732, 1787226292.174885, 1, 34, 74241359093500
1787226292.176005, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74241359858125
1787226292.177848, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74241361693083
1787226292.178295, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74241362140916
1787226292.238768, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74241422605708
1787226292.238939, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74241422765541
1787226292.239327, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74241423151125
1787226292.239489, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74241423312083
1787226292.239553, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74241423375458
1787226297.375257, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74246559156750
1787226298.539823, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 33, 74247723695208
1787226298.539980, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74247723839666
1787226298.540103, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74247723970000
1787226298.540308, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74247724169500
1787226298.540477, Self-RAG Monolith (multi-hop), End stage, run, start, 74247724340791
1787226298.541884, Self-RAG Monolith (multi-hop), End stage, run, end, 74247725743416
1787226298.541961, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 164515561802747682482200588307429143732, 1787226292.174885, 1, 34, 74247725819333
1787226344.236942, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 274290063832559090037404619100531188834, 1787226344.236564, 1, 35, 74293421133708
1787226344.237889, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74293422019875
1787226344.239697, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74293423822416
1787226344.240160, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74293424271125
1787226344.302619, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74293486743000
1787226344.302774, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74293486878125
1787226344.303130, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74293487232375
1787226344.303268, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74293487370083
1787226344.303341, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74293487442916
1787226348.849990, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74298034132125
1787226349.940889, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74299125034125
1787226349.941052, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74299125181375
1787226349.941187, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74299125315833
1787226349.941325, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74299125453625
1787226349.941450, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74299125578458
1787226349.942835, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74299126964291
1787226349.942963, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74299127094000
1787226349.943037, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74299127167291
1787226353.025993, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 74302210153708
1787226353.476344, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 74302660504166
1787226353.476505, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 74302660653125
1787226353.476695, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74302660842416
1787226353.510625, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74302694783500
1787226353.510782, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74302694930958
1787226353.511014, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74302695161833
1787226353.511137, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74302695284166
1787226353.511204, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74302695353333
1787226359.200955, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 104775315976646233679687105284165797589, 1787226359.200833, 1, 36, 74308385153166
1787226359.201396, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74308385571625
1787226359.202597, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74308386775125
1787226359.202737, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74308386913291
1787226359.340276, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74308524467625
1787226359.340416, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74308524595125
1787226359.341214, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74308525394958
1787226360.519167, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74309703363541
1787226361.630076, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74310814306083
1787226361.630540, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74310814734625
1787226361.630725, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74310814918666
1787226361.630780, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74310814967333
1787226361.631188, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74310815378041
1787226361.631358, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74310815552375
1787226361.631402, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74310815588750
1787226361.633265, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74310817458916
1787226361.633418, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74310817609208
1787226364.578418, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 92997460115515976032899043384716326589, 1787226364.578371, 1, 37, 74313762634416
1787226364.578587, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 74313762790125
1787226364.578866, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 74313763071250
1787226364.578987, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74313763190791
1787226364.686824, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74313871038250
1787226364.686991, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74313871198750
1787226364.687215, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74313871417458
1787226368.218260, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74317402501333
1787226369.491273, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 36, 74318675514083
1787226369.491433, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74318675663083
1787226369.491567, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74318675793750
1787226369.491596, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74318675826000
1787226369.491622, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74318675847875
1787226369.491878, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74318676107541
1787226369.491967, Self-RAG Monolith (multi-hop), End stage, run, start, 74318676192916
1787226369.493543, Self-RAG Monolith (multi-hop), End stage, run, end, 74318677769500
1787226369.493605, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 104775315976646233679687105284165797589, 1787226359.200833, 1, 36, 74318677831166
1787226374.383455, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 74323567727666
1787226374.847074, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 13, 74324031387583
1787226374.847423, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 74324031682666
1787226374.847485, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74324031750958
1787226374.847812, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74324032094041
1787226375.075733, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74324260000958
1787226375.075836, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74324260094250
1787226375.076232, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74324260490125
1787226379.166090, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74328350383958
1787226380.266184, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74329450512375
1787226380.266505, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74329450791041
1787226380.266663, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74329450953458
1787226380.266733, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74329451018166
1787226380.266903, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74329451186583
1787226380.267129, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74329451413291
1787226380.267343, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74329451631833
1787226380.267970, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74329452254583
1787226380.268084, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74329452367541
1787226387.296363, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74336480700875
1787226388.404106, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74337588470166
1787226388.404430, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74337588757333
1787226388.404478, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74337588809291
1787226388.404663, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74337588989958
1787226388.405035, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74337589360833
1787226388.405239, Self-RAG Monolith (multi-hop), End stage, run, start, 74337589564166
1787226388.548322, Self-RAG Monolith (multi-hop), End stage, run, end, 74337732659458
1787226388.555895, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 274290063832559090037404619100531188834, 1787226344.236564, 1, 35, 74337740226250
1787226391.206870, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 74340391224541
1787226391.584411, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 11, 74340768762875
1787226391.584588, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 74340768927625
1787226391.584648, Self-RAG Monolith (multi-hop), Document retriever, run, start, 74340768986125
1787226391.619568, Self-RAG Monolith (multi-hop), Document retriever, run, end, 74340803921625
1787226391.619725, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 74340804068375
1787226391.619980, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 74340804321166
1787226391.620084, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 74340804423583
1787226391.620178, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 74340804516333
1787226398.462914, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 74347647306666
1787226399.561191, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 31, 74348745611666
1787226399.561524, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 74348745906833
1787226399.561663, Self-RAG Monolith (multi-hop), Monolith router, run, start, 74348746067375
1787226399.562060, Self-RAG Monolith (multi-hop), Monolith router, run, end, 74348746447166
1787226399.562264, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 74348746646458
1787226399.564162, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 74348748546833
1787226399.564345, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 74348748727833
1787226399.564464, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 74348748845583
