1787219581.528694, Self-RAG Monolith 4B (multi-hop), pipeline, prepare, start, 67530700645791
1787220650.221855, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 83595195933042274118603278545878672214, 1787220650.221488, 1, 19, 68599369970750
1787220650.222768, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68599370816166
1787220650.224206, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68599372238458
1787220650.224515, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68599372547958
1787220650.303670, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68599451704958
1787220650.303769, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68599451787958
1787220650.304098, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68599452119166
1787220650.304173, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68599452191583
1787220650.304284, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68599452302500
1787220653.559734, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68602707766708
1787220654.220190, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 32, 68603368199416
1787220654.220436, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68603368425208
1787220654.220636, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68603368629041
1787220654.220842, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68603368830875
1787220654.221009, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68603368997958
1787220654.223051, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68603371040250
1787220654.223140, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 83595195933042274118603278545878672214, 1787220650.221488, 1, 19, 68603371128458
1787220703.933581, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 337926404304776721436153258120086292121, 1787220703.933172, 1, 20, 68653081250958
1787220703.934509, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68653082112083
1787220703.936218, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68653083801208
1787220703.936442, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68653084025875
1787220703.988894, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68653136481666
1787220703.989024, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68653136600250
1787220703.989429, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68653137007458
1787220703.989566, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68653137141708
1787220703.989651, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68653137225916
1787220706.605081, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68655752654750
1787220707.200979, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 29, 68656348553208
1787220707.201194, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68656348744666
1787220707.201379, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68656348934875
1787220707.201570, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68656349120250
1787220707.201721, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68656349273375
1787220707.202717, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68656350268916
1787220707.202802, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 337926404304776721436153258120086292121, 1787220703.933172, 1, 20, 68656350351791
1787220711.616497, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 185252682053354771146407407927067353853, 1787220711.616323, 1, 21, 68660764039708
1787220711.616815, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68660764336041
1787220711.617444, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68660764962166
1787220711.617599, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68660765118125
1787220711.650014, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68660797537041
1787220711.650172, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68660797686375
1787220711.650448, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68660797962083
1787220711.650563, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68660798074166
1787220711.650604, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68660798112916
1787220714.321590, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68663469102041
1787220714.770584, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68663918096583
1787220714.770744, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68663918230958
1787220714.770916, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68663918404125
1787220714.771052, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68663918538708
1787220714.771206, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 68663918691125
1787220714.771830, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 68663919316083
1787220714.771931, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 68663919415708
1787220714.772003, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 68663919486041
1787220716.594924, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 68665742415666
1787220716.784673, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 68665932156041
1787220716.784842, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 68665932315708
1787220716.785028, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68665932497416
1787220716.816184, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68665963665166
1787220716.816310, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68665963784208
1787220716.816720, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68665964191208
1787220716.816862, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68665964333875
1787220716.816960, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68665964428500
1787220720.418329, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68669565822791
1787220720.875114, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68670022576041
1787220720.875439, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68670022877208
1787220720.875709, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68670023157291
1787220720.876067, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68670023505083
1787220720.876284, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 68670023721708
1787220720.878453, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 68670025891166
1787220720.878560, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 68670026001916
1787220720.878714, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 68670026151875
1787220723.258367, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 68672405803791
1787220723.408693, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 68672556122416
1787220723.408876, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 68672556294750
1787220723.409117, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68672556533750
1787220723.446036, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68672593463166
1787220723.446159, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68672593581208
1787220723.446544, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68672593963916
1787220723.446692, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68672594107875
1787220723.446766, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68672594182916
1787220728.132128, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68677279523000
1787220728.594883, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68677742269416
1787220728.595026, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68677742398791
1787220728.595200, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68677742574375
1787220728.595361, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68677742733500
1787220728.595576, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68677742947083
1787220728.596471, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68677743842041
1787220728.596543, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 185252682053354771146407407927067353853, 1787220711.616323, 1, 21, 68677743912416
1787220730.545944, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 38502249430496202691012518199804363867, 1787220730.545687, 1, 22, 68679693341166
1787220730.546354, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68679693717916
1787220730.548198, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68679695567000
1787220730.548406, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68679695766833
1787220730.595404, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68679742773166
1787220730.595605, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68679742962916
1787220730.596053, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68679743409708
1787220730.596182, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68679743537041
1787220730.596241, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68679743594416
1787220733.286934, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68682434285250
1787220733.804709, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 25, 68682952052958
1787220733.804910, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68682952241416
1787220733.805033, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68682952363958
1787220733.805175, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68682952504583
1787220733.805313, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68682952643250
1787220733.805888, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68682953217000
1787220733.805993, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 38502249430496202691012518199804363867, 1787220730.545687, 1, 22, 68682953320500
1787220773.968746, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 144662562988561539819733711704722666905, 1787220773.968387, 1, 23, 68723115842333
1787220773.969671, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68723116697041
1787220773.971009, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68723118016250
1787220773.971273, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68723118283875
1787220774.054294, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68723201306333
1787220774.054391, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68723201387083
1787220774.054723, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68723201721333
1787220774.054806, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68723201801500
1787220774.054902, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68723201897000
1787220776.649693, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68725796688166
1787220777.350750, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 34, 68726497740916
1787220777.350951, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68726497921375
1787220777.351125, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68726498098666
1787220777.351312, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68726498282833
1787220777.351463, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68726498433375
1787220777.352594, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68726499564375
1787220777.352684, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 144662562988561539819733711704722666905, 1787220773.968387, 1, 23, 68726499654541
1787220804.876998, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 13387284982669192952159369946095108013, 1787220804.876554, 1, 24, 68754023835583
1787220804.877928, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68754024698958
1787220804.879190, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68754025940625
1787220804.879452, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68754026204500
1787220804.956838, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68754103596333
1787220804.956938, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68754103678541
1787220804.957278, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68754104020458
1787220804.957359, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68754104098750
1787220804.957451, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68754104189041
1787220807.554244, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68756700983000
1787220808.008351, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68757155088833
1787220808.008536, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68757155254000
1787220808.008719, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68757155442000
1787220808.008921, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68757155639791
1787220808.009126, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 68757155848458
1787220808.009595, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 68757156314041
1787220808.009716, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 68757156433625
1787220808.009853, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 68757156571333
1787220809.678782, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 68758825501708
1787220809.826257, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 68758972986416
1787220809.826601, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 68758973309041
1787220809.826826, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68758973552083
1787220809.896302, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68759043024208
1787220809.896419, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68759043123250
1787220809.896759, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68759043463291
1787220809.896843, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68759043542208
1787220809.896944, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68759043642125
1787220814.315407, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68763462096750
1787220814.783954, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68763930647666
1787220814.784228, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68763930890916
1787220814.784421, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68763931086833
1787220814.784641, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68763931302208
1787220814.784804, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 68763931464666
1787220814.785716, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 68763932378208
1787220814.785856, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 68763932519250
1787220814.785938, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 68763932597458
1787220817.576818, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 68766723474250
1787220817.732517, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 68766879175250
1787220817.732723, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 68766879363708
1787220817.732951, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68766879597208
1787220817.773691, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68766920339666
1787220817.773881, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68766920519458
1787220817.774223, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68766920860875
1787220817.774322, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68766920959791
1787220817.774453, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68766921090875
1787220822.782167, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68771928786166
1787220823.245401, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68772392028625
1787220823.245665, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68772392256500
1787220823.245841, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68772392435666
1787220823.246044, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68772392635166
1787220823.246232, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68772392824625
1787220823.248271, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68772394862083
1787220823.248357, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 13387284982669192952159369946095108013, 1787220804.876554, 1, 24, 68772394948500
1787220893.322521, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 107714627497178447209880493841549871550, 1787220893.322153, 1, 25, 68842468626333
1787220893.323443, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68842469488125
1787220893.325054, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68842471089291
1787220893.325503, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68842471537083
1787220893.375580, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68842521604416
1787220893.375783, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68842521798666
1787220893.376107, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68842522121125
1787220893.376245, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68842522259416
1787220893.376362, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68842522372333
1787220895.733427, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68844879440666
1787220896.350136, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 30, 68845496143875
1787220896.350325, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68845496311750
1787220896.350525, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68845496512000
1787220896.352331, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68845498320250
1787220896.352526, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68845498513833
1787220896.353475, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68845499462250
1787220896.353589, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 107714627497178447209880493841549871550, 1787220893.322153, 1, 25, 68845499576750
1787220898.281576, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 95121991803801139553370275503855060160, 1787220898.281424, 1, 26, 68847427573166
1787220898.281919, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68847427897375
1787220898.282482, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68847428456875
1787220898.282681, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68847428660958
1787220898.335263, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68847481243458
1787220898.335429, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68847481401750
1787220898.335703, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68847481673125
1787220898.335799, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68847481770750
1787220898.335906, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68847481875625
1787220900.432526, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68849578498250
1787220900.987390, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 27, 68850133367583
1787220900.987637, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68850133585708
1787220900.987746, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68850133695666
1787220900.988047, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68850133998166
1787220900.988243, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68850134192708
1787220900.989512, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68850135461250
1787220900.989637, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 95121991803801139553370275503855060160, 1787220898.281424, 1, 26, 68850135586333
1787221015.769849, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 297767752356097838052944694467158036536, 1787221015.769485, 1, 27, 68964914941541
1787221015.770779, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 68964915812208
1787221015.772461, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 68964917485833
1787221015.772620, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68964917626750
1787221015.850220, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68964995231250
1787221015.850318, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68964995316333
1787221015.850649, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68964995650458
1787221015.850710, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68964995707500
1787221015.850840, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68964995837833
1787221019.179542, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68968324532416
1787221019.634457, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68968779446750
1787221019.634638, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68968779607125
1787221019.634815, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68968779788333
1787221019.635020, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68968779989125
1787221019.635206, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 68968780174208
1787221019.635949, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 68968780918125
1787221019.636051, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 68968781018875
1787221019.636187, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 68968781154666
1787221021.705860, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 68970850829250
1787221021.832212, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 68970977184125
1787221021.832426, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 68970977382000
1787221021.832700, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68970977664791
1787221021.877672, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68971022639625
1787221021.877838, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68971022792750
1787221021.878275, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68971023225458
1787221021.878426, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68971023379333
1787221021.878534, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68971023484541
1787221026.474276, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68975619216625
1787221026.932861, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68976077790875
1787221026.933110, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68976078023833
1787221026.933288, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68976078198583
1787221026.933464, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68976078372833
1787221026.933638, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 68976078547125
1787221026.935052, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 68976079962833
1787221026.935189, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 68976080097875
1787221026.935263, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 68976080170375
1787221029.807696, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 68978952591041
1787221029.935801, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 68979080704125
1787221029.936002, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, end, 68979080889791
1787221029.936225, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 68979081118750
1787221029.982739, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 68979127670125
1787221029.982917, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 68979127803125
1787221029.983315, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 68979128199541
1787221029.983448, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 68979128331125
1787221029.983532, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 68979128414666
1787221034.586399, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 68983731266833
1787221035.045507, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 68984190370916
1787221035.045724, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 68984190565625
1787221035.045902, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 68984190747625
1787221035.046127, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 68984190968041
1787221035.046304, Self-RAG Monolith 4B (multi-hop), End stage, run, start, 68984191146208
1787221035.048327, Self-RAG Monolith 4B (multi-hop), End stage, run, end, 68984193168000
1787221035.048408, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, end, 297767752356097838052944694467158036536, 1787221015.769485, 1, 27, 68984193249791
1787221062.656604, Self-RAG Monolith 4B (multi-hop), pipeline - val, run, start, 200699722667559051791901824843748330339, 1787221062.656209, 1, 28, 69011801272375
1787221062.657405, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, start, 69011802049833
1787221062.658656, Self-RAG Monolith 4B (multi-hop), Question dataloader, run, end, 69011803277666
1787221062.658879, Self-RAG Monolith 4B (multi-hop), Document retriever, run, start, 69011803498375
1787221062.703106, Self-RAG Monolith 4B (multi-hop), Document retriever, run, end, 69011847735000
1787221062.703306, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, start, 69011847921208
1787221062.703688, Self-RAG Monolith 4B (multi-hop), Monolith formatter, run, end, 69011848299625
1787221062.703830, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, start, 69011848445708
1787221062.703939, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, start, 69011848552541
1787221065.953955, Self-RAG Monolith 4B (multi-hop), Monolith LLM, first_token, end, 69015098568833
1787221066.409066, Self-RAG Monolith 4B (multi-hop), Monolith LLM, n_generated_tokens, 22, 69015553666625
1787221066.409255, Self-RAG Monolith 4B (multi-hop), Monolith LLM, run, end, 69015553838416
1787221066.409405, Self-RAG Monolith 4B (multi-hop), Monolith router, run, start, 69015553993458
1787221066.409631, Self-RAG Monolith 4B (multi-hop), Monolith router, run, end, 69015554214083
1787221066.409788, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, start, 69015554371791
1787221066.411176, Self-RAG Monolith 4B (multi-hop), Query rewrite formatter, run, end, 69015555758125
1787221066.411300, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, run, start, 69015555881750
1787221066.411373, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, start, 69015555953375
1787221068.320296, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, first_token, end, 69017464882541
1787221068.468531, Self-RAG Monolith 4B (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 69017613119500
