1787221218.090971, Self-RAG Monolith, pipeline, prepare, start, 9340283929285306
1787221424.358130, Self-RAG Monolith, pipeline - val, run, start, 113883192530717522781653383610630458941, 1787221424.357585, 1, 30, 9340490196223130
1787221424.358627, Self-RAG Monolith, Question dataloader, run, start, 9340490196717004
1787221424.359482, Self-RAG Monolith, Question dataloader, run, end, 9340490197553694
1787221424.359929, Self-RAG Monolith, Document retriever, run, start, 9340490198018799
1787221424.389902, Self-RAG Monolith, Document retriever, run, end, 9340490227986626
1787221424.390073, Self-RAG Monolith, Monolith formatter, run, start, 9340490228165506
1787221424.391017, Self-RAG Monolith, Monolith formatter, run, end, 9340490229096645
1787221425.590255, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340491428343987
1787221425.590608, Self-RAG Monolith, Monolith LLM, run, end, 9340491428674180
1787221425.590649, Self-RAG Monolith, Monolith LLM, run, start, 9340491428711140
1787221425.591261, Self-RAG Monolith, Monolith router, run, start, 9340491429354966
1787221425.591645, Self-RAG Monolith, Monolith router, run, end, 9340491429718951
1787221425.592010, Self-RAG Monolith, End stage, run, start, 9340491430082200
1787221425.592394, Self-RAG Monolith, End stage, run, end, 9340491430464617
1787221425.593355, Self-RAG Monolith, pipeline - val, run, end, 119152008785534608674859600799740841037, 1787221420.803102, 1, 29, 9340491431435772
1787221425.593762, Self-RAG Monolith, Monolith LLM, first_token, start, 9340491431833325
1787221426.194794, Self-RAG Monolith, Monolith LLM, first_token, end, 9340492032985720
1787221427.570302, Self-RAG Monolith, pipeline - val, run, start, 278535045755202882025281873212717604863, 1787221427.570147, 1, 31, 9340493408393692
1787221427.570805, Self-RAG Monolith, Question dataloader, run, start, 9340493408891006
1787221427.571302, Self-RAG Monolith, Question dataloader, run, end, 9340493409373663
1787221427.571773, Self-RAG Monolith, Document retriever, run, start, 9340493409850144
1787221427.602191, Self-RAG Monolith, Document retriever, run, end, 9340493440279748
1787221427.602693, Self-RAG Monolith, Monolith formatter, run, start, 9340493440783798
1787221427.603244, Self-RAG Monolith, Monolith formatter, run, end, 9340493441314151
1787221428.305279, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9340494143387833
1787221428.306513, Self-RAG Monolith, Monolith LLM, run, end, 9340494144594573
1787221428.306654, Self-RAG Monolith, Monolith LLM, run, start, 9340494144719917
1787221428.306840, Self-RAG Monolith, Monolith router, run, start, 9340494144928430
1787221428.307212, Self-RAG Monolith, Monolith router, run, end, 9340494145288111
1787221428.307528, Self-RAG Monolith, End stage, run, start, 9340494145599439
1787221428.307814, Self-RAG Monolith, End stage, run, end, 9340494145876208
1787221428.308346, Self-RAG Monolith, pipeline - val, run, end, 113883192530717522781653383610630458941, 1787221424.357585, 1, 30, 9340494146428098
1787221428.308543, Self-RAG Monolith, Monolith LLM, first_token, start, 9340494146608050
1787221428.734164, Self-RAG Monolith, Monolith LLM, first_token, end, 9340494572292362
1787221430.638197, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9340496476287315
1787221430.638950, Self-RAG Monolith, Monolith LLM, run, end, 9340496477016821
1787221430.639706, Self-RAG Monolith, Monolith router, run, start, 9340496477799303
1787221430.639936, Self-RAG Monolith, Monolith router, run, end, 9340496478021207
1787221430.640327, Self-RAG Monolith, End stage, run, start, 9340496478396952
1787221430.640662, Self-RAG Monolith, End stage, run, end, 9340496478730649
1787221430.640939, Self-RAG Monolith, pipeline - val, run, end, 278535045755202882025281873212717604863, 1787221427.570147, 1, 31, 9340496479081642
1787221433.537139, Self-RAG Monolith, pipeline - val, run, start, 327553838265899684433315120247774292343, 1787221433.536663, 1, 32, 9340499375230457
1787221433.538340, Self-RAG Monolith, Question dataloader, run, start, 9340499376431548
1787221433.539112, Self-RAG Monolith, Question dataloader, run, end, 9340499377189102
1787221433.539237, Self-RAG Monolith, Document retriever, run, start, 9340499377315550
1787221433.559147, Self-RAG Monolith, Document retriever, run, end, 9340499397229221
1787221433.559280, Self-RAG Monolith, Monolith formatter, run, start, 9340499397370182
1787221433.560083, Self-RAG Monolith, Monolith formatter, run, end, 9340499398160072
1787221433.560347, Self-RAG Monolith, Monolith LLM, run, start, 9340499398421064
1787221433.562320, Self-RAG Monolith, Monolith LLM, first_token, start, 9340499400393982
1787221433.994099, Self-RAG Monolith, Monolith LLM, first_token, end, 9340499832220151
1787221435.877046, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9340501715133256
1787221435.877597, Self-RAG Monolith, Monolith LLM, run, end, 9340501715671673
1787221435.878265, Self-RAG Monolith, Monolith router, run, start, 9340501716377339
1787221435.878610, Self-RAG Monolith, Monolith router, run, end, 9340501716678220
1787221435.878766, Self-RAG Monolith, End stage, run, start, 9340501716837277
1787221435.878951, Self-RAG Monolith, End stage, run, end, 9340501717012909
1787221435.879591, Self-RAG Monolith, pipeline - val, run, end, 327553838265899684433315120247774292343, 1787221433.536663, 1, 32, 9340501717680575
1787221438.358482, Self-RAG Monolith, pipeline - val, run, start, 245681470722069582039791273734557760443, 1787221438.358193, 1, 33, 9340504196573918
1787221438.359169, Self-RAG Monolith, Question dataloader, run, start, 9340504197262112
1787221438.359573, Self-RAG Monolith, Question dataloader, run, end, 9340504197642433
1787221438.360296, Self-RAG Monolith, Document retriever, run, start, 9340504198383331
1787221438.381391, Self-RAG Monolith, Document retriever, run, end, 9340504219476669
1787221438.381549, Self-RAG Monolith, Monolith formatter, run, start, 9340504219642846
1787221438.382354, Self-RAG Monolith, Monolith formatter, run, end, 9340504220430720
1787221438.382704, Self-RAG Monolith, Monolith LLM, run, start, 9340504220777521
1787221438.385108, Self-RAG Monolith, Monolith LLM, first_token, start, 9340504223188296
1787221438.871624, Self-RAG Monolith, Monolith LLM, first_token, end, 9340504709753416
1787221439.840395, Self-RAG Monolith, pipeline - val, run, start, 122983252623091111161022417641420910961, 1787221439.839988, 1, 34, 9340505678488476
1787221439.840804, Self-RAG Monolith, Question dataloader, run, start, 9340505678888813
1787221439.841477, Self-RAG Monolith, Question dataloader, run, end, 9340505679547695
1787221439.842204, Self-RAG Monolith, Document retriever, run, start, 9340505680280849
1787221439.876492, Self-RAG Monolith, Document retriever, run, end, 9340505714576352
1787221439.876647, Self-RAG Monolith, Monolith formatter, run, start, 9340505714737024
1787221439.877612, Self-RAG Monolith, Monolith formatter, run, end, 9340505715692483
1787221440.757564, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340506595670914
1787221440.758864, Self-RAG Monolith, Monolith LLM, run, end, 9340506596942838
1787221440.758957, Self-RAG Monolith, Monolith LLM, run, start, 9340506597019942
1787221440.759579, Self-RAG Monolith, Monolith router, run, start, 9340506597688760
1787221440.759814, Self-RAG Monolith, Monolith router, run, end, 9340506597882888
1787221440.759959, Self-RAG Monolith, End stage, run, start, 9340506598028537
1787221440.760130, Self-RAG Monolith, End stage, run, end, 9340506598191497
1787221440.760432, Self-RAG Monolith, pipeline - val, run, end, 245681470722069582039791273734557760443, 1787221438.358193, 1, 33, 9340506598514330
1787221440.761417, Self-RAG Monolith, Monolith LLM, first_token, start, 9340506599493613
1787221441.237063, Self-RAG Monolith, Monolith LLM, first_token, end, 9340507075166223
1787221444.875540, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 62, 9340510713625030
1787221444.876550, Self-RAG Monolith, Monolith LLM, run, end, 9340510714627113
1787221444.877002, Self-RAG Monolith, Monolith router, run, start, 9340510715118330
1787221444.877378, Self-RAG Monolith, Monolith router, run, end, 9340510715445547
1787221444.877519, Self-RAG Monolith, End stage, run, start, 9340510715588892
1787221444.879345, Self-RAG Monolith, End stage, run, end, 9340510717430145
1787221444.880138, Self-RAG Monolith, pipeline - val, run, end, 122983252623091111161022417641420910961, 1787221439.839988, 1, 34, 9340510718254195
1787221449.475239, Self-RAG Monolith, pipeline - val, run, start, 296247007054774252774764963214649933611, 1787221449.475026, 1, 35, 9340515313329667
1787221449.475967, Self-RAG Monolith, Question dataloader, run, start, 9340515314078869
1787221449.476416, Self-RAG Monolith, Question dataloader, run, end, 9340515314486246
1787221449.476547, Self-RAG Monolith, Document retriever, run, start, 9340515314621158
1787221449.497059, Self-RAG Monolith, Document retriever, run, end, 9340515335136175
1787221449.497388, Self-RAG Monolith, Monolith formatter, run, start, 9340515335473792
1787221449.498106, Self-RAG Monolith, Monolith formatter, run, end, 9340515336186114
1787221449.498256, Self-RAG Monolith, Monolith LLM, run, start, 9340515336328866
1787221449.500769, Self-RAG Monolith, Monolith LLM, first_token, start, 9340515338844025
1787221449.508366, Self-RAG Monolith, pipeline - val, run, start, 149231190988742949533163564855692932471, 1787221449.508262, 1, 36, 9340515346439022
1787221449.508542, Self-RAG Monolith, Question dataloader, run, start, 9340515346620495
1787221449.508882, Self-RAG Monolith, Question dataloader, run, end, 9340515346955456
1787221449.509212, Self-RAG Monolith, Document retriever, run, start, 9340515347291281
1787221449.546972, Self-RAG Monolith, Document retriever, run, end, 9340515385071353
1787221449.547192, Self-RAG Monolith, Monolith formatter, run, start, 9340515385297610
1787221449.548755, Self-RAG Monolith, Monolith formatter, run, end, 9340515386834942
1787221449.588727, Self-RAG Monolith, pipeline - val, run, start, 285493255444988131691333320926197459752, 1787221449.587928, 1, 37, 9340515426846444
1787221449.589175, Self-RAG Monolith, Question dataloader, run, start, 9340515427278942
1787221449.589756, Self-RAG Monolith, Question dataloader, run, end, 9340515427828991
1787221449.590211, Self-RAG Monolith, Document retriever, run, start, 9340515428293776
1787221449.645381, Self-RAG Monolith, Document retriever, run, end, 9340515483485049
1787221449.645717, Self-RAG Monolith, Monolith formatter, run, start, 9340515483795130
1787221449.646458, Self-RAG Monolith, Monolith formatter, run, end, 9340515484528732
1787221450.080681, Self-RAG Monolith, Monolith LLM, first_token, end, 9340515918800877
1787221451.782772, Self-RAG Monolith, pipeline - val, run, start, 19204062708304730583557054388097349604, 1787221451.782517, 1, 38, 9340517620864479
1787221451.783819, Self-RAG Monolith, Question dataloader, run, start, 9340517621899938
1787221451.784602, Self-RAG Monolith, Question dataloader, run, end, 9340517622678004
1787221451.784927, Self-RAG Monolith, Document retriever, run, start, 9340517623025557
1787221451.814913, Self-RAG Monolith, Document retriever, run, end, 9340517652997592
1787221451.815204, Self-RAG Monolith, Monolith formatter, run, start, 9340517653278408
1787221451.815732, Self-RAG Monolith, Monolith formatter, run, end, 9340517653802506
1787221452.505721, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 41, 9340518343811902
1787221452.506930, Self-RAG Monolith, Monolith LLM, run, end, 9340518345025953
1787221452.507038, Self-RAG Monolith, Monolith LLM, run, start, 9340518345100146
1787221452.507633, Self-RAG Monolith, Monolith router, run, start, 9340518345742883
1787221452.507854, Self-RAG Monolith, Monolith router, run, end, 9340518345922612
1787221452.507989, Self-RAG Monolith, End stage, run, start, 9340518346059716
1787221452.509488, Self-RAG Monolith, End stage, run, end, 9340518347563240
1787221452.509696, Self-RAG Monolith, Monolith LLM, first_token, start, 9340518347784521
1787221452.510208, Self-RAG Monolith, pipeline - val, run, end, 296247007054774252774764963214649933611, 1787221449.475026, 1, 35, 9340518348284506
1787221453.025661, Self-RAG Monolith, Monolith LLM, first_token, end, 9340518863805548
1787221453.162766, Self-RAG Monolith, pipeline - val, run, start, 315036120933766005301195236936887872806, 1787221453.162525, 1, 39, 9340519000859223
1787221453.163327, Self-RAG Monolith, Question dataloader, run, start, 9340519001407928
1787221453.163961, Self-RAG Monolith, Question dataloader, run, end, 9340519002042842
1787221453.164167, Self-RAG Monolith, Document retriever, run, start, 9340519002257803
1787221453.191348, Self-RAG Monolith, Document retriever, run, end, 9340519029432710
1787221453.191474, Self-RAG Monolith, Monolith formatter, run, start, 9340519029554582
1787221453.192283, Self-RAG Monolith, Monolith formatter, run, end, 9340519030362057
1787221454.852818, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340520690903737
1787221454.854293, Self-RAG Monolith, Monolith LLM, run, end, 9340520692369245
1787221454.854370, Self-RAG Monolith, Monolith LLM, run, start, 9340520692431757
1787221454.855088, Self-RAG Monolith, Monolith router, run, start, 9340520693174559
1787221454.855343, Self-RAG Monolith, Monolith router, run, end, 9340520693411647
1787221454.855496, Self-RAG Monolith, End stage, run, start, 9340520693571680
1787221454.856530, Self-RAG Monolith, Monolith LLM, first_token, start, 9340520694599875
1787221454.857246, Self-RAG Monolith, End stage, run, end, 9340520695323061
1787221454.857560, Self-RAG Monolith, pipeline - val, run, end, 149231190988742949533163564855692932471, 1787221449.508262, 1, 36, 9340520695641510
1787221455.311632, Self-RAG Monolith, Monolith LLM, first_token, end, 9340521149792846
1787221457.154686, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340522992777464
1787221457.155071, Self-RAG Monolith, Monolith LLM, run, end, 9340522993136297
1787221457.155114, Self-RAG Monolith, Monolith LLM, run, start, 9340522993175929
1787221457.155770, Self-RAG Monolith, Monolith router, run, start, 9340522993880955
1787221457.156192, Self-RAG Monolith, Monolith router, run, end, 9340522994267020
1787221457.156465, Self-RAG Monolith, End stage, run, start, 9340522994540365
1787221457.157354, Self-RAG Monolith, End stage, run, end, 9340522995422799
1787221457.157619, Self-RAG Monolith, pipeline - val, run, end, 285493255444988131691333320926197459752, 1787221449.587928, 1, 37, 9340522995696224
1787221457.157804, Self-RAG Monolith, Monolith LLM, first_token, start, 9340522995877521
1787221457.688178, Self-RAG Monolith, Monolith LLM, first_token, end, 9340523526305019
1787221459.497162, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 32, 9340525335249864
1787221459.497925, Self-RAG Monolith, Monolith LLM, run, end, 9340525335991434
1787221459.497974, Self-RAG Monolith, Monolith LLM, run, start, 9340525336036314
1787221459.498907, Self-RAG Monolith, Monolith router, run, start, 9340525336996205
1787221459.499164, Self-RAG Monolith, Monolith router, run, end, 9340525337231757
1787221459.499296, Self-RAG Monolith, End stage, run, start, 9340525337371550
1787221459.501458, Self-RAG Monolith, Monolith LLM, first_token, start, 9340525339536468
1787221459.502361, Self-RAG Monolith, End stage, run, end, 9340525340470166
1787221459.502707, Self-RAG Monolith, pipeline - val, run, end, 19204062708304730583557054388097349604, 1787221451.782517, 1, 38, 9340525340790279
1787221460.013873, Self-RAG Monolith, Monolith LLM, first_token, end, 9340525851965438
1787221461.554983, Self-RAG Monolith, pipeline - val, run, start, 254354891465894222794618534342560716007, 1787221461.554805, 1, 40, 9340527393070854
1787221461.555822, Self-RAG Monolith, Question dataloader, run, start, 9340527393911016
1787221461.556402, Self-RAG Monolith, Question dataloader, run, end, 9340527394476186
1787221461.556934, Self-RAG Monolith, Document retriever, run, start, 9340527395044187
1787221461.587999, Self-RAG Monolith, Document retriever, run, end, 9340527426084225
1787221461.588602, Self-RAG Monolith, Monolith formatter, run, start, 9340527426676675
1787221461.589069, Self-RAG Monolith, Monolith formatter, run, end, 9340527427138868
1787221462.615041, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 46, 9340528453127483
1787221462.615718, Self-RAG Monolith, Monolith LLM, run, end, 9340528453800013
1787221462.615802, Self-RAG Monolith, Monolith LLM, run, start, 9340528453863581
1787221462.616225, Self-RAG Monolith, Monolith router, run, start, 9340528454335743
1787221462.616592, Self-RAG Monolith, Monolith router, run, end, 9340528454659472
1787221462.616729, Self-RAG Monolith, End stage, run, start, 9340528454805392
1787221462.617526, Self-RAG Monolith, End stage, run, end, 9340528455610402
1787221462.617635, Self-RAG Monolith, pipeline - val, run, end, 315036120933766005301195236936887872806, 1787221453.162525, 1, 39, 9340528455718818
1787221462.619656, Self-RAG Monolith, Monolith LLM, first_token, start, 9340528457733992
1787221463.221385, Self-RAG Monolith, Monolith LLM, first_token, end, 9340529059508009
1787221465.744226, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 43, 9340531582312848
1787221465.745564, Self-RAG Monolith, Monolith LLM, run, end, 9340531583641971
1787221465.746409, Self-RAG Monolith, Monolith router, run, start, 9340531584519542
1787221465.746656, Self-RAG Monolith, Monolith router, run, end, 9340531584724326
1787221465.746798, Self-RAG Monolith, End stage, run, start, 9340531584875191
1787221465.747901, Self-RAG Monolith, End stage, run, end, 9340531585995050
1787221465.748108, Self-RAG Monolith, pipeline - val, run, end, 254354891465894222794618534342560716007, 1787221461.554805, 1, 40, 9340531586221147
1787221467.749916, Self-RAG Monolith, pipeline - val, run, start, 308325563447959207558085490336538610912, 1787221467.749175, 1, 41, 9340533588018335
1787221467.750353, Self-RAG Monolith, Question dataloader, run, start, 9340533588433856
1787221467.750733, Self-RAG Monolith, Question dataloader, run, end, 9340533588806241
1787221467.751442, Self-RAG Monolith, Document retriever, run, start, 9340533589534035
1787221467.774076, Self-RAG Monolith, Document retriever, run, end, 9340533612164594
1787221467.774324, Self-RAG Monolith, Monolith formatter, run, start, 9340533612401666
1787221467.774767, Self-RAG Monolith, Monolith formatter, run, end, 9340533612837268
1787221467.775148, Self-RAG Monolith, Monolith LLM, run, start, 9340533613233669
1787221467.778291, Self-RAG Monolith, Monolith LLM, first_token, start, 9340533616357181
1787221467.926940, Self-RAG Monolith, pipeline - val, run, start, 131575684923330013652986310667770885245, 1787221467.926479, 1, 42, 9340533765117049
1787221467.927994, Self-RAG Monolith, Question dataloader, run, start, 9340533766151884
1787221467.929178, Self-RAG Monolith, Question dataloader, run, end, 9340533767249039
1787221467.929605, Self-RAG Monolith, Document retriever, run, start, 9340533767694896
1787221467.985865, Self-RAG Monolith, Document retriever, run, end, 9340533823957868
1787221467.986342, Self-RAG Monolith, Monolith formatter, run, start, 9340533824420733
1787221467.986955, Self-RAG Monolith, Monolith formatter, run, end, 9340533825026479
1787221468.429755, Self-RAG Monolith, Monolith LLM, first_token, end, 9340534268015226
1787221470.354374, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9340536192460345
1787221470.355376, Self-RAG Monolith, Monolith LLM, run, end, 9340536193454860
1787221470.355482, Self-RAG Monolith, Monolith LLM, run, start, 9340536193545916
1787221470.356196, Self-RAG Monolith, Monolith router, run, start, 9340536194285470
1787221470.356414, Self-RAG Monolith, Monolith router, run, end, 9340536194481598
1787221470.356552, Self-RAG Monolith, End stage, run, start, 9340536194628239
1787221470.358957, Self-RAG Monolith, Monolith LLM, first_token, start, 9340536197036870
1787221470.360291, Self-RAG Monolith, End stage, run, end, 9340536198382121
1787221470.361046, Self-RAG Monolith, pipeline - val, run, end, 308325563447959207558085490336538610912, 1787221467.749175, 1, 41, 9340536199128379
1787221470.781067, Self-RAG Monolith, Monolith LLM, first_token, end, 9340536619213094
1787221471.131120, Self-RAG Monolith, pipeline - val, run, start, 20230395493864992680652815123452462416, 1787221471.130714, 1, 43, 9340536969209871
1787221471.131811, Self-RAG Monolith, Question dataloader, run, start, 9340536969893025
1787221471.132242, Self-RAG Monolith, Question dataloader, run, end, 9340536970318755
1787221471.132576, Self-RAG Monolith, Document retriever, run, start, 9340536970665284
1787221471.149265, Self-RAG Monolith, Document retriever, run, end, 9340536987346370
1787221471.149605, Self-RAG Monolith, Monolith formatter, run, start, 9340536987682115
1787221471.150138, Self-RAG Monolith, Monolith formatter, run, end, 9340536988211956
1787221472.575388, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 30, 9340538413476431
1787221472.575741, Self-RAG Monolith, Monolith LLM, run, end, 9340538413808368
1787221472.575783, Self-RAG Monolith, Monolith LLM, run, start, 9340538413844640
1787221472.576467, Self-RAG Monolith, Monolith router, run, start, 9340538414555666
1787221472.576736, Self-RAG Monolith, Monolith router, run, end, 9340538414804514
1787221472.577118, Self-RAG Monolith, Query rewrite formatter, run, start, 9340538415192979
1787221472.577499, Self-RAG Monolith, Query rewrite formatter, run, end, 9340538415562244
1787221472.578142, Self-RAG Monolith, Query rewrite LLM, run, start, 9340538416239990
1787221472.578501, Self-RAG Monolith, Monolith LLM, first_token, start, 9340538416571239
1787221473.104862, Self-RAG Monolith, Monolith LLM, first_token, end, 9340538943007369
1787221473.784099, Self-RAG Monolith, pipeline - val, run, start, 18435427059515039037823597918496721591, 1787221473.783598, 1, 44, 9340539622188994
1787221473.784853, Self-RAG Monolith, Question dataloader, run, start, 9340539622943748
1787221473.785357, Self-RAG Monolith, Question dataloader, run, end, 9340539623429429
1787221473.785784, Self-RAG Monolith, Document retriever, run, start, 9340539623868087
1787221473.797807, Self-RAG Monolith, Document retriever, run, end, 9340539635874568
1787221473.798097, Self-RAG Monolith, Monolith formatter, run, start, 9340539636172377
1787221473.798905, Self-RAG Monolith, Monolith formatter, run, end, 9340539636977915
1787221475.200535, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 9340541038622325
1787221475.201085, Self-RAG Monolith, Query rewrite LLM, first_token, start, 9340541039176279
1787221475.202405, Self-RAG Monolith, Monolith LLM, run, end, 9340541040480442
1787221475.202478, Self-RAG Monolith, Monolith LLM, run, start, 9340541040539930
1787221475.203032, Self-RAG Monolith, Monolith router, run, start, 9340541041109052
1787221475.203211, Self-RAG Monolith, Monolith router, run, end, 9340541041278188
1787221475.203324, Self-RAG Monolith, End stage, run, start, 9340541041393037
1787221475.203906, Self-RAG Monolith, End stage, run, end, 9340541041973742
1787221475.204039, Self-RAG Monolith, pipeline - val, run, end, 20230395493864992680652815123452462416, 1787221471.130714, 1, 43, 9340541042124479
1787221475.551922, Self-RAG Monolith, pipeline - val, run, start, 255667951979072507865586587420403180881, 1787221475.551174, 1, 45, 9340541390034786
1787221475.552592, Self-RAG Monolith, Question dataloader, run, start, 9340541390682900
1787221475.553234, Self-RAG Monolith, Question dataloader, run, end, 9340541391304486
1787221475.553655, Self-RAG Monolith, Document retriever, run, start, 9340541391766039
1787221475.580653, Self-RAG Monolith, Document retriever, run, end, 9340541418753842
1787221475.581208, Self-RAG Monolith, Monolith formatter, run, start, 9340541419287507
1787221475.582215, Self-RAG Monolith, Monolith formatter, run, end, 9340541420287382
1787221475.607621, Self-RAG Monolith, Query rewrite LLM, first_token, end, 9340541445709421
1787221476.280143, Self-RAG Monolith, Query rewrite LLM, n_generated_tokens, 12, 9340542118230451
1787221476.280318, Self-RAG Monolith, Monolith LLM, first_token, start, 9340542118393252
1787221476.282258, Self-RAG Monolith, Query rewrite LLM, run, end, 9340542120333753
1787221476.283289, Self-RAG Monolith, Document retriever, run, start, 9340542121382188
1787221476.308589, Self-RAG Monolith, Document retriever, run, end, 9340542146725650
1787221476.308757, Self-RAG Monolith, Monolith formatter, run, start, 9340542146833746
1787221476.309662, Self-RAG Monolith, Monolith formatter, run, end, 9340542147738597
1787221476.830029, Self-RAG Monolith, Monolith LLM, first_token, end, 9340542668159335
1787221478.462420, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 30, 9340544300506272
1787221478.463146, Self-RAG Monolith, Monolith LLM, run, end, 9340544301224450
1787221478.463281, Self-RAG Monolith, Monolith LLM, run, start, 9340544301345539
1787221478.463930, Self-RAG Monolith, Monolith router, run, start, 9340544302084949
1787221478.464332, Self-RAG Monolith, Monolith router, run, end, 9340544302400662
1787221478.464435, Self-RAG Monolith, Query rewrite formatter, run, start, 9340544302505574
1787221478.466210, Self-RAG Monolith, Monolith LLM, first_token, start, 9340544304281851
1787221478.467485, Self-RAG Monolith, Query rewrite formatter, run, end, 9340544305563742
1787221478.467874, Self-RAG Monolith, Query rewrite LLM, run, start, 9340544305963680
1787221478.493023, Self-RAG Monolith, pipeline - val, run, start, 147307157954767613513333887783284436033, 1787221478.492210, 1, 46, 9340544331190326
1787221478.493829, Self-RAG Monolith, Question dataloader, run, start, 9340544331921160
1787221478.494324, Self-RAG Monolith, Question dataloader, run, end, 9340544332398041
1787221478.494706, Self-RAG Monolith, Document retriever, run, start, 9340544332812746
1787221478.510201, Self-RAG Monolith, Document retriever, run, end, 9340544348272949
1787221478.510325, Self-RAG Monolith, Monolith formatter, run, start, 9340544348401349
1787221478.511118, Self-RAG Monolith, Monolith formatter, run, end, 9340544349191063
1787221478.998997, Self-RAG Monolith, Monolith LLM, first_token, end, 9340544837204879
1787221479.159130, Self-RAG Monolith, pipeline - val, run, start, 26457330161104676818716747038429474525, 1787221479.158091, 1, 47, 9340544997260986
1787221479.159894, Self-RAG Monolith, Question dataloader, run, start, 9340544997983324
1787221479.160374, Self-RAG Monolith, Question dataloader, run, end, 9340544998444525
1787221479.161257, Self-RAG Monolith, Document retriever, run, start, 9340544999343936
1787221479.174055, Self-RAG Monolith, Document retriever, run, end, 9340545012133475
1787221479.174698, Self-RAG Monolith, Monolith formatter, run, start, 9340545012779125
1787221479.175147, Self-RAG Monolith, Monolith formatter, run, end, 9340545013217894
1787221481.030877, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 34, 9340546868988764
1787221481.031181, Self-RAG Monolith, Query rewrite LLM, first_token, start, 9340546869262605
1787221481.031421, Self-RAG Monolith, Monolith LLM, run, end, 9340546869485501
1787221481.032819, Self-RAG Monolith, Monolith LLM, run, start, 9340546870880065
1787221481.033778, Self-RAG Monolith, Monolith router, run, start, 9340546871890500
1787221481.034217, Self-RAG Monolith, Monolith router, run, end, 9340546872285301
1787221481.035812, Self-RAG Monolith, End stage, run, start, 9340546873891801
1787221481.036349, Self-RAG Monolith, End stage, run, end, 9340546874425499
1787221481.036599, Self-RAG Monolith, pipeline - val, run, end, 255667951979072507865586587420403180881, 1787221475.551174, 1, 45, 9340546874673708
1787221481.482137, Self-RAG Monolith, Query rewrite LLM, first_token, end, 9340547320395182
1787221482.827727, Self-RAG Monolith, Query rewrite LLM, n_generated_tokens, 25, 9340548665816687
1787221482.828046, Self-RAG Monolith, Monolith LLM, first_token, start, 9340548666135359
1787221482.828331, Self-RAG Monolith, Query rewrite LLM, run, end, 9340548666410784
1787221482.830224, Self-RAG Monolith, Document retriever, run, start, 9340548668311749
1787221482.852216, Self-RAG Monolith, Document retriever, run, end, 9340548690295554
1787221482.852810, Self-RAG Monolith, Monolith formatter, run, start, 9340548690886916
1787221482.853248, Self-RAG Monolith, Monolith formatter, run, end, 9340548691318149
1787221483.551789, Self-RAG Monolith, Monolith LLM, first_token, end, 9340549389966661
1787221484.387810, Self-RAG Monolith, pipeline - val, run, start, 145934281466302809610300698678716968986, 1787221484.387225, 1, 48, 9340550225905682
1787221484.388592, Self-RAG Monolith, Question dataloader, run, start, 9340550226699956
1787221484.389560, Self-RAG Monolith, Question dataloader, run, end, 9340550227639015
1787221484.390224, Self-RAG Monolith, Document retriever, run, start, 9340550228343545
1787221484.411453, Self-RAG Monolith, Document retriever, run, end, 9340550249522772
1787221484.411904, Self-RAG Monolith, Monolith formatter, run, start, 9340550249979541
1787221484.412600, Self-RAG Monolith, Monolith formatter, run, end, 9340550250672567
1787221485.436028, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 9340551274137003
1787221485.437195, Self-RAG Monolith, Monolith LLM, run, end, 9340551275272350
1787221485.437276, Self-RAG Monolith, Monolith LLM, run, start, 9340551275339518
1787221485.438161, Self-RAG Monolith, Monolith router, run, start, 9340551276272625
1787221485.438464, Self-RAG Monolith, Monolith router, run, end, 9340551276531537
1787221485.439342, Self-RAG Monolith, End stage, run, start, 9340551277426116
1787221485.439496, Self-RAG Monolith, Monolith LLM, first_token, start, 9340551277575812
1787221485.440507, Self-RAG Monolith, End stage, run, end, 9340551278588407
1787221485.440788, Self-RAG Monolith, pipeline - val, run, end, 131575684923330013652986310667770885245, 1787221467.926479, 1, 42, 9340551278860776
1787221485.872190, Self-RAG Monolith, Monolith LLM, first_token, end, 9340551710312484
1787221487.655892, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 9340553493978628
1787221487.656243, Self-RAG Monolith, Monolith LLM, run, end, 9340553494309429
1787221487.656288, Self-RAG Monolith, Monolith LLM, run, start, 9340553494350005
1787221487.656841, Self-RAG Monolith, Monolith router, run, start, 9340553494928598
