1787216478.225523, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 9335544064014098
1787216737.381181, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335803219265443
1787216737.381275, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335803219350355
1787216737.382073, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335803220139829
1787216737.382456, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335803220537606
1787216737.382918, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335803220986935
1787216737.383148, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335803221217960
1787216737.383436, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335803221497897
1787216737.383687, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335803221760218
1787216737.429925, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 134177266789040226129004344600977388618, 1787216737.429434, 1, 30, 9335803268024713
1787216737.430590, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335803268660331
1787216737.431293, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335803269364813
1787216737.431934, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335803270065023
1787216737.466264, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335803304374061
1787216737.466488, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335803304583934
1787216737.467585, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335803305656225
1787216737.467760, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335803305838097
1787216738.166607, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335804004786729
1787216738.345813, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335804183896535
1787216738.345897, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335804183973047
1787216738.346733, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335804184805306
1787216738.347406, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335804185487211
1787216738.348018, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335804186093661
1787216738.348608, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335804186711087
1787216738.349048, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335804187110608
1787216738.349390, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 153464489978204602530915813689706080219, 1787216725.822914, 1, 27, 9335804187478977
1787216738.729960, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335804568197643
1787216739.020136, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 7, 9335804858221243
1787216739.020579, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335804858660780
1787216739.021387, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335804859462174
1787216739.022332, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335804860418705
1787216739.023149, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335804861223667
1787216739.023438, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335804861511428
1787216739.352484, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335805190625248
1787216739.495331, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335805333415689
1787216739.495428, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335805333504042
1787216739.496216, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335805334282924
1787216739.496969, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335805335056366
1787216739.497702, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335805335777696
1787216739.498060, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335805336137473
1787216739.498864, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335805336939091
1787216739.499576, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335805337647461
1787216739.869358, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335805707469377
1787216740.026454, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335805864540898
1787216740.026547, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335805864622562
1787216740.027344, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335805865414916
1787216740.027553, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335805865632581
1787216740.028262, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335805866341399
1787216740.028834, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335805866932329
1787216740.030107, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335805868184204
1787216740.030381, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 67455115591830047667611246511346386377, 1787216735.372742, 1, 29, 9335805868464493
1787216740.354470, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335806192624747
1787216740.752172, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 9, 9335806590257524
1787216740.753167, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335806591246630
1787216740.754041, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335806592153497
1787216740.754784, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335806592853131
1787216740.754916, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335806592987723
1787216740.757237, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335806595311921
1787216741.066874, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335806904972680
1787216741.228257, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335807066342357
1787216741.228563, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335807066627941
1787216741.229161, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335807067251367
1787216741.240067, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335807078172053
1787216741.240386, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335807078457510
1787216741.240584, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335807078645318
1787216741.240943, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 134177266789040226129004344600977388618, 1787216737.429434, 1, 30, 9335807079037831
1787216751.026388, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 275642572907959188193422379858764498096, 1787216751.025676, 1, 31, 9335816864506432
1787216751.026803, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335816864875329
1787216751.027179, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335816865241762
1787216751.027558, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335816865637379
1787216751.041112, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335816879193160
1787216751.041273, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335816879367929
1787216751.042165, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335816880235723
1787216751.042385, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335816880454396
1787216751.044921, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335816882991506
1787216751.156667, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 333393404955606599982115225160689171876, 1787216751.156454, 1, 32, 9335816994766327
1787216751.157294, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335816995367704
1787216751.158221, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335816996295419
1787216751.158895, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335816996994877
1787216751.178171, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335817016242210
1787216751.178318, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335817016404930
1787216751.179483, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335817017555798
1787216751.421714, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335817259822865
1787216751.562904, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335817400989367
1787216751.563238, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335817401303576
1787216751.563277, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335817401337080
1787216751.563569, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335817401654281
1787216751.564290, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335817402358459
1787216751.564420, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335817402499019
1787216751.565227, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335817403300797
1787216751.566248, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335817404321536
1787216751.568193, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335817406302582
1787216751.575781, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 311387011535167211119819094182289418077, 1787216751.575602, 1, 33, 9335817413860202
1787216751.576051, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335817414122267
1787216751.576671, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335817414733581
1787216751.577325, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335817415441167
1787216751.599925, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335817438038733
1787216751.600765, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335817438852655
1787216751.601527, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335817439601937
1787216751.629851, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 77201893771124216503535140526232211168, 1787216751.628932, 1, 34, 9335817467930368
1787216751.630254, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335817468323441
1787216751.630756, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335817468826578
1787216751.631114, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335817469193635
1787216751.649877, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335817487954215
1787216751.650039, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335817488114311
1787216751.650496, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335817488558408
1787216751.923441, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335817761597433
1787216752.056523, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335817894608376
1787216752.056610, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335817894679112
1787216752.057713, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335817895793804
1787216752.057791, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335817895852156
1787216752.058705, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335817896788718
1787216752.060351, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335817898429683
1787216752.060775, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335817898852820
1787216752.061602, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335817899676214
1787216752.402429, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335818240535250
1787216753.029113, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 14, 9335818867220754
1787216753.029531, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335818867594579
1787216753.029564, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335818867624195
1787216753.029758, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335818867829364
1787216753.031122, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335818869198536
1787216753.047372, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335818885456853
1787216753.047535, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335818885610437
1787216753.048533, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335818886596648
1787216753.374965, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335819213221020
1787216753.522335, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335819360417026
1787216753.522421, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335819360495730
1787216753.523306, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335819361381285
1787216753.523375, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335819361436389
1787216753.524106, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335819362191751
1787216753.524774, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335819362851321
1787216753.524880, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335819362950377
1787216753.526226, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335819364296493
1787216753.526595, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335819364671246
1787216753.855343, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335819693569289
1787216754.358017, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 11, 9335820196103075
1787216754.358357, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335820196422531
1787216754.358704, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335820196815796
1787216754.359908, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335820197997240
1787216754.386907, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335820224991026
1787216754.387035, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335820225106451
1787216754.387738, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335820225801076
1787216754.781448, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335820619564866
1787216754.933023, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335820771107444
1787216754.933327, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335820771392581
1787216754.933364, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335820771424757
1787216754.934173, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335820772257207
1787216754.934402, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335820772469640
1787216754.934516, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335820772591208
1787216754.934581, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335820772651128
1787216754.936350, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335820774425197
1787216754.936440, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335820774503213
1787216755.292606, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335821130829940
1787216755.580033, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 7, 9335821418137773
1787216755.580349, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335821418414589
1787216755.580726, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335821418839103
1787216755.582148, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335821420236370
1787216755.582859, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335821420930868
1787216755.582996, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335821421068469
1787216756.109607, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335821947822225
1787216756.285778, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335822123867111
1787216756.286132, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335822124195336
1787216756.286176, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335822124236520
1787216756.286394, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335822124511305
1787216756.287516, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335822125592908
1787216756.288140, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335822126215837
1787216756.290037, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335822128119235
1787216756.290879, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335822128951445
1787216756.599490, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335822437593624
1787216757.069260, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 11, 9335822907348903
1787216757.069425, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335822907495768
1787216757.069611, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335822907676968
1787216757.070901, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335822908963996
1787216757.070151, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335822908230186
1787216757.105413, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335822943513627
1787216757.105711, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335822943791852
1787216757.106701, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335822944764271
1787216757.421605, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335823259792163
1787216757.582004, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335823420087149
1787216757.582480, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335823420592943
1787216757.583603, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335823421679778
1787216757.583716, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335823421803938
1787216757.584356, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335823422426964
1787216757.584935, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335823423012213
1787216757.585963, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335823424035336
1787216757.586352, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 311387011535167211119819094182289418077, 1787216751.575602, 1, 33, 9335823424433273
1787216758.108423, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335823946517209
1787216758.276212, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335824114296680
1787216758.276691, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 9335824114808105
1787216758.277832, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335824115914172
1787216758.277926, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335824115987324
1787216758.278236, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335824116319949
1787216758.278483, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335824116549278
1787216758.278593, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335824116661294
1787216758.278866, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335824116927535
1787216758.278986, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335824117059135
1787216758.591816, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 80449638987095144752426631952009787237, 1787216758.591284, 1, 35, 9335824429971662
1787216758.592621, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335824430696704
1787216758.593619, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335824431701795
1787216758.594066, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335824432155620
1787216758.648885, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335824486966219
1787216758.649017, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335824487102444
1787216758.649752, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335824487814638
1787216758.749062, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 9335824587236112
1787216759.373933, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 14, 9335825212052011
1787216759.374273, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335825212370476
1787216759.374508, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 9335825212575213
1787216759.374920, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335825213025614
1787216759.419683, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335825257864441
1787216759.420116, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335825258214906
1787216759.421209, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335825259272333
1787216759.816552, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 254800708627140115786044421830290383400, 1787216759.815817, 1, 36, 9335825654674448
1787216759.817135, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 9335825655206065
1787216759.817741, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 9335825655812051
1787216759.818179, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 9335825656269252
1787216759.873529, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 9335825711619965
1787216759.873692, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 9335825711781117
1787216759.874388, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 9335825712450623
1787216759.922163, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335825760261059
1787216760.084762, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335825922846964
1787216760.085021, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335825923144356
1787216760.086376, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335825924473512
1787216760.086529, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335825924591448
1787216760.087086, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335825925170954
1787216760.087339, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335825925406475
1787216760.087547, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 9335825925617163
1787216760.087987, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 9335825926054588
1787216760.614166, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335826452304023
1787216761.027428, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 9, 9335826865515467
1787216761.027868, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335826865983164
1787216761.028980, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335826867063871
1787216761.029079, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 9335826867140511
1787216761.029450, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335826867525808
1787216761.030080, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335826868149170
1787216761.030174, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335826868244594
1787216761.373774, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 9335827211994134
1787216761.521629, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 4, 9335827359711325
1787216761.521758, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 9335827359858366
1787216761.522765, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 9335827360843585
1787216761.523593, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 9335827361654675
1787216761.525071, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 9335827363150631
1787216761.525418, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 9335827363486824
1787216761.525553, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 9335827363635224
1787216761.527065, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 9335827365145580
1787216761.527159, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 9335827365234685
1787216762.053752, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 9335827891870009
1787216762.211860, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 9335828049947469
1787216762.212049, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 9335828050126157
1787216762.212949, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 9335828051023760
1787216762.213583, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 9335828051668769
1787216762.214273, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 9335828052346099
1787216762.710641, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 9335828548743852
1787216762.864744, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 4, 9335828702827637
1787216762.865246, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 9335828703359591
1787216762.866394, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 9335828704470778
1787216762.866476, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 9335828704536490
1787216762.866716, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 9335828704791483
1787216762.866924, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 9335828704991819
1787216762.867104, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 9335828705179132
1787216762.867423, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 9335828705491372
1787216762.867588, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 333393404955606599982115225160689171876, 1787216751.156454, 1, 32, 9335828705675645
