1787212845.683914, Self-RAG Decomposed, pipeline, prepare, start, 9331911522215300
1787213058.067789, Self-RAG Decomposed, Answer generator formatter, run, start, 9332123905863491
1787213058.068433, Self-RAG Decomposed, Answer generator formatter, run, end, 9332123906503702
1787213058.068623, Self-RAG Decomposed, Generator LLM, run, start, 9332123906715496
1787213058.071908, Self-RAG Decomposed, Generator LLM, first_token, start, 9332123909978345
1787213058.551564, Self-RAG Decomposed, Generator LLM, first_token, end, 9332124389694490
1787213059.047755, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 12, 9332124885838705
1787213059.048305, Self-RAG Decomposed, Generator LLM, run, end, 9332124886381348
1787213059.048831, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332124886949255
1787213059.049762, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332124887834380
1787213059.049961, Self-RAG Decomposed, Hallucination LLM, run, start, 9332124888029933
1787213059.052840, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332124890911932
1787213059.531088, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332125369182835
1787213059.675006, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332125513090697
1787213059.676550, Self-RAG Decomposed, Hallucination LLM, run, end, 9332125514633297
1787213059.676993, Self-RAG Decomposed, Hallucination router, run, start, 9332125515084835
1787213059.677297, Self-RAG Decomposed, Hallucination router, run, end, 9332125515364933
1787213059.677633, Self-RAG Decomposed, End stage, run, start, 9332125515710727
1787213059.678095, Self-RAG Decomposed, End stage, run, end, 9332125516168249
1787213059.678208, Self-RAG Decomposed, pipeline - val, run, end, 178416643638199707004216019349817841675, 1787213057.393667, 1, 14, 9332125516285850
1787213074.799596, Self-RAG Decomposed, pipeline - val, run, start, 24713985770564393591134320909331641423, 1787213074.798863, 1, 15, 9332140637751569
1787213074.800036, Self-RAG Decomposed, Question dataloader, run, start, 9332140638108019
1787213074.800286, Self-RAG Decomposed, Question dataloader, run, end, 9332140638348612
1787213074.800672, Self-RAG Decomposed, Document retriever, run, start, 9332140638752854
1787213074.812439, Self-RAG Decomposed, Document retriever, run, end, 9332140650520083
1787213074.812873, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332140650964886
1787213074.813576, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332140651648617
1787213074.813781, Self-RAG Decomposed, Grader LLM, run, start, 9332140651850474
1787213074.816232, Self-RAG Decomposed, Grader LLM, first_token, start, 9332140654303927
1787213075.112214, Self-RAG Decomposed, Grader LLM, first_token, end, 9332140950307687
1787213075.271924, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332141110012756
1787213075.272861, Self-RAG Decomposed, Grader LLM, run, end, 9332141110937688
1787213075.273464, Self-RAG Decomposed, Grade router, run, start, 9332141111551483
1787213075.273705, Self-RAG Decomposed, Grade router, run, end, 9332141111774253
1787213075.273873, Self-RAG Decomposed, Answer generator formatter, run, start, 9332141111948013
1787213075.274160, Self-RAG Decomposed, Answer generator formatter, run, end, 9332141112222335
1787213075.274758, Self-RAG Decomposed, Generator LLM, run, start, 9332141112849266
1787213075.278194, Self-RAG Decomposed, Generator LLM, first_token, start, 9332141116280260
1787213075.573255, Self-RAG Decomposed, Generator LLM, first_token, end, 9332141411350558
1787213075.819550, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 7, 9332141657631035
1787213075.820443, Self-RAG Decomposed, Generator LLM, run, end, 9332141658515568
1787213075.820859, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332141658946050
1787213075.821680, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332141659757094
1787213075.821986, Self-RAG Decomposed, Hallucination LLM, run, start, 9332141660057560
1787213075.824255, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332141662330452
1787213076.108685, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332141946819271
1787213076.253442, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332142091526933
1787213076.254295, Self-RAG Decomposed, Hallucination LLM, run, end, 9332142092372025
1787213076.254745, Self-RAG Decomposed, Hallucination router, run, start, 9332142092832268
1787213076.255049, Self-RAG Decomposed, Hallucination router, run, end, 9332142093121773
1787213076.255484, Self-RAG Decomposed, End stage, run, start, 9332142093559535
1787213076.255902, Self-RAG Decomposed, End stage, run, end, 9332142093975602
1787213076.256088, Self-RAG Decomposed, pipeline - val, run, end, 24713985770564393591134320909331641423, 1787213074.798863, 1, 15, 9332142094172579
1787213079.523835, Self-RAG Decomposed, pipeline - val, run, start, 47891060894787023965737649379693121182, 1787213079.523081, 1, 16, 9332145361927794
1787213079.524346, Self-RAG Decomposed, Question dataloader, run, start, 9332145362416916
1787213079.524586, Self-RAG Decomposed, Question dataloader, run, end, 9332145362648949
1787213079.525183, Self-RAG Decomposed, Document retriever, run, start, 9332145363284905
1787213079.534982, Self-RAG Decomposed, Document retriever, run, end, 9332145373058235
1787213079.535100, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332145373186460
1787213079.535968, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332145374040608
1787213079.536164, Self-RAG Decomposed, Grader LLM, run, start, 9332145374235809
1787213079.538979, Self-RAG Decomposed, Grader LLM, first_token, start, 9332145377052272
1787213080.065416, Self-RAG Decomposed, Grader LLM, first_token, end, 9332145903514432
1787213080.222595, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332146060679756
1787213080.224065, Self-RAG Decomposed, Grader LLM, run, end, 9332146062153027
1787213080.224805, Self-RAG Decomposed, Grade router, run, start, 9332146062896535
1787213080.225081, Self-RAG Decomposed, Grade router, run, end, 9332146063149976
1787213080.225229, Self-RAG Decomposed, Answer generator formatter, run, start, 9332146063300921
1787213080.225521, Self-RAG Decomposed, Answer generator formatter, run, end, 9332146063582907
1787213080.226041, Self-RAG Decomposed, Generator LLM, run, start, 9332146064122605
1787213080.229380, Self-RAG Decomposed, Generator LLM, first_token, start, 9332146067464207
1787213080.764941, Self-RAG Decomposed, Generator LLM, first_token, end, 9332146603067691
1787213080.917170, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332146755253021
1787213080.917732, Self-RAG Decomposed, Generator LLM, run, end, 9332146755808480
1787213080.918267, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332146756355715
1787213080.918927, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332146756997494
1787213080.919171, Self-RAG Decomposed, Hallucination LLM, run, start, 9332146757241159
1787213080.922864, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332146760936762
1787213081.449534, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332147287678951
1787213081.626862, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332147464950121
1787213081.627208, Self-RAG Decomposed, Hallucination LLM, run, end, 9332147465274843
1787213081.627416, Self-RAG Decomposed, Hallucination router, run, start, 9332147465501084
1787213081.627657, Self-RAG Decomposed, Hallucination router, run, end, 9332147465724269
1787213081.627796, Self-RAG Decomposed, End stage, run, start, 9332147465866462
1787213081.628010, Self-RAG Decomposed, End stage, run, end, 9332147466071455
1787213081.628250, Self-RAG Decomposed, pipeline - val, run, end, 47891060894787023965737649379693121182, 1787213079.523081, 1, 16, 9332147466324976
1787213088.120184, Self-RAG Decomposed, pipeline - val, run, start, 251254677141477151841177627456831782533, 1787213088.119734, 1, 17, 9332153958281887
1787213088.120978, Self-RAG Decomposed, Question dataloader, run, start, 9332153959059859
1787213088.121363, Self-RAG Decomposed, Question dataloader, run, end, 9332153959433845
1787213088.121902, Self-RAG Decomposed, Document retriever, run, start, 9332153959982680
1787213088.131990, Self-RAG Decomposed, Document retriever, run, end, 9332153970058540
1787213088.132105, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332153970191564
1787213088.132928, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332153970999457
1787213088.133450, Self-RAG Decomposed, Grader LLM, run, start, 9332153971522387
1787213088.136395, Self-RAG Decomposed, Grader LLM, first_token, start, 9332153974460114
1787213088.310461, Self-RAG Decomposed, pipeline - val, run, start, 158910289986607505426065774278103178276, 1787213088.309903, 1, 18, 9332154148673503
1787213088.311362, Self-RAG Decomposed, Question dataloader, run, start, 9332154149447363
1787213088.312937, Self-RAG Decomposed, Question dataloader, run, end, 9332154151018027
1787213088.313666, Self-RAG Decomposed, Document retriever, run, start, 9332154151752543
1787213088.344230, Self-RAG Decomposed, Document retriever, run, end, 9332154182313787
1787213088.344427, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332154182515100
1787213088.345772, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332154183843923
1787213088.613703, Self-RAG Decomposed, Grader LLM, first_token, end, 9332154451807584
1787213088.754128, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332154592215871
1787213088.754813, Self-RAG Decomposed, Grader LLM, run, end, 9332154592877667
1787213088.754852, Self-RAG Decomposed, Grader LLM, run, start, 9332154592913603
1787213088.755486, Self-RAG Decomposed, Grade router, run, start, 9332154593561878
1787213088.755938, Self-RAG Decomposed, Grade router, run, end, 9332154594023961
1787213088.756052, Self-RAG Decomposed, Answer generator formatter, run, start, 9332154594123897
1787213088.757589, Self-RAG Decomposed, Answer generator formatter, run, end, 9332154595666641
1787213088.757891, Self-RAG Decomposed, Grader LLM, first_token, start, 9332154595972931
1787213088.758016, Self-RAG Decomposed, Generator LLM, run, start, 9332154596103683
1787213088.762411, Self-RAG Decomposed, Generator LLM, first_token, start, 9332154600485370
1787213089.595547, Self-RAG Decomposed, Grader LLM, first_token, end, 9332155433653427
1787213089.656852, Self-RAG Decomposed, Generator LLM, first_token, end, 9332155494949933
1787213089.962735, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332155800819259
1787213089.963142, Self-RAG Decomposed, Grader LLM, run, end, 9332155801208701
1787213089.963521, Self-RAG Decomposed, Grade router, run, start, 9332155801603711
1787213089.963825, Self-RAG Decomposed, Grade router, run, end, 9332155801898992
1787213089.964264, Self-RAG Decomposed, Answer generator formatter, run, start, 9332155802340354
1787213089.964919, Self-RAG Decomposed, Answer generator formatter, run, end, 9332155802993062
1787213090.109623, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 7, 9332155947714074
1787213090.109971, Self-RAG Decomposed, Generator LLM, run, end, 9332155948034044
1787213090.110006, Self-RAG Decomposed, Generator LLM, run, start, 9332155948066908
1787213090.110545, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332155948631999
1787213090.112194, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332155950289335
1787213090.112480, Self-RAG Decomposed, Hallucination LLM, run, start, 9332155950556457
1787213090.112668, Self-RAG Decomposed, Generator LLM, first_token, start, 9332155950745033
1787213090.115521, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332155953590520
1787213090.608963, Self-RAG Decomposed, Generator LLM, first_token, end, 9332156447075188
1787213090.947097, Self-RAG Decomposed, pipeline - val, run, start, 110841974263577875171034460187535224797, 1787213090.946422, 1, 19, 9332156785228773
1787213090.947994, Self-RAG Decomposed, Question dataloader, run, start, 9332156786093273
1787213090.948895, Self-RAG Decomposed, Question dataloader, run, end, 9332156786966190
1787213090.949265, Self-RAG Decomposed, Document retriever, run, start, 9332156787352640
1787213090.985825, Self-RAG Decomposed, Document retriever, run, end, 9332156823906347
1787213090.985977, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332156824060907
1787213090.987273, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332156825343266
1787213090.987439, Self-RAG Decomposed, Grader LLM, run, start, 9332156825511523
1787213090.999673, Self-RAG Decomposed, Grader LLM, first_token, start, 9332156837748145
1787213091.227838, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332157065937311
1787213091.746436, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332157584537401
1787213091.755123, Self-RAG Decomposed, Hallucination LLM, run, end, 9332157593205845
1787213091.756578, Self-RAG Decomposed, Hallucination router, run, start, 9332157594672716
1787213091.757039, Self-RAG Decomposed, Hallucination router, run, end, 9332157595106367
1787213091.757586, Self-RAG Decomposed, End stage, run, start, 9332157595657025
1787213091.758248, Self-RAG Decomposed, End stage, run, end, 9332157596318853
1787213091.758791, Self-RAG Decomposed, pipeline - val, run, end, 251254677141477151841177627456831782533, 1787213088.119734, 1, 17, 9332157596864200
1787213091.936219, Self-RAG Decomposed, Grader LLM, first_token, end, 9332157774402403
1787213092.191538, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332158029659322
1787213092.198259, Self-RAG Decomposed, Grader LLM, run, end, 9332158036336588
1787213092.198809, Self-RAG Decomposed, Grade router, run, start, 9332158036927679
1787213092.200065, Self-RAG Decomposed, Grade router, run, end, 9332158038155461
1787213092.200306, Self-RAG Decomposed, Answer generator formatter, run, start, 9332158038396006
1787213092.200992, Self-RAG Decomposed, Answer generator formatter, run, end, 9332158039062266
1787213092.461041, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 16, 9332158299126073
1787213092.461368, Self-RAG Decomposed, Generator LLM, run, end, 9332158299433851
1787213092.461409, Self-RAG Decomposed, Generator LLM, run, start, 9332158299469083
1787213092.461966, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332158300052510
1787213092.462647, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332158300718273
1787213092.463762, Self-RAG Decomposed, Hallucination LLM, run, start, 9332158301833911
1787213092.464029, Self-RAG Decomposed, Generator LLM, first_token, start, 9332158302097912
1787213092.465424, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332158303490080
1787213093.299655, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332159137760976
1787213093.337698, Self-RAG Decomposed, Generator LLM, first_token, end, 9332159175795698
1787213093.558907, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332159396992842
1787213093.559673, Self-RAG Decomposed, Hallucination LLM, run, end, 9332159397736222
1787213093.560878, Self-RAG Decomposed, Hallucination router, run, start, 9332159398994981
1787213093.561641, Self-RAG Decomposed, Hallucination router, run, end, 9332159399716440
1787213093.561811, Self-RAG Decomposed, End stage, run, start, 9332159399882201
1787213093.562375, Self-RAG Decomposed, End stage, run, end, 9332159400438236
1787213093.562482, Self-RAG Decomposed, pipeline - val, run, end, 158910289986607505426065774278103178276, 1787213088.309903, 1, 18, 9332159400555677
1787213093.573903, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332159411983767
1787213093.574659, Self-RAG Decomposed, Generator LLM, run, end, 9332159412722346
1787213093.574984, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332159413093644
1787213093.575798, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332159413868848
1787213093.575961, Self-RAG Decomposed, Hallucination LLM, run, start, 9332159414035281
1787213093.578751, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332159416823791
1787213093.782792, Self-RAG Decomposed, pipeline - val, run, start, 240111698679817326937340738897430311938, 1787213093.782328, 1, 20, 9332159620889232
1787213093.784133, Self-RAG Decomposed, Question dataloader, run, start, 9332159622250759
1787213093.785224, Self-RAG Decomposed, Question dataloader, run, end, 9332159623312988
1787213093.785740, Self-RAG Decomposed, Document retriever, run, start, 9332159623818319
1787213093.809107, Self-RAG Decomposed, Document retriever, run, end, 9332159647191606
1787213093.809333, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332159647426871
1787213093.810376, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332159648445900
1787213093.810556, Self-RAG Decomposed, Grader LLM, run, start, 9332159648632333
1787213093.832036, Self-RAG Decomposed, Grader LLM, first_token, start, 9332159670131547
1787213094.557141, Self-RAG Decomposed, Grader LLM, first_token, end, 9332160395258682
1787213094.639677, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332160477809311
1787213094.761149, Self-RAG Decomposed, pipeline - val, run, start, 147167501819656531729939355350482588921, 1787213094.760400, 1, 21, 9332160599238041
1787213094.761854, Self-RAG Decomposed, Question dataloader, run, start, 9332160599933533
1787213094.762564, Self-RAG Decomposed, Question dataloader, run, end, 9332160600638480
1787213094.762865, Self-RAG Decomposed, Document retriever, run, start, 9332160600945186
1787213094.777817, Self-RAG Decomposed, Document retriever, run, end, 9332160615886942
1787213094.778136, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332160616219136
1787213094.779052, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332160617128388
1787213094.973419, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332160811502995
1787213094.973768, Self-RAG Decomposed, Hallucination LLM, run, end, 9332160811831476
1787213094.974144, Self-RAG Decomposed, Hallucination router, run, start, 9332160812224150
1787213094.974605, Self-RAG Decomposed, Hallucination router, run, end, 9332160812678521
1787213094.974899, Self-RAG Decomposed, End stage, run, start, 9332160812973434
1787213094.975822, Self-RAG Decomposed, End stage, run, end, 9332160813896575
1787213094.976431, Self-RAG Decomposed, pipeline - val, run, end, 110841974263577875171034460187535224797, 1787213090.946422, 1, 19, 9332160814508738
1787213094.987759, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332160825837740
1787213094.988034, Self-RAG Decomposed, Grader LLM, run, end, 9332160826097069
1787213094.988065, Self-RAG Decomposed, Grader LLM, run, start, 9332160826126077
1787213094.988211, Self-RAG Decomposed, Grade router, run, start, 9332160826295406
1787213094.988742, Self-RAG Decomposed, Grade router, run, end, 9332160826818369
1787213094.988921, Self-RAG Decomposed, Answer generator formatter, run, start, 9332160826993314
1787213094.989222, Self-RAG Decomposed, Answer generator formatter, run, end, 9332160827285235
1787213094.989412, Self-RAG Decomposed, Generator LLM, run, start, 9332160827486580
1787213094.990282, Self-RAG Decomposed, Grader LLM, first_token, start, 9332160828347688
1787213094.991723, Self-RAG Decomposed, Generator LLM, first_token, start, 9332160829790560
1787213095.702914, Self-RAG Decomposed, Generator LLM, first_token, end, 9332161541025876
1787213096.291457, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332162129594902
1787213096.293735, Self-RAG Decomposed, Generator LLM, run, end, 9332162131812785
1787213096.294142, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332162132232051
1787213096.294984, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332162133054008
1787213096.295322, Self-RAG Decomposed, Hallucination LLM, run, start, 9332162133394761
1787213096.298470, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332162136539321
1787213096.303827, Self-RAG Decomposed, Grader LLM, first_token, end, 9332162141911749
1787213096.900692, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332162738782624
1787213096.902036, Self-RAG Decomposed, Grader LLM, run, end, 9332162740101319
1787213096.902520, Self-RAG Decomposed, Grade router, run, start, 9332162740612313
1787213096.902821, Self-RAG Decomposed, Grade router, run, end, 9332162740888811
1787213096.902936, Self-RAG Decomposed, Answer generator formatter, run, start, 9332162741011627
1787213096.903476, Self-RAG Decomposed, Answer generator formatter, run, end, 9332162741545438
1787213096.903616, Self-RAG Decomposed, Generator LLM, run, start, 9332162741693951
1787213096.907264, Self-RAG Decomposed, Generator LLM, first_token, start, 9332162745331569
1787213097.045064, Self-RAG Decomposed, pipeline - val, run, start, 69000601665460740282546007938177773622, 1787213097.044117, 1, 22, 9332162883312623
1787213097.046378, Self-RAG Decomposed, Question dataloader, run, start, 9332162884479445
1787213097.047012, Self-RAG Decomposed, Question dataloader, run, end, 9332162885083064
1787213097.047431, Self-RAG Decomposed, Document retriever, run, start, 9332162885552346
1787213097.062684, Self-RAG Decomposed, Document retriever, run, end, 9332162900762887
1787213097.062825, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332162900918616
1787213097.064080, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332162902160350
1787213097.064288, Self-RAG Decomposed, Grader LLM, run, start, 9332162902364495
1787213097.067578, Self-RAG Decomposed, Grader LLM, first_token, start, 9332162905645312
1787213097.128183, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332162966276948
1787213098.057859, Self-RAG Decomposed, Generator LLM, first_token, end, 9332163896053384
1787213098.493839, Self-RAG Decomposed, Grader LLM, first_token, end, 9332164331955788
1787213099.045627, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332164883733325
1787213099.054453, Self-RAG Decomposed, Grader LLM, run, end, 9332164892534745
1787213099.054605, Self-RAG Decomposed, Grade router, run, start, 9332164892701450
1787213099.055496, Self-RAG Decomposed, Grade router, run, end, 9332164893579503
1787213099.056090, Self-RAG Decomposed, Answer generator formatter, run, start, 9332164894165186
1787213099.056683, Self-RAG Decomposed, Answer generator formatter, run, end, 9332164894755541
1787213099.057195, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332164895281175
1787213099.057791, Self-RAG Decomposed, Generator LLM, run, end, 9332164895866874
1787213099.058084, Self-RAG Decomposed, Generator LLM, run, start, 9332164896153868
1787213099.057984, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332164896068219
1787213099.059271, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332164897348594
1787213099.062598, Self-RAG Decomposed, Generator LLM, first_token, start, 9332164900683843
1787213099.088820, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332164926902136
1787213099.089816, Self-RAG Decomposed, Hallucination LLM, run, end, 9332164927887437
1787213099.089896, Self-RAG Decomposed, Hallucination LLM, run, start, 9332164927962445
1787213099.090179, Self-RAG Decomposed, Hallucination router, run, start, 9332164928253966
1787213099.090567, Self-RAG Decomposed, Hallucination router, run, end, 9332164928635456
1787213099.091061, Self-RAG Decomposed, End stage, run, start, 9332164929133171
1787213099.091717, Self-RAG Decomposed, End stage, run, end, 9332164929793430
1787213099.092100, Self-RAG Decomposed, pipeline - val, run, end, 240111698679817326937340738897430311938, 1787213093.782328, 1, 20, 9332164930178248
1787213099.093785, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332164931868001
1787213100.198570, Self-RAG Decomposed, Generator LLM, first_token, end, 9332166036715715
1787213100.340678, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332166178769011
1787213100.623979, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 9332166462067854
1787213100.624379, Self-RAG Decomposed, Generator LLM, run, end, 9332166462442384
1787213100.625071, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332166463163411
1787213100.626393, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332166464472490
1787213100.652393, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332166490481742
1787213100.652729, Self-RAG Decomposed, Hallucination LLM, run, end, 9332166490792783
1787213100.652766, Self-RAG Decomposed, Hallucination LLM, run, start, 9332166490827024
1787213100.653229, Self-RAG Decomposed, Hallucination router, run, start, 9332166491304946
1787213100.653461, Self-RAG Decomposed, Hallucination router, run, end, 9332166491529731
1787213100.653647, Self-RAG Decomposed, End stage, run, start, 9332166491717012
1787213100.654569, Self-RAG Decomposed, End stage, run, end, 9332166492642041
1787213100.655587, Self-RAG Decomposed, pipeline - val, run, end, 147167501819656531729939355350482588921, 1787213094.760400, 1, 21, 9332166493661182
1787213100.656004, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332166494076736
1787213101.206742, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332167044842854
1787213101.357881, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332167195968227
1787213101.358222, Self-RAG Decomposed, Hallucination LLM, run, end, 9332167196287413
1787213101.358404, Self-RAG Decomposed, Hallucination router, run, start, 9332167196489574
1787213101.359200, Self-RAG Decomposed, Hallucination router, run, end, 9332167197289978
1787213101.359624, Self-RAG Decomposed, End stage, run, start, 9332167197702140
1787213101.360962, Self-RAG Decomposed, End stage, run, end, 9332167199035266
1787213101.361483, Self-RAG Decomposed, pipeline - val, run, end, 69000601665460740282546007938177773622, 1787213097.044117, 1, 22, 9332167199560997
1787213102.947515, Self-RAG Decomposed, pipeline - val, run, start, 157933812449116627254158329014339348805, 1787213102.946607, 1, 23, 9332168785638222
1787213102.948327, Self-RAG Decomposed, Question dataloader, run, start, 9332168786417937
1787213102.948741, Self-RAG Decomposed, Question dataloader, run, end, 9332168786810099
1787213102.948900, Self-RAG Decomposed, Document retriever, run, start, 9332168786978612
1787213102.960622, Self-RAG Decomposed, Document retriever, run, end, 9332168798704336
1787213102.961084, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332168799179490
1787213102.961671, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332168799740133
1787213102.961845, Self-RAG Decomposed, Grader LLM, run, start, 9332168799920630
1787213102.963238, Self-RAG Decomposed, Grader LLM, first_token, start, 9332168801304925
1787213103.174682, Self-RAG Decomposed, Grader LLM, first_token, end, 9332169012824794
1787213103.319523, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332169157608901
1787213103.319812, Self-RAG Decomposed, Grader LLM, run, end, 9332169157877270
1787213103.320106, Self-RAG Decomposed, Grade router, run, start, 9332169158194056
1787213103.320386, Self-RAG Decomposed, Grade router, run, end, 9332169158454217
1787213103.320907, Self-RAG Decomposed, Answer generator formatter, run, start, 9332169158976556
1787213103.321181, Self-RAG Decomposed, Answer generator formatter, run, end, 9332169159242877
1787213103.321323, Self-RAG Decomposed, Generator LLM, run, start, 9332169159408542
1787213103.322987, Self-RAG Decomposed, Generator LLM, first_token, start, 9332169161057991
1787213103.527834, Self-RAG Decomposed, Generator LLM, first_token, end, 9332169365990978
1787213103.807672, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 7, 9332169645757031
1787213103.808203, Self-RAG Decomposed, Generator LLM, run, end, 9332169646278714
1787213103.808581, Self-RAG Decomposed, Hallucination grader formatter, run, start, 9332169646669036
1787213103.809161, Self-RAG Decomposed, Hallucination grader formatter, run, end, 9332169647231247
1787213103.809289, Self-RAG Decomposed, Hallucination LLM, run, start, 9332169647361455
1787213103.811132, Self-RAG Decomposed, Hallucination LLM, first_token, start, 9332169649221337
1787213104.002372, Self-RAG Decomposed, Hallucination LLM, first_token, end, 9332169840469519
1787213104.147855, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 4, 9332169985942813
1787213104.148456, Self-RAG Decomposed, Hallucination LLM, run, end, 9332169986522272
1787213104.148609, Self-RAG Decomposed, Hallucination router, run, start, 9332169986689857
1787213104.159379, Self-RAG Decomposed, Hallucination router, run, end, 9332169997481640
1787213104.159899, Self-RAG Decomposed, End stage, run, start, 9332169997974522
1787213104.160393, Self-RAG Decomposed, End stage, run, end, 9332169998467149
1787213104.160508, Self-RAG Decomposed, pipeline - val, run, end, 157933812449116627254158329014339348805, 1787213102.946607, 1, 23, 9332169998589469
1787213117.103935, Self-RAG Decomposed, pipeline - val, run, start, 3505244970377485995716091651251228578, 1787213117.103102, 1, 24, 9332182942088583
1787213117.104413, Self-RAG Decomposed, Question dataloader, run, start, 9332182942489945
1787213117.104793, Self-RAG Decomposed, Question dataloader, run, end, 9332182942864810
1787213117.105376, Self-RAG Decomposed, Document retriever, run, start, 9332182943458061
1787213117.115201, Self-RAG Decomposed, Document retriever, run, end, 9332182953268046
1787213117.115370, Self-RAG Decomposed, Retrieval grader formatter, run, start, 9332182953459023
1787213117.116169, Self-RAG Decomposed, Retrieval grader formatter, run, end, 9332182954241715
1787213117.116245, Self-RAG Decomposed, Grader LLM, run, start, 9332182954310756
1787213117.118409, Self-RAG Decomposed, Grader LLM, first_token, start, 9332182956473006
1787213117.523284, Self-RAG Decomposed, Grader LLM, first_token, end, 9332183361384978
1787213117.688116, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 4, 9332183526202040
1787213117.688417, Self-RAG Decomposed, Grader LLM, run, end, 9332183526482426
