1787231076.877557, Self-RAG Monolith (multi-hop), pipeline, prepare, start, 9350142715890829
1787231271.331254, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350337169316303
1787231271.331912, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350337170037872
1787231271.332177, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350337170245152
1787231271.332288, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350337170362752
1787231271.332885, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350337170954977
1787231271.770926, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350337609071709
1787231273.006221, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 9350338844308282
1787231273.006312, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350338844386602
1787231273.007241, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350338845313084
1787231273.007509, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350338845585228
1787231273.017962, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350338856042042
1787231273.048731, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350338886873331
1787231273.049192, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350338887282436
1787231273.049690, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350338887759637
1787231273.922682, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 210507736697141913892896191832182065883, 1787231273.922205, 1, 24, 9350339760917661
1787231273.923853, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350339761960174
1787231273.925676, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350339763770112
1787231273.926190, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350339764307217
1787231273.951998, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350339790082372
1787231273.952268, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350339790369348
1787231273.953068, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350339791139541
1787231274.179233, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350340017438966
1787231274.951510, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 156313789990230603038076659301624419779, 1787231274.951266, 1, 25, 9350340789598216
1787231274.952265, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350340790387769
1787231274.952788, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350340790851337
1787231274.953297, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350340791380762
1787231274.967717, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350340805796589
1787231274.967891, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350340805989518
1787231274.968645, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350340806717103
1787231275.899396, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350341737482104
1787231275.899570, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350341737647736
1787231275.900510, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350341738585786
1787231275.900585, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350341738647306
1787231275.901267, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350341739357355
1787231275.901497, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350341739565387
1787231275.903245, Self-RAG Monolith (multi-hop), End stage, run, start, 9350341741321757
1787231275.903519, Self-RAG Monolith (multi-hop), End stage, run, end, 9350341741584062
1787231275.903884, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 16204037638275814717666675413333135360, 1787231233.335718, 1, 16, 9350341741971230
1787231276.352767, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350342190909197
1787231276.602014, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 5, 9350342440101134
1787231276.602362, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350342440452399
1787231276.602650, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350342440728911
1787231276.604556, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350342442629953
1787231276.621269, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350342459350776
1787231276.621487, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350342459584408
1787231276.622200, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350342460270185
1787231277.160060, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350342998252321
1787231279.149278, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 9350344987368953
1787231279.150006, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350344988085146
1787231279.159515, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350344997596696
1787231279.150765, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350344988883804
1787231279.160360, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350344998442601
1787231279.161215, Self-RAG Monolith (multi-hop), End stage, run, start, 9350344999289722
1787231279.161630, Self-RAG Monolith (multi-hop), End stage, run, end, 9350344999702954
1787231279.162917, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 192378826057804769472532861739322621680, 1787231265.311142, 1, 23, 9350345001015388
1787231279.163390, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350345001464157
1787231280.107620, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350345945865008
1787231281.788433, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350347626523870
1787231281.789507, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350347627590016
1787231281.789602, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350347627663504
1787231281.790045, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350347628158945
1787231281.790369, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350347628436545
1787231281.790735, Self-RAG Monolith (multi-hop), End stage, run, start, 9350347628810737
1787231281.791639, Self-RAG Monolith (multi-hop), End stage, run, end, 9350347629710947
1787231281.791859, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 200556018107500352595282674010488710648, 1787231235.574141, 1, 17, 9350347629932211
1787231281.792030, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350347630102979
1787231282.347062, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350348185160904
1787231284.022748, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350349860836903
1787231284.023723, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350349861803192
1787231284.023811, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350349861872200
1787231284.024482, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350349862572969
1787231284.024718, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350349862786106
1787231284.025047, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350349863123658
1787231284.025704, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350349863776731
1787231284.026062, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350349864142475
1787231284.027571, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350349865642429
1787231284.579126, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350350417316255
1787231286.211930, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350352050023755
1787231286.212026, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350352050104091
1787231286.212784, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350352050850172
1787231286.212826, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350352050886060
1787231286.213909, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350352052012525
1787231286.214162, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350352052230702
1787231286.215219, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350352053313663
1787231286.216554, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350352054627121
1787231286.644368, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350352482469627
1787231287.900776, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 23, 9350353738877335
1787231287.900968, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350353739044951
1787231287.901891, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350353739965001
1787231287.901966, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350353740028137
1787231287.902742, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350353740813306
1787231287.922198, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350353760294468
1787231287.922561, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350353760641541
1787231287.923424, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350353761498838
1787231288.420421, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350354258647442
1787231288.980209, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 130908636261179938768464421976706734441, 1787231288.979733, 1, 26, 9350354818301699
1787231288.980497, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350354818579059
1787231288.981949, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350354820027093
1787231288.982132, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350354820203077
1787231288.995822, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350354833912568
1787231288.995955, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350354834034984
1787231288.996557, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350354834633049
1787231290.532069, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 35, 9350356370155676
1787231290.532196, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350356370302972
1787231290.533143, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350356371210205
1787231290.533187, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350356371247309
1787231290.534661, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350356372743663
1787231290.534834, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350356372902448
1787231290.534984, Self-RAG Monolith (multi-hop), End stage, run, start, 9350356373050304
1787231290.536883, Self-RAG Monolith (multi-hop), End stage, run, end, 9350356374959106
1787231290.536990, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 156313789990230603038076659301624419779, 1787231274.951266, 1, 25, 9350356375069315
1787231290.949955, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350356788101340
1787231291.415571, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9350357253660238
1787231291.415778, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350357253893166
1787231291.416823, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350357254901632
1787231291.417701, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350357255778305
1787231291.446440, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350357284514456
1787231291.446631, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350357284707961
1787231291.447685, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350357285759114
1787231292.341546, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350358179687308
1787231294.122881, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350359960972428
1787231294.123765, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350359961830125
1787231294.123801, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350359961860909
1787231294.124425, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350359962512430
1787231294.124642, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350359962710046
1787231294.124762, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350359962837327
1787231294.126032, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350359964105728
1787231294.126292, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350359964368033
1787231294.126765, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350359964834241
1787231294.687302, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350360525468970
1787231295.100872, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 300879047382616637656382137327288054331, 1787231295.100484, 1, 27, 9350360938993319
1787231295.101619, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350360939743640
1787231295.103308, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350360941420907
1787231295.103722, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350360941827131
1787231295.121891, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350360960028901
1787231295.122295, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350360960373877
1787231295.123110, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350360961187126
1787231296.341013, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350362179106929
1787231296.341353, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350362179415985
1787231296.341387, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350362179447601
1787231296.342346, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350362180438995
1787231296.342555, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350362180664147
1787231296.343149, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350362181229108
1787231296.343278, Self-RAG Monolith (multi-hop), End stage, run, start, 9350362181358500
1787231296.347217, Self-RAG Monolith (multi-hop), End stage, run, end, 9350362185302281
1787231296.347486, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 169388106990063228612884497325611714655, 1787231256.609528, 1, 21, 9350362185562234
1787231296.940460, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350362778581618
1787231298.169456, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 22, 9350364007545168
1787231298.169619, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350364007691232
1787231298.170519, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350364008592017
1787231298.171086, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350364009169954
1787231298.189005, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350364027075803
1787231298.189503, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350364027581036
1787231298.189980, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350364028052604
1787231298.663046, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350364501165135
1787231300.590050, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 9350366428138047
1787231300.590750, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350366428815936
1787231300.590788, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350366428848736
1787231300.591643, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350366429733666
1787231300.591872, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350366429940514
1787231300.592024, Self-RAG Monolith (multi-hop), End stage, run, start, 9350366430099090
1787231300.592423, Self-RAG Monolith (multi-hop), End stage, run, end, 9350366430492259
1787231300.592664, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 130908636261179938768464421976706734441, 1787231288.979733, 1, 26, 9350366430740467
1787231300.594339, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350366432423829
1787231301.576660, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350367414787778
1787231303.239225, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350369077318361
1787231303.240737, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350369078824284
1787231303.250199, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350369088300345
1787231303.241371, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350369079483212
1787231303.251033, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350369089115210
1787231303.251301, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350369089378411
1787231303.253520, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350369091606110
1787231303.253805, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350369091880414
1787231303.254536, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350369092608335
1787231303.988693, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350369826916069
1787231304.445205, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 120821135738801418863780439546041172458, 1787231304.444805, 1, 28, 9350370283325189
1787231304.445808, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350370283925110
1787231304.446922, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350370285042680
1787231304.447571, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350370285672857
1787231304.461535, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350370299612829
1787231304.461879, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350370299957277
1787231304.462345, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350370300417454
1787231305.723739, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350371561831865
1787231305.724010, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350371562102522
1787231305.724892, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350371562964971
1787231305.724962, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350371563023643
1787231305.725933, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350371564094493
1787231305.726246, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350371564314285
1787231305.726352, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350371564425805
1787231305.727324, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350371565396399
1787231306.329835, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350372168056062
1787231306.851472, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 9, 9350372689560364
1787231306.851644, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350372689717932
1787231306.852435, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350372690503213
1787231306.852482, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350372690542925
1787231306.853204, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350372691290782
1787231306.878588, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350372716692866
1787231306.878859, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350372716945955
1787231306.879783, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350372717857492
1787231307.929715, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350373767898283
1787231309.623492, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350375461582114
1787231309.623665, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350375461738802
1787231309.624641, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350375462715460
1787231309.624716, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350375462777348
1787231309.625404, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350375463495461
1787231309.626555, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350375464642246
1787231309.626711, Self-RAG Monolith (multi-hop), End stage, run, start, 9350375464795191
1787231309.629609, Self-RAG Monolith (multi-hop), End stage, run, end, 9350375467696571
1787231309.629984, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 204210042832468480856933320244876061854, 1787231259.369798, 1, 22, 9350375468064299
1787231310.099179, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350375937315826
1787231310.634051, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9350376472143655
1787231310.634225, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350376472298295
1787231310.634430, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350376472497879
1787231310.635294, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350376473376761
1787231310.657631, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350376495711000
1787231310.657872, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350376495949752
1787231310.658301, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350376496372121
1787231311.323876, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350377161973543
1787231313.207275, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 34, 9350379045362229
1787231313.208278, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350379046358375
1787231313.208412, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350379046474327
1787231313.208724, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350379046816215
1787231313.208972, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350379047041480
1787231313.209253, Self-RAG Monolith (multi-hop), End stage, run, start, 9350379047328344
1787231313.209870, Self-RAG Monolith (multi-hop), End stage, run, end, 9350379047942713
1787231313.210152, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 120821135738801418863780439546041172458, 1787231304.444805, 1, 28, 9350379048227193
1787231313.212275, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350379050351836
1787231314.352428, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350380190628848
1787231316.124507, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350381962619370
1787231316.125850, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350381963938875
1787231316.125963, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350381964024812
1787231316.126675, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350381964764637
1787231316.126888, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350381964956781
1787231316.127023, Self-RAG Monolith (multi-hop), End stage, run, start, 9350381965101165
1787231316.127354, Self-RAG Monolith (multi-hop), End stage, run, end, 9350381965423374
1787231316.127442, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 210507736697141913892896191832182065883, 1787231273.922205, 1, 24, 9350381965512206
1787231316.130559, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350381968653714
1787231317.194463, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350383032630863
1787231318.584904, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 123065259060450280766696879527605875451, 1787231318.584419, 1, 29, 9350384423044192
1787231318.586209, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350384424313617
1787231318.586924, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350384424986450
1787231318.587175, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350384425271395
1787231318.601257, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350384439335447
1787231318.601563, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350384439640423
1787231318.602137, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350384440208664
1787231318.943367, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 30, 9350384781458672
1787231318.943738, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350384781802448
1787231318.943773, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350384781833776
1787231318.944161, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350384782252209
1787231318.944392, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350384782460081
1787231318.944507, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, start, 9350384782583793
1787231318.945511, Self-RAG Monolith (multi-hop), Query rewrite formatter, run, end, 9350384783584499
1787231318.946201, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, start, 9350384784277652
1787231318.946672, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350384784743684
1787231319.552518, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350385390718391
1787231320.400558, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 334550332410961655082481775254469755329, 1787231320.400039, 1, 30, 9350386238650165
1787231320.401289, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350386239377286
1787231320.402590, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350386240673240
1787231320.402956, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350386241031416
1787231320.416802, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350386254876444
1787231320.416901, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350386254979500
1787231320.417425, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350386255492285
1787231321.633172, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 35, 9350387471263531
1787231321.633448, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, start, 9350387471538875
1787231321.634564, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350387472636653
1787231321.644314, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350387482401419
1787231321.635199, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350387473292638
1787231321.645401, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350387483502493
1787231321.646783, Self-RAG Monolith (multi-hop), End stage, run, start, 9350387484864591
1787231321.647546, Self-RAG Monolith (multi-hop), End stage, run, end, 9350387485616704
1787231321.647806, Self-RAG Monolith (multi-hop), pipeline - val, run, end, 123065259060450280766696879527605875451, 1787231318.584419, 1, 29, 9350387485877744
1787231321.860368, Self-RAG Monolith (multi-hop), pipeline - val, run, start, 123778331437742242951174049015093122280, 1787231321.859870, 1, 31, 9350387698603441
1787231321.861304, Self-RAG Monolith (multi-hop), Question dataloader, run, start, 9350387699387298
1787231321.862195, Self-RAG Monolith (multi-hop), Question dataloader, run, end, 9350387700278948
1787231321.862318, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350387700392180
1787231321.878240, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350387716407579
1787231321.879155, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350387717229020
1787231321.879592, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350387717654860
1787231322.269779, Self-RAG Monolith (multi-hop), Query rewrite LLM, first_token, end, 9350388107875293
1787231322.817386, Self-RAG Monolith (multi-hop), Query rewrite LLM, n_generated_tokens, 10, 9350388655479487
1787231322.817560, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, start, 9350388655633791
1787231322.818406, Self-RAG Monolith (multi-hop), Query rewrite LLM, run, end, 9350388656478512
1787231322.819365, Self-RAG Monolith (multi-hop), Document retriever, run, start, 9350388657453025
1787231322.837712, Self-RAG Monolith (multi-hop), Document retriever, run, end, 9350388675792588
1787231322.838242, Self-RAG Monolith (multi-hop), Monolith formatter, run, start, 9350388676321740
1787231322.838706, Self-RAG Monolith (multi-hop), Monolith formatter, run, end, 9350388676779821
1787231323.362734, Self-RAG Monolith (multi-hop), Monolith LLM, first_token, end, 9350389200857502
1787231325.529837, Self-RAG Monolith (multi-hop), Monolith LLM, n_generated_tokens, 37, 9350391367946572
1787231325.530368, Self-RAG Monolith (multi-hop), Monolith LLM, run, end, 9350391368433981
1787231325.530407, Self-RAG Monolith (multi-hop), Monolith LLM, run, start, 9350391368467261
1787231325.530915, Self-RAG Monolith (multi-hop), Monolith router, run, start, 9350391369055646
1787231325.531278, Self-RAG Monolith (multi-hop), Monolith router, run, end, 9350391369346302
1787231325.531487, Self-RAG Monolith (multi-hop), End stage, run, start, 9350391369566319
1787231325.531856, Self-RAG Monolith (multi-hop), End stage, run, end, 9350391369927391
