1787206136.740191, Self-RAG Monolith 4B, pipeline, prepare, start, 54085912686500
1787206457.548684, Self-RAG Monolith 4B, Monolith router, run, end, 54406718650875
1787206457.548869, Self-RAG Monolith 4B, End stage, run, start, 54406718836875
1787206457.549881, Self-RAG Monolith 4B, End stage, run, end, 54406719852291
1787206457.550008, Self-RAG Monolith 4B, pipeline - val, run, end, 297047209528652416050248477798478705229, 1787206452.478571, 1, 30, 54406719974916
1787206464.979215, Self-RAG Monolith 4B, pipeline - val, run, start, 174421698128186103710926821760892543913, 1787206464.978633, 1, 31, 54414149223750
1787206464.980211, Self-RAG Monolith 4B, Question dataloader, run, start, 54414150158125
1787206464.982945, Self-RAG Monolith 4B, Question dataloader, run, end, 54414152880375
1787206464.983393, Self-RAG Monolith 4B, Document retriever, run, start, 54414153368791
1787206465.054189, Self-RAG Monolith 4B, Document retriever, run, end, 54414224114000
1787206465.054359, Self-RAG Monolith 4B, Monolith formatter, run, start, 54414224272166
1787206465.054914, Self-RAG Monolith 4B, Monolith formatter, run, end, 54414224824750
1787206465.055018, Self-RAG Monolith 4B, Monolith LLM, run, start, 54414224927333
1787206465.055140, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54414225049416
1787206466.921690, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54416091602458
1787206467.670092, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 36, 54416840001958
1787206467.670257, Self-RAG Monolith 4B, Monolith LLM, run, end, 54416840146083
1787206467.670420, Self-RAG Monolith 4B, Monolith router, run, start, 54416840311541
1787206467.670552, Self-RAG Monolith 4B, Monolith router, run, end, 54416840440833
1787206467.670689, Self-RAG Monolith 4B, End stage, run, start, 54416840578916
1787206467.671534, Self-RAG Monolith 4B, End stage, run, end, 54416841423375
1787206467.671583, Self-RAG Monolith 4B, pipeline - val, run, end, 174421698128186103710926821760892543913, 1787206464.978633, 1, 31, 54416841471541
1787206470.675130, Self-RAG Monolith 4B, pipeline - val, run, start, 271440646465431307903729228746334559927, 1787206470.674918, 1, 32, 54419845027583
1787206470.675427, Self-RAG Monolith 4B, Question dataloader, run, start, 54419845301083
1787206470.675870, Self-RAG Monolith 4B, Question dataloader, run, end, 54419845742541
1787206470.676018, Self-RAG Monolith 4B, Document retriever, run, start, 54419845892833
1787206470.725919, Self-RAG Monolith 4B, Document retriever, run, end, 54419895802458
1787206470.726054, Self-RAG Monolith 4B, Monolith formatter, run, start, 54419895921916
1787206470.726491, Self-RAG Monolith 4B, Monolith formatter, run, end, 54419896362166
1787206470.726644, Self-RAG Monolith 4B, Monolith LLM, run, start, 54419896511791
1787206470.726753, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54419896618791
1787206472.020856, Self-RAG Monolith 4B, pipeline - val, run, start, 336415716846758071384327040550642549481, 1787206472.020768, 1, 33, 54421190729083
1787206472.021392, Self-RAG Monolith 4B, Question dataloader, run, start, 54421191249208
1787206472.021588, Self-RAG Monolith 4B, Question dataloader, run, end, 54421191444625
1787206472.021708, Self-RAG Monolith 4B, Document retriever, run, start, 54421191567416
1787206472.102101, Self-RAG Monolith 4B, Document retriever, run, end, 54421271976833
1787206472.102236, Self-RAG Monolith 4B, Monolith formatter, run, start, 54421272094583
1787206472.103080, Self-RAG Monolith 4B, Monolith formatter, run, end, 54421272942666
1787206472.598514, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54421768385416
1787206473.094145, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 54422264016458
1787206473.094325, Self-RAG Monolith 4B, Monolith LLM, run, end, 54422264176666
1787206473.094484, Self-RAG Monolith 4B, Monolith LLM, run, start, 54422264338750
1787206473.094544, Self-RAG Monolith 4B, Monolith router, run, start, 54422264394375
1787206473.094707, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54422264557291
1787206473.094864, Self-RAG Monolith 4B, Monolith router, run, end, 54422264714250
1787206473.095001, Self-RAG Monolith 4B, End stage, run, start, 54422264850666
1787206473.095972, Self-RAG Monolith 4B, End stage, run, end, 54422265824791
1787206473.096100, Self-RAG Monolith 4B, pipeline - val, run, end, 271440646465431307903729228746334559927, 1787206470.674918, 1, 32, 54422265955250
1787206475.247128, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54424416983083
1787206475.747934, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 54424917783166
1787206475.748111, Self-RAG Monolith 4B, Monolith LLM, run, end, 54424917943833
1787206475.748281, Self-RAG Monolith 4B, Monolith router, run, start, 54424918118583
1787206475.748499, Self-RAG Monolith 4B, Monolith router, run, end, 54424918331500
1787206475.748712, Self-RAG Monolith 4B, End stage, run, start, 54424918544666
1787206475.749611, Self-RAG Monolith 4B, End stage, run, end, 54424919443208
1787206475.749677, Self-RAG Monolith 4B, pipeline - val, run, end, 336415716846758071384327040550642549481, 1787206472.020768, 1, 33, 54424919507333
1787206503.094375, Self-RAG Monolith 4B, pipeline - val, run, start, 18850928999889531430835271055813393412, 1787206503.093903, 1, 34, 54452264108125
1787206503.095294, Self-RAG Monolith 4B, Question dataloader, run, start, 54452264947750
1787206503.097518, Self-RAG Monolith 4B, Question dataloader, run, end, 54452267171875
1787206503.097779, Self-RAG Monolith 4B, Document retriever, run, start, 54452267411166
1787206503.172198, Self-RAG Monolith 4B, Document retriever, run, end, 54452341842541
1787206503.172401, Self-RAG Monolith 4B, Monolith formatter, run, start, 54452342029375
1787206503.172699, Self-RAG Monolith 4B, Monolith formatter, run, end, 54452342324125
1787206503.172832, Self-RAG Monolith 4B, Monolith LLM, run, start, 54452342459166
1787206503.172924, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54452342548750
1787206505.318360, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54454488013875
1787206505.814354, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 54454983976333
1787206505.814590, Self-RAG Monolith 4B, Monolith LLM, run, end, 54454984201250
1787206505.814758, Self-RAG Monolith 4B, Monolith router, run, start, 54454984364833
1787206505.815230, Self-RAG Monolith 4B, Monolith router, run, end, 54454984835291
1787206505.815492, Self-RAG Monolith 4B, End stage, run, start, 54454985098791
1787206505.816324, Self-RAG Monolith 4B, End stage, run, end, 54454985931708
1787206505.816420, Self-RAG Monolith 4B, pipeline - val, run, end, 18850928999889531430835271055813393412, 1787206503.093903, 1, 34, 54454986030833
1787206513.919045, Self-RAG Monolith 4B, pipeline - val, run, start, 132130452288997190920786342022318952153, 1787206513.918662, 1, 35, 54463088685958
1787206513.919968, Self-RAG Monolith 4B, Question dataloader, run, start, 54463089542458
1787206513.921264, Self-RAG Monolith 4B, Question dataloader, run, end, 54463090820750
1787206513.921499, Self-RAG Monolith 4B, Document retriever, run, start, 54463091054500
1787206513.975099, Self-RAG Monolith 4B, Document retriever, run, end, 54463144655583
1787206513.975221, Self-RAG Monolith 4B, Monolith formatter, run, start, 54463144765250
1787206513.975670, Self-RAG Monolith 4B, Monolith formatter, run, end, 54463145216875
1787206513.975819, Self-RAG Monolith 4B, Monolith LLM, run, start, 54463145363791
1787206513.975919, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54463145463500
1787206516.571998, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54465741544166
1787206517.071271, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 54466240825333
1787206517.071550, Self-RAG Monolith 4B, Monolith LLM, run, end, 54466241073708
1787206517.071756, Self-RAG Monolith 4B, Monolith router, run, start, 54466241283000
1787206517.072040, Self-RAG Monolith 4B, Monolith router, run, end, 54466241565375
1787206517.072237, Self-RAG Monolith 4B, End stage, run, start, 54466241763791
1787206517.074587, Self-RAG Monolith 4B, End stage, run, end, 54466244111041
1787206517.074685, Self-RAG Monolith 4B, pipeline - val, run, end, 132130452288997190920786342022318952153, 1787206513.918662, 1, 35, 54466244211416
1787206528.776605, Self-RAG Monolith 4B, pipeline - val, run, start, 292445454885952865368570409514500804381, 1787206528.776102, 1, 36, 54477946180041
1787206528.777578, Self-RAG Monolith 4B, Question dataloader, run, start, 54477947044250
1787206528.778927, Self-RAG Monolith 4B, Question dataloader, run, end, 54477948387208
1787206528.779361, Self-RAG Monolith 4B, Document retriever, run, start, 54477948819916
1787206528.835382, Self-RAG Monolith 4B, Document retriever, run, end, 54478004830875
1787206528.835580, Self-RAG Monolith 4B, Monolith formatter, run, start, 54478005017791
1787206528.836017, Self-RAG Monolith 4B, Monolith formatter, run, end, 54478005451958
1787206528.836184, Self-RAG Monolith 4B, Monolith LLM, run, start, 54478005620541
1787206528.836274, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54478005706208
1787206531.135651, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54480305086541
1787206531.632295, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 54480801730000
1787206531.632503, Self-RAG Monolith 4B, Monolith LLM, run, end, 54480801917416
1787206531.632676, Self-RAG Monolith 4B, Monolith router, run, start, 54480802094416
1787206531.632870, Self-RAG Monolith 4B, Monolith router, run, end, 54480802285583
1787206531.633022, Self-RAG Monolith 4B, End stage, run, start, 54480802437500
1787206531.634938, Self-RAG Monolith 4B, End stage, run, end, 54480804352250
1787206531.635023, Self-RAG Monolith 4B, pipeline - val, run, end, 292445454885952865368570409514500804381, 1787206528.776102, 1, 36, 54480804437458
1787206532.806611, Self-RAG Monolith 4B, pipeline - val, run, start, 168892768338811033328864744387787292079, 1787206532.806374, 1, 37, 54481976044125
1787206532.807003, Self-RAG Monolith 4B, Question dataloader, run, start, 54481976426833
1787206532.807744, Self-RAG Monolith 4B, Question dataloader, run, end, 54481977168791
1787206532.808000, Self-RAG Monolith 4B, Document retriever, run, start, 54481977418875
1787206532.879676, Self-RAG Monolith 4B, Document retriever, run, end, 54482049089000
1787206532.879830, Self-RAG Monolith 4B, Monolith formatter, run, start, 54482049241375
1787206532.880242, Self-RAG Monolith 4B, Monolith formatter, run, end, 54482049652250
1787206532.880378, Self-RAG Monolith 4B, Monolith LLM, run, start, 54482049782375
1787206532.880452, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54482049854041
1787206534.951734, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54484121141166
1787206535.451696, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 54484621111166
1787206535.452057, Self-RAG Monolith 4B, Monolith LLM, run, end, 54484621447750
1787206535.452267, Self-RAG Monolith 4B, Monolith router, run, start, 54484621655291
1787206535.452472, Self-RAG Monolith 4B, Monolith router, run, end, 54484621860458
1787206535.452657, Self-RAG Monolith 4B, End stage, run, start, 54484622045125
1787206535.453926, Self-RAG Monolith 4B, End stage, run, end, 54484623313666
1787206535.454022, Self-RAG Monolith 4B, pipeline - val, run, end, 168892768338811033328864744387787292079, 1787206532.806374, 1, 37, 54484623408291
1787206546.704405, Self-RAG Monolith 4B, pipeline - val, run, start, 313278493048951711673530861910919983448, 1787206546.703961, 1, 38, 54495873797208
1787206546.705338, Self-RAG Monolith 4B, Question dataloader, run, start, 54495874667416
1787206546.706416, Self-RAG Monolith 4B, Question dataloader, run, end, 54495875726041
1787206546.706640, Self-RAG Monolith 4B, Document retriever, run, start, 54495875959041
1787206546.756760, Self-RAG Monolith 4B, Document retriever, run, end, 54495926070250
1787206546.756954, Self-RAG Monolith 4B, Monolith formatter, run, start, 54495926258625
1787206546.757287, Self-RAG Monolith 4B, Monolith formatter, run, end, 54495926590083
1787206546.757415, Self-RAG Monolith 4B, Monolith LLM, run, start, 54495926716166
1787206546.757549, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54495926851625
1787206549.207931, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54498377230375
1787206549.704360, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 54498873657333
1787206549.704542, Self-RAG Monolith 4B, Monolith LLM, run, end, 54498873820750
1787206549.704685, Self-RAG Monolith 4B, Monolith router, run, start, 54498873963375
1787206549.704863, Self-RAG Monolith 4B, Monolith router, run, end, 54498874144000
1787206549.705056, Self-RAG Monolith 4B, End stage, run, start, 54498874336291
1787206549.706926, Self-RAG Monolith 4B, End stage, run, end, 54498876204583
1787206549.707009, Self-RAG Monolith 4B, pipeline - val, run, end, 313278493048951711673530861910919983448, 1787206546.703961, 1, 38, 54498876288833
1787206571.138724, Self-RAG Monolith 4B, pipeline - val, run, start, 15530357793950057795188674289641269570, 1787206571.138298, 1, 39, 54520307944500
1787206571.139738, Self-RAG Monolith 4B, Question dataloader, run, start, 54520308887583
1787206571.141215, Self-RAG Monolith 4B, Question dataloader, run, end, 54520310343750
1787206571.141486, Self-RAG Monolith 4B, Document retriever, run, start, 54520310614375
1787206571.198363, Self-RAG Monolith 4B, Document retriever, run, end, 54520367492583
1787206571.198490, Self-RAG Monolith 4B, Monolith formatter, run, start, 54520367611000
1787206571.198841, Self-RAG Monolith 4B, Monolith formatter, run, end, 54520367960750
1787206571.198992, Self-RAG Monolith 4B, Monolith LLM, run, start, 54520368111041
1787206571.199086, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54520368203875
1787206573.559087, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54522728204416
1787206574.342556, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 38, 54523511682541
1787206574.342820, Self-RAG Monolith 4B, Monolith LLM, run, end, 54523511915541
1787206574.342993, Self-RAG Monolith 4B, Monolith router, run, start, 54523512092416
1787206574.343208, Self-RAG Monolith 4B, Monolith router, run, end, 54523512303208
1787206574.343388, Self-RAG Monolith 4B, End stage, run, start, 54523512484583
1787206574.345566, Self-RAG Monolith 4B, End stage, run, end, 54523514659750
1787206574.345651, Self-RAG Monolith 4B, pipeline - val, run, end, 15530357793950057795188674289641269570, 1787206571.138298, 1, 39, 54523514746083
1787206587.230320, Self-RAG Monolith 4B, pipeline - val, run, start, 259063541604217342275379852095079648602, 1787206587.229936, 1, 40, 54536399411458
1787206587.231267, Self-RAG Monolith 4B, Question dataloader, run, start, 54536400298166
1787206587.232289, Self-RAG Monolith 4B, Question dataloader, run, end, 54536401299750
1787206587.232509, Self-RAG Monolith 4B, Document retriever, run, start, 54536401517791
1787206587.315827, Self-RAG Monolith 4B, Document retriever, run, end, 54536484835375
1787206587.315976, Self-RAG Monolith 4B, Monolith formatter, run, start, 54536484975166
1787206587.316336, Self-RAG Monolith 4B, Monolith formatter, run, end, 54536485334583
1787206587.316482, Self-RAG Monolith 4B, Monolith LLM, run, start, 54536485480875
1787206587.316558, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54536485556166
1787206590.160779, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54539329798541
1787206590.617215, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 22, 54539786208583
1787206590.617404, Self-RAG Monolith 4B, Monolith LLM, run, end, 54539786377125
1787206590.617588, Self-RAG Monolith 4B, Monolith router, run, start, 54539786565416
1787206590.617818, Self-RAG Monolith 4B, Monolith router, run, end, 54539786793833
1787206590.618021, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 54539787004083
1787206590.619505, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 54539788479208
1787206590.619700, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 54539788672916
1787206590.619779, Self-RAG Monolith 4B, Query rewrite LLM, first_token, start, 54539788751375
1787206592.363573, Self-RAG Monolith 4B, Query rewrite LLM, first_token, end, 54541532551833
1787206592.573802, Self-RAG Monolith 4B, Query rewrite LLM, n_generated_tokens, 10, 54541742782708
1787206592.574001, Self-RAG Monolith 4B, Query rewrite LLM, run, end, 54541742963666
1787206592.574218, Self-RAG Monolith 4B, Document retriever, run, start, 54541743178458
1787206592.613728, Self-RAG Monolith 4B, Document retriever, run, end, 54541782701291
1787206592.613906, Self-RAG Monolith 4B, Monolith formatter, run, start, 54541782867875
1787206592.614240, Self-RAG Monolith 4B, Monolith formatter, run, end, 54541783198958
1787206592.614355, Self-RAG Monolith 4B, Monolith LLM, run, start, 54541783313458
1787206592.614459, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54541783414458
1787206595.402759, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54544571748041
1787206595.875926, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 22, 54545044908583
1787206595.876370, Self-RAG Monolith 4B, Monolith LLM, run, end, 54545045304750
1787206595.876696, Self-RAG Monolith 4B, Monolith router, run, start, 54545045646083
1787206595.877389, Self-RAG Monolith 4B, Monolith router, run, end, 54545046330583
1787206595.877636, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 54545046571583
1787206595.878703, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 54545047643750
1787206595.878843, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 54545047784833
1787206595.879016, Self-RAG Monolith 4B, Query rewrite LLM, first_token, start, 54545047950583
1787206597.631665, Self-RAG Monolith 4B, Query rewrite LLM, first_token, end, 54546800610333
1787206597.841937, Self-RAG Monolith 4B, Query rewrite LLM, n_generated_tokens, 10, 54547010882791
1787206597.842161, Self-RAG Monolith 4B, Query rewrite LLM, run, end, 54547011082708
1787206597.842402, Self-RAG Monolith 4B, Document retriever, run, start, 54547011331958
1787206598.095312, Self-RAG Monolith 4B, Document retriever, run, end, 54547264240291
1787206598.095477, Self-RAG Monolith 4B, Monolith formatter, run, start, 54547264395583
1787206598.095775, Self-RAG Monolith 4B, Monolith formatter, run, end, 54547264692500
1787206598.095892, Self-RAG Monolith 4B, Monolith LLM, run, start, 54547264807583
1787206598.096002, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54547264918875
1787206600.867091, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54550036007583
1787206601.325139, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 22, 54550494054125
1787206601.325334, Self-RAG Monolith 4B, Monolith LLM, run, end, 54550494228791
1787206601.325508, Self-RAG Monolith 4B, Monolith router, run, start, 54550494407083
1787206601.325724, Self-RAG Monolith 4B, Monolith router, run, end, 54550494618125
1787206601.325932, Self-RAG Monolith 4B, End stage, run, start, 54550494835916
1787206601.327943, Self-RAG Monolith 4B, End stage, run, end, 54550496836750
1787206601.328032, Self-RAG Monolith 4B, pipeline - val, run, end, 259063541604217342275379852095079648602, 1787206587.229936, 1, 40, 54550496932250
1787206601.826393, Self-RAG Monolith 4B, pipeline - val, run, start, 133570517751817290190748568339880965011, 1787206601.825875, 1, 41, 54550995365208
1787206601.827302, Self-RAG Monolith 4B, Question dataloader, run, start, 54550996217625
1787206601.829628, Self-RAG Monolith 4B, Question dataloader, run, end, 54550998545125
1787206601.829924, Self-RAG Monolith 4B, Document retriever, run, start, 54550998832750
1787206601.905739, Self-RAG Monolith 4B, Document retriever, run, end, 54551074637875
1787206601.905908, Self-RAG Monolith 4B, Monolith formatter, run, start, 54551074799375
1787206601.906191, Self-RAG Monolith 4B, Monolith formatter, run, end, 54551075089458
1787206601.906343, Self-RAG Monolith 4B, Monolith LLM, run, start, 54551075233500
1787206601.906426, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54551075314666
1787206602.804097, Self-RAG Monolith 4B, pipeline - val, run, start, 293587490366826075193307752414713417010, 1787206602.803970, 1, 42, 54551972995083
1787206602.804299, Self-RAG Monolith 4B, Question dataloader, run, start, 54551973182083
1787206602.804633, Self-RAG Monolith 4B, Question dataloader, run, end, 54551973515125
1787206602.804713, Self-RAG Monolith 4B, Document retriever, run, start, 54551973593375
1787206602.895249, Self-RAG Monolith 4B, Document retriever, run, end, 54552064145958
1787206602.895414, Self-RAG Monolith 4B, Monolith formatter, run, start, 54552064299250
1787206602.895862, Self-RAG Monolith 4B, Monolith formatter, run, end, 54552064743916
1787206603.792909, Self-RAG Monolith 4B, pipeline - val, run, start, 274717014833011092209587043543738787575, 1787206603.792785, 1, 43, 54552961826958
1787206603.793446, Self-RAG Monolith 4B, Question dataloader, run, start, 54552962322166
1787206603.793666, Self-RAG Monolith 4B, Question dataloader, run, end, 54552962542000
1787206603.793770, Self-RAG Monolith 4B, Document retriever, run, start, 54552962644291
1787206603.858397, Self-RAG Monolith 4B, Document retriever, run, end, 54553027275833
1787206603.858517, Self-RAG Monolith 4B, Monolith formatter, run, start, 54553027392250
1787206603.858746, Self-RAG Monolith 4B, Monolith formatter, run, end, 54553027618500
1787206604.861191, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54554030079541
1787206605.404444, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 54554573328250
1787206605.404633, Self-RAG Monolith 4B, Monolith LLM, run, end, 54554573496666
1787206605.404794, Self-RAG Monolith 4B, Monolith LLM, run, start, 54554573660166
1787206605.404852, Self-RAG Monolith 4B, Monolith router, run, start, 54554573714583
1787206605.405000, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54554573865833
1787206605.405175, Self-RAG Monolith 4B, Monolith router, run, end, 54554574039625
1787206605.405345, Self-RAG Monolith 4B, End stage, run, start, 54554574208458
1787206605.406355, Self-RAG Monolith 4B, End stage, run, end, 54554575217916
1787206605.406496, Self-RAG Monolith 4B, pipeline - val, run, end, 133570517751817290190748568339880965011, 1787206601.825875, 1, 41, 54554575361208
1787206607.075228, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54556244095083
1787206607.591939, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 25, 54556760810250
1787206607.592148, Self-RAG Monolith 4B, Monolith LLM, run, end, 54556760995916
1787206607.592361, Self-RAG Monolith 4B, Monolith LLM, run, start, 54556761214041
1787206607.592436, Self-RAG Monolith 4B, Monolith router, run, start, 54556761288375
1787206607.592584, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54556761431208
1787206607.592801, Self-RAG Monolith 4B, Monolith router, run, end, 54556761650791
1787206607.593127, Self-RAG Monolith 4B, End stage, run, start, 54556762006958
1787206607.593734, Self-RAG Monolith 4B, End stage, run, end, 54556762587041
1787206607.593941, Self-RAG Monolith 4B, pipeline - val, run, end, 293587490366826075193307752414713417010, 1787206602.803970, 1, 42, 54556762805083
1787206609.915528, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54559084377375
1787206610.473641, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 27, 54559642487916
1787206610.473848, Self-RAG Monolith 4B, Monolith LLM, run, end, 54559642674125
1787206610.474024, Self-RAG Monolith 4B, Monolith router, run, start, 54559642850250
1787206610.474203, Self-RAG Monolith 4B, Monolith router, run, end, 54559643028000
1787206610.474362, Self-RAG Monolith 4B, End stage, run, start, 54559643188000
1787206610.475454, Self-RAG Monolith 4B, End stage, run, end, 54559644279958
1787206610.475546, Self-RAG Monolith 4B, pipeline - val, run, end, 274717014833011092209587043543738787575, 1787206603.792785, 1, 43, 54559644370375
1787206616.132130, Self-RAG Monolith 4B, pipeline - val, run, start, 238576017756492288622560945557781177382, 1787206616.131753, 1, 44, 54565301005750
1787206616.133123, Self-RAG Monolith 4B, Question dataloader, run, start, 54565301934500
1787206616.134257, Self-RAG Monolith 4B, Question dataloader, run, end, 54565303061916
1787206616.134694, Self-RAG Monolith 4B, Document retriever, run, start, 54565303503250
1787206616.197989, Self-RAG Monolith 4B, Document retriever, run, end, 54565366783125
1787206616.198185, Self-RAG Monolith 4B, Monolith formatter, run, start, 54565366970375
1787206616.198513, Self-RAG Monolith 4B, Monolith formatter, run, end, 54565367296041
1787206616.198638, Self-RAG Monolith 4B, Monolith LLM, run, start, 54565367419166
1787206616.198731, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54565367514000
1787206618.633116, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54567801899125
1787206619.089556, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 22, 54568258347958
1787206619.089835, Self-RAG Monolith 4B, Monolith LLM, run, end, 54568258596375
1787206619.090025, Self-RAG Monolith 4B, Monolith router, run, start, 54568258790166
1787206619.090259, Self-RAG Monolith 4B, Monolith router, run, end, 54568259019541
1787206619.090419, Self-RAG Monolith 4B, Query rewrite formatter, run, start, 54568259185041
1787206619.091959, Self-RAG Monolith 4B, Query rewrite formatter, run, end, 54568260721250
1787206619.092134, Self-RAG Monolith 4B, Query rewrite LLM, run, start, 54568260895833
1787206619.092222, Self-RAG Monolith 4B, Query rewrite LLM, first_token, start, 54568260981416
1787206620.838451, Self-RAG Monolith 4B, Query rewrite LLM, first_token, end, 54570007216625
1787206620.929009, Self-RAG Monolith 4B, pipeline - val, run, start, 38015726966368434010013722708724465242, 1787206620.928893, 1, 45, 54570097770250
1787206620.929241, Self-RAG Monolith 4B, Question dataloader, run, start, 54570097991375
1787206620.929538, Self-RAG Monolith 4B, Question dataloader, run, end, 54570098285500
1787206620.929693, Self-RAG Monolith 4B, Document retriever, run, start, 54570098442500
1787206620.976262, Self-RAG Monolith 4B, Document retriever, run, end, 54570145028875
1787206620.976500, Self-RAG Monolith 4B, Monolith formatter, run, start, 54570145248541
1787206620.976854, Self-RAG Monolith 4B, Monolith formatter, run, end, 54570145603375
1787206620.977016, Self-RAG Monolith 4B, Monolith LLM, run, start, 54570145767041
1787206621.152166, Self-RAG Monolith 4B, Query rewrite LLM, n_generated_tokens, 15, 54570320926416
1787206621.152334, Self-RAG Monolith 4B, Query rewrite LLM, run, end, 54570321079458
1787206621.152371, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54570321120833
1787206621.152523, Self-RAG Monolith 4B, Document retriever, run, start, 54570321270791
1787206621.354179, Self-RAG Monolith 4B, Document retriever, run, end, 54570522943708
1787206621.354304, Self-RAG Monolith 4B, Monolith formatter, run, start, 54570523047291
1787206621.354659, Self-RAG Monolith 4B, Monolith formatter, run, end, 54570523402541
1787206623.464656, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54572633402125
1787206624.004516, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 54573173260083
1787206624.004754, Self-RAG Monolith 4B, Monolith LLM, run, end, 54573173483250
1787206624.004844, Self-RAG Monolith 4B, Monolith LLM, run, start, 54573173568000
1787206624.005009, Self-RAG Monolith 4B, Monolith router, run, start, 54573173735250
1787206624.005072, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54573173796875
1787206624.005320, Self-RAG Monolith 4B, Monolith router, run, end, 54573174044833
1787206624.005453, Self-RAG Monolith 4B, End stage, run, start, 54573174180541
1787206624.006503, Self-RAG Monolith 4B, End stage, run, end, 54573175228916
1787206624.006658, Self-RAG Monolith 4B, pipeline - val, run, end, 38015726966368434010013722708724465242, 1787206620.928893, 1, 45, 54573175382291
1787206627.371211, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 54576539924916
1787206627.389333, Self-RAG Monolith 4B, pipeline - val, run, start, 265363369406467626892699489401648799537, 1787206627.389229, 1, 46, 54576558043250
1787206627.389498, Self-RAG Monolith 4B, Question dataloader, run, start, 54576558195541
1787206627.389744, Self-RAG Monolith 4B, Question dataloader, run, end, 54576558443916
1787206627.389856, Self-RAG Monolith 4B, Document retriever, run, start, 54576558553041
1787206627.451739, Self-RAG Monolith 4B, Document retriever, run, end, 54576620460541
1787206627.451982, Self-RAG Monolith 4B, Monolith formatter, run, start, 54576620683541
1787206627.452822, Self-RAG Monolith 4B, Monolith formatter, run, end, 54576621520291
1787206627.834887, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 22, 54577003604125
1787206627.835136, Self-RAG Monolith 4B, Monolith LLM, run, end, 54577003836500
1787206627.835271, Self-RAG Monolith 4B, Monolith LLM, run, start, 54577003968500
1787206627.835326, Self-RAG Monolith 4B, Monolith router, run, start, 54577004022750
1787206627.835470, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 54577004165125
