1787480995.151125, Self-RAG Decomposed, pipeline, prepare, start, 165340984973000
1787481252.402122, Self-RAG Decomposed, pipeline - val, run, start, 249135286787394559147444220823204660678, 1787481252.402066, 1, 9, 165598235048666
1787481252.402577, Self-RAG Decomposed, Question dataloader, run, start, 165598235507791
1787481252.414389, Self-RAG Decomposed, Question dataloader, run, end, 165598247310375
1787481252.414470, Self-RAG Decomposed, Document retriever, run, start, 165598247390083
1787481258.246537, Self-RAG Decomposed, Document retriever, run, end, 165604079454000
1787481258.247893, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165604080801583
1787481258.253421, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165604086325708
1787481258.254030, Self-RAG Decomposed, Grader LLM, run, start, 165604086932583
1787481258.418251, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1278, 165604251165916
1787481258.418324, Self-RAG Decomposed, Grader LLM, first_token, start, 165604251226000
1787481284.422211, Self-RAG Decomposed, Grader LLM, first_token, end, 165630255244458
1787481284.472218, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165630305058166
1787481284.475592, Self-RAG Decomposed, Grader LLM, run, end, 165630308421458
1787481284.476084, Self-RAG Decomposed, Grade router, run, start, 165630308912875
1787481284.476756, Self-RAG Decomposed, Grade router, run, end, 165630309583125
1787481284.478058, Self-RAG Decomposed, Answer generator formatter, run, start, 165630310884916
1787481284.480768, Self-RAG Decomposed, Answer generator formatter, run, end, 165630313594125
1787481284.480942, Self-RAG Decomposed, Generator LLM, run, start, 165630314048666
1787481284.669489, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1289, 165630502330750
1787481284.669567, Self-RAG Decomposed, Generator LLM, first_token, start, 165630502390375
1787481288.528060, Self-RAG Decomposed, Generator LLM, first_token, end, 165634361102958
1787481288.579085, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 165634411917458
1787481288.579427, Self-RAG Decomposed, Generator LLM, run, end, 165634412244916
1787481288.580103, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165634412920500
1787481288.585258, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165634418075833
1787481288.585880, Self-RAG Decomposed, Hallucination LLM, run, start, 165634418694833
1787481288.707101, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1246, 165634539922291
1787481288.707149, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165634539960333
1787481292.143709, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165637976754416
1787481292.189818, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165638022633583
1787481292.190488, Self-RAG Decomposed, Hallucination LLM, run, end, 165638023291708
1787481292.190706, Self-RAG Decomposed, Hallucination router, run, start, 165638023511458
1787481292.192077, Self-RAG Decomposed, Hallucination router, run, end, 165638024880541
1787481292.192821, Self-RAG Decomposed, End stage, run, start, 165638025624875
1787481292.195275, Self-RAG Decomposed, End stage, run, end, 165638028079625
1787481292.195314, Self-RAG Decomposed, pipeline - val, run, end, 249135286787394559147444220823204660678, 1787481252.402066, 1, 9, 165638028117208
1787481292.195805, Self-RAG Decomposed, pipeline - val, run, start, 136530617787607306139692670576196968260, 1787481292.195743, 1, 10, 165638028610583
1787481292.196639, Self-RAG Decomposed, Question dataloader, run, start, 165638029450041
1787481292.208348, Self-RAG Decomposed, Question dataloader, run, end, 165638041151375
1787481292.208443, Self-RAG Decomposed, Document retriever, run, start, 165638041245875
1787481297.504073, Self-RAG Decomposed, Document retriever, run, end, 165643336879125
1787481297.504201, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165643336995833
1787481297.509990, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165643342778583
1787481297.510630, Self-RAG Decomposed, Grader LLM, run, start, 165643343417000
1787481297.597329, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 716, 165643430121166
1787481297.597382, Self-RAG Decomposed, Grader LLM, first_token, start, 165643430167458
1787481319.236144, Self-RAG Decomposed, Grader LLM, first_token, end, 165665069084125
1787481319.284485, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165665117221916
1787481319.285049, Self-RAG Decomposed, Grader LLM, run, end, 165665117772708
1787481319.286042, Self-RAG Decomposed, Grade router, run, start, 165665118766041
1787481319.288108, Self-RAG Decomposed, Grade router, run, end, 165665120832666
1787481319.289547, Self-RAG Decomposed, Query rewrite formatter, run, start, 165665122270125
1787481319.292461, Self-RAG Decomposed, Query rewrite formatter, run, end, 165665125184416
1787481319.294120, Self-RAG Decomposed, Query rewrite LLM, run, start, 165665126845583
1787481319.330606, Self-RAG Decomposed, Query rewrite LLM, n_prompt_tokens, 477, 165665163332666
1787481319.330640, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 165665163361208
1787481320.792821, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 165666625785916
1787481321.035993, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 11, 165666868730708
1787481321.036791, Self-RAG Decomposed, Query rewrite LLM, run, end, 165666869512125
1787481321.036960, Self-RAG Decomposed, Document retriever, run, start, 165666869680333
1787481322.641906, Self-RAG Decomposed, Document retriever, run, end, 165668474631583
1787481322.642019, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165668474740375
1787481322.643481, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165668476196916
1787481322.643658, Self-RAG Decomposed, Grader LLM, run, start, 165668476373250
1787481322.701842, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1011, 165668534569291
1787481322.701910, Self-RAG Decomposed, Grader LLM, first_token, start, 165668534621666
1787481352.426642, Self-RAG Decomposed, Grader LLM, first_token, end, 165698259465750
1787481352.482757, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165698315395750
1787481352.483400, Self-RAG Decomposed, Grader LLM, run, end, 165698316026791
1787481352.483858, Self-RAG Decomposed, Grade router, run, start, 165698316482833
1787481352.485301, Self-RAG Decomposed, Grade router, run, end, 165698317926791
1787481352.486035, Self-RAG Decomposed, Query rewrite formatter, run, start, 165698318669750
1787481352.488565, Self-RAG Decomposed, Query rewrite formatter, run, end, 165698321190541
1787481352.489061, Self-RAG Decomposed, Query rewrite LLM, run, start, 165698321691083
1787481352.512221, Self-RAG Decomposed, Query rewrite LLM, n_prompt_tokens, 788, 165698344848166
1787481352.512252, Self-RAG Decomposed, Query rewrite LLM, first_token, start, 165698344874083
1787481354.782689, Self-RAG Decomposed, Query rewrite LLM, first_token, end, 165700615487416
1787481355.022546, Self-RAG Decomposed, Query rewrite LLM, n_generated_tokens, 11, 165700855186833
1787481355.022812, Self-RAG Decomposed, Query rewrite LLM, run, end, 165700855430083
1787481355.023065, Self-RAG Decomposed, Document retriever, run, start, 165700855685958
1787481356.287514, Self-RAG Decomposed, Document retriever, run, end, 165702120138500
1787481356.287607, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165702120224875
1787481356.288759, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165702121371958
1787481356.288868, Self-RAG Decomposed, Grader LLM, run, start, 165702121483333
1787481356.293398, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1011, 165702126012583
1787481356.293427, Self-RAG Decomposed, Grader LLM, first_token, start, 165702126038375
1787481374.204074, Self-RAG Decomposed, Grader LLM, first_token, end, 165720036817125
1787481374.255248, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165720087823208
1787481374.256063, Self-RAG Decomposed, Grader LLM, run, end, 165720088627875
1787481374.256419, Self-RAG Decomposed, Grade router, run, start, 165720088980166
1787481374.257156, Self-RAG Decomposed, Grade router, run, end, 165720089718291
1787481374.258877, Self-RAG Decomposed, End stage, run, start, 165720091444750
1787481374.286364, Self-RAG Decomposed, End stage, run, end, 165720118927458
1787481374.286452, Self-RAG Decomposed, pipeline - val, run, end, 136530617787607306139692670576196968260, 1787481292.195743, 1, 10, 165720119014500
1787481374.287570, Self-RAG Decomposed, pipeline - val, run, start, 292567548983239860796146692383402879680, 1787481374.287496, 1, 11, 165720120139875
1787481374.289872, Self-RAG Decomposed, Question dataloader, run, start, 165720122544166
1787481374.316621, Self-RAG Decomposed, Question dataloader, run, end, 165720149182750
1787481374.316697, Self-RAG Decomposed, Document retriever, run, start, 165720149256083
1787481375.197274, Self-RAG Decomposed, Document retriever, run, end, 165721029843791
1787481375.197369, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165721029929375
1787481375.198245, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165721030802416
1787481375.198323, Self-RAG Decomposed, Grader LLM, run, start, 165721030883875
1787481375.259853, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 732, 165721092421708
1787481375.259918, Self-RAG Decomposed, Grader LLM, first_token, start, 165721092473875
1787481391.047083, Self-RAG Decomposed, Grader LLM, first_token, end, 165736879795083
1787481391.094916, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165736927449250
1787481391.095198, Self-RAG Decomposed, Grader LLM, run, end, 165736927708416
1787481391.095469, Self-RAG Decomposed, Grade router, run, start, 165736927982750
1787481391.097592, Self-RAG Decomposed, Grade router, run, end, 165736930105125
1787481391.098581, Self-RAG Decomposed, Answer generator formatter, run, start, 165736931090791
1787481391.101280, Self-RAG Decomposed, Answer generator formatter, run, end, 165736933791750
1787481391.101865, Self-RAG Decomposed, Generator LLM, run, start, 165736934380041
1787481391.187777, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 743, 165737020297166
1787481391.187832, Self-RAG Decomposed, Generator LLM, first_token, start, 165737020341125
1787481393.562070, Self-RAG Decomposed, Generator LLM, first_token, end, 165739394700875
1787481393.611386, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 165739443901583
1787481393.612544, Self-RAG Decomposed, Generator LLM, run, end, 165739445049333
1787481393.612917, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165739445419916
1787481393.615152, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165739447656000
1787481393.615417, Self-RAG Decomposed, Hallucination LLM, run, start, 165739447922666
1787481393.683998, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 706, 165739516506333
1787481393.684039, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165739516539708
1787481395.865425, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165741698070500
1787481395.914399, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165741746909333
1787481395.915030, Self-RAG Decomposed, Hallucination LLM, run, end, 165741747531458
1787481395.915575, Self-RAG Decomposed, Hallucination router, run, start, 165741748072625
1787481395.916501, Self-RAG Decomposed, Hallucination router, run, end, 165741748999625
1787481395.916651, Self-RAG Decomposed, End stage, run, start, 165741749150916
1787481395.918521, Self-RAG Decomposed, End stage, run, end, 165741751019500
1787481395.918606, Self-RAG Decomposed, pipeline - val, run, end, 292567548983239860796146692383402879680, 1787481374.287496, 1, 11, 165741751102958
1787481395.918827, Self-RAG Decomposed, pipeline - val, run, start, 138618233769729059812889213192344838613, 1787481395.918764, 1, 12, 165741751325666
1787481395.919493, Self-RAG Decomposed, Question dataloader, run, start, 165741751995958
1787481395.931238, Self-RAG Decomposed, Question dataloader, run, end, 165741763735583
1787481395.931351, Self-RAG Decomposed, Document retriever, run, start, 165741763846000
1787481399.859878, Self-RAG Decomposed, Document retriever, run, end, 165745692381750
1787481399.860999, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165745693493541
1787481399.868097, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165745700582833
1787481399.871049, Self-RAG Decomposed, Grader LLM, run, start, 165745703535375
1787481400.109711, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1128, 165745942211375
1787481400.109798, Self-RAG Decomposed, Grader LLM, first_token, start, 165745942281333
1787481423.839073, Self-RAG Decomposed, Grader LLM, first_token, end, 165769671948750
1787481423.887734, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165769720170958
1787481423.888874, Self-RAG Decomposed, Grader LLM, run, end, 165769721292458
1787481423.889351, Self-RAG Decomposed, Grade router, run, start, 165769721765291
1787481423.891379, Self-RAG Decomposed, Grade router, run, end, 165769723794708
1787481423.893048, Self-RAG Decomposed, Answer generator formatter, run, start, 165769725463500
1787481423.908558, Self-RAG Decomposed, Answer generator formatter, run, end, 165769740972541
1787481423.909568, Self-RAG Decomposed, Generator LLM, run, start, 165769741986583
1787481424.093444, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1139, 165769925874833
1787481424.093525, Self-RAG Decomposed, Generator LLM, first_token, start, 165769925936666
1787481427.464916, Self-RAG Decomposed, Generator LLM, first_token, end, 165773297552583
1787481427.514054, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 165773346472958
1787481427.514776, Self-RAG Decomposed, Generator LLM, run, end, 165773347183583
1787481427.515550, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165773347954791
1787481427.519727, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165773352131791
1787481427.519851, Self-RAG Decomposed, Hallucination LLM, run, start, 165773352256791
1787481427.638139, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1104, 165773470556750
1787481427.638209, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165773470610458
1787481430.773290, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165776605895458
1787481430.821418, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165776653826708
1787481430.821683, Self-RAG Decomposed, Hallucination LLM, run, end, 165776654077291
1787481430.821827, Self-RAG Decomposed, Hallucination router, run, start, 165776654225541
1787481430.822546, Self-RAG Decomposed, Hallucination router, run, end, 165776654941416
1787481430.823829, Self-RAG Decomposed, End stage, run, start, 165776656223000
1787481430.827067, Self-RAG Decomposed, End stage, run, end, 165776659460125
1787481430.827143, Self-RAG Decomposed, pipeline - val, run, end, 138618233769729059812889213192344838613, 1787481395.918764, 1, 12, 165776659537083
1787481430.827365, Self-RAG Decomposed, pipeline - val, run, start, 268745806083009862053525217743165840011, 1787481430.827311, 1, 13, 165776659761958
1787481430.827922, Self-RAG Decomposed, Question dataloader, run, start, 165776660322958
1787481430.845153, Self-RAG Decomposed, Question dataloader, run, end, 165776677546916
1787481430.845363, Self-RAG Decomposed, Document retriever, run, start, 165776677755041
1787481437.314481, Self-RAG Decomposed, Document retriever, run, end, 165783146870250
1787481437.314957, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165783147341500
1787481437.322913, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165783155289166
1787481437.323984, Self-RAG Decomposed, Grader LLM, run, start, 165783156359291
1787481437.539835, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 969, 165783372220000
1787481437.539899, Self-RAG Decomposed, Grader LLM, first_token, start, 165783372271041
1787481473.637526, Self-RAG Decomposed, Grader LLM, first_token, end, 165819470154541
1787481473.692460, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165819524742875
1787481473.693635, Self-RAG Decomposed, Grader LLM, run, end, 165819525901125
1787481473.694048, Self-RAG Decomposed, Grade router, run, start, 165819526313416
1787481473.697685, Self-RAG Decomposed, Grade router, run, end, 165819529951458
1787481473.697826, Self-RAG Decomposed, Answer generator formatter, run, start, 165819530093875
1787481473.702439, Self-RAG Decomposed, Answer generator formatter, run, end, 165819534705833
1787481473.702780, Self-RAG Decomposed, Generator LLM, run, start, 165819535405541
1787481473.856969, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 980, 165819689246250
1787481473.857035, Self-RAG Decomposed, Generator LLM, first_token, start, 165819689299125
1787481476.838548, Self-RAG Decomposed, Generator LLM, first_token, end, 165822670967625
1787481476.932846, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 4, 165822765121291
1787481476.933833, Self-RAG Decomposed, Generator LLM, run, end, 165822766093291
1787481476.934133, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165822766391958
1787481476.936667, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165822768925333
1787481476.937059, Self-RAG Decomposed, Hallucination LLM, run, start, 165822769317500
1787481477.053909, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 951, 165822886178916
1787481477.053973, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165822886228416
1787481479.791587, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165825624067416
1787481479.840557, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165825672818833
1787481479.840868, Self-RAG Decomposed, Hallucination LLM, run, end, 165825673119708
1787481479.841073, Self-RAG Decomposed, Hallucination router, run, start, 165825673325666
1787481479.842723, Self-RAG Decomposed, Hallucination router, run, end, 165825674971750
1787481479.842855, Self-RAG Decomposed, End stage, run, start, 165825675102458
1787481479.844271, Self-RAG Decomposed, End stage, run, end, 165825676521041
1787481479.844340, Self-RAG Decomposed, pipeline - val, run, end, 268745806083009862053525217743165840011, 1787481430.827311, 1, 13, 165825676587291
1787481479.844547, Self-RAG Decomposed, pipeline - val, run, start, 82998374826699718712718481453972415344, 1787481479.844490, 1, 14, 165825676800750
1787481479.844836, Self-RAG Decomposed, Question dataloader, run, start, 165825677090125
1787481479.856974, Self-RAG Decomposed, Question dataloader, run, end, 165825689223416
1787481479.857090, Self-RAG Decomposed, Document retriever, run, start, 165825689337458
1787481487.640136, Self-RAG Decomposed, Document retriever, run, end, 165833472372791
1787481487.640563, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165833472792125
1787481487.648313, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165833480539333
1787481487.649302, Self-RAG Decomposed, Grader LLM, run, start, 165833481526000
1787481487.759237, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1028, 165833591472750
1787481487.759300, Self-RAG Decomposed, Grader LLM, first_token, start, 165833591523250
1787481513.024270, Self-RAG Decomposed, Grader LLM, first_token, end, 165858856637083
1787481513.114570, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165858946733125
1787481513.116336, Self-RAG Decomposed, Grader LLM, run, end, 165858948489375
1787481513.116544, Self-RAG Decomposed, Grade router, run, start, 165858948697750
1787481513.117378, Self-RAG Decomposed, Grade router, run, end, 165858949531791
1787481513.118193, Self-RAG Decomposed, Answer generator formatter, run, start, 165858950343875
1787481513.125783, Self-RAG Decomposed, Answer generator formatter, run, end, 165858957933833
1787481513.126806, Self-RAG Decomposed, Generator LLM, run, start, 165858959337208
1787481513.262414, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1039, 165859094578458
1787481513.262485, Self-RAG Decomposed, Generator LLM, first_token, start, 165859094632833
1787481516.437455, Self-RAG Decomposed, Generator LLM, first_token, end, 165862269850041
1787481516.663758, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 10, 165862495918083
1787481516.664202, Self-RAG Decomposed, Generator LLM, run, end, 165862496344875
1787481516.664411, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165862496555166
1787481516.669274, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165862501415791
1787481516.670052, Self-RAG Decomposed, Hallucination LLM, run, start, 165862502191250
1787481516.839751, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1015, 165862671900166
1787481516.839828, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165862671965125
1787481519.722399, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165865554800208
1787481519.772751, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165865604899750
1787481519.773125, Self-RAG Decomposed, Hallucination LLM, run, end, 165865605256625
1787481519.773310, Self-RAG Decomposed, Hallucination router, run, start, 165865605442125
1787481519.774105, Self-RAG Decomposed, Hallucination router, run, end, 165865606238208
1787481519.775007, Self-RAG Decomposed, End stage, run, start, 165865607136916
1787481519.776771, Self-RAG Decomposed, End stage, run, end, 165865608901708
1787481519.776811, Self-RAG Decomposed, pipeline - val, run, end, 82998374826699718712718481453972415344, 1787481479.844490, 1, 14, 165865608939625
1787481519.777101, Self-RAG Decomposed, pipeline - val, run, start, 243485604580646321441874295916141211442, 1787481519.777039, 1, 15, 165865609234666
1787481519.777317, Self-RAG Decomposed, Question dataloader, run, start, 165865609457291
1787481519.789376, Self-RAG Decomposed, Question dataloader, run, end, 165865621509416
1787481519.789499, Self-RAG Decomposed, Document retriever, run, start, 165865621629500
1787481525.884145, Self-RAG Decomposed, Document retriever, run, end, 165871716276333
1787481525.884588, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165871716704625
1787481525.890743, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165871722856166
1787481525.891715, Self-RAG Decomposed, Grader LLM, run, start, 165871723826583
1787481526.029691, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 552, 165871861819416
1787481526.029778, Self-RAG Decomposed, Grader LLM, first_token, start, 165871861887291
1787481544.515483, Self-RAG Decomposed, Grader LLM, first_token, end, 165890347736250
1787481544.564753, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165890396821125
1787481544.565279, Self-RAG Decomposed, Grader LLM, run, end, 165890397338666
1787481544.565932, Self-RAG Decomposed, Grade router, run, start, 165890397990041
1787481544.566569, Self-RAG Decomposed, Grade router, run, end, 165890398625125
1787481544.567960, Self-RAG Decomposed, Answer generator formatter, run, start, 165890400015916
1787481544.572045, Self-RAG Decomposed, Answer generator formatter, run, end, 165890404101333
1787481544.573272, Self-RAG Decomposed, Generator LLM, run, start, 165890405604333
1787481544.739044, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 563, 165890571113166
1787481544.739105, Self-RAG Decomposed, Generator LLM, first_token, start, 165890571158833
1787481546.613740, Self-RAG Decomposed, Generator LLM, first_token, end, 165892446043875
1787481546.729522, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 5, 165892561590291
1787481546.730250, Self-RAG Decomposed, Generator LLM, run, end, 165892562307083
1787481546.730533, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165892562586708
1787481546.732581, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165892564635666
1787481546.732738, Self-RAG Decomposed, Hallucination LLM, run, start, 165892564794666
1787481546.832160, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 537, 165892664214666
1787481546.832212, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165892664259041
1787481548.482538, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165894314731791
1787481548.527532, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165894359586125
1787481548.527746, Self-RAG Decomposed, Hallucination LLM, run, end, 165894359789916
1787481548.527937, Self-RAG Decomposed, Hallucination router, run, start, 165894359983375
1787481548.528240, Self-RAG Decomposed, Hallucination router, run, end, 165894360286708
1787481548.528490, Self-RAG Decomposed, End stage, run, start, 165894360535416
1787481548.529570, Self-RAG Decomposed, End stage, run, end, 165894361615541
1787481548.529639, Self-RAG Decomposed, pipeline - val, run, end, 243485604580646321441874295916141211442, 1787481519.777039, 1, 15, 165894361683291
1787481548.529930, Self-RAG Decomposed, pipeline - val, run, start, 112077838201548847101746971696215830246, 1787481548.529841, 1, 16, 165894361980041
1787481548.530150, Self-RAG Decomposed, Question dataloader, run, start, 165894362206083
1787481548.541425, Self-RAG Decomposed, Question dataloader, run, end, 165894373468875
1787481548.541512, Self-RAG Decomposed, Document retriever, run, start, 165894373558125
1787481551.632022, Self-RAG Decomposed, Document retriever, run, end, 165897464069875
1787481551.632126, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165897464172791
1787481551.633624, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165897465660166
1787481551.633694, Self-RAG Decomposed, Grader LLM, run, start, 165897465732125
1787481551.720563, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1166, 165897552605666
1787481551.720614, Self-RAG Decomposed, Grader LLM, first_token, start, 165897552646833
1787481575.757982, Self-RAG Decomposed, Grader LLM, first_token, end, 165921590186875
1787481575.821549, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165921653529166
1787481575.822410, Self-RAG Decomposed, Grader LLM, run, end, 165921654376250
1787481575.822643, Self-RAG Decomposed, Grade router, run, start, 165921654616791
1787481575.825295, Self-RAG Decomposed, Grade router, run, end, 165921657259666
1787481575.826643, Self-RAG Decomposed, Answer generator formatter, run, start, 165921658607666
1787481575.829724, Self-RAG Decomposed, Answer generator formatter, run, end, 165921661688875
1787481575.830311, Self-RAG Decomposed, Generator LLM, run, start, 165921662596416
1787481575.956463, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1177, 165921788434166
1787481575.956532, Self-RAG Decomposed, Generator LLM, first_token, start, 165921788493791
1787481579.387378, Self-RAG Decomposed, Generator LLM, first_token, end, 165925219550041
1787481579.437068, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 2, 165925269037875
1787481579.437361, Self-RAG Decomposed, Generator LLM, run, end, 165925269317250
1787481579.437633, Self-RAG Decomposed, Hallucination grader formatter, run, start, 165925269590375
1787481579.441223, Self-RAG Decomposed, Hallucination grader formatter, run, end, 165925273180666
1787481579.441374, Self-RAG Decomposed, Hallucination LLM, run, start, 165925273329916
1787481579.536484, Self-RAG Decomposed, Hallucination LLM, n_prompt_tokens, 1141, 165925368442500
1787481579.536528, Self-RAG Decomposed, Hallucination LLM, first_token, start, 165925368478458
1787481582.724858, Self-RAG Decomposed, Hallucination LLM, first_token, end, 165928557055041
1787481582.772982, Self-RAG Decomposed, Hallucination LLM, n_generated_tokens, 2, 165928604939625
1787481582.773256, Self-RAG Decomposed, Hallucination LLM, run, end, 165928605199541
1787481582.773458, Self-RAG Decomposed, Hallucination router, run, start, 165928605408166
1787481582.774421, Self-RAG Decomposed, Hallucination router, run, end, 165928606365041
1787481582.775220, Self-RAG Decomposed, End stage, run, start, 165928607163875
1787481582.776591, Self-RAG Decomposed, End stage, run, end, 165928608536083
1787481582.776629, Self-RAG Decomposed, pipeline - val, run, end, 112077838201548847101746971696215830246, 1787481548.529841, 1, 16, 165928608571333
1787481582.776908, Self-RAG Decomposed, pipeline - val, run, start, 135033450698513314857577190763361477414, 1787481582.776846, 1, 17, 165928608858375
1787481582.777292, Self-RAG Decomposed, Question dataloader, run, start, 165928609244708
1787481582.790224, Self-RAG Decomposed, Question dataloader, run, end, 165928622167708
1787481582.790344, Self-RAG Decomposed, Document retriever, run, start, 165928622287208
1787481589.762733, Self-RAG Decomposed, Document retriever, run, end, 165935594671625
1787481589.762859, Self-RAG Decomposed, Retrieval grader formatter, run, start, 165935594790250
1787481589.769026, Self-RAG Decomposed, Retrieval grader formatter, run, end, 165935600951250
1787481589.770326, Self-RAG Decomposed, Grader LLM, run, start, 165935602248125
1787481589.935805, Self-RAG Decomposed, Grader LLM, n_prompt_tokens, 1059, 165935767749708
1787481589.935901, Self-RAG Decomposed, Grader LLM, first_token, start, 165935767821500
1787481622.050099, Self-RAG Decomposed, Grader LLM, first_token, end, 165967882123458
1787481622.106158, Self-RAG Decomposed, Grader LLM, n_generated_tokens, 2, 165967937996500
1787481622.106698, Self-RAG Decomposed, Grader LLM, run, end, 165967938525541
1787481622.107521, Self-RAG Decomposed, Grade router, run, start, 165967939348833
1787481622.109219, Self-RAG Decomposed, Grade router, run, end, 165967941045583
1787481622.109890, Self-RAG Decomposed, Answer generator formatter, run, start, 165967941719666
1787481622.115997, Self-RAG Decomposed, Answer generator formatter, run, end, 165967947824416
1787481622.116104, Self-RAG Decomposed, Generator LLM, run, start, 165967948367791
1787481622.306208, Self-RAG Decomposed, Generator LLM, n_prompt_tokens, 1070, 165968138043541
1787481622.306265, Self-RAG Decomposed, Generator LLM, first_token, start, 165968138089625
1787481625.501740, Self-RAG Decomposed, Generator LLM, first_token, end, 165971333719375
1787481625.617913, Self-RAG Decomposed, Generator LLM, n_generated_tokens, 5, 165971449749791
1787481625.618305, Self-RAG Decomposed, Generator LLM, run, end, 165971450123458
