1787482208.702815, Self-RAG Decomposed-Shared, pipeline, prepare, start, 166554545009291
1787482305.381677, Self-RAG Decomposed-Shared, pipeline - val, run, end, 127859132157261743895374234046145559713, 1787482298.153607, 1, 7, 166651223705041
1787482305.381927, Self-RAG Decomposed-Shared, pipeline - val, run, start, 292631606596075441027602469772302847824, 1787482305.381867, 1, 8, 166651223959375
1787482305.382034, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166651224061375
1787482305.382330, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166651224357458
1787482305.382461, Self-RAG Decomposed-Shared, Document retriever, run, start, 166651224494375
1787482305.672857, Self-RAG Decomposed-Shared, Document retriever, run, end, 166651514910250
1787482305.673028, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166651515059375
1787482305.673397, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166651515426291
1787482305.673446, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166651515472208
1787482305.676096, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 971, 166651518123916
1787482305.676127, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166651518152333
1787482308.375270, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166654217318458
1787482308.416008, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166654258045625
1787482308.416137, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166654258164416
1787482308.416274, Self-RAG Decomposed-Shared, Grade router, run, start, 166654258304708
1787482308.416422, Self-RAG Decomposed-Shared, Grade router, run, end, 166654258449500
1787482308.416524, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 166654258552250
1787482308.416805, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 166654258832708
1787482308.416885, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 166654258910750
1787482308.418816, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 982, 166654260842958
1787482308.418843, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 166654260867375
1787482311.118872, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 166656960921958
1787482311.223132, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 5, 166657065177791
1787482311.223311, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 166657065341416
1787482311.223496, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 166657065524958
1787482311.224906, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 166657066941125
1787482311.225054, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 166657067083875
1787482311.228585, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 947, 166657070616125
1787482311.228630, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 166657070656500
1787482313.865245, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 166659707286541
1787482313.906751, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 166659748798666
1787482313.906941, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 166659748967750
1787482313.907096, Self-RAG Decomposed-Shared, Hallucination router, run, start, 166659749127291
1787482313.907302, Self-RAG Decomposed-Shared, Hallucination router, run, end, 166659749328875
1787482313.907469, Self-RAG Decomposed-Shared, End stage, run, start, 166659749497458
1787482313.908520, Self-RAG Decomposed-Shared, End stage, run, end, 166659750548458
1787482313.908606, Self-RAG Decomposed-Shared, pipeline - val, run, end, 292631606596075441027602469772302847824, 1787482305.381867, 1, 8, 166659750633583
1787482313.908880, Self-RAG Decomposed-Shared, pipeline - val, run, start, 42031256846733012102107879771804275265, 1787482313.908812, 1, 9, 166659750909541
1787482313.909016, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166659751042333
1787482313.909244, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166659751270291
1787482313.909345, Self-RAG Decomposed-Shared, Document retriever, run, start, 166659751372083
1787482314.156475, Self-RAG Decomposed-Shared, Document retriever, run, end, 166659998513208
1787482314.156583, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166659998609583
1787482314.157051, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166659999080375
1787482314.157126, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166659999151958
1787482314.160119, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1278, 166660002144625
1787482314.160148, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166660002170541
1787482317.601196, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166663443269458
1787482317.642698, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166663484732833
1787482317.642840, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166663484865458
1787482317.642981, Self-RAG Decomposed-Shared, Grade router, run, start, 166663485008333
1787482317.643175, Self-RAG Decomposed-Shared, Grade router, run, end, 166663485200458
1787482317.643300, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 166663485325916
1787482317.643670, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 166663485696291
1787482317.643760, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 166663485786375
1787482317.646920, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 1289, 166663488946083
1787482317.646951, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 166663488973750
1787482321.180623, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 166667022692500
1787482321.221556, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 2, 166667063596583
1787482321.221727, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 166667063754833
1787482321.221884, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 166667063911291
1787482321.222707, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 166667064734958
1787482321.222794, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 166667064821125
1787482321.226079, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 1246, 166667068104916
1787482321.226122, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 166667068144916
1787482324.599706, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 166670441778583
1787482324.643307, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 166670485349833
1787482324.643515, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 166670485539958
1787482324.643712, Self-RAG Decomposed-Shared, Hallucination router, run, start, 166670485741666
1787482324.643968, Self-RAG Decomposed-Shared, Hallucination router, run, end, 166670485993541
1787482324.644161, Self-RAG Decomposed-Shared, End stage, run, start, 166670486186958
1787482324.645304, Self-RAG Decomposed-Shared, End stage, run, end, 166670487329416
1787482324.645393, Self-RAG Decomposed-Shared, pipeline - val, run, end, 42031256846733012102107879771804275265, 1787482313.908812, 1, 9, 166670487417291
1787482324.645759, Self-RAG Decomposed-Shared, pipeline - val, run, start, 165083639349085094072610979969527070128, 1787482324.645673, 1, 10, 166670487792250
1787482324.645950, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166670487974541
1787482324.646868, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166670488892416
1787482324.646991, Self-RAG Decomposed-Shared, Document retriever, run, start, 166670489020875
1787482324.940943, Self-RAG Decomposed-Shared, Document retriever, run, end, 166670782980250
1787482324.941069, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166670783092833
1787482324.942148, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166670784174041
1787482324.942239, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166670784264000
1787482324.944317, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 716, 166670786341208
1787482324.944344, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166670786365125
1787482327.008588, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166672850659166
1787482327.053658, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166672895694500
1787482327.053869, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166672895895541
1787482327.054007, Self-RAG Decomposed-Shared, Grade router, run, start, 166672896032458
1787482327.054365, Self-RAG Decomposed-Shared, Grade router, run, end, 166672896390000
1787482327.054452, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 166672896474583
1787482327.054872, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 166672896898625
1787482327.055002, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 166672897028916
1787482327.056980, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_prompt_tokens, 477, 166672899002583
1787482327.057007, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 166672899027708
1787482328.483262, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 166674325338000
1787482328.715885, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 11, 166674557939125
1787482328.716146, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 166674558177291
1787482328.716418, Self-RAG Decomposed-Shared, Document retriever, run, start, 166674558455333
1787482328.973206, Self-RAG Decomposed-Shared, Document retriever, run, end, 166674815241541
1787482328.973364, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166674815391416
1787482328.973795, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166674815820041
1787482328.973841, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166674815862708
1787482328.976639, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1011, 166674818661625
1787482328.976663, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166674818683375
1787482331.754878, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166677596927458
1787482331.797589, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166677639622625
1787482331.797785, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166677639811250
1787482331.797937, Self-RAG Decomposed-Shared, Grade router, run, start, 166677639964875
1787482331.798189, Self-RAG Decomposed-Shared, Grade router, run, end, 166677640212625
1787482331.798345, Self-RAG Decomposed-Shared, Query rewrite formatter, run, start, 166677640369833
1787482331.798940, Self-RAG Decomposed-Shared, Query rewrite formatter, run, end, 166677640963500
1787482331.799007, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, start, 166677641028791
1787482331.800905, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_prompt_tokens, 788, 166677642927208
1787482331.800927, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, start, 166677642947291
1787482334.016960, Self-RAG Decomposed-Shared, Shared LLM (rewrite), first_token, end, 166679859003416
1787482334.246274, Self-RAG Decomposed-Shared, Shared LLM (rewrite), n_generated_tokens, 11, 166680088318375
1787482334.246463, Self-RAG Decomposed-Shared, Shared LLM (rewrite), run, end, 166680088488041
1787482334.246722, Self-RAG Decomposed-Shared, Document retriever, run, start, 166680088761041
1787482334.599866, Self-RAG Decomposed-Shared, Document retriever, run, end, 166680441900958
1787482334.600022, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166680442046500
1787482334.600479, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166680442501791
1787482334.600544, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166680442566666
1787482334.602643, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1011, 166680444666416
1787482334.602668, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166680444687750
1787482337.385224, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166683227264250
1787482337.426118, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166683268149125
1787482337.426240, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166683268261875
1787482337.426357, Self-RAG Decomposed-Shared, Grade router, run, start, 166683268381875
1787482337.426517, Self-RAG Decomposed-Shared, Grade router, run, end, 166683268540250
1787482337.426682, Self-RAG Decomposed-Shared, End stage, run, start, 166683268705708
1787482337.427874, Self-RAG Decomposed-Shared, End stage, run, end, 166683269896333
1787482337.427936, Self-RAG Decomposed-Shared, pipeline - val, run, end, 165083639349085094072610979969527070128, 1787482324.645673, 1, 10, 166683269957750
1787482337.428171, Self-RAG Decomposed-Shared, pipeline - val, run, start, 294290254112037395267089231504434741058, 1787482337.428117, 1, 11, 166683270203625
1787482337.428342, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166683270364375
1787482337.428970, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166683270989916
1787482337.429059, Self-RAG Decomposed-Shared, Document retriever, run, start, 166683271079958
1787482337.481864, Self-RAG Decomposed-Shared, Document retriever, run, end, 166683323896916
1787482337.481948, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166683323969416
1787482337.482313, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166683324335625
1787482337.482378, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166683324398083
1787482337.484166, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 732, 166683326187750
1787482337.484191, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166683326209750
1787482339.541168, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166685383215833
1787482339.581736, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166685423767541
1787482339.581895, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166685423916416
1787482339.582037, Self-RAG Decomposed-Shared, Grade router, run, start, 166685424060875
1787482339.582249, Self-RAG Decomposed-Shared, Grade router, run, end, 166685424269958
1787482339.582338, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 166685424370250
1787482339.582642, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 166685424664125
1787482339.582768, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 166685424791041
1787482339.584362, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 743, 166685426382958
1787482339.584386, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 166685426404458
1787482341.730965, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 166687573014708
1787482341.773055, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 2, 166687615093333
1787482341.773209, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 166687615231541
1787482341.773386, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 166687615410458
1787482341.773834, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 166687615856125
1787482341.773953, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 166687615974166
1787482341.776052, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 706, 166687618075500
1787482341.776090, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 166687618109333
1787482343.841929, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 166689684044708
1787482343.885770, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 166689727810458
1787482343.885959, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 166689727979666
1787482343.886068, Self-RAG Decomposed-Shared, Hallucination router, run, start, 166689728091791
1787482343.886557, Self-RAG Decomposed-Shared, Hallucination router, run, end, 166689728585125
1787482343.886665, Self-RAG Decomposed-Shared, End stage, run, start, 166689728687958
1787482343.887440, Self-RAG Decomposed-Shared, End stage, run, end, 166689729464541
1787482343.887484, Self-RAG Decomposed-Shared, pipeline - val, run, end, 294290254112037395267089231504434741058, 1787482337.428117, 1, 11, 166689729502583
1787482343.887676, Self-RAG Decomposed-Shared, pipeline - val, run, start, 196968880264958422036346286324197418474, 1787482343.887637, 1, 12, 166689729695500
1787482343.887757, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166689729775583
1787482343.888079, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166689730099541
1787482343.888182, Self-RAG Decomposed-Shared, Document retriever, run, start, 166689730206916
1787482344.190300, Self-RAG Decomposed-Shared, Document retriever, run, end, 166690032333541
1787482344.190456, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166690032482041
1787482344.190921, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166690032944541
1787482344.190999, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166690033020125
1787482344.195992, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1128, 166690038014625
1787482344.196025, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166690038042958
1787482347.341816, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166693183859458
1787482347.383554, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166693225584500
1787482347.383768, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166693225789125
1787482347.383919, Self-RAG Decomposed-Shared, Grade router, run, start, 166693225942250
1787482347.384182, Self-RAG Decomposed-Shared, Grade router, run, end, 166693226203250
1787482347.384312, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 166693226332916
1787482347.384829, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 166693226849166
1787482347.384921, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 166693226941750
1787482347.387979, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 1139, 166693229999500
1787482347.388005, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 166693230022416
1787482350.510801, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 166696352908916
1787482350.554601, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 2, 166696396646458
1787482350.554805, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 166696396826291
1787482350.555005, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 166696397030708
1787482350.556213, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 166696398234041
1787482350.556292, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 166696398312458
1787482350.560187, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 1104, 166696402208166
1787482350.560220, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 166696402238208
1787482353.631572, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 166699473609125
1787482353.674820, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 166699516865666
1787482353.675091, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 166699517111625
1787482353.675307, Self-RAG Decomposed-Shared, Hallucination router, run, start, 166699517336541
1787482353.675522, Self-RAG Decomposed-Shared, Hallucination router, run, end, 166699517542416
1787482353.675753, Self-RAG Decomposed-Shared, End stage, run, start, 166699517773250
1787482353.676945, Self-RAG Decomposed-Shared, End stage, run, end, 166699518965416
1787482353.677006, Self-RAG Decomposed-Shared, pipeline - val, run, end, 196968880264958422036346286324197418474, 1787482343.887637, 1, 12, 166699519024166
1787482353.677331, Self-RAG Decomposed-Shared, pipeline - val, run, start, 227411523099831118251644517181328773740, 1787482353.677234, 1, 13, 166699519360208
1787482353.677595, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166699519613875
1787482353.678747, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166699520767708
1787482353.678870, Self-RAG Decomposed-Shared, Document retriever, run, start, 166699520899750
1787482353.964479, Self-RAG Decomposed-Shared, Document retriever, run, end, 166699806508666
1787482353.964593, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166699806613458
1787482353.965033, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166699807053375
1787482353.965112, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166699807132083
1787482353.968996, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 969, 166699811014583
1787482353.969025, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166699811040958
1787482356.705103, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166702547151333
1787482356.748312, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166702590347000
1787482356.748552, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166702590570791
1787482356.748741, Self-RAG Decomposed-Shared, Grade router, run, start, 166702590763583
1787482356.749132, Self-RAG Decomposed-Shared, Grade router, run, end, 166702591152500
1787482356.749280, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 166702591310333
1787482356.749909, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 166702591929000
1787482356.749977, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 166702591995166
1787482356.753593, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 980, 166702595613166
1787482356.753629, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 166702595647041
1787482359.482032, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 166705324110708
1787482359.568055, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 166705410093750
1787482359.568276, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 166705410294083
1787482359.568474, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 166705410495083
1787482359.569044, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 166705411063250
1787482359.569190, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 166705411210666
1787482359.572144, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 951, 166705414163375
1787482359.572175, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 166705414190625
1787482362.225783, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 166708067833000
1787482362.267644, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 166708109672916
1787482362.267804, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 166708109821708
1787482362.267949, Self-RAG Decomposed-Shared, Hallucination router, run, start, 166708109965958
1787482362.268976, Self-RAG Decomposed-Shared, Hallucination router, run, end, 166708110994666
1787482362.269062, Self-RAG Decomposed-Shared, End stage, run, start, 166708111078958
1787482362.269912, Self-RAG Decomposed-Shared, End stage, run, end, 166708111929958
1787482362.269983, Self-RAG Decomposed-Shared, pipeline - val, run, end, 227411523099831118251644517181328773740, 1787482353.677234, 1, 13, 166708112001250
1787482362.270253, Self-RAG Decomposed-Shared, pipeline - val, run, start, 305210059220595766743241450075540026759, 1787482362.270193, 1, 14, 166708112275166
1787482362.270402, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166708112422125
1787482362.270798, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166708112816375
1787482362.270906, Self-RAG Decomposed-Shared, Document retriever, run, start, 166708112928625
1787482362.539827, Self-RAG Decomposed-Shared, Document retriever, run, end, 166708381856958
1787482362.539992, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166708382011250
1787482362.540365, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166708382382833
1787482362.540437, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166708382453625
1787482362.543046, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 1028, 166708385064041
1787482362.543072, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166708385087125
1787482365.418712, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166711260754416
1787482365.459486, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166711301521791
1787482365.459638, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166711301655916
1787482365.459738, Self-RAG Decomposed-Shared, Grade router, run, start, 166711301759666
1787482365.459987, Self-RAG Decomposed-Shared, Grade router, run, end, 166711302006333
1787482365.460116, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 166711302135000
1787482365.460414, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 166711302431500
1787482365.460557, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 166711302576166
1787482365.463146, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 1039, 166711305164333
1787482365.463178, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 166711305192875
1787482368.367635, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 166714209672875
1787482368.577348, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 10, 166714419392791
1787482368.577610, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 166714419627875
1787482368.577724, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 166714419741250
1787482368.579340, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 166714421358583
1787482368.579500, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 166714421517458
1787482368.583485, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_prompt_tokens, 1015, 166714425513250
1787482368.583563, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 166714425578958
1787482371.432817, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 166717274895166
1787482371.477924, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 166717319959333
1787482371.478099, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 166717320116250
1787482371.478213, Self-RAG Decomposed-Shared, Hallucination router, run, start, 166717320228333
1787482371.478503, Self-RAG Decomposed-Shared, Hallucination router, run, end, 166717320521166
1787482371.478638, Self-RAG Decomposed-Shared, End stage, run, start, 166717320654375
1787482371.491039, Self-RAG Decomposed-Shared, End stage, run, end, 166717333061666
1787482371.491182, Self-RAG Decomposed-Shared, pipeline - val, run, end, 305210059220595766743241450075540026759, 1787482362.270193, 1, 14, 166717333203791
1787482371.491468, Self-RAG Decomposed-Shared, pipeline - val, run, start, 174412401452114097038778679055979862773, 1787482371.491391, 1, 15, 166717333488958
1787482371.491632, Self-RAG Decomposed-Shared, Question dataloader, run, start, 166717333649208
1787482371.491949, Self-RAG Decomposed-Shared, Question dataloader, run, end, 166717333965958
1787482371.492043, Self-RAG Decomposed-Shared, Document retriever, run, start, 166717334059250
1787482371.804585, Self-RAG Decomposed-Shared, Document retriever, run, end, 166717646614375
1787482371.804693, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 166717646711208
1787482371.805174, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 166717647191833
1787482371.805243, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 166717647261958
1787482371.808526, Self-RAG Decomposed-Shared, Shared LLM (grade), n_prompt_tokens, 552, 166717650547833
1787482371.808570, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 166717650583791
1787482373.593770, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 166719435944125
1787482373.635442, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 166719477475833
1787482373.635704, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 166719477721541
1787482373.635919, Self-RAG Decomposed-Shared, Grade router, run, start, 166719477939083
1787482373.636254, Self-RAG Decomposed-Shared, Grade router, run, end, 166719478270250
1787482373.636841, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 166719478861416
1787482373.637727, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 166719479744583
1787482373.637846, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 166719479866166
1787482373.640396, Self-RAG Decomposed-Shared, Shared LLM (generate), n_prompt_tokens, 563, 166719482413375
