1787489393.520200, Self-RAG Decomposed-Shared (multi-hop), pipeline, prepare, start, 173739319852708
1787489481.621428, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 173827420430416
1787489481.621467, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 67544339793704463776084887179512433125, 1787489468.925343, 1, 5, 173827420468583
1787489481.621639, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 282924727123507672945474789825617575226, 1787489481.621612, 1, 6, 173827420642041
1787489481.621759, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 173827420762333
1787489481.622082, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 173827421085208
1787489481.622131, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173827421132750
1787489481.668996, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173827468011083
1787489481.669079, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173827468081791
1787489481.669439, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173827468444041
1787489481.669478, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173827468480416
1787489481.671237, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 768, 173827470240375
1787489481.671260, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173827470260875
1787489483.812385, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173829611392416
1787489483.853068, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173829652069416
1787489483.853207, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173829652198000
1787489483.853347, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173829652339916
1787489483.853550, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173829652544000
1787489483.853642, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 173829652633166
1787489483.853911, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 173829652902125
1787489483.854012, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 173829653005666
1787489483.855605, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 779, 173829654595791
1787489483.855633, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 173829654620791
1787489486.062397, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 173831861396041
1787489486.166931, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 5, 173831965923958
1787489486.167088, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 173831966066625
1787489486.167245, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 173831966227583
1787489486.167689, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 173831966669458
1787489486.167868, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 173831966847166
1787489486.170139, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 735, 173831969119041
1787489486.170177, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 173831969152750
1787489488.237210, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 173834036196083
1787489488.278310, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 173834077285000
1787489488.278450, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 173834077415708
1787489488.278585, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 173834077552458
1787489488.278885, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 173834077852083
1787489488.279019, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 173834077984375
1787489488.280017, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 173834078981833
1787489488.280101, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 282924727123507672945474789825617575226, 1787489481.621612, 1, 6, 173834079066041
1787489488.280316, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 176238715113822584723445451327915462537, 1787489488.280265, 1, 7, 173834079285291
1787489488.280434, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 173834079398791
1787489488.280963, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 173834079925750
1787489488.281041, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173834080005458
1787489488.314444, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173834113420291
1787489488.314581, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173834113546125
1787489488.314963, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173834113926875
1787489488.315006, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173834113968875
1787489488.317675, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1054, 173834116638375
1787489488.317698, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173834116659125
1787489491.184980, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173836984013625
1787489491.225740, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173837024700625
1787489491.225893, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173837024839375
1787489491.225982, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173837024928708
1787489491.226251, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173837025199541
1787489491.226400, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 173837025349333
1787489491.226819, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 173837025766875
1787489491.226899, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 173837025844375
1787489491.229149, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 1065, 173837028096208
1787489491.229174, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 173837028117916
1787489494.175313, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 173839974267291
1787489494.303219, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 6, 173840102171125
1787489494.303444, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 173840102377250
1787489494.303674, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 173840102613250
1787489494.304504, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 173840103439125
1787489494.304675, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 173840103612250
1787489494.308403, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 1026, 173840107336833
1787489494.308458, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 173840107386458
1787489497.187192, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 173842986129791
1787489497.227985, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 173843026909958
1787489497.228120, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 173843027030541
1787489497.228257, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 173843027169666
1787489497.228407, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 173843027319833
1787489497.228555, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 173843027467458
1787489497.229466, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 173843028378125
1787489497.229530, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 176238715113822584723445451327915462537, 1787489488.280265, 1, 7, 173843028440250
1787489497.229764, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 338924880273925536281221599590955881960, 1787489497.229703, 1, 8, 173843028675166
1787489497.229860, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 173843028770208
1787489497.230276, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 173843029185625
1787489497.230325, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173843029234041
1787489497.506513, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173843305439083
1787489497.506664, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173843305575583
1787489497.507343, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173843306252250
1787489497.507409, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173843306317750
1787489497.509334, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 790, 173843308244125
1787489497.509359, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173843308265541
1787489499.740036, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173845538957041
1787489499.782966, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173845581880541
1787489499.783154, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173845582051708
1787489499.783317, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173845582215666
1787489499.783610, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173845582510416
1787489499.783774, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 173845582671041
1787489499.784246, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 173845583143750
1787489499.784354, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 173845583252375
1787489499.786874, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 801, 173845585771833
1787489499.786911, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 173845585805416
1787489502.009061, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 173847807962500
1787489502.137692, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 6, 173847936594958
1787489502.137906, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 173847936792958
1787489502.138074, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 173847936966541
1787489502.138723, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 173847937611083
1787489502.138895, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 173847937781041
1787489502.142086, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 762, 173847940973500
1787489502.142136, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 173847941018208
1787489504.301140, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 173850100030500
1787489504.342650, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 173850141531291
1787489504.342799, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 173850141667750
1787489504.342949, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 173850141820958
1787489504.343540, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 173850142411000
1787489504.343603, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 173850142470708
1787489504.344534, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 173850143402916
1787489504.344581, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 338924880273925536281221599590955881960, 1787489497.229703, 1, 8, 173850143449500
1787489504.344786, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 40837661558617302893037287863318400669, 1787489504.344741, 1, 9, 173850143663791
1787489504.344935, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 173850143802500
1787489504.345250, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 173850144117708
1787489504.345400, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173850144285458
1787489504.626422, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173850425301375
1787489504.626587, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173850425456916
1787489504.626909, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173850425778000
1787489504.627041, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173850425909791
1787489504.629133, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 821, 173850428000125
1787489504.629160, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173850428024708
1787489506.927714, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173852726587791
1787489506.969724, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173852768585833
1787489506.969871, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173852768724250
1787489506.969956, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173852768809625
1787489506.970171, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173852769023250
1787489506.970226, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 173852769079208
1787489506.970496, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 173852769351541
1787489506.970614, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 173852769465541
1787489506.973082, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 832, 173852771934166
1787489506.973104, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 173852771954041
1787489509.282031, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 173855080889166
1787489509.365893, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 173855164747458
1787489509.366111, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 173855164955541
1787489509.366212, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 173855165053000
1787489509.366791, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 173855165633833
1787489509.366947, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 173855165787875
1787489509.369642, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 800, 173855168483916
1787489509.369681, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 173855168518708
1787489511.598053, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 173857396895791
1787489511.639276, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 173857438113666
1787489511.639407, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 173857438231625
1787489511.639538, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 173857438365208
1787489511.639973, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 173857438799333
1787489511.640032, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 173857438855083
1787489511.640666, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 173857439490416
1787489511.640708, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 40837661558617302893037287863318400669, 1787489504.344741, 1, 9, 173857439532333
1787489511.640941, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 50828281140490280187691267086476876366, 1787489511.640797, 1, 10, 173857439766958
1787489511.641060, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 173857439883875
1787489511.641661, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 173857440487208
1787489511.641712, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173857440536000
1787489511.955002, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173857753836458
1787489511.955151, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173857753977750
1787489511.955468, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173857754292375
1787489511.955600, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173857754424708
1787489511.959641, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 910, 173857758465041
1787489511.959668, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173857758488125
1787489514.497157, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173860295996208
1787489514.538853, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173860337670541
1787489514.539039, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173860337850041
1787489514.539163, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173860337971750
1787489514.539399, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173860338208083
1787489514.539471, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 173860338276375
1787489514.539883, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 173860338694041
1787489514.540002, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 173860338809625
1787489514.541434, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_prompt_tokens, 605, 173860340241041
1787489514.541454, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 173860340258833
1787489516.284435, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 173862083249666
1787489516.346136, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 3, 173862144944833
1787489516.346298, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 173862145094625
1787489516.346422, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173862145218958
1787489516.398047, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173862196859083
1787489516.398205, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173862197005500
1787489516.398646, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173862197443958
1787489516.398687, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173862197482000
1787489516.402421, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1630, 173862201217250
1787489516.402444, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173862201237750
1787489520.748576, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173866547402083
1787489520.790116, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173866588895166
1787489520.790307, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173866589081833
1787489520.790409, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173866589184291
1787489520.790658, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173866589429666
1787489520.790789, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 173866589559500
1787489520.791211, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 173866589983458
1787489520.791346, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 173866590115875
1787489520.794842, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 1641, 173866593611458
1787489520.794864, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 173866593631750
1787489525.222842, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 173871021608125
1787489525.263631, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 2, 173871062391125
1787489525.263800, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 173871062544750
1787489525.263940, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 173871062685875
1787489525.264588, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 173871063332958
1787489525.264703, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 173871063446583
1787489525.267780, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 1605, 173871066523708
1787489525.267804, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 173871066545291
1787489529.616964, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 173875415701625
1787489529.657499, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 173875456226583
1787489529.657656, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 173875456378208
1787489529.657800, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 173875456533875
1787489529.658010, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 173875456727833
1787489529.658108, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 173875456826250
1787489529.660256, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 173875458974833
1787489529.660322, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 50828281140490280187691267086476876366, 1787489511.640797, 1, 10, 173875459039333
1787489529.660519, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 215552065723622195900510299803748015395, 1787489529.660475, 1, 11, 173875459239750
1787489529.660614, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 173875459331208
1787489529.660977, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, end, 173875459694583
1787489529.661025, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173875459740750
1787489529.936192, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173875734921666
1787489529.936301, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173875735020416
1787489529.936745, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173875735463375
1787489529.936803, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173875735517625
1787489529.939712, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1024, 173875738428250
1787489529.939744, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173875738457958
1787489532.724806, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173878523528500
1787489532.765577, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173878564286916
1787489532.765707, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173878564407000
1787489532.765836, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173878564538250
1787489532.766008, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173878564707708
1787489532.766047, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, start, 173878564746333
1787489532.766538, Self-RAG Decomposed-Shared (multi-hop), Query rewrite formatter, run, end, 173878565237166
1787489532.766612, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, start, 173878565311625
1787489532.768040, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_prompt_tokens, 612, 173878566738875
1787489532.768064, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, start, 173878566760250
1787489534.581252, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), first_token, end, 173880379961375
1787489534.706859, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), n_generated_tokens, 6, 173880505564500
1787489534.707033, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (rewrite), run, end, 173880505724208
1787489534.707225, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, start, 173880505920375
1787489534.779781, Self-RAG Decomposed-Shared (multi-hop), Document retriever, run, end, 173880578485375
1787489534.779875, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, start, 173880578564833
1787489534.780409, Self-RAG Decomposed-Shared (multi-hop), Retrieval grader formatter, run, end, 173880579096458
1787489534.780475, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, start, 173880579161375
1787489534.784570, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_prompt_tokens, 1721, 173880583257833
1787489534.784598, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, start, 173880583282666
1787489539.378324, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), first_token, end, 173885177064625
1787489539.420072, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), n_generated_tokens, 2, 173885218742583
1787489539.420234, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (grade), run, end, 173885218894291
1787489539.420395, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, start, 173885219058958
1787489539.420665, Self-RAG Decomposed-Shared (multi-hop), Grade router, run, end, 173885219324750
1787489539.420816, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, start, 173885219477208
1787489539.421237, Self-RAG Decomposed-Shared (multi-hop), Answer generator formatter, run, end, 173885219897708
1787489539.421368, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, start, 173885220028000
1787489539.424784, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_prompt_tokens, 1732, 173885223444000
1787489539.424832, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, start, 173885223489916
1787489544.096028, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), first_token, end, 173889894685041
1787489544.180224, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), n_generated_tokens, 4, 173889978871250
1787489544.180387, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (generate), run, end, 173889979020291
1787489544.180554, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, start, 173889979192541
1787489544.181590, Self-RAG Decomposed-Shared (multi-hop), Hallucination grader formatter, run, end, 173889980225458
1787489544.181745, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, start, 173889980383041
1787489544.186484, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_prompt_tokens, 1679, 173889985119791
1787489544.186525, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, start, 173889985156666
1787489548.724026, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), first_token, end, 173894522654458
1787489548.765245, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), n_generated_tokens, 2, 173894563861458
1787489548.765386, Self-RAG Decomposed-Shared (multi-hop), Shared LLM (hallucination), run, end, 173894563991500
1787489548.765512, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, start, 173894564115625
1787489548.765714, Self-RAG Decomposed-Shared (multi-hop), Hallucination router, run, end, 173894564317833
1787489548.765893, Self-RAG Decomposed-Shared (multi-hop), End stage, run, start, 173894564502000
1787489548.767079, Self-RAG Decomposed-Shared (multi-hop), End stage, run, end, 173894565684041
1787489548.767152, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, end, 215552065723622195900510299803748015395, 1787489529.660475, 1, 11, 173894565756500
1787489548.767391, Self-RAG Decomposed-Shared (multi-hop), pipeline - val, run, start, 131541269596031521093818448432093889228, 1787489548.767326, 1, 12, 173894565994666
1787489548.767502, Self-RAG Decomposed-Shared (multi-hop), Question dataloader, run, start, 173894566109166
