1787478291.208869, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 162637045193250
1787478458.915080, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 162804750970500
1787478458.964438, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 162804800182958
1787478458.965028, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 162804800764083
1787478458.965481, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 162804801218208
1787478458.966753, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 162804802487125
1787478458.966863, Self-RAG Decomposed (multi-hop), End stage, run, start, 162804802594208
1787478458.969056, Self-RAG Decomposed (multi-hop), End stage, run, end, 162804804787875
1787478458.969116, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 28785256341901817004175509607396728836, 1787478450.969591, 1, 6, 162804804849333
1787478458.970527, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 105125229214528715612347287707946913477, 1787478458.970445, 1, 7, 162804806267791
1787478458.970980, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 162804806715916
1787478458.992349, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 162804828083250
1787478458.992449, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162804828183708
1787478459.699951, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162805535694583
1787478459.700089, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162805535825708
1787478459.701645, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162805537374625
1787478459.701758, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162805537489416
1787478459.778302, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1054, 162805614044458
1787478459.778373, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162805614099375
1787478462.820887, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162808656796791
1787478462.873045, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162808708780166
1787478462.873625, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162808709345708
1787478462.873984, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162808709704291
1787478462.874737, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162808710457083
1787478462.875838, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 162808711557708
1787478462.878292, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 162808714012875
1787478462.879017, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 162808714747125
1787478462.990049, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 1065, 162808825775708
1787478462.990094, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 162808825812041
1787478466.182855, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 162812018761458
1787478466.317795, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 6, 162812153528625
1787478466.318834, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 162812154549333
1787478466.320131, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 162812155850083
1787478466.323902, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 162812159613750
1787478466.324043, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 162812159761333
1787478466.440534, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 1026, 162812276261250
1787478466.440617, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 162812276325750
1787478469.446065, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 162815281989916
1787478469.492878, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 162815328592250
1787478469.493109, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 162815328812708
1787478469.493218, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 162815328923125
1787478469.493826, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 162815329530083
1787478469.494778, Self-RAG Decomposed (multi-hop), End stage, run, start, 162815330481125
1787478469.525156, Self-RAG Decomposed (multi-hop), End stage, run, end, 162815360862375
1787478469.525209, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 105125229214528715612347287707946913477, 1787478458.970445, 1, 7, 162815360914625
1787478469.525916, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 232972991186870007439159521559095141859, 1787478469.525836, 1, 8, 162815361636208
1787478469.526529, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 162815362236750
1787478469.550743, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 162815386448166
1787478469.551551, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162815387256875
1787478472.815446, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162818651171333
1787478472.816433, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162818652134666
1787478472.823836, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162818659533750
1787478472.824255, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162818659950458
1787478473.039502, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 790, 162818875209541
1787478473.039582, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162818875274625
1787478483.468825, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162829304713166
1787478483.521303, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162829356978500
1787478483.521938, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162829357605833
1787478483.522461, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162829358128458
1787478483.523518, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162829359185708
1787478483.523626, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 162829359290291
1787478483.526469, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 162829362133208
1787478483.527394, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 162829363372291
1787478483.630508, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 801, 162829466175875
1787478483.630548, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 162829466209791
1787478485.973804, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 162831809615791
1787478486.111803, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 6, 162831947479541
1787478486.112127, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 162831947786541
1787478486.112342, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 162831948008000
1787478486.115280, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 162831950939958
1787478486.115462, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 162831951120875
1787478486.191232, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 762, 162832026896833
1787478486.191282, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 162832026938083
1787478488.432138, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 162834267921541
1787478488.481547, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 162834317214541
1787478488.481817, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 162834317469250
1787478488.482020, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 162834317677541
1787478488.482741, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 162834318395916
1787478488.482860, Self-RAG Decomposed (multi-hop), End stage, run, start, 162834318511333
1787478488.484026, Self-RAG Decomposed (multi-hop), End stage, run, end, 162834319679583
1787478488.484093, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 232972991186870007439159521559095141859, 1787478469.525836, 1, 8, 162834319749250
1787478488.484367, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 151990224632939660933633822073141268631, 1787478488.484289, 1, 9, 162834320029458
1787478488.484762, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 162834320418458
1787478488.498889, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 162834334540416
1787478488.499001, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162834334655750
1787478492.286203, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162838121867000
1787478492.287215, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162838122954916
1787478492.291298, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162838126940541
1787478492.292268, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162838127909916
1787478492.434614, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 821, 162838270265750
1787478492.434676, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162838270314583
1787478511.967166, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162857802916041
1787478512.015553, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162857851153000
1787478512.016539, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162857852129333
1787478512.016703, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162857852291541
1787478512.017309, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162857852899125
1787478512.017805, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 162857853394458
1787478512.019865, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 162857855452458
1787478512.019946, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 162857855746458
1787478512.141670, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 832, 162857977263166
1787478512.141716, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 162857977301625
1787478514.580451, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 162860416214625
1787478514.676318, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 4, 162860511918916
1787478514.676640, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 162860512222916
1787478514.676886, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 162860512475625
1787478514.678548, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 162860514131875
1787478514.678795, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 162860514378708
1787478514.769561, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 800, 162860605147708
1787478514.769610, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 162860605188875
1787478517.073092, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 162862908824041
1787478517.122781, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 162862958367541
1787478517.123019, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 162862958595166
1787478517.123236, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 162862958812958
1787478517.123707, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 162862959281125
1787478517.123841, Self-RAG Decomposed (multi-hop), End stage, run, start, 162862959419333
1787478517.126638, Self-RAG Decomposed (multi-hop), End stage, run, end, 162862962213750
1787478517.126727, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 151990224632939660933633822073141268631, 1787478488.484289, 1, 9, 162862962304166
1787478517.126932, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 57989650238491529670967203109269033372, 1787478517.126883, 1, 10, 162862962512291
1787478517.127277, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 162862962854083
1787478517.139730, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 162862975303958
1787478517.139798, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162862975376041
1787478521.081403, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162866916999166
1787478521.081875, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162866917446500
1787478521.083022, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162866918585208
1787478521.083174, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162866918740750
1787478521.278968, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 910, 162867114541875
1787478521.279034, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162867114595916
1787478534.663161, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162880498825166
1787478534.711571, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162880547107333
1787478534.712151, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162880547680541
1787478534.712292, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162880547820750
1787478534.713440, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162880548967291
1787478534.714367, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 162880549895583
1787478534.716172, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 162880551698625
1787478534.717434, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 162880553190625
1787478534.729754, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_prompt_tokens, 605, 162880565280750
1787478534.729780, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 162880565304583
1787478536.515789, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 162882351371416
1787478536.580219, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 3, 162882415753875
1787478536.580403, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 162882415924958
1787478536.580530, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162882416058458
1787478537.209086, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162883044620083
1787478537.209205, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162883044729250
1787478537.209831, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162883045353125
1787478537.209907, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162883045426625
1787478537.256940, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1529, 162883092464666
1787478537.256978, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162883092495958
1787478541.498498, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162887334255166
1787478541.560124, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162887395644083
1787478541.560745, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162887396254125
1787478541.561333, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162887396840958
1787478541.562527, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162887398035041
1787478541.563474, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 162887398985875
1787478541.569698, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 162887405206583
1787478541.570039, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 162887406161958
1787478541.735020, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 1540, 162887570538000
1787478541.735081, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 162887570587208
1787478546.087109, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 162891922800333
1787478546.134756, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 2, 162891970267833
1787478546.135820, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 162891971319125
1787478546.136756, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 162891972635875
1787478546.141419, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 162891976917166
1787478546.142092, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 162891977587583
1787478546.248017, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 1504, 162892083522666
1787478546.248074, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 162892083568291
1787478550.412033, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 162896247790791
1787478550.461655, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 162896297154125
1787478550.461939, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 162896297424291
1787478550.462104, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 162896297591250
1787478550.463742, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 162896299225791
1787478550.464560, Self-RAG Decomposed (multi-hop), End stage, run, start, 162896300047333
1787478550.468104, Self-RAG Decomposed (multi-hop), End stage, run, end, 162896303588541
1787478550.468211, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 57989650238491529670967203109269033372, 1787478517.126883, 1, 10, 162896303698250
1787478550.468802, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 47599242824335656656263898274287607523, 1787478550.468369, 1, 11, 162896304293583
1787478550.469919, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 162896305402708
1787478550.501256, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 162896336742500
1787478550.501358, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162896336848708
1787478554.101211, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162899936702250
1787478554.102712, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162899938201125
1787478554.108011, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162899943491041
1787478554.108133, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162899943608958
1787478554.286788, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1024, 162900122276416
1787478554.286863, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162900122336625
1787478571.229192, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162917064950250
1787478571.277710, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162917113148416
1787478571.278728, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162917114156916
1787478571.279481, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162917114914500
1787478571.281151, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162917116578166
1787478571.282458, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 162917117889708
1787478571.286351, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 162917121778958
1787478571.287127, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 162917122557875
1787478571.307409, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_prompt_tokens, 612, 162917142837833
1787478571.307434, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 162917142860291
1787478573.157613, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 162918993205000
1787478573.298039, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 6, 162919133480916
1787478573.298404, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 162919133835208
1787478573.298698, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162919134131583
1787478574.821033, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162920656462791
1787478574.821169, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162920656592125
1787478574.822440, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162920657860083
1787478574.822540, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162920657961666
1787478574.850409, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 1721, 162920685832041
1787478574.850451, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162920685867583
1787478591.573781, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162937409362041
1787478591.622751, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162937458139125
1787478591.623344, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162937458719750
1787478591.623798, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162937459177125
1787478591.624583, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162937459956958
1787478591.626157, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 162937461533833
1787478591.630102, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 162937465477541
1787478591.631385, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 162937466981500
1787478591.788909, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 1732, 162937624288666
1787478591.788962, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 162937624333541
1787478596.705930, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 162942541479166
1787478596.797214, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 4, 162942632593875
1787478596.797869, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 162942633232666
1787478596.798404, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 162942633769458
1787478596.803080, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 162942638443916
1787478596.803625, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 162942638987000
1787478596.903253, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 1679, 162942738617416
1787478596.903299, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 162942738656416
1787478601.530704, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 162947366233083
1787478601.579725, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 162947415086666
1787478601.580006, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 162947415353458
1787478601.580335, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 162947415702208
1787478601.582282, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 162947417633375
1787478601.583242, Self-RAG Decomposed (multi-hop), End stage, run, start, 162947418590000
1787478601.585493, Self-RAG Decomposed (multi-hop), End stage, run, end, 162947420841875
1787478601.585611, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 47599242824335656656263898274287607523, 1787478550.468369, 1, 11, 162947420961125
1787478601.586648, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 165921435535575830834343585333067979356, 1787478601.586574, 1, 12, 162947422013625
1787478601.587303, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 162947422655250
1787478601.608036, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 162947443385166
1787478601.608165, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162947443515750
1787478603.763757, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162949599114500
1787478603.763896, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162949599248125
1787478603.764978, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162949600318791
1787478603.765100, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162949600443250
1787478603.800836, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 668, 162949636190541
1787478603.800899, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162949636238125
1787478618.821016, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 162964656497208
1787478618.869292, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 162964704605666
1787478618.870593, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 162964705894625
1787478618.870975, Self-RAG Decomposed (multi-hop), Grade router, run, start, 162964706280125
1787478618.871611, Self-RAG Decomposed (multi-hop), Grade router, run, end, 162964706910583
1787478618.872210, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 162964707513333
1787478618.874389, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 162964709689416
1787478618.874845, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 162964710151250
1787478618.974971, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 679, 162964810282750
1787478618.975035, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 162964810333291
1787478621.080397, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 162966915732458
1787478621.165957, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 4, 162967001264708
1787478621.166537, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 162967001837625
1787478621.166784, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 162967002083791
1787478621.168882, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 162967004179750
1787478621.169019, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 162967004321208
1787478621.238137, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 633, 162967073435791
1787478621.238183, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 162967073475083
1787478623.096329, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 162968931679625
1787478623.140021, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 162968975319541
1787478623.140201, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 162968975489041
1787478623.140313, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 162968975604458
1787478623.140565, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 162968975855708
1787478623.140673, Self-RAG Decomposed (multi-hop), End stage, run, start, 162968975967458
1787478623.142242, Self-RAG Decomposed (multi-hop), End stage, run, end, 162968977531750
1787478623.142321, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 165921435535575830834343585333067979356, 1787478601.586574, 1, 12, 162968977613208
1787478623.142612, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 278786916723788516651158844650436078346, 1787478623.142533, 1, 13, 162968977909875
1787478623.142983, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 162968978276250
1787478623.155834, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 162968991125250
1787478623.155912, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 162968991204958
1787478624.635945, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 162970471243708
1787478624.636086, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 162970471377166
1787478624.636766, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 162970472052958
1787478624.636840, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 162970472124625
1787478624.697146, Self-RAG Decomposed (multi-hop), Grader LLM, n_prompt_tokens, 999, 162970532454208
1787478624.697235, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 162970532518791
1787478657.221079, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 163003056502958
1787478657.295647, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 163003130859750
1787478657.296874, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 163003132072666
1787478657.297099, Self-RAG Decomposed (multi-hop), Grade router, run, start, 163003132306833
1787478657.297663, Self-RAG Decomposed (multi-hop), Grade router, run, end, 163003132859125
1787478657.298309, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 163003133507416
1787478657.301134, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 163003136331500
1787478657.301201, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 163003136699666
1787478657.443850, Self-RAG Decomposed (multi-hop), Generator LLM, n_prompt_tokens, 1010, 163003279050750
1787478657.443895, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 163003279089250
1787478660.408762, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 163006245525208
1787478660.522162, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 5, 163006357375500
1787478660.522812, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 163006358001041
1787478660.523484, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 163006358902416
1787478660.527854, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 163006363044500
1787478660.527995, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 163006363193875
1787478660.647132, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_prompt_tokens, 964, 163006482327791
