1787208394.788576, Self-RAG Decomposed (multi-hop), pipeline, prepare, start, 56343966308958
1787209378.849457, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 57328025227791
1787209378.850755, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 57328026526166
1787209378.851561, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 57328027337333
1787209378.852373, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 57328028152833
1787209378.852506, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 57328028281916
1787209378.852566, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 57328028336916
1787209378.856101, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 57328031876708
1787209378.890132, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 57328065938000
1787209379.096782, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 2, 57328272565791
1787209379.225480, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 57328401263416
1787209379.357580, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 57328533364833
1787209379.428845, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 57328604631041
1787209379.429471, Self-RAG Decomposed (multi-hop), End stage, run, start, 57328605246333
1787209379.500427, Self-RAG Decomposed (multi-hop), End stage, run, end, 57328676205375
1787209379.500535, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 192363611558324168234791677294220271453, 1787209283.121124, 1, 20, 57328676317958
1787209384.796238, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 57333972364291
1787209385.241131, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 57334416913208
1787209385.349275, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 7, 57334525065083
1787209385.349373, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 57334525139500
1787209385.350602, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 57334526363458
1787209385.351112, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 57334526873416
1787209385.351234, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 57334526994750
1787209385.351669, Self-RAG Decomposed (multi-hop), Grade router, run, start, 57334527433416
1787209385.354700, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 57334530461708
1787209385.354754, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 57334530514625
1787209385.356413, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 57334532180958
1787209385.357600, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 57334533359708
1787209385.357687, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 57334533450375
1787209385.359753, Self-RAG Decomposed (multi-hop), Grade router, run, end, 57334535514333
1787209385.359946, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 57334535706791
1787209385.360273, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 57334536033125
1787209385.360374, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 57334536133416
1787209385.360437, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 57334536195458
1787209390.609660, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 221027374533913827703384921163067802976, 1787209390.596190, 1, 23, 57339787929458
1787209390.617874, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57339793656083
1787209390.678110, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57339853892500
1787209390.679653, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 57339855437291
1787209422.938970, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 22682455843695783173554721271374844103, 1787209422.926901, 1, 24, 57372118817833
1787209422.961183, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57372136903375
1787209423.086007, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57372261712000
1787209432.265896, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 44863971810067336456001894405651071836, 1787209432.262794, 1, 25, 57381443193041
1787209432.275385, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57381451081541
1787209432.328904, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57381504583875
1787209481.691097, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 210288138818904158732879339069236201204, 1787209481.686406, 1, 26, 57430868735666
1787209481.702397, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57430878357041
1787209481.837855, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57431013454250
1787209536.880296, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 285385751763533894129513446810356589985, 1787209536.873012, 1, 27, 57486063222708
1787209536.893749, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57486069528125
1787209536.937700, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57486113190250
1787209615.461710, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 49828425141933530053859296822875114729, 1787209615.447006, 1, 28, 57564641163041
1787209615.477958, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57564653358708
1787209615.564269, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57564739605916
1787209624.834514, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 67187877010270816179614692019386224624, 1787209624.788882, 1, 29, 57574011898625
1787209624.841763, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57574017399541
1787209624.870274, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57574045589750
1787209705.189376, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 152262583001441150600383595606974020807, 1787209705.182673, 1, 30, 57654392545708
1787209705.204607, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57654404788583
1787209705.253985, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57654454150000
1787209813.270857, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 187963836463632062985619006134921599042, 1787209813.261220, 1, 31, 57762475959916
1787209813.283099, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57762483993083
1787209813.329123, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57762530010708
1787209870.870173, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 22585584402339458734609426400141111092, 1787209870.863066, 1, 32, 57820074598333
1787209870.883359, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57820084519625
1787209870.955239, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57820156385208
1787209893.975710, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 239279694883125467118789710013124741295, 1787209893.971350, 1, 33, 57843178790000
1787209893.983054, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57843184328000
1787209894.011246, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57843212494208
1787210005.672353, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 76436108289727396487744317291313300405, 1787210005.666929, 1, 34, 57954876727833
1787210005.680450, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 57954882621416
1787210005.719472, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 57954921231166
1787210062.940970, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 47578136213486629685765173780384779215, 1787210062.931898, 1, 35, 58012146998791
1787210062.957072, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 58012159089666
1787210063.041423, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 58012243435041
1787210073.113329, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 154809958549091409887978831878840444608, 1787210073.109724, 1, 36, 58022315524791
1787210073.114096, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 58022316152083
1787210073.117859, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 58022319901875
1787210079.146076, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 58028349608291
1787210079.319656, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58028521747125
1787210079.320130, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 58028522507833
1787210079.429753, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58028631848958
1787210079.432249, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58028634900791
1787210079.433247, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58028635316833
1787210079.500074, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58028702181250
1787210080.145808, Self-RAG Decomposed (multi-hop), Hallucination LLM, n_generated_tokens, 16, 58029347900708
1787210080.149163, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, end, 58029351247833
1787210080.149879, Self-RAG Decomposed (multi-hop), Hallucination router, run, start, 58029351954625
1787210080.154653, Self-RAG Decomposed (multi-hop), Hallucination router, run, end, 58029356729583
1787210080.158816, Self-RAG Decomposed (multi-hop), End stage, run, start, 58029360891708
1787210080.201292, Self-RAG Decomposed (multi-hop), End stage, run, end, 58029403386416
1787210080.201446, Self-RAG Decomposed (multi-hop), pipeline - val, run, end, 165748911248657897199933785993377908002, 1787209284.277828, 1, 21, 58029403525000
1787210080.348873, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 16, 58029550963291
1787210080.349347, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58029551425500
1787210080.349441, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58029551516583
1787210080.349471, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58029551545166
1787210080.350663, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58029552742166
1787210080.351262, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58029553336416
1787210080.352077, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 58029554152875
1787210080.357582, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 58029559657458
1787210080.358926, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 58029561003208
1787210080.384244, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58029586333041
1787210080.384336, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58029586411291
1787210080.384707, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58029586782833
1787210080.385048, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58029587123166
1787210080.430013, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58029632106041
1787210080.430141, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58029632215708
1787210080.430172, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58029632250375
1787210080.430679, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58029632754041
1787210080.530279, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58029732374875
1787210080.530396, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58029732475208
1787210080.530449, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58029732524916
1787210080.530852, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58029732927625
1787210096.644598, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58045850179541
1787210096.815732, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58046017901708
1787210096.818952, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58046021106458
1787210096.819612, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58046021763208
1787210096.820631, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58046022788166
1787210096.821977, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58046024129833
1787210096.822309, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 58046024775250
1787210096.823552, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58046025701000
1787210096.845889, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58046048045458
1787210096.846851, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58046049002000
1787210096.857983, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58046060136500
1787210096.862162, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 58046064317208
1787210096.866581, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 58046068732916
1787210108.992480, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58058197378000
1787210108.997557, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58058199776541
1787210108.998828, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58058201031250
1787210109.013987, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58058216199708
1787210109.260122, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 58058462361333
1787210109.829499, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 12, 58059031723166
1787210109.833373, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 58059035588541
1787210109.833423, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58059035634583
1787210120.661070, Self-RAG Decomposed (multi-hop), pipeline - val, run, start, 263878456149920265234984367081451441701, 1787210120.656805, 1, 37, 58069864912333
1787210120.667733, Self-RAG Decomposed (multi-hop), Question dataloader, run, start, 58069870496750
1787210120.709057, Self-RAG Decomposed (multi-hop), Question dataloader, run, end, 58069911332333
1787210122.686754, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58071889174916
1787210122.889415, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58072091699333
1787210122.891208, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58072093479458
1787210122.892282, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58072094548708
1787210122.892335, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58072094604583
1787210122.892777, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58072095050666
1787210122.892982, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58072095257708
1787210122.896829, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58072099096250
1787210122.897301, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58072099574125
1787210122.898297, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 58072100577541
1787210122.898711, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58072100975875
1787210122.918732, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58072121002916
1787210122.921151, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 58072123419250
1787210122.930221, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 58072132489375
1787210123.463956, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58072666239875
1787210123.464204, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58072666482541
1787210123.464271, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58072666548416
1787210123.466591, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58072668868791
1787210127.741292, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58076943804500
1787210127.742167, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58076944466375
1787210127.742304, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58076944594791
1787210127.743899, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58076946189125
1787210127.764415, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58076966714583
1787210127.830094, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58077032410000
1787210127.830364, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58077032653375
1787210127.830430, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58077032717041
1787210127.830559, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 58077032873333
1787210127.830671, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58077032959166
1787210127.832183, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58077034478291
1787210127.832400, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 58077034694666
1787210127.833624, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 58077035921125
1787210128.042173, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58077244494083
1787210128.042332, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58077244647875
1787210128.042446, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58077244736208
1787210128.044062, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58077246357125
1787210129.593235, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58078795718916
1787210129.593798, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58078796119250
1787210129.593986, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58078796288750
1787210129.597900, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58078800204666
1787210129.654861, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 58078857276041
1787210129.667556, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58078869865666
1787210129.667660, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58078869957375
1787210129.667715, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58078870014791
1787210129.669063, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58078871360708
1787210129.764877, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58078967196791
1787210129.765010, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58078967308291
1787210129.765062, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58078967362125
1787210129.765624, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58078967922041
1787210129.798571, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58079000884333
1787210129.798677, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58079000977416
1787210129.798729, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58079001028375
1787210129.799133, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58079001431083
1787210129.853197, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58079055514708
1787210129.853387, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58079055687666
1787210129.853431, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58079055730958
1787210129.856404, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58079058705166
1787210129.892188, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58079094504666
1787210129.892697, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58079094995875
1787210129.893023, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58079095321166
1787210129.982152, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 8, 58079184476416
1787210129.982409, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 58079184708875
1787210129.982453, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58079184756541
1787210129.982590, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 58079184891791
1787210129.982694, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58079184994000
1787210135.593369, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58084795951041
1787210135.594501, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58084796842958
1787210135.597611, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58084799938666
1787210135.602863, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58084805191833
1787210135.669501, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58084871849250
1787210135.669991, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58084872319250
1787210135.670228, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58084872551458
1787210135.670412, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 58084872747833
1787210135.670514, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58084872836833
1787210135.672921, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58084875248666
1787210135.673230, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 58084875555750
1787210135.674181, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 58084876506000
1787210137.531085, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 58086733589375
1787210137.800914, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 7, 58087003275916
1787210137.801464, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 58087003802125
1787210137.801589, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58087003925125
1787210137.801902, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58087004240750
1787210140.249468, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58089451950041
1787210140.249884, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58089452235791
1787210140.251588, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58089453936125
1787210140.281128, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58089483486958
1787210140.354274, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58089556634000
1787210140.354481, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58089556827708
1787210140.354601, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58089556950125
1787210140.354705, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58089557050666
1787210140.354813, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58089557159875
1787210140.355443, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58089557789125
1787210140.355637, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 58089557982166
1787210140.356566, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 58089558919458
1787210143.328418, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58092530974416
1787210143.406151, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58092608530791
1787210143.409153, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58092611516041
1787210143.409376, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58092611743541
1787210143.409567, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58092611927791
1787210143.410995, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58092613358000
1787210143.411719, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58092614079541
1787210143.411844, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 58092614202916
1787210143.413919, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 58092616281708
1787210146.333424, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58095535852541
1787210146.408320, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58095610715666
1787210146.408579, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58095610955958
1787210146.408791, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58095611172416
1787210146.408891, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58095611284583
1787210146.409793, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58095612173500
1787210146.410465, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58095612842666
1787210146.410667, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 58095613042208
1787210146.411584, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 58095613968250
1787210149.226708, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58098429335791
1787210149.315102, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58098517515916
1787210149.315478, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58098517864541
1787210149.316703, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58098519094166
1787210149.316790, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58098519179416
1787210149.319161, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58098521550291
1787210149.319636, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, start, 58098522264000
1787210149.319942, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58098522329458
1787210149.325939, Self-RAG Decomposed (multi-hop), Query rewrite formatter, run, end, 58098528330041
1787210149.328698, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, start, 58098531085583
1787210156.562966, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58105765525625
1787210156.639721, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58105842166875
1787210156.642235, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58105844662625
1787210156.642309, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, start, 58105844741041
1787210156.642476, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58105844899958
1787210156.642542, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58105844960333
1787210156.644597, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58105847018416
1787210156.644760, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 58105847180625
1787210156.645878, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 58105848297166
1787210158.805313, Self-RAG Decomposed (multi-hop), Query rewrite LLM, first_token, end, 58108007925708
1787210158.990333, Self-RAG Decomposed (multi-hop), Query rewrite LLM, n_generated_tokens, 5, 58108192782625
1787210158.990682, Self-RAG Decomposed (multi-hop), Query rewrite LLM, run, end, 58108193113666
1787210158.990766, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58108193202125
1787210158.991365, Self-RAG Decomposed (multi-hop), Document retriever, run, start, 58108193812625
1787210166.437517, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58115640080458
1787210166.586558, Self-RAG Decomposed (multi-hop), Generator LLM, n_generated_tokens, 256, 58115789036500
1787210166.588236, Self-RAG Decomposed (multi-hop), Document retriever, run, end, 58115790709541
1787210166.590362, Self-RAG Decomposed (multi-hop), Generator LLM, run, end, 58115792829583
1787210166.590469, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, start, 58115792939166
1787210166.591225, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, start, 58115793687166
1787210166.591378, Self-RAG Decomposed (multi-hop), Generator LLM, run, start, 58115793839166
1787210166.597758, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, start, 58115800223125
1787210166.597845, Self-RAG Decomposed (multi-hop), Retrieval grader formatter, run, end, 58115800310375
1787210166.599398, Self-RAG Decomposed (multi-hop), Hallucination grader formatter, run, end, 58115801860958
1787210166.600387, Self-RAG Decomposed (multi-hop), Hallucination LLM, run, start, 58115802856125
1787210166.600467, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, start, 58115802928916
1787210166.629424, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58115831894750
1787210166.629557, Self-RAG Decomposed (multi-hop), Grader LLM, run, end, 58115832019041
1787210166.629630, Self-RAG Decomposed (multi-hop), Grade router, run, start, 58115832091875
1787210166.629666, Self-RAG Decomposed (multi-hop), Grader LLM, run, start, 58115832129541
1787210166.630160, Self-RAG Decomposed (multi-hop), Grade router, run, end, 58115832621416
1787210166.630245, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, start, 58115832707833
1787210166.630562, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, start, 58115833024416
1787210166.631117, Self-RAG Decomposed (multi-hop), Answer generator formatter, run, end, 58115833579708
1787210177.187586, Self-RAG Decomposed (multi-hop), Grader LLM, first_token, end, 58126390324583
1787210177.203124, Self-RAG Decomposed (multi-hop), Generator LLM, first_token, end, 58126405660125
1787210177.282229, Self-RAG Decomposed (multi-hop), Hallucination LLM, first_token, end, 58126484774750
1787210177.282352, Self-RAG Decomposed (multi-hop), Grader LLM, n_generated_tokens, 2, 58126484867875
