1787204947.022970, Self-RAG Decomposed-Shared, pipeline, prepare, start, 52896213125916
1787205102.887066, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53052076356375
1787205102.928139, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53052117418625
1787205102.928265, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53052117533666
1787205102.928293, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53052117565541
1787205102.928386, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53052117654791
1787205102.928407, Self-RAG Decomposed-Shared, Grade router, run, start, 53052117674583
1787205102.928744, Self-RAG Decomposed-Shared, Grade router, run, end, 53052118015958
1787205102.928822, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53052118091458
1787205102.929057, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 53052118325958
1787205105.457467, Self-RAG Decomposed-Shared, pipeline - val, run, start, 78657557062613389570881165144178004317, 1787205105.457320, 1, 17, 53054646759916
1787205105.457966, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53054647224916
1787205105.458868, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53054648127416
1787205105.458972, Self-RAG Decomposed-Shared, Document retriever, run, start, 53054648232166
1787205105.781008, Self-RAG Decomposed-Shared, Document retriever, run, end, 53054970291875
1787205105.781177, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53054970436375
1787205105.781755, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53054971013291
1787205105.798201, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 53054987469041
1787205106.008072, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 10, 53055197348250
1787205106.008330, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 53055197590958
1787205106.008382, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 53055197643458
1787205106.008605, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 53055197860666
1787205106.008641, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 53055197894416
1787205106.009425, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 53055198688000
1787205108.646653, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 53057835915750
1787205108.688175, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 53057877430500
1787205108.688300, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 53057877541500
1787205108.688329, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53057877573166
1787205108.688435, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 53057877677000
1787205108.688461, Self-RAG Decomposed-Shared, Hallucination router, run, start, 53057877700750
1787205108.688728, Self-RAG Decomposed-Shared, Hallucination router, run, end, 53057877971083
1787205108.688899, Self-RAG Decomposed-Shared, End stage, run, start, 53057878140458
1787205108.690078, Self-RAG Decomposed-Shared, End stage, run, end, 53057879319041
1787205108.690160, Self-RAG Decomposed-Shared, pipeline - val, run, end, 228958505316525604210837022895777141087, 1787205077.121713, 1, 13, 53057879404291
1787205109.940750, Self-RAG Decomposed-Shared, pipeline - val, run, start, 132775098943808384815227087545721978020, 1787205109.940653, 1, 18, 53059130000458
1787205109.940947, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53059130185000
1787205109.941207, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53059130445416
1787205109.941269, Self-RAG Decomposed-Shared, Document retriever, run, start, 53059130504375
1787205110.174254, Self-RAG Decomposed-Shared, Document retriever, run, end, 53059363507416
1787205110.174575, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53059363834083
1787205110.179694, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53059368971416
1787205110.895955, Self-RAG Decomposed-Shared, pipeline - val, run, start, 132556207870875499939103056353914706261, 1787205110.895858, 1, 19, 53060085197333
1787205110.896123, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53060085357750
1787205110.896344, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53060085577083
1787205110.896473, Self-RAG Decomposed-Shared, Document retriever, run, start, 53060085703625
1787205110.971150, Self-RAG Decomposed-Shared, Document retriever, run, end, 53060160386625
1787205110.971277, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53060160509958
1787205110.971695, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53060160927291
1787205111.037803, Self-RAG Decomposed-Shared, pipeline - val, run, start, 21969363125582583840073014521794924444, 1787205111.037754, 1, 20, 53060227034750
1787205111.037910, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53060227139625
1787205111.038068, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53060227300291
1787205111.038187, Self-RAG Decomposed-Shared, Document retriever, run, start, 53060227417041
1787205111.128117, Self-RAG Decomposed-Shared, Document retriever, run, end, 53060317349625
1787205111.128191, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53060317422708
1787205111.128566, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53060317795208
1787205111.501824, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53060691071166
1787205111.544049, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53060733288291
1787205111.544186, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53060733414375
1787205111.544219, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53060733450083
1787205111.544335, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53060733561083
1787205111.544355, Self-RAG Decomposed-Shared, Grade router, run, start, 53060733580916
1787205111.544647, Self-RAG Decomposed-Shared, Grade router, run, end, 53060733875500
1787205111.544737, Self-RAG Decomposed-Shared, End stage, run, start, 53060733964333
1787205111.545361, Self-RAG Decomposed-Shared, End stage, run, end, 53060734588208
1787205111.545405, Self-RAG Decomposed-Shared, pipeline - val, run, end, 337482750521623625647307964081790412803, 1787205050.695157, 1, 10, 53060734631250
1787205113.198884, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 53062388139541
1787205113.307067, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 5, 53062496334125
1787205113.307389, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 53062496618500
1787205113.307473, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 53062496696666
1787205113.307529, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 53062496757250
1787205113.308522, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 53062497749416
1787205115.434561, Self-RAG Decomposed-Shared, pipeline - val, run, start, 144187136419216296988498356893919524069, 1787205115.434183, 1, 21, 53064623891625
1787205115.435836, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53064625059375
1787205115.436781, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53064625999791
1787205115.437025, Self-RAG Decomposed-Shared, Document retriever, run, start, 53064626245750
1787205115.865077, Self-RAG Decomposed-Shared, Document retriever, run, end, 53065054297791
1787205115.865273, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53065054492041
1787205115.866470, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53065055679458
1787205116.157395, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 53065346627541
1787205116.200560, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 53065389774958
1787205116.200759, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 53065389966958
1787205116.200800, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53065390010916
1787205116.200942, Self-RAG Decomposed-Shared, Hallucination router, run, start, 53065390149208
1787205116.200985, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 53065390187791
1787205116.201295, Self-RAG Decomposed-Shared, Hallucination router, run, end, 53065390500291
1787205116.201474, Self-RAG Decomposed-Shared, End stage, run, start, 53065390683958
1787205116.202448, Self-RAG Decomposed-Shared, End stage, run, end, 53065391653166
1787205116.202553, Self-RAG Decomposed-Shared, pipeline - val, run, end, 169123627260792481313736064804957470894, 1787205080.022123, 1, 14, 53065391767083
1787205118.231367, Self-RAG Decomposed-Shared, pipeline - val, run, start, 54452593394121371247889529731547320720, 1787205118.231290, 1, 22, 53067420574958
1787205118.231538, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53067420733583
1787205118.231734, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53067420932666
1787205118.231853, Self-RAG Decomposed-Shared, Document retriever, run, start, 53067421047458
1787205118.333231, Self-RAG Decomposed-Shared, Document retriever, run, end, 53067522444833
1787205118.333352, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53067522548416
1787205118.333989, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53067523189625
1787205119.007981, Self-RAG Decomposed-Shared, pipeline - val, run, start, 71227673917455669848207224452340601597, 1787205119.007909, 1, 23, 53068197185625
1787205119.008132, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53068197325416
1787205119.008334, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53068197527833
1787205119.008428, Self-RAG Decomposed-Shared, Document retriever, run, start, 53068197620541
1787205119.084097, Self-RAG Decomposed-Shared, Document retriever, run, end, 53068273292958
1787205119.084223, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53068273416791
1787205119.084468, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53068273659416
1787205119.430729, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53068619942708
1787205119.471605, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53068660802750
1787205119.471793, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53068660984000
1787205119.471935, Self-RAG Decomposed-Shared, Grade router, run, start, 53068661129833
1787205119.471961, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 53068661149166
1787205119.472050, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53068661246333
1787205119.472302, Self-RAG Decomposed-Shared, Grade router, run, end, 53068661495791
1787205119.472547, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53068661739000
1787205119.473047, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 53068662238875
1787205119.473190, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 53068662382250
1787205121.060912, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 53070250140125
1787205121.104144, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 53070293341750
1787205121.104347, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 53070293533041
1787205121.104388, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53070293572041
1787205121.104557, Self-RAG Decomposed-Shared, Hallucination router, run, start, 53070293739750
1787205121.104996, Self-RAG Decomposed-Shared, Hallucination router, run, end, 53070294181166
1787205121.105086, Self-RAG Decomposed-Shared, End stage, run, start, 53070294267916
1787205121.105991, Self-RAG Decomposed-Shared, End stage, run, end, 53070295173125
1787205121.106043, Self-RAG Decomposed-Shared, pipeline - val, run, end, 124256018846244755162046284684401102001, 1787205088.266561, 1, 15, 53070295223333
1787205123.104309, Self-RAG Decomposed-Shared, pipeline - val, run, start, 296784845761395879615055694484260782274, 1787205123.104237, 1, 24, 53072293493541
1787205123.104579, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53072293752583
1787205123.104776, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53072293948416
1787205123.104874, Self-RAG Decomposed-Shared, Document retriever, run, start, 53072294049458
1787205123.132513, Self-RAG Decomposed-Shared, pipeline - val, run, start, 88456785707872958653144166221158734343, 1787205123.132378, 1, 25, 53072321703083
1787205123.132728, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53072321900541
1787205123.132925, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53072322095416
1787205123.186797, Self-RAG Decomposed-Shared, Document retriever, run, end, 53072375978208
1787205123.186966, Self-RAG Decomposed-Shared, Document retriever, run, start, 53072376143291
1787205123.187025, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53072376199750
1787205123.187663, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53072376837416
1787205123.354693, Self-RAG Decomposed-Shared, Document retriever, run, end, 53072543877625
1787205123.354907, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53072544081541
1787205123.355381, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53072544554083
1787205123.441193, Self-RAG Decomposed-Shared, pipeline - val, run, start, 333703749990205107655754330950705626853, 1787205123.441089, 1, 26, 53072630371291
1787205123.441392, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53072630567958
1787205123.441795, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53072630969208
1787205123.441915, Self-RAG Decomposed-Shared, Document retriever, run, start, 53072631091250
1787205123.513821, Self-RAG Decomposed-Shared, Document retriever, run, end, 53072703005750
1787205123.514028, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53072703205208
1787205123.514571, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53072703745750
1787205124.071038, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53073260214916
1787205124.111541, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53073300717041
1787205124.111674, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53073300840333
1787205124.111706, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53073300879416
1787205124.111811, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53073300977416
1787205124.111833, Self-RAG Decomposed-Shared, Grade router, run, start, 53073300998291
1787205124.112111, Self-RAG Decomposed-Shared, Grade router, run, end, 53073301280500
1787205124.112240, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53073301406416
1787205124.112478, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 53073301643958
1787205127.315864, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 53076505035250
1787205127.356294, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 2, 53076545456791
1787205127.356437, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 53076545589375
1787205127.356468, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53076545622500
1787205127.356577, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 53076545726625
1787205127.356611, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 53076545760750
1787205127.357140, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 53076546292416
1787205127.357185, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 53076546335416
1787205127.602024, Self-RAG Decomposed-Shared, pipeline - val, run, start, 257312805569653718238510716102225418813, 1787205127.601924, 1, 27, 53076791188208
1787205127.602196, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53076791346875
1787205127.602415, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53076791566416
1787205127.602514, Self-RAG Decomposed-Shared, Document retriever, run, start, 53076791664791
1787205127.616532, Self-RAG Decomposed-Shared, pipeline - val, run, start, 328359235064587727244989955967963190820, 1787205127.616432, 1, 28, 53076805696166
1787205127.616697, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53076805848166
1787205127.616951, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53076806101625
1787205127.736701, Self-RAG Decomposed-Shared, Document retriever, run, end, 53076925873458
1787205127.736877, Self-RAG Decomposed-Shared, Document retriever, run, start, 53076926028666
1787205127.736926, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53076926078083
1787205127.738176, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53076927326083
1787205127.805186, Self-RAG Decomposed-Shared, Document retriever, run, end, 53076994345000
1787205127.805290, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53076994442416
1787205127.805677, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53076994827625
1787205129.251638, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53078440799041
1787205129.292587, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53078481737250
1787205129.292724, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53078481864916
1787205129.292752, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53078481896083
1787205129.292844, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53078481983791
1787205129.292863, Self-RAG Decomposed-Shared, Grade router, run, start, 53078482003250
1787205129.293248, Self-RAG Decomposed-Shared, Grade router, run, end, 53078482391500
1787205129.293303, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53078482443500
1787205129.293511, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 53078482651916
1787205132.231855, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 53081421003250
1787205132.336240, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 5, 53081525384125
1787205132.336415, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 53081525545875
1787205132.336463, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 53081525598291
1787205132.336598, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 53081525726875
1787205132.336629, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 53081525755416
1787205132.337501, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 53081526637208
1787205132.785959, Self-RAG Decomposed-Shared, pipeline - val, run, start, 174770266100305436692783526419565055076, 1787205132.785861, 1, 29, 53081975108000
1787205132.786151, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53081975278041
1787205132.786384, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53081975511333
1787205132.786482, Self-RAG Decomposed-Shared, Document retriever, run, start, 53081975607625
1787205133.123983, Self-RAG Decomposed-Shared, Document retriever, run, end, 53082313124666
1787205133.124123, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53082313251708
1787205133.124664, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53082313789708
1787205135.481777, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 53084670904291
1787205135.522526, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 53084711649208
1787205135.522662, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 53084711774291
1787205135.522696, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53084711810208
1787205135.522794, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 53084711904166
1787205135.522827, Self-RAG Decomposed-Shared, Hallucination router, run, start, 53084711937125
1787205135.523331, Self-RAG Decomposed-Shared, Hallucination router, run, end, 53084712443375
1787205135.523412, Self-RAG Decomposed-Shared, End stage, run, start, 53084712523125
1787205135.524570, Self-RAG Decomposed-Shared, End stage, run, end, 53084713681083
1787205135.524664, Self-RAG Decomposed-Shared, pipeline - val, run, end, 185658096122791184074658637213196222607, 1787205095.795106, 1, 16, 53084713774125
1787205138.314156, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53087503278291
1787205138.355574, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53087544680666
1787205138.355695, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53087544792208
1787205138.355725, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53087544824916
1787205138.355833, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53087544931041
1787205138.355857, Self-RAG Decomposed-Shared, Grade router, run, start, 53087544951916
1787205138.356194, Self-RAG Decomposed-Shared, Grade router, run, end, 53087545291291
1787205138.356241, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53087545336041
1787205138.356484, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 53087545580875
1787205140.253627, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 53089442738333
1787205140.546403, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 14, 53089735513458
1787205140.546613, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 53089735702166
1787205140.546657, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 53089735752458
1787205140.546820, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 53089735909333
1787205140.546873, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 53089735960291
1787205140.547672, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 53089736765375
1787205143.434814, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 53092623906625
1787205143.475691, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 53092664773750
1787205143.475827, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 53092664899083
1787205143.475858, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53092664933083
1787205143.475950, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 53092665021708
1787205143.475974, Self-RAG Decomposed-Shared, Hallucination router, run, start, 53092665045041
1787205143.476473, Self-RAG Decomposed-Shared, Hallucination router, run, end, 53092665546291
1787205143.476568, Self-RAG Decomposed-Shared, End stage, run, start, 53092665639458
1787205143.477211, Self-RAG Decomposed-Shared, End stage, run, end, 53092666283541
1787205143.477254, Self-RAG Decomposed-Shared, pipeline - val, run, end, 78657557062613389570881165144178004317, 1787205105.457320, 1, 17, 53092666325083
1787205146.349693, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53095538772750
1787205146.389895, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53095578964916
1787205146.390058, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53095579117041
1787205146.390108, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53095579177666
1787205146.390288, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53095579352416
1787205146.390342, Self-RAG Decomposed-Shared, Grade router, run, start, 53095579401208
1787205146.390885, Self-RAG Decomposed-Shared, Grade router, run, end, 53095579947041
1787205146.390995, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53095580052666
1787205146.391314, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 53095580372291
1787205149.179503, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 53098368568708
1787205149.220542, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 2, 53098409598958
1787205149.220684, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 53098409729125
1787205149.220721, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 53098409768125
1787205149.220794, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 53098409836958
1787205149.220824, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 53098409866708
1787205149.221364, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 53098410408958
1787205151.108324, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 53100297381500
1787205151.149294, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 53100338337375
1787205151.149429, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 53100338463500
1787205151.149457, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53100338495416
1787205151.149549, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 53100338582791
1787205151.149569, Self-RAG Decomposed-Shared, Hallucination router, run, start, 53100338601875
1787205151.149833, Self-RAG Decomposed-Shared, Hallucination router, run, end, 53100338867916
1787205151.149957, Self-RAG Decomposed-Shared, End stage, run, start, 53100338994083
1787205151.150717, Self-RAG Decomposed-Shared, End stage, run, end, 53100339752333
1787205151.150812, Self-RAG Decomposed-Shared, pipeline - val, run, end, 132775098943808384815227087545721978020, 1787205109.940653, 1, 18, 53100339846208
1787205151.832984, Self-RAG Decomposed-Shared, pipeline - val, run, start, 110095024562652195353518581249809443778, 1787205151.832820, 1, 30, 53101022058416
1787205151.833286, Self-RAG Decomposed-Shared, Question dataloader, run, start, 53101022320833
1787205151.834534, Self-RAG Decomposed-Shared, Question dataloader, run, end, 53101023567208
1787205151.834665, Self-RAG Decomposed-Shared, Document retriever, run, start, 53101023695250
1787205152.236358, Self-RAG Decomposed-Shared, Document retriever, run, end, 53101425421625
1787205152.236497, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 53101425535333
1787205152.237119, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 53101426150250
1787205154.358392, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53103547449375
1787205154.405632, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53103594667666
1787205154.405840, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53103594860791
1787205154.405953, Self-RAG Decomposed-Shared, Grade router, run, start, 53103594984541
1787205154.406007, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53103595030500
1787205154.406061, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53103595111666
1787205154.406550, Self-RAG Decomposed-Shared, Grade router, run, end, 53103595573458
1787205154.406936, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53103595957458
1787205154.407406, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 53103596429291
1787205157.391662, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 53106580701666
1787205157.431998, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 2, 53106621011791
1787205157.432160, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 53106621164416
1787205157.432198, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 53106621205000
1787205157.432327, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 53106621335583
1787205157.432371, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 53106621374458
1787205157.433021, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 53106622026958
1787205160.163160, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 53109352181458
1787205160.205153, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 2, 53109394154416
1787205160.205381, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 53109394375250
1787205160.205437, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 53109394439916
1787205160.205578, Self-RAG Decomposed-Shared, Hallucination router, run, start, 53109394571208
1787205160.205622, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 53109394610666
1787205160.205977, Self-RAG Decomposed-Shared, Hallucination router, run, end, 53109394972000
1787205160.206214, Self-RAG Decomposed-Shared, End stage, run, start, 53109395210583
1787205160.207350, Self-RAG Decomposed-Shared, End stage, run, end, 53109396344416
1787205160.207439, Self-RAG Decomposed-Shared, pipeline - val, run, end, 132556207870875499939103056353914706261, 1787205110.895858, 1, 19, 53109396434583
1787205163.568042, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 53112757042416
1787205163.609376, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 2, 53112798363166
1787205163.609580, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 53112798555041
1787205163.609614, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 53112798590875
1787205163.609717, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 53112798691166
1787205163.609754, Self-RAG Decomposed-Shared, Grade router, run, start, 53112798734000
1787205163.610348, Self-RAG Decomposed-Shared, Grade router, run, end, 53112799322833
1787205163.610450, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 53112799423541
