1787487530.171744, Self-RAG Monolith 4B, pipeline, prepare, start, 171875998251375
1787487626.686972, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 171972513293833
1787487626.687223, Self-RAG Monolith 4B, Monolith LLM, run, end, 171972513524750
1787487626.687430, Self-RAG Monolith 4B, Monolith router, run, start, 171972513736958
1787487626.687779, Self-RAG Monolith 4B, Monolith router, run, end, 171972514083875
1787487626.687990, Self-RAG Monolith 4B, End stage, run, start, 171972514292666
1787487626.689362, Self-RAG Monolith 4B, End stage, run, end, 171972515664666
1787487626.689453, Self-RAG Monolith 4B, pipeline - val, run, end, 28758857949805078015962481446236260863, 1787487622.437575, 1, 16, 171972515756208
1787487626.689776, Self-RAG Monolith 4B, pipeline - val, run, start, 323350641795657127832341044806821710340, 1787487626.689674, 1, 17, 171972516078416
1787487626.689934, Self-RAG Monolith 4B, Question dataloader, run, start, 171972516237500
1787487626.691083, Self-RAG Monolith 4B, Question dataloader, run, end, 171972517385500
1787487626.691227, Self-RAG Monolith 4B, Document retriever, run, start, 171972517537583
1787487627.074496, Self-RAG Monolith 4B, Document retriever, run, end, 171972900807041
1787487627.074651, Self-RAG Monolith 4B, Monolith formatter, run, start, 171972900957750
1787487627.075085, Self-RAG Monolith 4B, Monolith formatter, run, end, 171972901386083
1787487627.075218, Self-RAG Monolith 4B, Monolith LLM, run, start, 171972901516791
1787487627.079117, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1250, 171972905418666
1787487627.079149, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171972905446916
1787487630.512098, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 171976338558958
1787487631.058664, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 171976884984166
1787487631.058900, Self-RAG Monolith 4B, Monolith LLM, run, end, 171976885199500
1787487631.059089, Self-RAG Monolith 4B, Monolith router, run, start, 171976885392500
1787487631.059401, Self-RAG Monolith 4B, Monolith router, run, end, 171976885699833
1787487631.059585, Self-RAG Monolith 4B, End stage, run, start, 171976885883750
1787487631.061030, Self-RAG Monolith 4B, End stage, run, end, 171976887328125
1787487631.061135, Self-RAG Monolith 4B, pipeline - val, run, end, 323350641795657127832341044806821710340, 1787487626.689674, 1, 17, 171976887434166
1787487631.061368, Self-RAG Monolith 4B, pipeline - val, run, start, 95215083119114142907130847742565273082, 1787487631.061319, 1, 18, 171976887670208
1787487631.061596, Self-RAG Monolith 4B, Question dataloader, run, start, 171976887894000
1787487631.062153, Self-RAG Monolith 4B, Question dataloader, run, end, 171976888450708
1787487631.062265, Self-RAG Monolith 4B, Document retriever, run, start, 171976888567875
1787487631.439191, Self-RAG Monolith 4B, Document retriever, run, end, 171977265499291
1787487631.439328, Self-RAG Monolith 4B, Monolith formatter, run, start, 171977265627250
1787487631.439684, Self-RAG Monolith 4B, Monolith formatter, run, end, 171977265983208
1787487631.439820, Self-RAG Monolith 4B, Monolith LLM, run, start, 171977266117541
1787487631.442543, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 840, 171977268840291
1787487631.442574, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171977268868666
1787487633.817640, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 171979643956250
1787487634.753017, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 45, 171980579326708
1787487634.753153, Self-RAG Monolith 4B, Monolith LLM, run, end, 171980579447875
1787487634.753238, Self-RAG Monolith 4B, Monolith router, run, start, 171980579535500
1787487634.753430, Self-RAG Monolith 4B, Monolith router, run, end, 171980579726916
1787487634.753513, Self-RAG Monolith 4B, End stage, run, start, 171980579807250
1787487634.754248, Self-RAG Monolith 4B, End stage, run, end, 171980580541500
1787487634.754327, Self-RAG Monolith 4B, pipeline - val, run, end, 95215083119114142907130847742565273082, 1787487631.061319, 1, 18, 171980580621458
1787487634.754572, Self-RAG Monolith 4B, pipeline - val, run, start, 284891021181469176911845956576888111962, 1787487634.754532, 1, 19, 171980580866416
1787487634.754667, Self-RAG Monolith 4B, Question dataloader, run, start, 171980580963125
1787487634.754888, Self-RAG Monolith 4B, Question dataloader, run, end, 171980581182250
1787487634.755042, Self-RAG Monolith 4B, Document retriever, run, start, 171980581336791
1787487634.790482, Self-RAG Monolith 4B, Document retriever, run, end, 171980616789875
1787487634.790569, Self-RAG Monolith 4B, Monolith formatter, run, start, 171980616862583
1787487634.790857, Self-RAG Monolith 4B, Monolith formatter, run, end, 171980617150625
1787487634.790904, Self-RAG Monolith 4B, Monolith LLM, run, start, 171980617196791
1787487634.793949, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1188, 171980620246083
1787487634.793982, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171980620274708
1787487638.080318, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 171983906815958
1787487638.587048, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 171984413362500
1787487638.587359, Self-RAG Monolith 4B, Monolith LLM, run, end, 171984413653125
1787487638.587542, Self-RAG Monolith 4B, Monolith router, run, start, 171984413834625
1787487638.588029, Self-RAG Monolith 4B, Monolith router, run, end, 171984414320750
1787487638.588328, Self-RAG Monolith 4B, End stage, run, start, 171984414625791
1787487638.589459, Self-RAG Monolith 4B, End stage, run, end, 171984415753583
1787487638.589527, Self-RAG Monolith 4B, pipeline - val, run, end, 284891021181469176911845956576888111962, 1787487634.754532, 1, 19, 171984415825333
1787487638.590270, Self-RAG Monolith 4B, pipeline - val, run, start, 178815024108609808594631228318824292982, 1787487638.590140, 1, 20, 171984416575958
1787487638.590542, Self-RAG Monolith 4B, Question dataloader, run, start, 171984416835541
1787487638.591981, Self-RAG Monolith 4B, Question dataloader, run, end, 171984418276000
1787487638.592127, Self-RAG Monolith 4B, Document retriever, run, start, 171984418427458
1787487638.934471, Self-RAG Monolith 4B, Document retriever, run, end, 171984760771791
1787487638.934645, Self-RAG Monolith 4B, Monolith formatter, run, start, 171984760943375
1787487638.935326, Self-RAG Monolith 4B, Monolith formatter, run, end, 171984761619125
1787487638.935437, Self-RAG Monolith 4B, Monolith LLM, run, start, 171984761729833
1787487638.941634, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1227, 171984767926958
1787487638.941668, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171984767957500
1787487642.307883, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 171988134224541
1787487642.852327, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 171988678638916
1787487642.852552, Self-RAG Monolith 4B, Monolith LLM, run, end, 171988678843083
1787487642.852756, Self-RAG Monolith 4B, Monolith router, run, start, 171988679051333
1787487642.853005, Self-RAG Monolith 4B, Monolith router, run, end, 171988679295875
1787487642.853234, Self-RAG Monolith 4B, End stage, run, start, 171988679525500
1787487642.854354, Self-RAG Monolith 4B, End stage, run, end, 171988680645333
1787487642.854470, Self-RAG Monolith 4B, pipeline - val, run, end, 178815024108609808594631228318824292982, 1787487638.590140, 1, 20, 171988680759541
1787487642.854744, Self-RAG Monolith 4B, pipeline - val, run, start, 314534590046140903816461137815965986994, 1787487642.854668, 1, 21, 171988681041250
1787487642.854933, Self-RAG Monolith 4B, Question dataloader, run, start, 171988681223708
1787487642.855503, Self-RAG Monolith 4B, Question dataloader, run, end, 171988681793375
1787487642.855603, Self-RAG Monolith 4B, Document retriever, run, start, 171988681895541
1787487643.173373, Self-RAG Monolith 4B, Document retriever, run, end, 171988999674083
1787487643.173523, Self-RAG Monolith 4B, Monolith formatter, run, start, 171988999815000
1787487643.173770, Self-RAG Monolith 4B, Monolith formatter, run, end, 171989000060291
1787487643.173902, Self-RAG Monolith 4B, Monolith LLM, run, start, 171989000192416
1787487643.176574, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1353, 171989002863291
1787487643.176601, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171989002887541
1787487646.861539, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 171992687854125
1787487647.361341, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 171993187646625
1787487647.361501, Self-RAG Monolith 4B, Monolith LLM, run, end, 171993187788791
1787487647.361613, Self-RAG Monolith 4B, Monolith router, run, start, 171993187900791
1787487647.361833, Self-RAG Monolith 4B, Monolith router, run, end, 171993188123000
1787487647.361993, Self-RAG Monolith 4B, End stage, run, start, 171993188281333
1787487647.362968, Self-RAG Monolith 4B, End stage, run, end, 171993189255500
1787487647.363025, Self-RAG Monolith 4B, pipeline - val, run, end, 314534590046140903816461137815965986994, 1787487642.854668, 1, 21, 171993189311250
1787487647.363314, Self-RAG Monolith 4B, pipeline - val, run, start, 303503139859448997355033924087653786335, 1787487647.363245, 1, 22, 171993189601833
1787487647.363441, Self-RAG Monolith 4B, Question dataloader, run, start, 171993189729500
1787487647.363708, Self-RAG Monolith 4B, Question dataloader, run, end, 171993189994958
1787487647.363764, Self-RAG Monolith 4B, Document retriever, run, start, 171993190050083
1787487647.409339, Self-RAG Monolith 4B, Document retriever, run, end, 171993235647541
1787487647.409561, Self-RAG Monolith 4B, Monolith formatter, run, start, 171993235850791
1787487647.410024, Self-RAG Monolith 4B, Monolith formatter, run, end, 171993236311083
1787487647.410154, Self-RAG Monolith 4B, Monolith LLM, run, start, 171993236439375
1787487647.416545, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1418, 171993242832625
1787487647.416585, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171993242868166
1787487651.267243, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 171997093548000
1787487651.767508, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 171997593813625
1787487651.767721, Self-RAG Monolith 4B, Monolith LLM, run, end, 171997594007083
1787487651.767890, Self-RAG Monolith 4B, Monolith router, run, start, 171997594180333
1787487651.768100, Self-RAG Monolith 4B, Monolith router, run, end, 171997594385750
1787487651.768269, Self-RAG Monolith 4B, End stage, run, start, 171997594554833
1787487651.769345, Self-RAG Monolith 4B, End stage, run, end, 171997595629875
1787487651.769405, Self-RAG Monolith 4B, pipeline - val, run, end, 303503139859448997355033924087653786335, 1787487647.363245, 1, 22, 171997595688375
1787487651.769701, Self-RAG Monolith 4B, pipeline - val, run, start, 155971010525460699783049375741274871517, 1787487651.769661, 1, 23, 171997595991416
1787487651.769906, Self-RAG Monolith 4B, Question dataloader, run, start, 171997596191166
1787487651.770180, Self-RAG Monolith 4B, Question dataloader, run, end, 171997596464333
1787487651.770294, Self-RAG Monolith 4B, Document retriever, run, start, 171997596578791
1787487651.811454, Self-RAG Monolith 4B, Document retriever, run, end, 171997637758500
1787487651.811692, Self-RAG Monolith 4B, Monolith formatter, run, start, 171997637979166
1787487651.812031, Self-RAG Monolith 4B, Monolith formatter, run, end, 171997638314750
1787487651.812175, Self-RAG Monolith 4B, Monolith LLM, run, start, 171997638460916
1787487651.813837, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 461, 171997640120916
1787487651.813871, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171997640151583
1787487653.235514, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 171999061818083
1787487653.788589, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 27, 171999614894666
1787487653.788786, Self-RAG Monolith 4B, Monolith LLM, run, end, 171999615070625
1787487653.788966, Self-RAG Monolith 4B, Monolith router, run, start, 171999615254500
1787487653.789170, Self-RAG Monolith 4B, Monolith router, run, end, 171999615454500
1787487653.789375, Self-RAG Monolith 4B, End stage, run, start, 171999615659000
1787487653.790335, Self-RAG Monolith 4B, End stage, run, end, 171999616620666
1787487653.790465, Self-RAG Monolith 4B, pipeline - val, run, end, 155971010525460699783049375741274871517, 1787487651.769661, 1, 23, 171999616749208
1787487653.790760, Self-RAG Monolith 4B, pipeline - val, run, start, 289559242524729270361137794185132291042, 1787487653.790677, 1, 24, 171999617044125
1787487653.790904, Self-RAG Monolith 4B, Question dataloader, run, start, 171999617188166
1787487653.791183, Self-RAG Monolith 4B, Question dataloader, run, end, 171999617466458
1787487653.791247, Self-RAG Monolith 4B, Document retriever, run, start, 171999617528666
1787487653.823143, Self-RAG Monolith 4B, Document retriever, run, end, 171999649452125
1787487653.823360, Self-RAG Monolith 4B, Monolith formatter, run, start, 171999649644666
1787487653.823678, Self-RAG Monolith 4B, Monolith formatter, run, end, 171999649960000
1787487653.823821, Self-RAG Monolith 4B, Monolith LLM, run, start, 171999650103791
1787487653.827142, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1062, 171999653423416
1787487653.827170, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 171999653449416
1787487656.778089, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 172002604397541
1787487657.315374, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 26, 172003141677083
1787487657.315569, Self-RAG Monolith 4B, Monolith LLM, run, end, 172003141849500
1787487657.315675, Self-RAG Monolith 4B, Monolith router, run, start, 172003141956083
1787487657.315933, Self-RAG Monolith 4B, Monolith router, run, end, 172003142217125
1787487657.316100, Self-RAG Monolith 4B, End stage, run, start, 172003142380375
1787487657.317198, Self-RAG Monolith 4B, End stage, run, end, 172003143478708
1787487657.317306, Self-RAG Monolith 4B, pipeline - val, run, end, 289559242524729270361137794185132291042, 1787487653.790677, 1, 24, 172003143585916
1787487657.317531, Self-RAG Monolith 4B, pipeline - val, run, start, 186143510255033378057776989635424040607, 1787487657.317470, 1, 25, 172003143815041
1787487657.317684, Self-RAG Monolith 4B, Question dataloader, run, start, 172003143964958
1787487657.317967, Self-RAG Monolith 4B, Question dataloader, run, end, 172003144249458
1787487657.318068, Self-RAG Monolith 4B, Document retriever, run, start, 172003144348291
1787487657.398407, Self-RAG Monolith 4B, Document retriever, run, end, 172003224715291
1787487657.398591, Self-RAG Monolith 4B, Monolith formatter, run, start, 172003224871875
1787487657.399008, Self-RAG Monolith 4B, Monolith formatter, run, end, 172003225290416
1787487657.399125, Self-RAG Monolith 4B, Monolith LLM, run, start, 172003225408458
1787487657.402830, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1305, 172003229109416
1787487657.402863, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 172003229139250
1787487660.928370, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 172006754709416
1787487661.537922, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 29, 172007364219333
1787487661.538137, Self-RAG Monolith 4B, Monolith LLM, run, end, 172007364414750
1787487661.538253, Self-RAG Monolith 4B, Monolith router, run, start, 172007364529416
1787487661.538559, Self-RAG Monolith 4B, Monolith router, run, end, 172007364838500
1787487661.538775, Self-RAG Monolith 4B, End stage, run, start, 172007365052500
1787487661.539995, Self-RAG Monolith 4B, End stage, run, end, 172007366275125
1787487661.540089, Self-RAG Monolith 4B, pipeline - val, run, end, 186143510255033378057776989635424040607, 1787487657.317470, 1, 25, 172007366366916
1787487661.540355, Self-RAG Monolith 4B, pipeline - val, run, start, 211850980043979625668936262526211179980, 1787487661.540288, 1, 26, 172007366634833
1787487661.540499, Self-RAG Monolith 4B, Question dataloader, run, start, 172007366775000
1787487661.541020, Self-RAG Monolith 4B, Question dataloader, run, end, 172007367296708
1787487661.541113, Self-RAG Monolith 4B, Document retriever, run, start, 172007367391125
1787487661.867527, Self-RAG Monolith 4B, Document retriever, run, end, 172007693813250
1787487661.867687, Self-RAG Monolith 4B, Monolith formatter, run, start, 172007693965625
1787487661.867922, Self-RAG Monolith 4B, Monolith formatter, run, end, 172007694199125
1787487661.868012, Self-RAG Monolith 4B, Monolith LLM, run, start, 172007694289833
1787487661.870807, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1349, 172007697083208
1787487661.870834, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 172007697107291
1787487665.544129, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 172011370431625
1787487666.041949, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 172011868247875
1787487666.042126, Self-RAG Monolith 4B, Monolith LLM, run, end, 172011868399958
1787487666.042187, Self-RAG Monolith 4B, Monolith router, run, start, 172011868459583
1787487666.042286, Self-RAG Monolith 4B, Monolith router, run, end, 172011868557625
1787487666.042337, Self-RAG Monolith 4B, End stage, run, start, 172011868607958
1787487666.042832, Self-RAG Monolith 4B, End stage, run, end, 172011869108666
1787487666.042954, Self-RAG Monolith 4B, pipeline - val, run, end, 211850980043979625668936262526211179980, 1787487661.540288, 1, 26, 172011869229750
1787487666.043232, Self-RAG Monolith 4B, pipeline - val, run, start, 140957270181513921937552299549572192301, 1787487666.043146, 1, 27, 172011869506166
1787487666.043375, Self-RAG Monolith 4B, Question dataloader, run, start, 172011869651791
1787487666.043639, Self-RAG Monolith 4B, Question dataloader, run, end, 172011869914583
1787487666.043764, Self-RAG Monolith 4B, Document retriever, run, start, 172011870037708
1787487666.090839, Self-RAG Monolith 4B, Document retriever, run, end, 172011917126750
1787487666.090963, Self-RAG Monolith 4B, Monolith formatter, run, start, 172011917236416
1787487666.091276, Self-RAG Monolith 4B, Monolith formatter, run, end, 172011917550208
1787487666.091437, Self-RAG Monolith 4B, Monolith LLM, run, start, 172011917712250
1787487666.095471, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 1241, 172011921746916
1787487666.095509, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 172011921779958
1787487669.469156, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 172015295451458
1787487669.972747, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 172015799044333
1787487669.972965, Self-RAG Monolith 4B, Monolith LLM, run, end, 172015799238375
1787487669.973142, Self-RAG Monolith 4B, Monolith router, run, start, 172015799414666
1787487669.973316, Self-RAG Monolith 4B, Monolith router, run, end, 172015799587083
1787487669.973497, Self-RAG Monolith 4B, End stage, run, start, 172015799769791
1787487669.975156, Self-RAG Monolith 4B, End stage, run, end, 172015801433083
1787487669.975289, Self-RAG Monolith 4B, pipeline - val, run, end, 140957270181513921937552299549572192301, 1787487666.043146, 1, 27, 172015801562000
1787487669.975593, Self-RAG Monolith 4B, pipeline - val, run, start, 121345997967561886798654669900126671474, 1787487669.975484, 1, 28, 172015801870416
1787487669.975780, Self-RAG Monolith 4B, Question dataloader, run, start, 172015802052541
1787487669.976073, Self-RAG Monolith 4B, Question dataloader, run, end, 172015802345208
1787487669.976252, Self-RAG Monolith 4B, Document retriever, run, start, 172015802524250
1787487670.318182, Self-RAG Monolith 4B, Document retriever, run, end, 172016144463875
1787487670.318337, Self-RAG Monolith 4B, Monolith formatter, run, start, 172016144613666
1787487670.318987, Self-RAG Monolith 4B, Monolith formatter, run, end, 172016145259000
1787487670.319096, Self-RAG Monolith 4B, Monolith LLM, run, start, 172016145370375
1787487670.323842, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 868, 172016150114750
1787487670.323875, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 172016150142500
1787487672.780563, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 172018606852083
1787487673.668404, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 43, 172019494704291
1787487673.668640, Self-RAG Monolith 4B, Monolith LLM, run, end, 172019494909833
1787487673.668757, Self-RAG Monolith 4B, Monolith router, run, start, 172019495026375
1787487673.669032, Self-RAG Monolith 4B, Monolith router, run, end, 172019495304708
1787487673.669230, Self-RAG Monolith 4B, End stage, run, start, 172019495500666
1787487673.670245, Self-RAG Monolith 4B, End stage, run, end, 172019496515666
1787487673.670364, Self-RAG Monolith 4B, pipeline - val, run, end, 121345997967561886798654669900126671474, 1787487669.975484, 1, 28, 172019496632625
1787487673.670623, Self-RAG Monolith 4B, pipeline - val, run, start, 185111832775503121212236595079324240425, 1787487673.670541, 1, 29, 172019496893416
1787487673.670761, Self-RAG Monolith 4B, Question dataloader, run, start, 172019497032916
1787487673.671076, Self-RAG Monolith 4B, Question dataloader, run, end, 172019497348500
1787487673.671195, Self-RAG Monolith 4B, Document retriever, run, start, 172019497464708
1787487673.732835, Self-RAG Monolith 4B, Document retriever, run, end, 172019559124875
1787487673.733065, Self-RAG Monolith 4B, Monolith formatter, run, start, 172019559336583
1787487673.733391, Self-RAG Monolith 4B, Monolith formatter, run, end, 172019559659625
1787487673.733518, Self-RAG Monolith 4B, Monolith LLM, run, start, 172019559786291
1787487673.735579, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 680, 172019561845875
1787487673.735605, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 172019561870083
1787487675.708927, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 172021535215458
1787487676.203915, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 24, 172022030203916
1787487676.204122, Self-RAG Monolith 4B, Monolith LLM, run, end, 172022030392666
1787487676.204209, Self-RAG Monolith 4B, Monolith router, run, start, 172022030475583
1787487676.204435, Self-RAG Monolith 4B, Monolith router, run, end, 172022030703083
1787487676.204526, Self-RAG Monolith 4B, End stage, run, start, 172022030792375
1787487676.205353, Self-RAG Monolith 4B, End stage, run, end, 172022031622416
1787487676.205550, Self-RAG Monolith 4B, pipeline - val, run, end, 185111832775503121212236595079324240425, 1787487673.670541, 1, 29, 172022031817666
1787487676.205819, Self-RAG Monolith 4B, pipeline - val, run, start, 337890814201079595926808822388834930031, 1787487676.205769, 1, 30, 172022032086541
1787487676.206219, Self-RAG Monolith 4B, Question dataloader, run, start, 172022032484250
1787487676.206493, Self-RAG Monolith 4B, Question dataloader, run, end, 172022032758208
1787487676.206575, Self-RAG Monolith 4B, Document retriever, run, start, 172022032842958
1787487676.253225, Self-RAG Monolith 4B, Document retriever, run, end, 172022079531166
1787487676.253835, Self-RAG Monolith 4B, Monolith formatter, run, start, 172022080104375
1787487676.254114, Self-RAG Monolith 4B, Monolith formatter, run, end, 172022080380416
1787487676.254284, Self-RAG Monolith 4B, Monolith LLM, run, start, 172022080553458
1787487676.257893, Self-RAG Monolith 4B, Monolith LLM, n_prompt_tokens, 968, 172022084162583
1787487676.257930, Self-RAG Monolith 4B, Monolith LLM, first_token, start, 172022084193541
1787487678.976855, Self-RAG Monolith 4B, Monolith LLM, first_token, end, 172024803262708
1787487679.538859, Self-RAG Monolith 4B, Monolith LLM, n_generated_tokens, 27, 172025365143833
1787487679.539176, Self-RAG Monolith 4B, Monolith LLM, run, end, 172025365442500
1787487679.539403, Self-RAG Monolith 4B, Monolith router, run, start, 172025365673041
1787487679.539816, Self-RAG Monolith 4B, Monolith router, run, end, 172025366082166
1787487679.540053, Self-RAG Monolith 4B, End stage, run, start, 172025366319958
1787487679.541140, Self-RAG Monolith 4B, End stage, run, end, 172025367405375
1787487679.541242, Self-RAG Monolith 4B, pipeline - val, run, end, 337890814201079595926808822388834930031, 1787487676.205769, 1, 30, 172025367511541
