1787482913.714323, Self-RAG Monolith, pipeline, prepare, start, 167259556370583
1787483094.297946, Self-RAG Monolith, Monolith router, run, end, 167440139841708
1787483094.298336, Self-RAG Monolith, End stage, run, start, 167440140240333
1787483094.300512, Self-RAG Monolith, End stage, run, end, 167440142406541
1787483094.300611, Self-RAG Monolith, pipeline - val, run, end, 291062407747380436732590188241603768144, 1787483086.069416, 1, 16, 167440142502958
1787483094.301068, Self-RAG Monolith, pipeline - val, run, start, 264052086144999244534057510272940252277, 1787483094.300944, 1, 17, 167440142971333
1787483094.301386, Self-RAG Monolith, Question dataloader, run, start, 167440143286208
1787483094.303332, Self-RAG Monolith, Question dataloader, run, end, 167440145224500
1787483094.303493, Self-RAG Monolith, Document retriever, run, start, 167440145398000
1787483094.740875, Self-RAG Monolith, Document retriever, run, end, 167440582779291
1787483094.741036, Self-RAG Monolith, Monolith formatter, run, start, 167440582929625
1787483094.741856, Self-RAG Monolith, Monolith formatter, run, end, 167440583748250
1787483094.741984, Self-RAG Monolith, Monolith LLM, run, start, 167440583876291
1787483094.748424, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1250, 167440590315458
1787483094.748456, Self-RAG Monolith, Monolith LLM, first_token, start, 167440590344375
1787483101.028668, Self-RAG Monolith, Monolith LLM, first_token, end, 167446870757916
1787483102.334626, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 167448176562833
1787483102.335109, Self-RAG Monolith, Monolith LLM, run, end, 167448177003916
1787483102.335441, Self-RAG Monolith, Monolith router, run, start, 167448177334291
1787483102.336482, Self-RAG Monolith, Monolith router, run, end, 167448178372666
1787483102.337432, Self-RAG Monolith, End stage, run, start, 167448179333083
1787483102.339468, Self-RAG Monolith, End stage, run, end, 167448181358916
1787483102.339587, Self-RAG Monolith, pipeline - val, run, end, 264052086144999244534057510272940252277, 1787483094.300944, 1, 17, 167448181482208
1787483102.339941, Self-RAG Monolith, pipeline - val, run, start, 129892084120464594686606715131717516090, 1787483102.339858, 1, 18, 167448181839541
1787483102.340419, Self-RAG Monolith, Question dataloader, run, start, 167448182315166
1787483102.353246, Self-RAG Monolith, Question dataloader, run, end, 167448195141458
1787483102.353440, Self-RAG Monolith, Document retriever, run, start, 167448195341958
1787483102.792868, Self-RAG Monolith, Document retriever, run, end, 167448634768125
1787483102.793006, Self-RAG Monolith, Monolith formatter, run, start, 167448634897750
1787483102.793584, Self-RAG Monolith, Monolith formatter, run, end, 167448635473666
1787483102.793665, Self-RAG Monolith, Monolith LLM, run, start, 167448635554791
1787483102.798061, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 840, 167448639950500
1787483102.798087, Self-RAG Monolith, Monolith LLM, first_token, start, 167448639974000
1787483107.108257, Self-RAG Monolith, Monolith LLM, first_token, end, 167452950185291
1787483108.727933, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 45, 167454569865208
1787483108.728305, Self-RAG Monolith, Monolith LLM, run, end, 167454570197125
1787483108.728702, Self-RAG Monolith, Monolith router, run, start, 167454570600791
1787483108.729413, Self-RAG Monolith, Monolith router, run, end, 167454571304875
1787483108.729708, Self-RAG Monolith, End stage, run, start, 167454571605666
1787483108.731146, Self-RAG Monolith, End stage, run, end, 167454573036958
1787483108.731279, Self-RAG Monolith, pipeline - val, run, end, 129892084120464594686606715131717516090, 1787483102.339858, 1, 18, 167454573170041
1787483108.731625, Self-RAG Monolith, pipeline - val, run, start, 321022557498006142596041099356515153635, 1787483108.731511, 1, 19, 167454573519500
1787483108.731873, Self-RAG Monolith, Question dataloader, run, start, 167454573769750
1787483108.732847, Self-RAG Monolith, Question dataloader, run, end, 167454574737166
1787483108.733005, Self-RAG Monolith, Document retriever, run, start, 167454574902375
1787483109.056291, Self-RAG Monolith, Document retriever, run, end, 167454898189958
1787483109.056461, Self-RAG Monolith, Monolith formatter, run, start, 167454898352166
1787483109.056838, Self-RAG Monolith, Monolith formatter, run, end, 167454898728833
1787483109.056935, Self-RAG Monolith, Monolith LLM, run, start, 167454898823666
1787483109.060772, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1188, 167454902660500
1787483109.060803, Self-RAG Monolith, Monolith LLM, first_token, start, 167454902687958
1787483115.015133, Self-RAG Monolith, Monolith LLM, first_token, end, 167460857035666
1787483116.186980, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 167462028908125
1787483116.187329, Self-RAG Monolith, Monolith LLM, run, end, 167462029221375
1787483116.187554, Self-RAG Monolith, Monolith router, run, start, 167462029451583
1787483116.187845, Self-RAG Monolith, Monolith router, run, end, 167462029736791
1787483116.188067, Self-RAG Monolith, End stage, run, start, 167462029960708
1787483116.189596, Self-RAG Monolith, End stage, run, end, 167462031487458
1787483116.189736, Self-RAG Monolith, pipeline - val, run, end, 321022557498006142596041099356515153635, 1787483108.731511, 1, 19, 167462031626416
1787483116.190054, Self-RAG Monolith, pipeline - val, run, start, 45995426721814316337072006502118390269, 1787483116.189978, 1, 20, 167462031944958
1787483116.190251, Self-RAG Monolith, Question dataloader, run, start, 167462032141125
1787483116.190675, Self-RAG Monolith, Question dataloader, run, end, 167462032565500
1787483116.190790, Self-RAG Monolith, Document retriever, run, start, 167462032679750
1787483116.486883, Self-RAG Monolith, Document retriever, run, end, 167462328790125
1787483116.487020, Self-RAG Monolith, Monolith formatter, run, start, 167462328908958
1787483116.487328, Self-RAG Monolith, Monolith formatter, run, end, 167462329216000
1787483116.487407, Self-RAG Monolith, Monolith LLM, run, start, 167462329293291
1787483116.491799, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1227, 167462333686958
1787483116.491830, Self-RAG Monolith, Monolith LLM, first_token, start, 167462333714416
1787483122.584674, Self-RAG Monolith, Monolith LLM, first_token, end, 167468426580041
1787483123.835604, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 167469677568708
1787483123.836012, Self-RAG Monolith, Monolith LLM, run, end, 167469677902000
1787483123.836240, Self-RAG Monolith, Monolith router, run, start, 167469678135333
1787483123.836510, Self-RAG Monolith, Monolith router, run, end, 167469678399500
1787483123.836709, Self-RAG Monolith, End stage, run, start, 167469678601250
1787483123.837980, Self-RAG Monolith, End stage, run, end, 167469679868458
1787483123.838040, Self-RAG Monolith, pipeline - val, run, end, 45995426721814316337072006502118390269, 1787483116.189978, 1, 20, 167469679926166
1787483123.838352, Self-RAG Monolith, pipeline - val, run, start, 261311383195445142231098768685850997176, 1787483123.838311, 1, 21, 167469680240416
1787483123.838516, Self-RAG Monolith, Question dataloader, run, start, 167469680403125
1787483123.838891, Self-RAG Monolith, Question dataloader, run, end, 167469680777666
1787483123.839002, Self-RAG Monolith, Document retriever, run, start, 167469680888791
1787483124.170772, Self-RAG Monolith, Document retriever, run, end, 167470012667250
1787483124.170876, Self-RAG Monolith, Monolith formatter, run, start, 167470012764291
1787483124.171159, Self-RAG Monolith, Monolith formatter, run, end, 167470013046208
1787483124.171296, Self-RAG Monolith, Monolith LLM, run, start, 167470013185083
1787483124.174188, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1353, 167470016073666
1787483124.174214, Self-RAG Monolith, Monolith LLM, first_token, start, 167470016096375
1787483130.885218, Self-RAG Monolith, Monolith LLM, first_token, end, 167476727296125
1787483132.071304, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 167477913226000
1787483132.071891, Self-RAG Monolith, Monolith LLM, run, end, 167477913784041
1787483132.072156, Self-RAG Monolith, Monolith router, run, start, 167477914046375
1787483132.072698, Self-RAG Monolith, Monolith router, run, end, 167477914583083
1787483132.073083, Self-RAG Monolith, End stage, run, start, 167477914975625
1787483132.074584, Self-RAG Monolith, End stage, run, end, 167477916476208
1787483132.074747, Self-RAG Monolith, pipeline - val, run, end, 261311383195445142231098768685850997176, 1787483123.838311, 1, 21, 167477916635416
1787483132.075189, Self-RAG Monolith, pipeline - val, run, start, 19387707771069426455780896711353509090, 1787483132.075084, 1, 22, 167477917087583
1787483132.075478, Self-RAG Monolith, Question dataloader, run, start, 167477917369458
1787483132.077043, Self-RAG Monolith, Question dataloader, run, end, 167477918928416
1787483132.077221, Self-RAG Monolith, Document retriever, run, start, 167477919117583
1787483132.472687, Self-RAG Monolith, Document retriever, run, end, 167478314581916
1787483132.472858, Self-RAG Monolith, Monolith formatter, run, start, 167478314744000
1787483132.473450, Self-RAG Monolith, Monolith formatter, run, end, 167478315335333
1787483132.473587, Self-RAG Monolith, Monolith LLM, run, start, 167478315472416
1787483132.479810, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1418, 167478321695333
1787483132.479841, Self-RAG Monolith, Monolith LLM, first_token, start, 167478321722708
1787483139.526442, Self-RAG Monolith, Monolith LLM, first_token, end, 167485368505958
1787483140.719834, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 167486561750625
1787483140.720302, Self-RAG Monolith, Monolith LLM, run, end, 167486562188500
1787483140.720503, Self-RAG Monolith, Monolith router, run, start, 167486562387750
1787483140.721506, Self-RAG Monolith, Monolith router, run, end, 167486563394375
1787483140.722430, Self-RAG Monolith, End stage, run, start, 167486564335458
1787483140.724443, Self-RAG Monolith, End stage, run, end, 167486566327875
1787483140.724564, Self-RAG Monolith, pipeline - val, run, end, 19387707771069426455780896711353509090, 1787483132.075084, 1, 22, 167486566451208
1787483140.724903, Self-RAG Monolith, pipeline - val, run, start, 302610496748803535661089121907452306670, 1787483140.724811, 1, 23, 167486566793166
1787483140.725376, Self-RAG Monolith, Question dataloader, run, start, 167486567264791
1787483140.739536, Self-RAG Monolith, Question dataloader, run, end, 167486581420875
1787483140.739933, Self-RAG Monolith, Document retriever, run, start, 167486581845500
1787483141.199666, Self-RAG Monolith, Document retriever, run, end, 167487041559666
1787483141.199763, Self-RAG Monolith, Monolith formatter, run, start, 167487041644666
1787483141.200367, Self-RAG Monolith, Monolith formatter, run, end, 167487042251250
1787483141.200448, Self-RAG Monolith, Monolith LLM, run, start, 167487042332583
1787483141.203574, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 461, 167487045458750
1787483141.203608, Self-RAG Monolith, Monolith LLM, first_token, start, 167487045488000
1787483143.710551, Self-RAG Monolith, Monolith LLM, first_token, end, 167489552451916
1787483144.981348, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 167490823248583
1787483144.981526, Self-RAG Monolith, Monolith LLM, run, end, 167490823408000
1787483144.981662, Self-RAG Monolith, Monolith router, run, start, 167490823548625
1787483144.981816, Self-RAG Monolith, Monolith router, run, end, 167490823700208
1787483144.981963, Self-RAG Monolith, End stage, run, start, 167490823849583
1787483144.982775, Self-RAG Monolith, End stage, run, end, 167490824659500
1787483144.982852, Self-RAG Monolith, pipeline - val, run, end, 302610496748803535661089121907452306670, 1787483140.724811, 1, 23, 167490824733166
1787483144.983273, Self-RAG Monolith, pipeline - val, run, start, 279625431726170212308566568451697910033, 1787483144.983217, 1, 24, 167490825155625
1787483144.983401, Self-RAG Monolith, Question dataloader, run, start, 167490825287875
1787483144.983668, Self-RAG Monolith, Question dataloader, run, end, 167490825550083
1787483144.983726, Self-RAG Monolith, Document retriever, run, start, 167490825607125
1787483145.040113, Self-RAG Monolith, Document retriever, run, end, 167490882011500
1787483145.040302, Self-RAG Monolith, Monolith formatter, run, start, 167490882185750
1787483145.040574, Self-RAG Monolith, Monolith formatter, run, end, 167490882457583
1787483145.040690, Self-RAG Monolith, Monolith LLM, run, start, 167490882573416
1787483145.043701, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1062, 167490885584791
1787483145.043742, Self-RAG Monolith, Monolith LLM, first_token, start, 167490885621416
1787483150.395341, Self-RAG Monolith, Monolith LLM, first_token, end, 167496237387083
1787483151.686199, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 167497528115958
1787483151.686658, Self-RAG Monolith, Monolith LLM, run, end, 167497528544958
1787483151.686922, Self-RAG Monolith, Monolith router, run, start, 167497528812041
1787483151.687648, Self-RAG Monolith, Monolith router, run, end, 167497529531708
1787483151.688003, Self-RAG Monolith, End stage, run, start, 167497529900625
1787483151.689816, Self-RAG Monolith, End stage, run, end, 167497531698916
1787483151.689910, Self-RAG Monolith, pipeline - val, run, end, 279625431726170212308566568451697910033, 1787483144.983217, 1, 24, 167497531793500
1787483151.690371, Self-RAG Monolith, pipeline - val, run, start, 10597101006607959576668148945901359212, 1787483151.690264, 1, 25, 167497532266875
1787483151.690686, Self-RAG Monolith, Question dataloader, run, start, 167497532578583
1787483151.692605, Self-RAG Monolith, Question dataloader, run, end, 167497534488916
1787483151.692801, Self-RAG Monolith, Document retriever, run, start, 167497534699541
1787483152.044276, Self-RAG Monolith, Document retriever, run, end, 167497886168166
1787483152.044367, Self-RAG Monolith, Monolith formatter, run, start, 167497886246750
1787483152.044765, Self-RAG Monolith, Monolith formatter, run, end, 167497886647041
1787483152.044837, Self-RAG Monolith, Monolith LLM, run, start, 167497886716750
1787483152.049504, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1305, 167497891385708
1787483152.049533, Self-RAG Monolith, Monolith LLM, first_token, start, 167497891410833
1787483158.461351, Self-RAG Monolith, Monolith LLM, first_token, end, 167504303359250
1787483159.720787, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 35, 167505562707916
1787483159.721304, Self-RAG Monolith, Monolith LLM, run, end, 167505563187916
1787483159.721640, Self-RAG Monolith, Monolith router, run, start, 167505563526333
1787483159.722274, Self-RAG Monolith, Monolith router, run, end, 167505564155166
1787483159.722595, Self-RAG Monolith, End stage, run, start, 167505564490250
1787483159.724359, Self-RAG Monolith, End stage, run, end, 167505566240875
1787483159.724482, Self-RAG Monolith, pipeline - val, run, end, 10597101006607959576668148945901359212, 1787483151.690264, 1, 25, 167505566362833
1787483159.724846, Self-RAG Monolith, pipeline - val, run, start, 226132824780299095423540810133024075289, 1787483159.724728, 1, 26, 167505566733208
1787483159.725109, Self-RAG Monolith, Question dataloader, run, start, 167505566994833
1787483159.726728, Self-RAG Monolith, Question dataloader, run, end, 167505568608333
1787483159.726870, Self-RAG Monolith, Document retriever, run, start, 167505568761500
1787483160.048472, Self-RAG Monolith, Document retriever, run, end, 167505890364708
1787483160.048593, Self-RAG Monolith, Monolith formatter, run, start, 167505890471375
1787483160.049313, Self-RAG Monolith, Monolith formatter, run, end, 167505891192875
1787483160.049392, Self-RAG Monolith, Monolith LLM, run, start, 167505891269833
1787483160.054354, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1349, 167505896234333
1787483160.054381, Self-RAG Monolith, Monolith LLM, first_token, start, 167505896257375
1787483166.779899, Self-RAG Monolith, Monolith LLM, first_token, end, 167512621913916
1787483167.965849, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 167513807770166
1787483167.966318, Self-RAG Monolith, Monolith LLM, run, end, 167513808200458
1787483167.966574, Self-RAG Monolith, Monolith router, run, start, 167513808455708
1787483167.967315, Self-RAG Monolith, Monolith router, run, end, 167513809197458
1787483167.967665, Self-RAG Monolith, End stage, run, start, 167513809554083
1787483167.968906, Self-RAG Monolith, End stage, run, end, 167513810785583
1787483167.969034, Self-RAG Monolith, pipeline - val, run, end, 226132824780299095423540810133024075289, 1787483159.724728, 1, 26, 167513810914750
1787483167.969429, Self-RAG Monolith, pipeline - val, run, start, 315437837499409929970019337997954318379, 1787483167.969300, 1, 27, 167513811314708
1787483167.969707, Self-RAG Monolith, Question dataloader, run, start, 167513811592333
1787483167.971434, Self-RAG Monolith, Question dataloader, run, end, 167513813313291
1787483167.971611, Self-RAG Monolith, Document retriever, run, start, 167513813502583
1787483168.289666, Self-RAG Monolith, Document retriever, run, end, 167514131555208
1787483168.289816, Self-RAG Monolith, Monolith formatter, run, start, 167514131697250
1787483168.290395, Self-RAG Monolith, Monolith formatter, run, end, 167514132273833
1787483168.290528, Self-RAG Monolith, Monolith LLM, run, start, 167514132406916
1787483168.295783, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 1241, 167514137662250
1787483168.295815, Self-RAG Monolith, Monolith LLM, first_token, start, 167514137690166
1787483174.404234, Self-RAG Monolith, Monolith LLM, first_token, end, 167520246133833
1787483175.577201, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 167521419115166
1787483175.577507, Self-RAG Monolith, Monolith LLM, run, end, 167521419387833
1787483175.577751, Self-RAG Monolith, Monolith router, run, start, 167521419638583
1787483175.577967, Self-RAG Monolith, Monolith router, run, end, 167521419846916
1787483175.578162, Self-RAG Monolith, End stage, run, start, 167521420045041
1787483175.579637, Self-RAG Monolith, End stage, run, end, 167521421517708
1787483175.579736, Self-RAG Monolith, pipeline - val, run, end, 315437837499409929970019337997954318379, 1787483167.969300, 1, 27, 167521421614916
1787483175.580081, Self-RAG Monolith, pipeline - val, run, start, 176238888281362809656197834082791732188, 1787483175.579987, 1, 28, 167521421960083
1787483175.580238, Self-RAG Monolith, Question dataloader, run, start, 167521422116625
1787483175.580661, Self-RAG Monolith, Question dataloader, run, end, 167521422539041
1787483175.580767, Self-RAG Monolith, Document retriever, run, start, 167521422645750
1787483175.857600, Self-RAG Monolith, Document retriever, run, end, 167521699487625
1787483175.857684, Self-RAG Monolith, Monolith formatter, run, start, 167521699560291
1787483175.857971, Self-RAG Monolith, Monolith formatter, run, end, 167521699848250
1787483175.858019, Self-RAG Monolith, Monolith LLM, run, start, 167521699894250
1787483175.860507, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 868, 167521702382791
1787483175.860531, Self-RAG Monolith, Monolith LLM, first_token, start, 167521702404666
1787483180.280450, Self-RAG Monolith, Monolith LLM, first_token, end, 167526122346625
1787483181.773546, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 42, 167527615461750
1787483181.773820, Self-RAG Monolith, Monolith LLM, run, end, 167527615702250
1787483181.774021, Self-RAG Monolith, Monolith router, run, start, 167527615900875
1787483181.774239, Self-RAG Monolith, Monolith router, run, end, 167527616117291
1787483181.774474, Self-RAG Monolith, End stage, run, start, 167527616359958
1787483181.775642, Self-RAG Monolith, End stage, run, end, 167527617520583
1787483181.775773, Self-RAG Monolith, pipeline - val, run, end, 176238888281362809656197834082791732188, 1787483175.579987, 1, 28, 167527617651583
1787483181.776101, Self-RAG Monolith, pipeline - val, run, start, 117478883830409710791511780284179754309, 1787483181.775994, 1, 29, 167527617982500
1787483181.776284, Self-RAG Monolith, Question dataloader, run, start, 167527618162958
1787483181.776697, Self-RAG Monolith, Question dataloader, run, end, 167527618575541
1787483181.776841, Self-RAG Monolith, Document retriever, run, start, 167527618721375
1787483181.944008, Self-RAG Monolith, Document retriever, run, end, 167527785925125
1787483181.944160, Self-RAG Monolith, Monolith formatter, run, start, 167527786035458
1787483181.944500, Self-RAG Monolith, Monolith formatter, run, end, 167527786376291
1787483181.944564, Self-RAG Monolith, Monolith LLM, run, start, 167527786440458
1787483181.946491, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 680, 167527788365625
1787483181.946518, Self-RAG Monolith, Monolith LLM, first_token, start, 167527788390208
1787483185.476331, Self-RAG Monolith, Monolith LLM, first_token, end, 167531316006375
1787483186.644074, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 33, 167532482630833
1787483186.644397, Self-RAG Monolith, Monolith LLM, run, end, 167532482915708
1787483186.644639, Self-RAG Monolith, Monolith router, run, start, 167532483163875
1787483186.644937, Self-RAG Monolith, Monolith router, run, end, 167532483453708
1787483186.645143, Self-RAG Monolith, End stage, run, start, 167532483664750
1787483186.646256, Self-RAG Monolith, End stage, run, end, 167532484772208
1787483186.646401, Self-RAG Monolith, pipeline - val, run, end, 117478883830409710791511780284179754309, 1787483181.775994, 1, 29, 167532484915166
1787483186.646623, Self-RAG Monolith, pipeline - val, run, start, 201576328176235084789673953154315597963, 1787483186.646565, 1, 30, 167532485142833
1787483186.647341, Self-RAG Monolith, Question dataloader, run, start, 167532485862708
1787483186.648322, Self-RAG Monolith, Question dataloader, run, end, 167532486840416
1787483186.648479, Self-RAG Monolith, Document retriever, run, start, 167532486994583
1787483186.764032, Self-RAG Monolith, Document retriever, run, end, 167532602449166
1787483186.764190, Self-RAG Monolith, Monolith formatter, run, start, 167532602597208
1787483186.764458, Self-RAG Monolith, Monolith formatter, run, end, 167532602861791
1787483186.764588, Self-RAG Monolith, Monolith LLM, run, start, 167532602991916
1787483186.768334, Self-RAG Monolith, Monolith LLM, n_prompt_tokens, 968, 167532606733708
1787483186.768365, Self-RAG Monolith, Monolith LLM, first_token, start, 167532606761875
1787483191.653880, Self-RAG Monolith, Monolith LLM, first_token, end, 167537488379083
1787483192.934384, Self-RAG Monolith, Monolith LLM, n_generated_tokens, 36, 167538768064125
1787483192.934841, Self-RAG Monolith, Monolith LLM, run, end, 167538768489583
1787483192.935076, Self-RAG Monolith, Monolith router, run, start, 167538768720541
1787483192.935322, Self-RAG Monolith, Monolith router, run, end, 167538768963958
1787483192.935594, Self-RAG Monolith, End stage, run, start, 167538769236583
1787483192.937092, Self-RAG Monolith, End stage, run, end, 167538770733541
1787483192.937236, Self-RAG Monolith, pipeline - val, run, end, 201576328176235084789673953154315597963, 1787483186.646565, 1, 30, 167538770875958
